# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","HEX","ROX"
"325","N13","12","24687.9","184437.73"
"325","N13","13","24701.207","184613.2"
"325","N13","14","24766.738","184417.69"
"325","N13","15","24778.75","184352.67"
"325","N13","16","24739.912","184382.94"
"325","N13","17","24741.18","184425.66"
"325","N13","18","24889.451","184464.34"
"325","N13","19","24962.11","184591.39"
"325","N13","20","24987.037","184765.22"
"325","N13","21","25156.922","184626.72"
"325","N13","22","25259.027","184578.2"
"325","N13","23","25603.674","184725.53"
"325","N13","24","26025.729","184857.89"
"325","N13","25","26674.186","184965.84"
"325","N13","26","28111.049","185064.7"
"325","N13","27","30302.02","184820.88"
"325","N13","28","33066.645","184564.84"
"325","N13","29","36940.754","184526.2"
"325","N13","30","41955.98","184777.28"
"325","N13","31","47449.137","185183.72"
"325","N13","32","53304.766","185152.55"
"325","N13","33","59698.242","184922.6"
"325","N13","34","65967.734","184906.11"
"325","N13","35","71883.54","185244.11"
"325","N13","36","77667.29","185312.28"
"325","N13","37","82877.81","185391.25"
"325","N13","38","87797.125","185361.77"
"325","N13","39","92399.46","185289.03"
"325","N13","40","96405.3","185401.95"
"325","N13","41","100133.85","185659.9"
"325","N13","42","103273.57","185617.72"
"325","N13","43","106014.07","185560.56"
"325","N13","44","108394.05","185590.2"
"325","N13","45","110343.6","185524.05"
"325","N13","46","111899.25","185574.12"
"325","N13","47","113271.42","185705.5"
"325","N13","48","114589.27","185652.94"
"325","N13","49","115677.66","185675.62"
"325","N13","50","116677.8","185743.95"
"325","N13","51","117530.516","185718.45"
"325","N13","52","118274.85","185664.05"
"325","N13","53","119033.56","185684.36"
"325","N13","54","119663.64","185572.58"
"325","N13","55","120179.7","185588.75"
"325","N13","56","120667.0","185968.62"
"325","N13","57","121139.51","185561.77"
"325","N13","58","121618.73","185357.27"
"325","N13","59","122333.516","185491.42"
"325","N13","60","122820.55","185978.88"
"325","N13","61","123168.875","185973.73"
"325","N13","62","123667.16","185750.58"
"325","N13","63","124305.91","185626.42"
"325","N13","64","124883.695","185691.72"
"325","N13","65","125289.586","185786.55"
"325","N13","66","125895.61","185643.5"
"325","N13","67","126466.086","185503.05"
"325","N13","68","126628.29","185454.19"
"325","N13","69","127067.36","185556.92"
"325","N13","70","127705.02","185659.88"
"325","N13","71","128229.58","185730.7"
"325","N13","72","128612.62","185870.1"
"325","N13","73","129047.92","185852.61"
"325","N13","74","129511.24","185740.75"
"325","N13","75","130078.56","185664.48"
"325","N13","76","130899.016","185773.36"
"325","N13","77","131552.83","185716.06"
"325","N13","78","132315.55","185671.86"
"325","N13","79","133249.53","185533.4"
"325","N13","80","134523.33","185459.58"
"325","N13","81","136267.78","185618.25"
"325","N13","82","138467.81","185730.16"
"325","N13","83","141624.69","185884.92"
"325","N13","84","144930.4","185871.4"
"325","N13","85","148628.72","185956.72"
"325","N13","86","152427.97","186143.77"
"325","N13","87","156585.61","186011.06"
"325","N13","88","160791.55","185916.08"
"325","N13","89","164582.14","186101.84"
"325","N13","90","167721.19","186213.83"
"326","N14","1","21297.787","160370.31"
"326","N14","2","21288.662","160377.8"
"326","N14","3","21308.748","160479.7"
"326","N14","4","21318.246","160492.84"
"326","N14","5","21405.86","160524.12"
"326","N14","6","21345.543","160434.66"
"326","N14","7","21224.76","160401.9"
"326","N14","8","21229.99","160469.95"
"326","N14","9","21357.992","160589.06"
"326","N14","10","21378.014","160521.92"
"326","N14","11","21426.059","160499.86"
"326","N14","12","21346.896","160603.56"
"326","N14","13","21314.45","160553.67"
"326","N14","14","21386.621","160387.05"
"326","N14","15","21443.207","160382.42"
"326","N14","16","21415.926","160568.14"
"326","N14","17","21338.145","160751.45"
"326","N14","18","21358.22","160773.17"
"326","N14","19","21595.102","160825.89"
"326","N14","20","21628.492","160766.72"
"326","N14","21","21638.152","160669.06"
"326","N14","22","21680.854","160636.98"
"326","N14","23","22147.69","160728.88"
"326","N14","24","22867.102","160711.19"
"326","N14","25","23783.285","160703.3"
"326","N14","26","25495.346","160755.3"
"326","N14","27","27856.94","161128.61"
"326","N14","28","31054.166","161215.38"
"326","N14","29","35110.906","161151.56"
"326","N14","30","40024.254","161113.45"
"326","N14","31","45064.734","161114.5"
"326","N14","32","50257.66","161186.39"
"326","N14","33","55781.98","161296.97"
"326","N14","34","61274.707","161558.75"
"326","N14","35","66740.766","161709.17"
"326","N14","36","71892.125","161834.92"
"326","N14","37","76656.25","161976.75"
"326","N14","38","81152.47","162095.89"
"326","N14","39","85642.2","162171.31"
"326","N14","40","89754.26","162065.94"
"326","N14","41","93162.27","161964.58"
"326","N14","42","96433.28","161970.2"
"326","N14","43","99118.125","162165.06"
"326","N14","44","101338.61","162165.77"
"326","N14","45","103096.125","162168.36"
"326","N14","46","104618.625","162131.75"
"326","N14","47","105661.44","162373.11"
"326","N14","48","106632.85","162461.92"
"326","N14","49","107660.16","162287.31"
"326","N14","50","108664.586","162214.86"
"326","N14","51","109229.836","162481.64"
"326","N14","52","109787.38","162439.12"
"326","N14","53","110423.4","162417.0"
"326","N14","54","110889.07","162471.28"
"326","N14","55","111499.39","162519.69"
"326","N14","56","111897.04","162575.02"
"326","N14","57","112447.555","162589.98"
"326","N14","58","113038.67","162950.56"
"326","N14","59","113742.84","162981.34"
"326","N14","60","114075.484","162936.75"
"326","N14","61","114696.02","162941.22"
"326","N14","62","114959.734","162735.69"
"326","N14","63","115315.945","162565.78"
"326","N14","64","115925.8","162514.4"
"326","N14","65","116197.77","162384.9"
"326","N14","66","116773.89","162280.9"
"326","N14","67","117334.14","162241.36"
"326","N14","68","117773.234","162567.66"
"326","N14","69","118220.04","162784.39"
"326","N14","70","118673.27","163107.9"
"326","N14","71","118994.31","162978.2"
"326","N14","72","119547.03","162818.88"
"326","N14","73","119865.5","162869.86"
"326","N14","74","120544.36","162893.34"
"326","N14","75","121020.67","162754.7"
"326","N14","76","121538.87","162727.77"
"326","N14","77","121952.84","162976.64"
"326","N14","78","122593.195","162957.17"
"326","N14","79","123231.99","163033.39"
"326","N14","80","124092.7","162809.1"
"326","N14","81","125422.16","162695.67"
"326","N14","82","126940.85","162940.72"
"326","N14","83","128966.42","163002.42"
"326","N14","84","131507.48","163150.78"
"326","N14","85","134882.17","163225.69"
"326","N14","86","138547.02","163421.75"
"326","N14","87","142700.31","163485.53"
"326","N14","88","147070.86","163560.97"
"326","N14","89","151364.33","163561.9"
"326","N14","90","154778.7","163693.58"
"328","N16","1","25396.762","193686.33"
"328","N16","2","25339.494","193332.19"
"328","N16","3","25301.977","192082.44"
"328","N16","4","25378.104","191254.22"
"328","N16","5","25466.969","190826.64"
"328","N16","6","25456.297","190533.14"
"328","N16","7","25507.133","190461.4"
"328","N16","8","25519.383","190553.5"
"328","N16","9","25257.984","190644.66"
"328","N16","10","25236.154","190647.44"
"328","N16","11","25419.943","190528.47"
"328","N16","12","25395.94","190445.3"
"328","N16","13","25387.988","190459.9"
"328","N16","14","25535.105","190608.36"
"328","N16","15","25566.947","190326.56"
"328","N16","16","25701.262","190282.25"
"328","N16","17","25678.646","190458.0"
"328","N16","18","25633.824","190556.56"
"328","N16","19","25693.416","190713.9"
"328","N16","20","25691.156","190718.16"
"328","N16","21","25809.854","190662.38"
"328","N16","22","25836.506","190666.52"
"328","N16","23","25880.654","190699.36"
"328","N16","24","26094.314","190751.75"
"328","N16","25","26584.994","190680.16"
"328","N16","26","27387.39","190627.22"
"328","N16","27","28387.283","190694.55"
"328","N16","28","30155.988","190748.53"
"328","N16","29","32511.672","190725.55"
"328","N16","30","35222.098","190782.56"
"328","N16","31","38864.617","190765.5"
"328","N16","32","42736.59","190852.14"
"328","N16","33","46966.824","190995.08"
"328","N16","34","51469.344","191235.95"
"328","N16","35","56204.43","191256.86"
"328","N16","36","61179.258","191237.61"
"328","N16","37","66423.34","191389.23"
"328","N16","38","72113.28","191488.2"
"328","N16","39","78033.914","191552.42"
"328","N16","40","84107.164","191553.92"
"328","N16","41","90162.85","191857.95"
"328","N16","42","96047.336","191989.17"
"328","N16","43","101211.445","191953.58"
"328","N16","44","105956.04","192110.6"
"328","N16","45","109704.97","192029.25"
"328","N16","46","112797.266","192008.88"
"328","N16","47","115249.22","192327.0"
"328","N16","48","117512.91","192323.17"
"328","N16","49","119588.055","192367.17"
"328","N16","50","121154.85","192297.11"
"328","N16","51","122055.56","192336.0"
"328","N16","52","123241.16","192276.47"
"328","N16","53","124492.89","192390.25"
"328","N16","54","125280.484","192402.1"
"328","N16","55","126356.02","192319.56"
"328","N16","56","127113.266","192350.03"
"328","N16","57","127737.086","192169.25"
"328","N16","58","128740.77","192088.92"
"328","N16","59","129166.336","192349.5"
"328","N16","60","129871.36","192393.81"
"328","N16","61","130934.77","192505.62"
"328","N16","62","131543.64","192405.3"
"328","N16","63","132069.19","192297.11"
"328","N16","64","132871.97","192197.73"
"328","N16","65","133406.69","192147.9"
"328","N16","66","134011.2","192403.3"
"328","N16","67","134643.88","192359.78"
"328","N16","68","135373.67","192314.94"
"328","N16","69","136211.44","192248.42"
"328","N16","70","136636.05","192301.44"
"328","N16","71","137059.77","192434.88"
"328","N16","72","137784.56","192500.08"
"328","N16","73","138619.67","192446.0"
"328","N16","74","139104.55","192357.2"
"328","N16","75","139676.23","192452.97"
"328","N16","76","140527.38","192486.61"
"328","N16","77","141099.1","192517.42"
"328","N16","78","141772.06","192589.17"
"328","N16","79","142599.89","192549.5"
"328","N16","80","142926.22","192522.77"
"328","N16","81","143612.97","192469.66"
"328","N16","82","144217.62","192595.42"
"328","N16","83","144591.62","192536.94"
"328","N16","84","145150.8","192510.5"
"328","N16","85","145549.9","192604.69"
"328","N16","86","146529.22","192598.44"
"328","N16","87","147467.88","192453.7"
"328","N16","88","148109.14","192305.11"
"328","N16","89","148686.77","192265.08"
"328","N16","90","148990.14","192645.45"
"329","N17","1","25206.432","189911.5"
"329","N17","2","25191.736","189794.38"
"329","N17","3","25090.764","189302.61"
"329","N17","4","25043.283","188500.42"
"329","N17","5","25087.877","188091.89"
"329","N17","6","25036.283","187649.23"
"329","N17","7","24946.941","187519.77"
"329","N17","8","24794.092","187608.23"
"329","N17","9","24767.252","187540.89"
"329","N17","10","24806.986","187135.94"
"329","N17","11","24827.004","187079.62"
"329","N17","12","24920.893","187281.22"
"329","N17","13","24926.129","187368.62"
"329","N17","14","24986.459","187398.94"
"329","N17","15","25066.379","187653.61"
"329","N17","16","25019.129","187751.06"
"329","N17","17","25007.752","187720.83"
"329","N17","18","25161.676","187669.9"
"329","N17","19","25178.346","187687.8"
"329","N17","20","25146.53","187611.0"
"329","N17","21","25257.145","187571.66"
"329","N17","22","25428.615","187698.11"
"329","N17","23","25523.143","187720.67"
"329","N17","24","25758.104","187847.61"
"329","N17","25","26378.076","187785.4"
"329","N17","26","27288.623","187641.0"
"329","N17","27","28502.764","187584.8"
"329","N17","28","30029.486","187682.73"
"329","N17","29","32453.047","187685.75"
"329","N17","30","35282.15","187784.98"
"329","N17","31","38542.234","187803.62"
"329","N17","32","42194.703","187899.12"
"329","N17","33","46302.453","187764.23"
"329","N17","34","50592.12","187661.1"
"329","N17","35","54660.63","187706.12"
"329","N17","36","58859.414","187919.97"
"329","N17","37","62925.15","188011.55"
"329","N17","38","66896.27","188356.78"
"329","N17","39","70554.77","188371.17"
"329","N17","40","74368.01","188284.14"
"329","N17","41","77986.41","188317.56"
"329","N17","42","81440.83","188318.77"
"329","N17","43","84390.29","188569.53"
"329","N17","44","87715.73","188552.66"
"329","N17","45","90456.664","188555.44"
"329","N17","46","93170.49","188475.17"
"329","N17","47","95841.586","188421.88"
"329","N17","48","98135.29","188426.67"
"329","N17","49","100177.22","188556.48"
"329","N17","50","102099.58","188545.56"
"329","N17","51","104025.19","188741.92"
"329","N17","52","105891.44","188857.77"
"329","N17","53","107380.555","188833.92"
"329","N17","54","108768.83","188705.73"
"329","N17","55","110218.67","188590.73"
"329","N17","56","111527.945","188530.77"
"329","N17","57","112872.09","188707.5"
"329","N17","58","114090.8","188664.56"
"329","N17","59","115141.14","188698.3"
"329","N17","60","115946.81","188719.44"
"329","N17","61","116657.41","188305.28"
"329","N17","62","117556.42","188164.92"
"329","N17","63","118471.7","188421.98"
"329","N17","64","119128.08","188722.84"
"329","N17","65","120086.04","188605.22"
"329","N17","66","120899.75","188499.05"
"329","N17","67","121401.79","188678.39"
"329","N17","68","121957.9","188935.69"
"329","N17","69","122643.62","188843.61"
"329","N17","70","123509.12","188727.56"
"329","N17","71","124198.85","188786.3"
"329","N17","72","124677.22","188735.03"
"329","N17","73","125373.44","188676.89"
"329","N17","74","126081.18","188864.78"
"329","N17","75","126555.39","188845.45"
"329","N17","76","127081.81","188923.22"
"329","N17","77","127879.516","188832.1"
"329","N17","78","128366.9","188785.11"
"329","N17","79","128980.76","188872.77"
"329","N17","80","129595.4","188891.7"
"329","N17","81","130267.67","188945.56"
"329","N17","82","131208.62","188914.62"
"329","N17","83","131900.39","188919.53"
"329","N17","84","132931.95","188987.98"
"329","N17","85","134162.5","188741.02"
"329","N17","86","136019.95","188630.95"
"329","N17","87","137814.5","188809.17"
"329","N17","88","140114.05","188786.55"
"329","N17","89","143511.73","188906.98"
"329","N17","90","146439.6","189039.38"
"337","O1","1","23310.549","180115.84"
"337","O1","2","23173.98","180103.42"
"337","O1","3","23066.674","180102.7"
"337","O1","4","23096.092","180207.48"
"337","O1","5","22942.05","180298.14"
"337","O1","6","22876.15","180165.67"
"337","O1","7","22994.555","180117.38"
"337","O1","8","23048.875","180134.67"
"337","O1","9","22827.965","180067.67"
"337","O1","10","22723.156","180055.08"
"337","O1","11","22689.37","180173.02"
"337","O1","12","22640.941","180527.39"
"337","O1","13","22619.03","180664.2"
"337","O1","14","22713.104","180674.12"
"337","O1","15","22801.453","180653.12"
"337","O1","16","22590.738","180866.36"
"337","O1","17","22554.309","181221.97"
"337","O1","18","22703.818","181436.81"
"337","O1","19","22624.707","181579.5"
"337","O1","20","22475.39","181544.55"
"337","O1","21","22477.418","181698.08"
"337","O1","22","22642.941","182115.2"
"337","O1","23","22743.14","182363.98"
"337","O1","24","22668.559","182622.7"
"337","O1","25","22634.455","182821.25"
"337","O1","26","22704.012","183122.92"
"337","O1","27","22711.467","183499.9"
"337","O1","28","22797.21","183702.48"
"337","O1","29","22784.797","183917.03"
"337","O1","30","22826.629","184160.69"
"337","O1","31","22921.99","184516.36"
"337","O1","32","22991.621","184985.02"
"337","O1","33","22920.078","185376.48"
"337","O1","34","22890.63","185737.34"
"337","O1","35","23037.982","185765.95"
"337","O1","36","23019.012","186252.64"
"337","O1","37","22906.03","186681.61"
"337","O1","38","22712.64","186961.44"
"337","O1","39","22670.646","187401.1"
"337","O1","40","22851.768","187743.6"
"337","O1","41","23088.47","188083.97"
"337","O1","42","23227.322","188686.25"
"337","O1","43","23201.725","188707.11"
"337","O1","44","23167.75","189015.08"
"337","O1","45","23137.232","189308.5"
"337","O1","46","23134.293","189771.64"
"337","O1","47","23225.152","189939.27"
"337","O1","48","23319.16","190166.7"
"337","O1","49","23392.242","190616.77"
"337","O1","50","23278.055","190806.33"
"337","O1","51","23217.883","191229.19"
"337","O1","52","23352.824","191647.56"
"337","O1","53","23327.459","192127.95"
"337","O1","54","23287.43","192541.5"
"337","O1","55","23392.44","192794.34"
"337","O1","56","23422.807","193089.9"
"337","O1","57","23455.152","193376.2"
"337","O1","58","23359.377","193515.23"
"337","O1","59","23307.367","193731.67"
"337","O1","60","23455.871","193991.23"
"337","O1","61","23435.4","194256.56"
"337","O1","62","23459.299","194751.62"
"337","O1","63","23402.014","195008.69"
"337","O1","64","23426.984","195317.36"
"337","O1","65","23463.021","195789.78"
"337","O1","66","23453.24","195844.67"
"337","O1","67","23615.059","196048.03"
"337","O1","68","23637.416","196248.6"
"337","O1","69","23580.885","196656.62"
"337","O1","70","23521.44","196957.94"
"337","O1","71","23499.998","197255.12"
"337","O1","72","23509.518","197444.62"
"337","O1","73","23663.01","197756.47"
"337","O1","74","23777.812","198058.28"
"337","O1","75","23723.854","198459.1"
"337","O1","76","23704.537","198798.73"
"337","O1","77","23836.86","199153.19"
"337","O1","78","23928.28","199434.84"
"337","O1","79","23850.96","199765.4"
"337","O1","80","23846.768","200087.11"
"337","O1","81","23964.582","200504.08"
"337","O1","82","24150.51","200977.8"
"337","O1","83","24127.918","201575.38"
"337","O1","84","24223.299","201864.7"
"337","O1","85","24193.518","202178.78"
"337","O1","86","24371.043","202612.27"
"337","O1","87","24557.8","203232.7"
"337","O1","88","24653.377","203845.14"
"337","O1","89","24632.852","204822.58"
"337","O1","90","24784.453","205620.84"
"338","O2","1","21232.746","163472.31"
"338","O2","2","21352.623","163939.19"
"338","O2","3","21451.104","164108.34"
"338","O2","4","21441.332","164142.67"
"338","O2","5","21387.172","164089.5"
"338","O2","6","21393.223","163989.08"
"338","O2","7","21399.543","164005.19"
"338","O2","8","21488.887","164129.47"
"338","O2","9","21458.209","164168.42"
"338","O2","10","21450.045","164135.36"
"338","O2","11","21452.488","164323.6"
"338","O2","12","21407.518","164358.84"
"338","O2","13","21429.992","164398.25"
"338","O2","14","21413.209","164522.42"
"338","O2","15","21423.55","164472.16"
"338","O2","16","21420.102","164490.17"
"338","O2","17","21457.64","164320.36"
"338","O2","18","21403.156","164139.92"
"338","O2","19","21372.818","164075.78"
"338","O2","20","21445.182","164285.8"
"338","O2","21","21525.25","164363.5"
"338","O2","22","21519.61","164428.61"
"338","O2","23","21439.414","164395.06"
"338","O2","24","21350.281","164555.0"
"338","O2","25","21330.652","164747.48"
"338","O2","26","21483.791","164728.6"
"338","O2","27","21395.488","164501.28"
"338","O2","28","21324.23","164327.3"
"338","O2","29","21354.854","164242.38"
"338","O2","30","21299.395","164349.03"
"338","O2","31","21254.348","164503.84"
"338","O2","32","21321.783","164478.81"
"338","O2","33","21333.521","164474.73"
"338","O2","34","21271.025","164469.66"
"338","O2","35","21235.445","164505.61"
"338","O2","36","21335.291","164509.58"
"338","O2","37","21461.766","164448.31"
"338","O2","38","21399.4","164335.53"
"338","O2","39","21215.936","164356.69"
"338","O2","40","21133.988","164525.11"
"338","O2","41","21149.172","164500.19"
"338","O2","42","21247.467","164475.12"
"338","O2","43","21268.084","164539.14"
"338","O2","44","21293.404","164464.36"
"338","O2","45","21292.691","164498.73"
"338","O2","46","21247.787","164582.28"
"338","O2","47","21194.842","164483.31"
"338","O2","48","21216.754","164372.42"
"338","O2","49","21265.266","164282.7"
"338","O2","50","21081.979","164338.73"
"338","O2","51","21008.922","164279.77"
"338","O2","52","21045.82","164317.25"
"338","O2","53","21120.006","164292.4"
"338","O2","54","21093.84","164217.7"
"338","O2","55","21065.21","164319.89"
"338","O2","56","21094.035","164384.03"
"338","O2","57","21185.506","164370.22"
"338","O2","58","21262.682","164398.19"
"338","O2","59","21197.3","164315.22"
"338","O2","60","21156.414","164316.2"
"338","O2","61","21216.123","164327.16"
"338","O2","62","21187.318","164245.4"
"338","O2","63","21170.84","164241.78"
"338","O2","64","21185.35","164181.89"
"338","O2","65","21189.55","164259.45"
"338","O2","66","21161.33","164236.55"
"338","O2","67","21114.803","164172.25"
"338","O2","68","21003.926","164282.38"
"338","O2","69","20984.498","164282.38"
"338","O2","70","21088.146","164431.45"
"338","O2","71","21072.64","164210.67"
"338","O2","72","21027.68","164051.3"
"338","O2","73","21011.518","164043.2"
"338","O2","74","21062.773","164121.5"
"338","O2","75","20993.021","164146.97"
"338","O2","76","20947.244","164338.58"
"338","O2","77","20947.99","164306.64"
"338","O2","78","20982.832","164212.53"
"338","O2","79","20898.957","164105.25"
"338","O2","80","20876.31","164059.7"
"338","O2","81","20911.56","164247.58"
"338","O2","82","21010.543","164098.78"
"338","O2","83","21095.836","163986.61"
"338","O2","84","21042.47","164057.66"
"338","O2","85","21004.473","164061.0"
"338","O2","86","21021.246","164089.25"
"338","O2","87","21014.406","163979.1"
"338","O2","88","21059.207","163879.73"
"338","O2","89","21058.951","163937.5"
"338","O2","90","21128.404","164056.11"
"340","O4","1","26623.424","200324.19"
"340","O4","2","26559.775","200085.69"
"340","O4","3","26428.566","199233.75"
"340","O4","4","26351.21","198626.69"
"340","O4","5","26268.166","198085.02"
"340","O4","6","26043.312","197696.56"
"340","O4","7","26022.588","197525.88"
"340","O4","8","26160.578","197487.22"
"340","O4","9","26164.633","197543.0"
"340","O4","10","26158.152","197557.42"
"340","O4","11","26157.383","197592.2"
"340","O4","12","26250.441","197762.75"
"340","O4","13","26217.611","197442.1"
"340","O4","14","26203.475","197399.03"
"340","O4","15","26308.621","197601.81"
"340","O4","16","26234.396","197562.94"
"340","O4","17","26197.36","197547.11"
"340","O4","18","26288.287","197685.06"
"340","O4","19","26361.81","197658.22"
"340","O4","20","26430.43","197565.44"
"340","O4","21","26202.668","197557.12"
"340","O4","22","26159.633","197688.48"
"340","O4","23","26344.025","197573.84"
"340","O4","24","26363.086","197512.05"
"340","O4","25","26281.426","197589.02"
"340","O4","26","26142.697","197789.03"
"340","O4","27","26115.506","197814.25"
"340","O4","28","26234.787","197936.53"
"340","O4","29","26290.518","197991.88"
"340","O4","30","26287.398","197834.11"
"340","O4","31","26403.482","197675.25"
"340","O4","32","26429.75","197621.28"
"340","O4","33","26396.488","197665.77"
"340","O4","34","26474.729","197676.16"
"340","O4","35","26613.059","197842.88"
"340","O4","36","26787.814","197952.42"
"340","O4","37","26942.428","197939.22"
"340","O4","38","26981.697","197948.06"
"340","O4","39","26980.64","197927.88"
"340","O4","40","27058.637","197892.38"
"340","O4","41","27043.803","197972.42"
"340","O4","42","27218.611","197963.08"
"340","O4","43","27370.445","198025.33"
"340","O4","44","27472.486","197904.1"
"340","O4","45","27444.367","197862.72"
"340","O4","46","27439.238","198026.31"
"340","O4","47","27368.24","197974.78"
"340","O4","48","27431.541","197911.02"
"340","O4","49","27551.408","197958.02"
"340","O4","50","27766.691","197991.47"
"340","O4","51","27796.012","198268.72"
"340","O4","52","27789.785","198255.75"
"340","O4","53","27801.492","198176.39"
"340","O4","54","27809.303","198070.58"
"340","O4","55","27874.79","197995.33"
"340","O4","56","27907.244","198046.58"
"340","O4","57","27984.344","198154.28"
"340","O4","58","28101.535","198187.3"
"340","O4","59","28096.117","198161.45"
"340","O4","60","28271.15","198292.4"
"340","O4","61","28306.336","198282.9"
"340","O4","62","28214.572","198315.06"
"340","O4","63","28264.746","198294.61"
"340","O4","64","28303.781","198224.84"
"340","O4","65","28256.592","198234.45"
"340","O4","66","28367.984","198172.86"
"340","O4","67","28382.615","198127.7"
"340","O4","68","28540.83","197963.77"
"340","O4","69","28610.834","197926.05"
"340","O4","70","28806.371","198147.08"
"340","O4","71","28791.557","198159.38"
"340","O4","72","28773.555","198102.98"
"340","O4","73","28662.346","198152.89"
"340","O4","74","28737.715","198058.08"
"340","O4","75","28926.21","197992.58"
"340","O4","76","29022.092","198094.1"
"340","O4","77","29062.408","198159.2"
"340","O4","78","29033.748","198127.23"
"340","O4","79","29154.96","198200.83"
"340","O4","80","29155.887","198140.39"
"340","O4","81","29230.992","198020.67"
"340","O4","82","29416.816","197959.38"
"340","O4","83","29564.338","198068.0"
"340","O4","84","29511.07","198174.16"
"340","O4","85","29606.936","198134.58"
"340","O4","86","29940.518","198145.28"
"340","O4","87","30324.045","198125.08"
"340","O4","88","30463.533","198150.3"
"340","O4","89","31104.96","198144.45"
"340","O4","90","31636.643","198333.23"
"341","O5","1","22451.572","175951.52"
"341","O5","2","22556.139","176093.05"
"341","O5","3","22561.896","175955.19"
"341","O5","4","22525.28","175912.78"
"341","O5","5","22487.438","176033.52"
"341","O5","6","22479.084","175951.05"
"341","O5","7","22476.465","175986.39"
"341","O5","8","22568.375","176366.16"
"341","O5","9","22562.088","176464.08"
"341","O5","10","22578.443","176418.53"
"341","O5","11","22549.465","176464.3"
"341","O5","12","22529.736","176444.73"
"341","O5","13","22611.63","176416.67"
"341","O5","14","22599.309","176469.48"
"341","O5","15","22621.12","176408.27"
"341","O5","16","22772.777","176383.81"
"341","O5","17","22825.584","176589.64"
"341","O5","18","22800.617","176794.36"
"341","O5","19","22871.205","176774.31"
"341","O5","20","22818.232","176821.34"
"341","O5","21","22752.764","176822.94"
"341","O5","22","22786.217","176718.78"
"341","O5","23","22871.672","176632.92"
"341","O5","24","22837.273","176686.92"
"341","O5","25","22797.611","176789.53"
"341","O5","26","22824.564","176867.58"
"341","O5","27","22810.225","176881.77"
"341","O5","28","22928.666","176917.0"
"341","O5","29","22971.363","176887.0"
"341","O5","30","22876.809","176876.11"
"341","O5","31","22833.977","176863.0"
"341","O5","32","22947.547","176841.72"
"341","O5","33","22870.604","176803.77"
"341","O5","34","22798.479","176738.77"
"341","O5","35","22856.816","176782.2"
"341","O5","36","22966.357","176778.1"
"341","O5","37","22941.469","176968.1"
"341","O5","38","22961.326","176938.62"
"341","O5","39","22916.074","176911.66"
"341","O5","40","22912.914","176845.98"
"341","O5","41","22860.695","176926.77"
"341","O5","42","22919.04","177053.75"
"341","O5","43","23134.574","176979.66"
"341","O5","44","23039.285","176931.53"
"341","O5","45","22926.033","177052.44"
"341","O5","46","22895.658","177123.2"
"341","O5","47","23025.324","177064.6"
"341","O5","48","23080.695","177118.0"
"341","O5","49","23107.828","177087.81"
"341","O5","50","23059.416","176970.83"
"341","O5","51","22987.654","176929.89"
"341","O5","52","22941.523","177120.78"
"341","O5","53","23034.082","177170.23"
"341","O5","54","23007.484","177095.9"
"341","O5","55","22996.363","177144.95"
"341","O5","56","23042.254","177193.7"
"341","O5","57","23005.98","177223.78"
"341","O5","58","23062.314","177182.77"
"341","O5","59","23111.186","177192.39"
"341","O5","60","23164.441","177405.83"
"341","O5","61","23206.297","177372.52"
"341","O5","62","23085.557","177269.72"
"341","O5","63","22973.486","177175.81"
"341","O5","64","22936.475","177163.4"
"341","O5","65","23048.865","177309.31"
"341","O5","66","23043.512","177282.66"
"341","O5","67","23076.844","177257.48"
"341","O5","68","23208.582","177190.02"
"341","O5","69","23313.951","177257.8"
"341","O5","70","23261.266","177195.53"
"341","O5","71","23239.723","177141.84"
"341","O5","72","23149.178","177172.86"
"341","O5","73","23073.307","177402.28"
"341","O5","74","23092.434","177477.44"
"341","O5","75","23031.812","177430.97"
"341","O5","76","23008.791","177373.55"
"341","O5","77","23222.705","177339.69"
"341","O5","78","23256.404","177294.53"
"341","O5","79","23219.264","177478.72"
"341","O5","80","23128.201","177443.5"
"341","O5","81","23058.871","177349.8"
"341","O5","82","23044.781","177297.66"
"341","O5","83","23112.465","177303.9"
"341","O5","84","23112.68","177244.84"
"341","O5","85","23114.59","177238.77"
"341","O5","86","23374.342","177224.69"
"341","O5","87","23342.12","177373.25"
"341","O5","88","23262.936","177453.33"
"341","O5","89","23327.096","177398.95"
"341","O5","90","23326.545","177517.02"
"343","O7","1","28614.34","198309.45"
"343","O7","2","28609.59","198243.14"
