# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"53","C5","1000000.0","1000000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Inconclusive","18.87379830741974","18.520270767922078","0.9096045608887013","0.4999634410299346","","","true","0.2247059681631393","true","3","13","69.5945816040039","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"55","C7","1000000.0","1000000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Amp","75.70311138636193","74.26889484151795","0.37047518670226787","2.0282884890978785","","","true","0.2638810773869539","true","3","64","83.33642578125","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"56","C8","1000000.0","1000000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Amp","72.83467829667397","74.26889484151795","0.38664536843792857","2.0282884890978785","","","true","0.2638810773869539","true","3","62","83.20429229736328","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"58","C10","1000000.0","1000000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","32.85857337155123","59.86387716261122","0.9287882678890457","38.19126687732259","","","true","0.10380432188788172","true","3","28","83.46855163574219","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"59","C11","1000000.0","1000000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","86.8691809536712","59.86387716261122","0.37516154980538396","38.19126687732259","","","true","0.10380432188788172","true","3","77","83.60069274902344","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"61","C13","1000000.0","1000000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","21.3085258137926","49.57031969026831","0.388611940021321","39.96821219710484","","","true","0.1405856919812463","true","3","15","86.90531158447266","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"62","C14","1000000.0","1000000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","77.83211356674403","49.57031969026831","0.20901473439013277","39.96821219710484","","","true","0.1405856919812463","true","3","63","86.77315521240234","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"64","C16","1000000.0","1000000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","Amp","18.71720008225801","18.71720008225801","0.9532862158757465","","","","true","0.30112860742619285","true","3","12","74.6146011352539","","","","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"65","C17","1000000.0","1000000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","18.71720008225801","0.0","","","","true","0.30112860742619285","true","3","89","85.31941223144531","88.4912109375","73.02870178222656","69.98906707763672","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"67","C19","1000000.0","1000000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","Amp","21.17715193096696","21.17715193096696","0.754409664363264","","","","true","0.4036370650066456","true","3","14","78.44718933105469","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"68","C20","1000000.0","1000000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","21.17715193096696","0.0","","","","true","0.4036370650066456","true","3","89","69.98906707763672","86.24452209472656","90.60574340820312","74.4824447631836","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"73","D1","100000.0","100000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","20.359863650022973","20.59435124366114","0.9239513154304779","0.33161553513137176","","","true","0.17000934761381004","true","3","15","66.02699279785156","71.18017578125","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"74","D2","100000.0","100000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","20.82883883729931","20.59435124366114","0.9274995584560242","0.33161553513137176","","","true","0.17000934761381004","true","3","15","66.02699279785156","","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"76","D4","100000.0","100000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Amp","21.807566086421453","22.145152716302743","0.9588489936152561","0.4774195904538487","","","true","0.2247059681631393","true","3","16","69.72671508789062","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"77","D5","100000.0","100000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Amp","22.482739346184033","22.145152716302743","0.9613151835586928","0.4774195904538487","","","true","0.2247059681631393","true","3","16","69.5945816040039","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"79","D7","100000.0","100000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Inconclusive","21.843711046699347","22.044432553319094","0.6323594460289932","0.2838630769215305","","","true","0.2638810773869539","true","3","15","83.46855163574219","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"80","D8","100000.0","100000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Inconclusive","22.24515405993884","22.044432553319094","0.6187106447630651","0.2838630769215305","","","true","0.2638810773869539","true","3","16","83.20429229736328","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"82","D10","100000.0","100000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","25.314390855225064","27.250554352699407","0.9103583649391085","2.738148677099919","","","true","0.10380432188788172","true","3","21","75.93696594238281","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"83","D11","100000.0","100000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","29.18671785017375","27.250554352699407","0.8799115475742361","2.738148677099919","","","true","0.10380432188788172","true","3","25","75.01203918457031","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"85","D13","100000.0","100000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","26.019442110925695","26.619267376884586","0.47272060832865154","0.8482810261731966","","","true","0.1405856919812463","true","3","20","87.03746795654297","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"86","D14","100000.0","100000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","27.219092642843478","26.619267376884586","0.45429321118885657","0.8482810261731966","","","true","0.1405856919812463","true","3","21","86.77315521240234","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"88","D16","100000.0","100000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","Amp","22.304783684206036","22.304783684206036","0.9449916791393864","","","","true","0.30112860742619285","true","3","16","74.21812438964844","","","","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"89","D17","100000.0","100000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","22.304783684206036","0.0","","","","true","0.30112860742619285","true","3","89","89.01984405517578","80.69387817382812","84.12998962402344","74.21812438964844","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"91","D19","100000.0","100000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","Amp","25.2510333126046","25.2510333126046","0.9517454102914013","","","","true","0.4036370650066456","true","3","18","78.05071258544922","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"92","D20","100000.0","100000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","25.2510333126046","0.0","","","","true","0.4036370650066456","true","3","89","78.18287658691406","87.03746795654297","75.14323425292969","90.73789978027344","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"97","E1","10000.0","10000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","23.71740775012067","23.98001508397836","0.9028085843705274","0.37138285312028707","","","true","0.17000934761381004","true","3","18","66.291259765625","","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"98","E2","10000.0","10000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","24.242622417836046","23.98001508397836","0.9209660950512971","0.37138285312028707","","","true","0.17000934761381004","true","3","18","65.89485931396484","74.21923828125","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"100","E4","10000.0","10000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Amp","25.12000048464862","25.463077252143822","0.964005166901034","0.4851838175270418","","","true","0.2247059681631393","true","3","19","69.72671508789062","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"101","E5","10000.0","10000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Amp","25.806154019639024","25.463077252143822","0.9788321129959041","0.4851838175270418","","","true","0.2247059681631393","true","3","20","69.5945816040039","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"103","E7","10000.0","10000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Amp","24.902400156642564","24.851365515667737","0.8582257824570343","0.07217388141867193","","","true","0.2638810773869539","true","3","18","83.20429229736328","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"104","E8","10000.0","10000.0","BP160_GC60","SYBR","STANDARD","SYBR","None","Amp","24.80033087469291","24.851365515667737","0.711631815033915","0.07217388141867193","","","true","0.2638810773869539","true","3","18","83.20429229736328","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"106","E10","10000.0","10000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","32.6981988477265","32.80022144726805","0.8932754500953467","0.14428174394164706","","","true","0.10380432188788172","true","3","28","75.40843963623047","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"107","E11","10000.0","10000.0","BP160_GC80","SYBR","STANDARD","SYBR","None","Amp","32.9022440468096","32.80022144726805","0.8827937383222535","0.14428174394164706","","","true","0.10380432188788172","true","3","28","75.14417266845703","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"109","E13","10000.0","10000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","30.92365314997243","31.320834222476588","0.5964997929751357","0.5616988594531452","","","true","0.1405856919812463","true","3","25","87.03746795654297","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"110","E14","10000.0","10000.0","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","31.718015294980745","31.320834222476588","0.6217227973570754","0.5616988594531452","","","true","0.1405856919812463","true","3","26","86.6409912109375","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"112","E16","10000.0","10000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","Amp","25.772814765267483","25.772814765267483","0.9480839145765467","","","","true","0.30112860742619285","true","3","19","74.4824447631836","","","","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"113","E17","10000.0","10000.0","BP280_GC30","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","25.772814765267483","0.0","","","","true","0.30112860742619285","true","3","89","87.69825744628906","90.34142303466797","83.99783325195312","71.57496643066406","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"115","E19","10000.0","10000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","Amp","28.842383955996617","28.842383955996617","0.9517184142153523","","","","true","0.4036370650066456","true","3","22","78.05071258544922","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"116","E20","10000.0","10000.0","BP500_GC40","SYBR","STANDARD","SYBR","None","Inconclusive","Undetermined","28.842383955996617","0.0","","","","true","0.4036370650066456","true","3","89","71.70712280273438","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"121","F1","1000.0","1000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","26.671290791835695","27.053659619000864","0.9209505724532653","0.5407511812058824","","","true","0.17000934761381004","true","3","21","66.15911865234375","","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
