,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence
23085,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,23,0.11483136056847308,0.1230364441871643
23086,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,24,0.0019540090053334117,-0.0015881109284237027
23087,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,24,0.1791257137447552,0.19444242119789124
23088,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,25,0.0017757096508262827,-0.0021839418914169073
23089,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,25,0.25587288612250547,0.2797410786151886
23090,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,26,0.003069137949981162,-7.455657032551244e-05
23091,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,26,0.3412573534099773,0.3746756911277771
23092,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,27,0.006091293363404805,0.005212442018091679
23093,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,27,0.4251495211720671,0.46794548630714417
23094,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,28,0.010918670967442092,0.013817660510540009
23095,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,28,0.49988096855676745,0.5509953498840332
23096,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,29,0.01770995183716452,0.02603277564048767
23097,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,29,0.5620564022630371,0.6200373768806458
23098,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,30,0.026174769223470683,0.041324056684970856
23099,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,30,0.6106054634239516,0.6738775372505188
23100,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,31,0.034119053666569484,0.05565853416919708
23101,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,31,0.6454060710766019,0.712379515171051
23102,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,32,0.04111927731900841,0.06825771182775497
23103,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,32,0.6702784778126106,0.7398054003715515
23104,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,33,0.04789147495327982,0.08043774962425232
23105,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,33,0.6873457704171357,0.7585236430168152
23106,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,34,0.05350192996242625,0.09048236161470413
23107,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,34,0.6984723950007425,0.7706143260002136
23108,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,35,0.057771564746144796,0.09806237369775772
23109,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,35,0.7090474914530095,0.7820897698402405
23110,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,36,0.06290558740717883,0.1072312444448471
23111,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,36,0.7192976976052979,0.7932026982307434
23112,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,37,0.06724985272002316,0.11494844406843185
23113,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,37,0.7275285724341223,0.8020628094673157
23114,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,38,0.07185457095919309,0.12314438819885254
23115,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,38,0.7328017220521577,0.8076232671737671
23116,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,39,0.07708394494366592,0.13248853385448456
23117,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,39,0.7393329734271233,0.8145872354507446
23118,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,40,0.08166367825010006,0.1406385451555252
23119,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,40,0.7469133196763493,0.8227216601371765
23120,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,41,0.08620367238058649,0.14871551096439362
23121,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,41,0.7527739538756317,0.8289374709129333
23122,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,42,0.09011539516551037,0.15563765168190002
23123,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,42,0.7585268790065444,0.835033118724823
23124,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,43,0.0947385805288763,0.1638675332069397
23125,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,43,0.7658332509985282,0.8428618907928467
23126,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,44,0.09929884147696152,0.17198176681995392
23127,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,44,0.7708914098967621,0.8481824398040771
23128,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,45,0.10398044391537421,0.18031902611255646
23129,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,45,0.7791183311189102,0.857038140296936
23130,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,46,0.10815443553348054,0.18772324919700623
23131,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,46,0.7852354154809777,0.8635401129722595
23132,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,47,0.11291789970153827,0.19621098041534424
23133,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,47,0.7902629072139119,0.8688264489173889
23134,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,48,0.11705836189660916,0.20355357229709625
23135,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,48,0.7970047682850648,0.8760254383087158
23136,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,49,0.12183105152003787,0.21205826103687286
23137,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,49,0.804936558111541,0.8845518827438354
23138,JG034,347,GC55 - FAM,3.0,False,O11,1000.0,FAM,,STANDARD,,30.969448,384,50,0.12558410944334433,0.2186887562274933
23139,JG034,347,GC55 - HEX,3.0,False,O11,1000.0,HEX,,STANDARD,,21.00672,385,50,0.809638144429269,0.889474630355835
