,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,log$_{1}$$_{0}$ S036.5,log$_{1}$$_{0}$ S057.3.2,log$_{1}$$_{0}$ S057.4.2
31349,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,15,-0.013801232,-0.001339514,100000,100000000,100000,5,8,5
31350,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,16,0.220340337,0.31580668687820435,100000,100000000,100000,5,8,5
31351,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,16,-0.019131301,0.001787445,100000,100000000,100000,5,8,5
31352,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,17,0.2740358263592928,0.39563503861427307,100000,100000000,100000,5,8,5
31353,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,17,-0.021838901,0.002560453,100000,100000000,100000,5,8,5
31354,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,18,0.3284927777972528,0.4766328036785126,100000,100000000,100000,5,8,5
31355,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,18,-0.024583337,0.003366526,100000,100000000,100000,5,8,5
31356,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,19,0.38195729385509225,0.556106448,100000,100000000,100000,5,8,5
31357,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,19,-0.029708767,0.006309798,100000,100000000,100000,5,8,5
31358,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,20,0.4312474877554295,0.6291695833206177,100000,100000000,100000,5,8,5
31359,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,20,-0.036175487,0.010457023978233337,100000,100000000,100000,5,8,5
31360,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,21,0.47667665392096015,0.6963033080101013,100000,100000000,100000,5,8,5
31361,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,21,-0.044363858,0.016149619594216347,100000,100000000,100000,5,8,5
31362,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,22,0.5199659322394998,0.7601507306098938,100000,100000000,100000,5,8,5
31363,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,22,-0.053148072,0.022377047687768936,100000,100000000,100000,5,8,5
31364,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,23,0.5598262822791141,0.8187323808670044,100000,100000000,100000,5,8,5
31365,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,23,-0.062044607,0.028705298900604248,100000,100000000,100000,5,8,5
31366,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,24,0.5974639962421553,0.8739007115364075,100000,100000000,100000,5,8,5
31367,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,24,-0.075205647,0.038861401,100000,100000000,100000,5,8,5
31368,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,25,0.6315008425936964,0.9235391616821289,100000,100000000,100000,5,8,5
31369,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,25,-0.089636692,0.050157476,100000,100000000,100000,5,8,5
31370,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,26,0.6595745379166217,0.9640198945999146,100000,100000000,100000,5,8,5
31371,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,26,-0.10793669,0.064926356,100000,100000000,100000,5,8,5
31372,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,27,0.6832482940752149,0.9977436661720276,100000,100000000,100000,5,8,5
31373,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,27,-0.12915062,0.082310803,100000,100000000,100000,5,8,5
31374,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,28,0.7025426816894002,1.0247420072555542,100000,100000000,100000,5,8,5
31375,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,28,-0.149241065,0.098686799,100000,100000000,100000,5,8,5
31376,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,29,0.7190816929834637,1.0475088357925415,100000,100000000,100000,5,8,5
31377,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,29,-0.169258,0.11499682068824768,100000,100000000,100000,5,8,5
31378,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,30,0.7315806345243987,1.0640714168548584,100000,100000000,100000,5,8,5
31379,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,30,-0.189065099,0.13111847639083862,100000,100000000,100000,5,8,5
31380,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,31,0.74105748,1.0759928226470947,100000,100000000,100000,5,8,5
31381,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,31,-0.206448923,0.14506499469280243,100000,100000000,100000,5,8,5
31382,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,32,0.7485308253420053,1.0848374366760254,100000,100000000,100000,5,8,5
31383,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,32,-0.222739309,0.15803003311157227,100000,100000000,100000,5,8,5
31384,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,33,0.7569297706445983,1.0951036214828491,100000,100000000,100000,5,8,5
31385,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,33,-0.237241971,0.16939038038253784,100000,100000000,100000,5,8,5
31386,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,34,0.7623464418080559,1.1007897853851318,100000,100000000,100000,5,8,5
31387,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,34,-0.252015992,0.18099431693553925,100000,100000000,100000,5,8,5
31388,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,35,0.7666103043809644,1.1047056913375854,100000,100000000,100000,5,8,5
31389,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,35,-0.266063356,0.19194599986076355,100000,100000000,100000,5,8,5
31390,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,36,0.7724466161908773,1.1110363006591797,100000,100000000,100000,5,8,5
31391,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,36,-0.27912894,0.2020164132118225,100000,100000000,100000,5,8,5
31392,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,37,0.7779404465852962,1.1168409585952759,100000,100000000,100000,5,8,5
31393,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,37,-0.290475693,0.21054400503635406,100000,100000000,100000,5,8,5
31394,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,38,0.782332468,1.1209536790847778,100000,100000000,100000,5,8,5
31395,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,38,-0.301619185,0.21888914704322815,100000,100000000,100000,5,8,5
31396,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,39,0.7835919333158139,1.1202555894851685,100000,100000000,100000,5,8,5
31397,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,39,-0.312601979,0.2270900309085846,100000,100000000,100000,5,8,5
31398,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,40,0.7848615675025366,1.1195731163024902,100000,100000000,100000,5,8,5
31399,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,40,-0.323553099,0.23526249825954437,100000,100000000,100000,5,8,5
31400,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,41,0.7880624335877354,1.1218565702438354,100000,100000000,100000,5,8,5
31401,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,41,-0.333341156,0.24239099025726318,100000,100000000,100000,5,8,5
31402,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,42,0.791449755,1.124426245689392,100000,100000000,100000,5,8,5
31403,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,42,-0.343069482,0.24946585297584534,100000,100000000,100000,5,8,5
31404,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,43,0.7962757,1.129205346107483,100000,100000000,100000,5,8,5
31405,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,43,-0.352313293,0.25610581040382385,100000,100000000,100000,5,8,5
31406,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,44,0.8003697190509608,1.1328603029251099,100000,100000000,100000,5,8,5
31407,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,44,-0.362693672,0.26376599073410034,100000,100000000,100000,5,8,5
31408,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,45,0.800818159,1.130916714668274,100000,100000000,100000,5,8,5
31409,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,45,-0.37187586,0.2703506350517273,100000,100000000,100000,5,8,5
31410,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,46,0.8057848377148014,1.1359119415283203,100000,100000000,100000,5,8,5
31411,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,46,-0.380347395,0.27629739,100000,100000000,100000,5,8,5
31412,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,47,0.8139069723356964,1.1457529067993164,100000,100000000,100000,5,8,5
31413,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,47,-0.389360851,0.2827306091785431,100000,100000000,100000,5,8,5
31414,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,48,0.8207808972645823,1.153676986694336,100000,100000000,100000,5,8,5
31415,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,48,-0.395215543,0.2863284647464752,100000,100000000,100000,5,8,5
31416,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,49,0.8304584036266954,1.1659066677093506,100000,100000000,100000,5,8,5
31417,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,49,-0.399712875,0.2887079417705536,100000,100000000,100000,5,8,5
31418,JG071B,191,FAM,#NAME?,FALSE,H23,0,FAM,JG071B.179,UNKNOWN,,11.262151,350,50,0.8393515095573563,1.176931619644165,100000,100000000,100000,5,8,5
31419,JG071B,191,HEX,#NAME?,FALSE,H23,0,HEX,JG071B.179,UNKNOWN,,24.133457,351,50,-0.406787406,0.29340076446533203,100000,100000000,100000,5,8,5
31500,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,1,-0.002810398,-0.000513631,10000,100,100,4,2,2
31501,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,1,-0.000351853,0.004415761,10000,100,100,4,2,2
31502,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,2,-0.00231909,-0.000413427,10000,100,100,4,2,2
31503,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,2,-0.000349911,0.003942645,10000,100,100,4,2,2
31504,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,3,-0.002010667,-0.000594081,10000,100,100,4,2,2
31505,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,3,0.000448014,0.002755049,10000,100,100,4,2,2
31506,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,4,-0.000941256,0.00039392,10000,100,100,4,2,2
31507,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,4,0.000596875,0.002150059,10000,100,100,4,2,2
31508,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,5,-0.000228261,0.00083457,10000,100,100,4,2,2
31509,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,5,0.000388782,0.001865473,10000,100,100,4,2,2
31510,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,6,0.000261232,0.000931988,10000,100,100,4,2,2
31511,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,6,-0.000160577,0.00188721,10000,100,100,4,2,2
31512,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,7,0.000276554,0.000301215,10000,100,100,4,2,2
31513,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,7,-0.000148757,0.001405229,10000,100,100,4,2,2
31514,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,8,0.000543118,5.62780442123767e-05,10000,100,100,4,2,2
31515,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,8,-0.000459295,0.001212598,10000,100,100,4,2,2
31516,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,9,0.000908761,-3.65E-05,10000,100,100,4,2,2
31517,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,9,-0.000378132,0.000668374,10000,100,100,4,2,2
31518,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,10,0.00119052,-0.000258105,10000,100,100,4,2,2
31519,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,10,-0.00028691,0.00011512,10000,100,100,4,2,2
31520,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,11,0.002080917,0.000454984,10000,100,100,4,2,2
31521,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,11,-0.000982075,0.000267734,10000,100,100,4,2,2
31522,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,12,0.002857283,0.000992954,10000,100,100,4,2,2
31523,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,12,-0.001696597,0.000437723,10000,100,100,4,2,2
31524,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,13,0.002802616,0.000254699,10000,100,100,4,2,2
31525,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,13,-0.002055327,0.000288351,10000,100,100,4,2,2
31526,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,14,0.002762775,-0.000460786,10000,100,100,4,2,2
31527,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,14,-0.001039979,-0.001094406,10000,100,100,4,2,2
31528,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,15,0.002349082,-0.001750399,10000,100,100,4,2,2
31529,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,15,-0.000399896,-0.002140322,10000,100,100,4,2,2
31530,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,16,0.002592388,-0.002031054,10000,100,100,4,2,2
31531,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,16,-0.001496423,-0.001627442,10000,100,100,4,2,2
31532,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,17,0.00290544,-0.002204599,10000,100,100,4,2,2
31533,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,17,-0.001820905,-0.001807556,10000,100,100,4,2,2
31534,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,18,0.004018553,-0.001149484,10000,100,100,4,2,2
31535,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,18,-0.001740922,-0.002350722,10000,100,100,4,2,2
31536,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,19,0.004999607,-0.000297174,10000,100,100,4,2,2
31537,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,19,-0.002144723,-0.002459638,10000,100,100,4,2,2
31538,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,20,0.00563388,2.2583315512747504e-05,10000,100,100,4,2,2
31539,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,20,-0.002697568,-0.002434771,10000,100,100,4,2,2
31540,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,21,0.006520067,0.000729205,10000,100,100,4,2,2
31541,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,21,-0.002321125,-0.003244042,10000,100,100,4,2,2
31542,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,22,0.008952096,0.00380979,10000,100,100,4,2,2
31543,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,22,-0.001966529,-0.004033702,10000,100,100,4,2,2
31544,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,23,0.012083895323033531,0.007965017,10000,100,100,4,2,2
31545,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,23,-0.002918129,-0.00365091,10000,100,100,4,2,2
31546,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,24,0.018303597,0.016862358897924423,10000,100,100,4,2,2
31547,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,24,-0.003686222,-0.003432835,10000,100,100,4,2,2
31548,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,25,0.028775769610628756,0.032290254,10000,100,100,4,2,2
31549,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,25,-0.00402757,-0.003597809,10000,100,100,4,2,2
31550,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,26,0.046086684,0.058220461,10000,100,100,4,2,2
31551,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,26,-0.005798179,-0.002479868,10000,100,100,4,2,2
31552,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,27,0.07117009,0.096086942,10000,100,100,4,2,2
31553,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,27,-0.008603757,-0.000432929,10000,100,100,4,2,2
31554,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,28,0.10400202211134481,0.14585289359092712,10000,100,100,4,2,2
31555,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,28,-0.01127246,0.00149115,10000,100,100,4,2,2
31556,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,29,0.14070090074353986,0.20155735313892365,10000,100,100,4,2,2
31557,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,29,-0.014414473,0.003840077,10000,100,100,4,2,2
31558,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,30,0.17783323726878086,0.25792747735977173,10000,100,100,4,2,2
31559,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,30,-0.017898433,0.006495937,10000,100,100,4,2,2
31560,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,31,0.21600970741138598,0.3159010708332062,10000,100,100,4,2,2
31561,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,31,-0.022223597,0.009906868,10000,100,100,4,2,2
31562,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,32,0.25101605096120744,0.36900627613067627,10000,100,100,4,2,2
31563,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,32,-0.027515052,0.014185153,10000,100,100,4,2,2
31564,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,33,0.2806499695866538,0.4138610064983368,10000,100,100,4,2,2
31565,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,33,-0.034570043,0.020046401768922806,10000,100,100,4,2,2
31566,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,34,0.3042850685047855,0.4495033323764801,10000,100,100,4,2,2
31567,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,34,-0.041995983,0.026240617036819458,10000,100,100,4,2,2
31568,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,35,0.324341112,0.47964924573898315,10000,100,100,4,2,2
31569,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,35,-0.053912349,0.036465477,10000,100,100,4,2,2
31570,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,36,0.34034210498285256,0.5035678148269653,10000,100,100,4,2,2
31571,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,36,-0.068809151,0.049365602,10000,100,100,4,2,2
31572,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,37,0.35471301174938746,0.5249829888343811,10000,100,100,4,2,2
31573,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,37,-0.088834121,0.066868819,10000,100,100,4,2,2
31574,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,38,0.3657493045887253,0.5412772297859192,10000,100,100,4,2,2
31575,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,38,-0.112620502,0.087748304,10000,100,100,4,2,2
31576,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,39,0.37527680067535285,0.5552543997764587,10000,100,100,4,2,2
31577,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,39,-0.139529889,0.11143103241920471,10000,100,100,4,2,2
31578,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,40,0.3827869011347649,0.5661333799362183,10000,100,100,4,2,2
31579,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,40,-0.167174565,0.13577376306056976,10000,100,100,4,2,2
31580,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,41,0.3896999102415069,0.576095462,10000,100,100,4,2,2
31581,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,41,-0.196614502,0.1617279201745987,10000,100,100,4,2,2
31582,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,42,0.3949919156857252,0.5835680961608887,10000,100,100,4,2,2
31583,JG071B,193,HEX,#NAME?,FALSE,I1,0,HEX,JG071B.004,UNKNOWN,,35.29841,353,42,-0.223874601,0.18572545051574707,10000,100,100,4,2,2
31584,JG071B,193,FAM,#NAME?,FALSE,I1,0,FAM,JG071B.004,UNKNOWN,,25.3245,352,43,0.398950557,0.5889931321144104,10000,100,100,4,2,2
