# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","11","S075_WT","1.1812191009521484","-0.23299883617138106","JG075A_002","false"
"2","A2","12","S075_WT","1.2032815217971802","-0.25828227450777486","JG075A_002","false"
"2","A2","13","S075_WT","1.233373999595642","-0.2755356558907385","JG075A_002","false"
"2","A2","14","S075_WT","1.2809844017028809","-0.275271112964925","JG075A_002","false"
"2","A2","15","S075_WT","1.3457139730453491","-0.25788740080388206","JG075A_002","false"
"2","A2","16","S075_WT","1.4310390949249268","-0.21990813810572996","JG075A_002","false"
"2","A2","17","S075_WT","1.535796880722046","-0.16249621149003635","JG075A_002","false"
"2","A2","18","S075_WT","1.6557726860046387","-0.08986626538886909","JG075A_002","false"
"2","A2","19","S075_WT","1.7863640785217285","-0.006620732053204778","JG075A_002","false"
"2","A2","20","S075_WT","1.9230191707611084","0.08268850100474957","JG075A_002","false"
"2","A2","21","S075_WT","2.0563433170318604","0.16866678809407598","JG075A_002","false"
"2","A2","22","S075_WT","2.1755709648132324","0.24054857669402296","JG075A_002","false"
"2","A2","23","S075_WT","2.279435157775879","0.2970669104752439","JG075A_002","false"
"2","A2","24","S075_WT","2.3710176944732666","0.3413035879912061","JG075A_002","false"
"2","A2","25","S075_WT","2.4422640800476074","0.36520411438412137","JG075A_002","false"
"2","A2","26","S075_WT","2.4987239837646484","0.37431815891973685","JG075A_002","false"
"2","A2","27","S075_WT","2.540980815887451","0.36922913186111406","JG075A_002","false"
"2","A2","28","S075_WT","2.565432071685791","0.34633452847802837","JG075A_002","false"
"2","A2","29","S075_WT","2.5885367393493652","0.32209333696017706","JG075A_002","false"
"2","A2","30","S075_WT","2.606356620788574","0.29256735921796095","JG075A_002","false"
"2","A2","31","S075_WT","2.6230311393737793","0.2618960186217405","JG075A_002","false"
"2","A2","32","S075_WT","2.638497829437256","0.23001684950379153","JG075A_002","false"
"2","A2","33","S075_WT","2.6444122791290283","0.18858544001413846","JG075A_002","false"
