# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075F L-MMMMx blocker tripartite competition matrix.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-05-04 11:29:00 AM EDT
# Run End Date/Time: 2022-05-04 12:48:19 PM EDT
# Run Duration: 79 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:39:38 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:39:44 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG075D_065","FAM","1","-","0","28.901952409876543","","",
"JG075D_065","HEX","1","-","0","30.999048515678645","","",
"JG075D_066","FAM","1","-","0","28.88345824778397","","",
"JG075D_066","HEX","1","-","0","30.96923944023355","","",
"JG075D_067","FAM","1","-","0","29.03640781194283","","",
"JG075D_067","HEX","1","-","0","30.755346778219284","","",
"JG075D_068","FAM","1","-","0","29.115643949318553","","",
"JG075D_068","HEX","1","-","0","31.11362383950147","","",
"JG075D_069","FAM","1","-","0","29.42798947597143","","",
"JG075D_069","HEX","1","-","0","31.10851766092808","","",
"JG075D_070","FAM","1","-","0","29.857828384962776","","",
"JG075D_070","HEX","1","-","0","31.481024955576835","","",
"JG075D_071","FAM","1","-","0","","","",
"JG075D_071","HEX","1","-","0","31.5168391329439","","",
"JG075D_072","FAM","1","-","0","","","",
"JG075D_072","HEX","1","-","0","31.9042815245273","","",
"JG075D_073","FAM","1","-","0","28.984229337551575","","",
"JG075D_073","HEX","1","-","0","31.251146228284917","","",
"JG075D_074","FAM","1","-","0","29.167555152382636","","",
"JG075D_074","HEX","1","-","0","31.131125969360568","","",
"JG075D_075","FAM","1","-","0","29.20923347392346","","",
"JG075D_075","HEX","1","-","0","30.998113670043402","","",
"JG075D_076","FAM","1","-","0","29.145545123874783","","",
"JG075D_076","HEX","1","-","0","31.128895172367887","","",
"JG075D_077","FAM","1","-","0","29.44064474124449","","",
"JG075D_077","HEX","1","-","0","31.296680921123652","","",
"JG075D_078","FAM","1","-","0","29.934291597427283","","",
"JG075D_078","HEX","1","-","0","31.218398116244128","","",
"JG075D_079","FAM","1","-","0","","","",
"JG075D_079","HEX","1","-","0","31.90896959421422","","",
"JG075D_080","FAM","1","-","0","","","",
"JG075D_080","HEX","1","-","0","31.796216403756922","","",
"JG075D_081","FAM","1","-","0","29.15488405364068","","",
"JG075D_081","HEX","1","-","0","30.94108568405659","","",
"JG075D_082","FAM","1","-","0","28.88670217635339","","",
"JG075D_082","HEX","1","-","0","31.09395371826274","","",
"JG075D_083","FAM","1","-","0","28.882826092154538","","",
"JG075D_083","HEX","1","-","0","30.985409010582938","","",
"JG075D_084","FAM","1","-","0","29.205533697961393","","",
"JG075D_084","HEX","1","-","0","31.059605010941464","","",
"JG075D_085","FAM","1","-","0","29.213806798755574","","",
"JG075D_085","HEX","1","-","0","30.984514822823183","","",
"JG075D_086","FAM","1","-","0","30.20115124692174","","",
"JG075D_086","HEX","1","-","0","31.318979632877856","","",
"JG075D_087","FAM","1","-","0","","","",
"JG075D_087","HEX","1","-","0","31.553181604221585","","",
"JG075D_088","FAM","1","-","0","","","",
"JG075D_088","HEX","1","-","0","31.811421668172535","","",
"JG075D_089","FAM","1","-","0","28.99234499218683","","",
"JG075D_089","HEX","1","-","0","30.950534537281378","","",
"JG075D_090","FAM","1","-","0","28.96727475471495","","",
"JG075D_090","HEX","1","-","0","30.734663697803327","","",
"JG075D_091","FAM","1","-","0","28.95457781905246","","",
"JG075D_091","HEX","1","-","0","31.047875533484117","","",
"JG075D_092","FAM","1","-","0","29.162457951145136","","",
"JG075D_092","HEX","1","-","0","31.12355261001491","","",
"JG075D_093","FAM","1","-","0","29.1351696646411","","",
"JG075D_093","HEX","1","-","0","30.97492387408724","","",
"JG075D_094","FAM","1","-","0","29.903174844910513","","",
"JG075D_094","HEX","1","-","0","31.546503915826698","","",
"JG075D_095","FAM","1","-","0","","","",
"JG075D_095","HEX","1","-","0","31.74376065335703","","",
"JG075D_096","FAM","1","-","0","","","",
"JG075D_096","HEX","1","-","0","32.31365188420433","","",
"JG075D_097","FAM","1","-","0","29.66732850064144","","",
"JG075D_097","HEX","1","-","0","31.764905115542906","","",
"JG075D_098","FAM","1","-","0","30.241140624737724","","",
"JG075D_098","HEX","1","-","0","31.25432728435836","","",
"JG075D_099","FAM","1","-","0","30.268315331415394","","",
"JG075D_099","HEX","1","-","0","31.197054851542894","","",
"JG075D_100","FAM","1","-","0","29.88974080162793","","",
"JG075D_100","HEX","1","-","0","31.357702772994813","","",
"JG075D_101","FAM","1","-","0","30.41639110032947","","",
"JG075D_101","HEX","1","-","0","31.565883298640834","","",
"JG075D_102","FAM","1","-","0","31.02844405803435","","",
"JG075D_102","HEX","1","-","0","31.43923204893695","","",
"JG075D_103","FAM","1","-","0","","","",
"JG075D_103","HEX","1","-","0","31.827250604742815","","",
"JG075D_104","FAM","1","-","0","","","",
"JG075D_104","HEX","1","-","0","31.584506929355072","","",
"JG075D_105","FAM","1","-","0","29.835173166588184","","",
"JG075D_105","HEX","1","-","0","31.32249223304038","","",
"JG075D_106","FAM","1","-","0","29.662948151643043","","",
"JG075D_106","HEX","1","-","0","30.996601506126332","","",
"JG075D_107","FAM","1","-","0","29.871224496978105","","",
"JG075D_107","HEX","1","-","0","31.22522501088605","","",
"JG075D_108","FAM","1","-","0","30.07105702587762","","",
"JG075D_108","HEX","1","-","0","31.356459219879294","","",
"JG075D_109","FAM","1","-","0","29.86308124331226","","",
"JG075D_109","HEX","1","-","0","31.424089371906668","","",
"JG075D_110","FAM","1","-","0","30.64923946490362","","",
"JG075D_110","HEX","1","-","0","31.168196052067234","","",
"JG075D_111","FAM","1","-","0","","","",
"JG075D_111","HEX","1","-","0","31.71635326300032","","",
"JG075D_112","FAM","1","-","0","","","",
"JG075D_112","HEX","1","-","0","31.85482460880356","","",
"JG075D_113","FAM","1","-","0","29.281858982778118","","",
"JG075D_113","HEX","1","-","0","31.240750849713756","","",
"JG075D_114","FAM","1","-","0","29.44243058766004","","",
"JG075D_114","HEX","1","-","0","31.236192323852258","","",
"JG075D_115","FAM","1","-","0","29.29023393091327","","",
"JG075D_115","HEX","1","-","0","30.91334465461825","","",
"JG075D_116","FAM","1","-","0","29.18320378121232","","",
"JG075D_116","HEX","1","-","0","31.053468668940283","","",
"JG075D_117","FAM","1","-","0","29.264458665719616","","",
"JG075D_117","HEX","1","-","0","31.415112650436598","","",
"JG075D_118","FAM","1","-","0","30.51094417531437","","",
"JG075D_118","HEX","1","-","0","31.447574360534595","","",
"JG075D_119","FAM","1","-","0","","","",
"JG075D_119","HEX","1","-","0","31.72941670015065","","",
"JG075D_120","FAM","1","-","0","","","",
"JG075D_120","HEX","1","-","0","32.233916164677","","",
"JG075D_121","FAM","1","-","0","","","",
