# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_1\data\JG069J Final TB Experiment.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-03 11:22:39 AM EDT
# Run End Date/Time: 2022-06-03 01:18:23 PM EDT
# Run Duration: 115 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 05:43:07 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 05:43:20 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG073N_062","FAM","1","-","0","23.95055236671186","","",
"JG073N_062","HEX","1","-","0","22.093836034404184","","",
"JG073N_063","FAM","1","-","0","24.199555800816512","","",
"JG073N_063","HEX","1","-","0","22.029423747733873","","",
"JG073N_064","FAM","1","-","0","23.400519251136224","","",
"JG073N_064","HEX","1","-","0","22.05372985342303","","",
"JG073N_065","FAM","1","-","0","23.820165811035693","","",
"JG073N_065","HEX","1","-","0","22.044451298675845","","",
"JG073N_066","FAM","1","-","0","24.14206155777451","","",
"JG073N_066","HEX","1","-","0","22.028213925366877","","",
"JG073N_067","FAM","1","-","0","24.111935716414628","","",
"JG073N_067","HEX","1","-","0","22.2209264038692","","",
"JG073N_068","FAM","1","-","0","24.209307273878494","","",
"JG073N_068","HEX","1","-","0","22.288023327363526","","",
"JG073N_069","FAM","1","-","0","23.58273690694263","","",
"JG073N_069","HEX","1","-","0","22.297947584817038","","",
"JG073N_070","FAM","1","-","0","23.931722851528654","","",
"JG073N_070","HEX","1","-","0","22.324432695545106","","",
"JG073N_071","FAM","1","-","0","23.964971608835548","","",
"JG073N_071","HEX","1","-","0","22.239557496031566","","",
"JG073N_072","FAM","1","-","0","24.0884408619955","","",
"JG073N_072","HEX","1","-","0","22.290052673637774","","",
"JG073N_073","FAM","1","-","0","23.334786211213924","","",
"JG073N_073","HEX","1","-","0","22.333105933360557","","",
"JG073N_074","FAM","1","-","0","23.778823484531287","","",
"JG073N_074","HEX","1","-","0","22.257248023550495","","",
"JG073N_075","FAM","1","-","0","24.08833715890288","","",
"JG073N_075","HEX","1","-","0","21.826864582283307","","",
"JG073N_076","FAM","1","-","0","24.078107072700426","","",
"JG073N_076","HEX","1","-","0","22.18707033603839","","",
"JG073N_077","FAM","1","-","0","24.145836543949052","","",
"JG073N_077","HEX","1","-","0","22.223508641907657","","",
"JG073N_078","FAM","1","-","0","23.40080818710721","","",
"JG073N_078","HEX","1","-","0","22.012770577299108","","",
"JG073N_079","FAM","1","-","0","23.860156749786697","","",
"JG073N_079","HEX","1","-","0","21.997333480973843","","",
"JG073N_080","FAM","1","-","0","24.03281343184208","","",
"JG073N_080","HEX","1","-","0","21.999686534699663","","",
"JG073N_081","FAM","1","-","0","24.07145535906077","","",
"JG073N_081","HEX","1","-","0","21.97127640456413","","",
"JG073N_082","FAM","1","-","0","24.164345894248775","","",
"JG073N_082","HEX","1","-","0","22.10693135323028","","",
"JG073N_083","FAM","1","-","0","23.385403044687372","","",
"JG073N_083","HEX","1","-","0","21.811949710455494","","",
"JG073N_084","FAM","1","-","0","23.809793941471547","","",
"JG073N_084","HEX","1","-","0","21.86691380235974","","",
"JG073N_085","FAM","1","-","0","24.124403641240477","","",
"JG073N_085","HEX","1","-","0","21.52773830882147","","",
"JG073N_088","FAM","1","-","0","23.528005383655795","","",
"JG073N_088","HEX","1","-","0","22.077490980181153","","",
"JG073N_089","FAM","1","-","0","23.99601134538409","","",
"JG073N_089","HEX","1","-","0","22.126740412966434","","",
"JG073N_090","FAM","1","-","0","24.193801469310777","","",
"JG073N_090","HEX","1","-","0","21.82366198977943","","",
"JG073N_091","FAM","1","-","0","24.055817523923302","","",
"JG073N_091","HEX","1","-","0","21.960350891656887","","",
"JG073N_092","FAM","1","-","0","24.333418628898414","","",
"JG073N_092","HEX","1","-","0","22.053239141581173","","",
"JG073N_093","FAM","1","-","0","23.62861479741855","","",
"JG073N_093","HEX","1","-","0","22.35237156031372","","",
"JG073N_094","FAM","1","-","0","24.004369840986094","","",
"JG073N_094","HEX","1","-","0","22.168504030101317","","",
"JG073N_095","FAM","1","-","0","24.02719768263715","","",
"JG073N_095","HEX","1","-","0","22.220172293982756","","",
"JG073N_096","FAM","1","-","0","24.15271129380015","","",
"JG073N_096","HEX","1","-","0","22.25457435488223","","",
"JG073N_097","FAM","1","-","0","23.27605511090014","","",
"JG073N_097","HEX","1","-","0","22.153650734638873","","",
"JG073N_098","FAM","1","-","0","23.880702605265768","","",
"JG073N_098","HEX","1","-","0","22.214658090836217","","",
"JG073N_099","FAM","1","-","0","24.088579079477803","","",
"JG073N_099","HEX","1","-","0","22.176081177343796","","",
"JG073N_100","FAM","1","-","0","23.99850507776498","","",
"JG073N_100","HEX","1","-","0","22.185757786885798","","",
"JG073N_101","FAM","1","-","0","24.18911078356234","","",
"JG073N_101","HEX","1","-","0","22.228191024013448","","",
"JG073N_102","FAM","1","-","0","23.332884299046178","","",
"JG073N_102","HEX","1","-","0","22.00431420002846","","",
"JG073N_103","FAM","1","-","0","23.819375423521166","","",
"JG073N_103","HEX","1","-","0","22.08109862610138","","",
"JG073N_104","FAM","1","-","0","24.098925937471492","","",
"JG073N_104","HEX","1","-","0","22.084603851104703","","",
"JG073N_105","FAM","1","-","0","23.966889158563802","","",
"JG073N_105","HEX","1","-","0","22.07752106481675","","",
"JG073N_106","FAM","1","-","0","24.165232354044456","","",
"JG073N_106","HEX","1","-","0","22.26125521001544","","",
"JG073N_107","FAM","1","-","0","23.277116457666132","","",
"JG073N_107","HEX","1","-","0","21.708913696488025","","",
"JG073N_108","FAM","1","-","0","23.759197245361918","","",
"JG073N_108","HEX","1","-","0","21.931861492154695","","",
"JG073N_109","FAM","1","-","0","23.937285543533","","",
"JG073N_109","HEX","1","-","0","21.68369980234813","","",
"JG073N_112","FAM","1","-","0","23.513837889732486","","",
"JG073N_112","HEX","1","-","0","22.048469798743206","","",
"JG073N_113","FAM","1","-","0","23.9653495333308","","",
"JG073N_113","HEX","1","-","0","21.87967682318967","","",
"JG073N_114","FAM","1","-","0","23.99118580171228","","",
"JG073N_114","HEX","1","-","0","22.0372733355917","","",
"JG073N_115","FAM","1","-","0","24.039333455402293","","",
"JG073N_115","HEX","1","-","0","21.897298190750014","","",
"JG073N_116","FAM","1","-","0","24.001711320059595","","",
"JG073N_116","HEX","1","-","0","22.039026051451827","","",
"JG073N_117","FAM","1","-","0","23.90587402600147","","",
"JG073N_117","HEX","1","-","0","21.969737946098924","","",
"JG073N_118","FAM","1","-","0","24.11320214039541","","",
"JG073N_118","HEX","1","-","0","22.43698110876783","","",
"JG073N_119","FAM","1","-","0","24.175731126685548","","",
"JG073N_119","HEX","1","-","0","22.224225940111246","","",
"JG073N_120","FAM","1","-","0","24.079694156841242","","",
"JG073N_120","HEX","1","-","0","22.532038295207215","","",
"JG073N_121","FAM","1","-","0","23.328044275127027","","",
"JG073N_121","HEX","1","-","0","24.323749680847108","","",
"JG073N_122","FAM","1","-","0","23.681807310484807","","",
"JG073N_122","HEX","1","-","0","24.4238911689354","","",
"JG073N_123","FAM","1","-","0","23.65746666461601","","",
"JG073N_123","HEX","1","-","0","24.38599744262232","","",
"JG073N_124","FAM","1","-","0","23.728759313527974","","",
"JG073N_124","HEX","1","-","0","24.30505066798319","","",
"JG073N_125","FAM","1","-","0","23.87491824365837","","",
"JG073N_125","HEX","1","-","0","23.988270985832656","","",
"JG073N_126","FAM","1","-","0","23.276524738461752","","",
"JG073N_126","HEX","1","-","0","24.1551628747289","","",
"JG073N_127","FAM","1","-","0","23.66464144372909","","",
"JG073N_127","HEX","1","-","0","24.19404916020782","","",
"JG073N_128","FAM","1","-","0","23.849682194110976","","",
"JG073N_128","HEX","1","-","0","24.22509458543034","","",
"JG073N_129","FAM","1","-","0","23.66846095721761","","",
"JG073N_129","HEX","1","-","0","24.12315968544901","","",
"JG073N_130","FAM","1","-","0","23.845609212284018","","",
"JG073N_130","HEX","1","-","0","23.98212274246547","","",
"JG073N_131","FAM","1","-","0","23.25457726723556","","",
"JG073N_131","HEX","1","-","0","24.328816153235785","","",
"JG073N_132","FAM","1","-","0","23.84323781068737","","",
"JG073N_132","HEX","1","-","0","23.76958740218894","","",
"JG073N_133","FAM","1","-","0","24.00300392673688","","",
"JG073N_133","HEX","1","-","0","24.148295476472548","","",
"JG073N_134","FAM","1","-","0","23.914410113030762","","",
"JG073N_134","HEX","1","-","0","24.227778217196494","","",
"JG073N_135","FAM","1","-","0","24.1185115251838","","",
"JG073N_135","HEX","1","-","0","24.203592967982743","","",
"JG073N_136","FAM","1","-","0","23.39713545455075","","",
"JG073N_136","HEX","1","-","0","24.398874594601963","","",
"JG073N_137","FAM","1","-","0","23.721914604938334","","",
"JG073N_137","HEX","1","-","0","24.236971186212287","","",
"JG073N_138","FAM","1","-","0","23.956994453423064","","",
"JG073N_138","HEX","1","-","0","24.41408240077645","","",
"JG073N_139","FAM","1","-","0","23.91189712594884","","",
"JG073N_139","HEX","1","-","0","24.30229455050671","","",
"JG073N_140","FAM","1","-","0","23.963164264711672","","",
"JG073N_140","HEX","1","-","0","24.399776747765834","","",
"JG073N_141","FAM","1","-","0","23.466545812204764","","",
"JG073N_141","HEX","1","-","0","24.38310494770677","","",
"JG073N_142","FAM","1","-","0","23.864872480834798","","",
"JG073N_142","HEX","1","-","0","24.427414816854345","","",
"JG073N_143","FAM","1","-","0","23.904891491892585","","",
"JG073N_143","HEX","1","-","0","24.407294866706508","","",
"JG073N_144","FAM","1","-","0","23.657643467957747","","",
"JG073N_144","HEX","1","-","0","24.007720587747855","","",
"JG073N_145","FAM","1","-","0","23.408181832331685","","",
"JG073N_145","HEX","1","-","0","25.01130391286464","","",
"JG073N_146","FAM","1","-","0","23.67947395217768","","",
"JG073N_146","HEX","1","-","0","25.07348154324859","","",
"JG073N_147","FAM","1","-","0","23.735942044200144","","",
"JG073N_147","HEX","1","-","0","25.122663198052237","","",
"JG073N_148","FAM","1","-","0","23.81181340176628","","",
"JG073N_148","HEX","1","-","0","24.986876761326016","","",
"JG073N_149","FAM","1","-","0","23.867111133843416","","",
"JG073N_149","HEX","1","-","0","24.912546325517013","","",
"JG073N_150","FAM","1","-","0","23.1967939949631","","",
"JG073N_150","HEX","1","-","0","24.998696774213116","","",
"JG073N_151","FAM","1","-","0","23.580009122377632","","",
"JG073N_151","HEX","1","-","0","25.00380926566914","","",
"JG073N_152","FAM","1","-","0","23.782180276389973","","",
"JG073N_152","HEX","1","-","0","24.974178537562338","","",
"JG073N_153","FAM","1","-","0","23.82668567522883","","",
"JG073N_153","HEX","1","-","0","24.903789450604542","","",
"JG073N_154","FAM","1","-","0","23.85774729060971","","",
"JG073N_154","HEX","1","-","0","24.93361656514515","","",
"JG073N_155","FAM","1","-","0","23.309536693522624","","",
"JG073N_155","HEX","1","-","0","25.073043566320777","","",
"JG073N_156","FAM","1","-","0","23.87784116171961","","",
"JG073N_156","HEX","1","-","0","24.310426083413716","","",
"JG073N_157","FAM","1","-","0","23.953879629914674","","",
"JG073N_157","HEX","1","-","0","24.8799878208063","","",
"JG073N_158","FAM","1","-","0","23.99956227569573","","",
"JG073N_158","HEX","1","-","0","24.942203535017526","","",
"JG073N_159","FAM","1","-","0","24.03445211877562","","",
"JG073N_159","HEX","1","-","0","25.12294049475217","","",
"JG073N_160","FAM","1","-","0","23.36440286879953","","",
"JG073N_160","HEX","1","-","0","25.22718690551399","","",
"JG073N_161","FAM","1","-","0","23.848161419852694","","",
"JG073N_161","HEX","1","-","0","24.99487674878329","","",
"JG073N_162","FAM","1","-","0","23.85697844402676","","",
"JG073N_162","HEX","1","-","0","24.864039816125505","","",
"JG073N_163","FAM","1","-","0","24.0888593028777","","",
"JG073N_163","HEX","1","-","0","25.180501283498913","","",
"JG073N_164","FAM","1","-","0","23.931128995657716","","",
"JG073N_164","HEX","1","-","0","25.10705910631024","","",
"JG073N_165","FAM","1","-","0","23.582537119332088","","",
"JG073N_165","HEX","1","-","0","25.184676020548515","","",
"JG073N_166","FAM","1","-","0","23.768858768363806","","",
"JG073N_166","HEX","1","-","0","25.13773949421845","","",
"JG073N_167","FAM","1","-","0","23.761196670608008","","",
"JG073N_167","HEX","1","-","0","24.849269091034124","","",
"JG073N_168","FAM","1","-","0","23.891149531250633","","",
"JG073N_168","HEX","1","-","0","24.9848460359741","","",
"JG073N_169","FAM","1","-","0","22.989696891383886","","",
"JG073N_169","HEX","1","-","0","25.372132013376813","","",
"JG073N_170","FAM","1","-","0","23.74497919703807","","",
"JG073N_170","HEX","1","-","0","25.480068237396864","","",
"JG073N_171","FAM","1","-","0","23.727870246963107","","",
"JG073N_171","HEX","1","-","0","25.411903978214795","","",
"JG073N_172","FAM","1","-","0","23.70861633630875","","",
"JG073N_172","HEX","1","-","0","25.49195767281993","","",
"JG073N_173","FAM","1","-","0","23.791310499438886","","",
"JG073N_173","HEX","1","-","0","25.290357797958954","","",
"JG073N_174","FAM","1","-","0","23.351996993022027","","",
"JG073N_174","HEX","1","-","0","25.37754405713936","","",
"JG073N_175","FAM","1","-","0","23.7183447835461","","",
"JG073N_175","HEX","1","-","0","25.351548793559843","","",
"JG073N_176","FAM","1","-","0","23.76750822259561","","",
"JG073N_176","HEX","1","-","0","25.533150424823482","","",
"JG073N_177","FAM","1","-","0","23.78826423226242","","",
"JG073N_177","HEX","1","-","0","25.369246269551397","","",
"JG073N_178","FAM","1","-","0","23.901651013272712","","",
"JG073N_178","HEX","1","-","0","25.502527926929766","","",
"JG073N_179","FAM","1","-","0","23.360799635526845","","",
"JG073N_179","HEX","1","-","0","25.51283758577128","","",
"JG073N_180","FAM","1","-","0","23.994552439735642","","",
"JG073N_180","HEX","1","-","0","24.500250649455317","","",
