# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s2\data\JG071A ARG1 Tripartite.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-08 12:26:48 PM EST
# Run End Date/Time: 2022-02-08 02:23:03 PM EST
# Run Duration: 116 minutes 14 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:33:08 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:33:26 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"51","C3",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.134749986201285","14.861120371837458","0.924634271249526","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"52","C4",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.927662875239868","14.861120371837458","0.9146994309281864","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"53","C5",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.40804694248388","14.861120371837458","0.2924586124644227","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"54","C6",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","17.87957041237273","14.861120371837458","0.9371801372868669","3.3713788410082675","","","true","0.03999999910593033","true","3","14","","","","","","","","","","","false"
"55","C7",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.331043860878978","14.861120371837458","0.9067078887683333","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"56","C8",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.01958225611353","14.861120371837458","0.7913404048705672","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"57","C9",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.810119937052168","14.861120371837458","0.8977827408570513","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"58","C10",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.537399642268348","14.861120371837458","0.3225617325368537","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"59","C11",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","17.855474762206143","14.861120371837458","0.9207688994870091","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"60","C12",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.345286518054074","14.861120371837458","0.8791990408708702","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
