# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Cycle Number","TET","ROX","HEX","SUN"
"158","G14","14","144414.53","142038.55",,
"158","G14","15","144726.31","142091.56",,
"158","G14","16","144802.64","142177.1",,
"158","G14","17","145035.97","142293.03",,
"158","G14","18","144961.92","142226.97",,
"158","G14","19","144908.42","142254.1",,
"158","G14","20","145262.81","142401.58",,
"158","G14","21","145486.77","142500.42",,
"158","G14","22","145540.73","142480.16",,
"158","G14","23","145643.67","142447.14",,
"158","G14","24","145962.66","142467.7",,
"158","G14","25","146154.1","142437.89",,
"158","G14","26","146721.25","142364.73",,
"158","G14","27","147844.95","142235.12",,
"158","G14","28","149412.22","141775.27",,
"158","G14","29","151725.05","141661.84",,
"158","G14","30","155641.61","141921.44",,
"158","G14","31","161487.42","141932.95",,
"158","G14","32","169611.95","141999.9",,
"158","G14","33","179045.48","141890.44",,
"158","G14","34","190206.77","141748.42",,
"158","G14","35","201081.5","141604.92",,
"158","G14","36","211787.33","141488.22",,
"158","G14","37","222095.33","141382.89",,
"158","G14","38","231406.06","141238.36",,
"158","G14","39","239440.88","141077.28",,
"158","G14","40","246885.72","141011.08",,
"158","G14","41","253416.1","141047.73",,
"158","G14","42","258799.53","141049.02",,
"158","G14","43","262864.16","140969.4",,
"158","G14","44","266564.8","140949.2",,
"158","G14","45","270206.75","141078.52",,
"158","G14","46","272862.06","141059.28",,
"158","G14","47","275232.1","141032.67",,
"158","G14","48","277304.8","141134.05",,
"158","G14","49","278625.25","141043.17",,
"158","G14","50","280482.66","140755.28",,
"158","G14","51","281658.16","140778.77",,
"158","G14","52","282819.0","141143.17",,
"158","G14","53","284131.06","141137.86",,
"158","G14","54","285091.5","140950.69",,
"158","G14","55","285981.56","140912.81",,
"158","G14","56","287163.38","141039.17",,
"158","G14","57","287945.9","140982.2",,
"158","G14","58","288455.12","140932.55",,
"158","G14","59","289553.4","140963.44",,
"158","G14","60","290753.75","140978.92",,
"158","G14","61","291644.03","141092.0",,
"158","G14","62","292603.12","141107.38",,
"158","G14","63","293053.97","141187.69",,
"158","G14","64","293811.25","141025.8",,
"158","G14","65","294657.06","140969.7",,
"158","G14","66","295731.56","141096.66",,
"158","G14","67","296200.03","141200.14",,
"158","G14","68","296850.2","141272.66",,
"158","G14","69","298064.75","140981.7",,
"158","G14","70","298591.53","140888.31",,
"158","G14","71","299550.9","140981.61",,
"158","G14","72","300635.06","141097.06",,
"158","G14","73","301227.56","141176.19",,
"158","G14","74","301992.9","141140.6",,
"158","G14","75","302980.88","141132.86",,
"158","G14","76","303824.8","141143.11",,
"158","G14","77","304706.5","141171.73",,
"158","G14","78","305201.66","140979.45",,
"158","G14","79","305561.12","140980.88",,
"158","G14","80","306445.72","141316.28",,
"158","G14","81","307466.3","141348.45",,
"158","G14","82","308388.2","141357.56",,
"158","G14","83","309073.8","141314.58",,
"158","G14","84","309894.75","141332.2",,
"158","G14","85","310966.88","141269.67",,
"158","G14","86","311783.94","141201.05",,
"158","G14","87","312663.1","141134.17",,
"158","G14","88","313876.47","141071.47",,
"158","G14","89","315632.34","141046.95",,
"158","G14","90","316651.16","140999.0",,
"159","G15","1","153379.47","150090.4",,
"159","G15","2","153172.64","149539.77",,
"159","G15","3","152161.19","148189.31",,
"159","G15","4","151660.73","147421.47",,
"159","G15","5","151488.62","146941.78",,
"159","G15","6","151342.42","146036.72",,
"159","G15","7","150942.05","145221.95",,
"159","G15","8","150671.2","144908.03",,
"159","G15","9","150491.05","144801.31",,
"159","G15","10","150155.27","144844.94",,
"159","G15","11","150179.23","144710.8",,
"159","G15","12","150591.31","144590.4",,
"159","G15","13","150685.45","144586.16",,
"159","G15","14","150942.16","144491.34",,
"159","G15","15","151239.44","144446.78",,
"159","G15","16","151266.72","144738.66",,
"159","G15","17","151492.78","144504.22",,
"159","G15","18","151757.97","144344.86",,
"159","G15","19","151980.12","144440.81",,
"159","G15","20","152186.27","144343.39",,
"159","G15","21","152433.05","144274.56",,
"159","G15","22","152599.77","144288.11",,
"159","G15","23","152954.42","144326.72",,
"159","G15","24","153212.12","144540.28",,
"159","G15","25","153556.47","144510.14",,
"159","G15","26","153784.08","144605.17",,
"159","G15","27","154668.89","144514.67",,
"159","G15","28","156327.05","144240.33",,
"159","G15","29","158762.03","144078.8",,
"159","G15","30","162839.89","144068.16",,
"159","G15","31","169654.75","143995.7",,
"159","G15","32","179902.19","144080.69",,
"159","G15","33","193700.2","144056.83",,
"159","G15","34","209364.77","143910.4",,
"159","G15","35","225355.25","143745.6",,
"159","G15","36","239847.05","143608.4",,
"159","G15","37","251877.6","143555.16",,
"159","G15","38","261018.34","143529.02",,
"159","G15","39","267262.5","143384.22",,
"159","G15","40","272063.2","143269.67",,
"159","G15","41","276565.94","143315.1",,
"159","G15","42","279949.03","143486.7",,
"159","G15","43","282993.56","143434.75",,
"159","G15","44","286160.22","143337.89",,
"159","G15","45","288683.22","143345.03",,
"159","G15","46","291156.9","143267.05",,
"159","G15","47","293839.75","143221.4",,
"159","G15","48","296260.22","143135.48",,
"159","G15","49","298644.7","143039.19",,
"159","G15","50","301201.53","143062.7",,
"159","G15","51","303644.47","143250.03",,
"159","G15","52","306052.3","143254.7",,
"159","G15","53","308969.12","143132.73",,
"159","G15","54","310912.72","143024.33",,
"159","G15","55","313227.22","143042.2",,
"159","G15","56","315983.3","143283.17",,
"159","G15","57","318191.9","143345.61",,
"159","G15","58","320058.4","143271.77",,
"159","G15","59","322696.6","143277.81",,
"159","G15","60","325038.53","143235.97",,
"159","G15","61","326775.75","143116.66",,
"159","G15","62","328676.9","142986.22",,
"159","G15","63","331763.06","142947.27",,
"159","G15","64","333811.94","143134.16",,
"159","G15","65","335735.78","143133.61",,
"159","G15","66","337753.5","143222.88",,
"159","G15","67","339912.75","143271.22",,
"159","G15","68","341914.97","143324.89",,
"159","G15","69","344795.72","143451.47",,
"159","G15","70","347298.5","143369.0",,
"159","G15","71","349720.88","143136.42",,
"159","G15","72","353076.38","143030.97",,
"159","G15","73","356755.1","143150.33",,
"159","G15","74","361242.03","143366.56",,
"159","G15","75","365955.5","143315.33",,
"159","G15","76","371989.3","143239.55",,
"159","G15","77","379157.84","143216.52",,
"159","G15","78","387204.62","143063.1",,
"159","G15","79","395858.53","142733.84",,
"159","G15","80","404840.75","142624.58",,
"159","G15","81","413470.0","142713.11",,
"159","G15","82","421469.22","142853.4",,
"159","G15","83","429113.66","142987.16",,
"159","G15","84","436853.9","142787.38",,
"159","G15","85","443762.8","142269.78",,
"159","G15","86","450756.16","142231.97",,
"159","G15","87","457091.75","142530.86",,
"159","G15","88","463265.94","142416.77",,
"159","G15","89","469376.12","142330.53",,
"159","G15","90","473949.5","142308.77",,
"160","G16","1","168633.2","160191.97",,
"160","G16","2","168488.52","159881.31",,
"160","G16","3","168189.72","159241.23",,
"160","G16","4","167877.9","157800.75",,
"160","G16","5","166945.1","155637.58",,
"160","G16","6","164525.7","153773.08",,
"160","G16","7","163341.62","152519.86",,
"160","G16","8","163015.52","151908.55",,
"160","G16","9","162980.4","151727.08",,
"160","G16","10","163021.25","151732.17",,
"160","G16","11","163119.2","151547.69",,
"160","G16","12","163534.4","151439.7",,
"160","G16","13","163715.34","151532.66",,
"160","G16","14","164033.12","151497.34",,
"160","G16","15","164150.11","151527.55",,
"160","G16","16","164610.38","151603.78",,
"160","G16","17","164748.95","151497.98",,
"160","G16","18","164846.39","151434.56",,
"160","G16","19","164978.55","151641.19",,
"160","G16","20","165198.89","151645.19",,
"160","G16","21","165652.48","151564.75",,
"160","G16","22","166278.47","151675.66",,
"160","G16","23","167138.5","151726.0",,
"160","G16","24","168536.84","151480.25",,
"160","G16","25","171514.25","151355.39",,
"160","G16","26","176155.27","151424.98",,
"160","G16","27","183844.11","151327.88",,
"160","G16","28","196308.34","151196.0",,
"160","G16","29","213794.7","151081.9",,
"160","G16","30","234255.66","150942.77",,
"160","G16","31","254935.08","150829.5",,
"160","G16","32","273292.56","150782.81",,
"160","G16","33","287419.97","150867.75",,
"160","G16","34","298312.62","150825.48",,
"160","G16","35","306096.6","150658.95",,
"160","G16","36","311727.5","150608.1",,
"160","G16","37","315389.66","150755.5",,
"160","G16","38","317905.7","150723.83",,
"160","G16","39","320022.25","150597.08",,
"160","G16","40","321616.6","150376.19",,
"160","G16","41","322562.03","150373.56",,
"160","G16","42","323837.72","150690.69",,
"160","G16","43","325172.75","150726.98",,
"160","G16","44","326391.6","150744.44",,
"160","G16","45","327600.6","150584.67",,
"160","G16","46","328881.5","150535.78",,
"160","G16","47","330010.16","150700.2",,
"160","G16","48","330848.03","150681.28",,
"160","G16","49","331833.3","150543.14",,
"160","G16","50","332655.88","150477.31",,
"160","G16","51","333931.06","150513.44",,
"160","G16","52","334494.94","150515.03",,
"160","G16","53","335555.88","150641.78",,
"160","G16","54","336508.53","150585.3",,
"160","G16","55","337533.2","150464.27",,
"160","G16","56","338520.16","150261.14",,
"160","G16","57","339409.88","150284.88",,
"160","G16","58","340486.03","150568.34",,
"160","G16","59","341946.97","150240.06",,
"160","G16","60","342748.94","150203.69",,
"160","G16","61","343874.28","150587.58",,
"160","G16","62","344893.53","150771.3",,
"160","G16","63","345499.5","150557.81",,
"160","G16","64","346425.44","150455.16",,
"160","G16","65","347665.3","150462.62",,
"160","G16","66","348478.88","150453.1",,
"160","G16","67","349308.84","150556.62",,
"160","G16","68","350114.62","150483.64",,
"160","G16","69","351360.16","150267.92",,
"160","G16","70","351849.9","150292.12",,
"160","G16","71","353252.8","150635.22",,
"160","G16","72","354322.97","150481.25",,
"160","G16","73","355096.16","150400.84",,
"160","G16","74","355863.84","150482.6",,
"160","G16","75","356729.5","150489.97",,
"160","G16","76","357558.62","150597.02",,
"160","G16","77","358258.06","150603.58",,
"160","G16","78","359183.8","150707.12",,
"160","G16","79","360132.84","150673.75",,
"160","G16","80","361203.88","150615.89",,
"160","G16","81","362347.22","150583.89",,
"160","G16","82","363170.7","150452.2",,
"160","G16","83","363841.56","150141.53",,
"160","G16","84","364480.62","150179.95",,
"160","G16","85","365544.6","150541.75",,
"160","G16","86","366421.66","150247.28",,
"160","G16","87","367124.38","150195.3",,
"160","G16","88","367856.3","150473.5",,
"160","G16","89","369393.2","150630.06",,
"160","G16","90","370047.0","150879.52",,
"161","G17","1",,"138262.89",,"64972.984"
"161","G17","2",,"137782.38",,"64981.582"
"161","G17","3",,"137240.77",,"65072.01"
"161","G17","4",,"136715.25",,"65063.15"
"161","G17","5",,"135512.08",,"65027.812"
"161","G17","6",,"134401.44",,"64764.75"
"161","G17","7",,"133416.5",,"64572.33"
"161","G17","8",,"133056.34",,"64584.496"
"161","G17","9",,"132879.11",,"64775.03"
"161","G17","10",,"132739.02",,"64824.5"
"161","G17","11",,"132772.17",,"64888.14"
"161","G17","12",,"132749.58",,"65013.805"
"161","G17","13",,"132681.58",,"65030.09"
"161","G17","14",,"132872.45",,"65197.48"
"161","G17","15",,"132811.78",,"65337.02"
"161","G17","16",,"132739.75",,"65447.83"
"161","G17","17",,"132988.98",,"65541.1"
"161","G17","18",,"132912.03",,"65704.945"
"161","G17","19",,"132767.5",,"65757.85"
"161","G17","20",,"132637.7",,"65787.61"
"161","G17","21",,"132659.22",,"66135.05"
"161","G17","22",,"132696.94",,"66332.31"
"161","G17","23",,"132995.25",,"66413.63"
"161","G17","24",,"133051.3",,"66825.61"
"161","G17","25",,"132958.61",,"67738.0"
"161","G17","26",,"132988.72",,"69467.41"
"161","G17","27",,"132621.27",,"72367.33"
"161","G17","28",,"132399.67",,"77598.086"
"161","G17","29",,"132325.53",,"86430.02"
"161","G17","30",,"132163.88",,"99090.83"
"161","G17","31",,"131692.3",,"115455.55"
"161","G17","32",,"131432.89",,"133113.03"
"161","G17","33",,"131120.89",,"149082.22"
"161","G17","34",,"130872.305",,"161098.92"
"161","G17","35",,"130680.96",,"169439.58"
"161","G17","36",,"130420.984",,"175068.75"
"161","G17","37",,"130404.65",,"178647.58"
"161","G17","38",,"130545.5",,"180870.6"
"161","G17","39",,"130426.9",,"182377.4"
"161","G17","40",,"130380.664",,"183308.6"
"161","G17","41",,"130437.93",,"184069.14"
"161","G17","42",,"130604.8",,"184888.88"
"161","G17","43",,"130581.36",,"185639.12"
"161","G17","44",,"130482.625",,"186253.56"
"161","G17","45",,"130480.7",,"186952.67"
"161","G17","46",,"130640.99",,"187676.94"
"161","G17","47",,"130686.37",,"188082.67"
"161","G17","48",,"130678.68",,"188405.42"
"161","G17","49",,"130484.46",,"189062.72"
"161","G17","50",,"130425.336",,"189748.47"
"161","G17","51",,"130451.87",,"189974.9"
"161","G17","52",,"130424.25",,"190607.64"
"161","G17","53",,"130418.78",,"191065.05"
"161","G17","54",,"130537.27",,"191710.0"
"161","G17","55",,"130734.45",,"192318.9"
"161","G17","56",,"130747.29",,"192393.75"
"161","G17","57",,"130672.945",,"193162.5"
"161","G17","58",,"130627.39",,"193753.02"
"161","G17","59",,"130652.02",,"194117.52"
"161","G17","60",,"130620.586",,"194663.08"
"161","G17","61",,"130653.39",,"195188.78"
"161","G17","62",,"130820.0",,"195608.56"
"161","G17","63",,"130780.35",,"196035.33"
"161","G17","64",,"130614.3",,"196524.2"
"161","G17","65",,"130548.81",,"196853.58"
"161","G17","66",,"130555.84",,"197245.0"
"161","G17","67",,"130560.41",,"198174.2"
"161","G17","68",,"130672.55",,"198952.66"
"161","G17","69",,"130714.28",,"199215.25"
"161","G17","70",,"130952.81",,"199457.44"
"161","G17","71",,"131025.22",,"199954.34"
"161","G17","72",,"130651.914",,"200554.55"
"161","G17","73",,"130527.95",,"201206.53"
"161","G17","74",,"130600.28",,"201759.7"
"161","G17","75",,"130868.46",,"202267.77"
"161","G17","76",,"131067.86",,"202834.17"
"161","G17","77",,"130922.516",,"203229.17"
"161","G17","78",,"130668.17",,"203586.36"
"161","G17","79",,"130659.85",,"203938.03"
"161","G17","80",,"130967.65",,"204484.47"
"161","G17","81",,"130989.53",,"205097.08"
"161","G17","82",,"130983.58",,"205620.36"
"161","G17","83",,"130957.27",,"205977.88"
"161","G17","84",,"131019.664",,"206290.16"
"161","G17","85",,"131079.28",,"206961.55"
"161","G17","86",,"131079.11",,"207492.36"
"161","G17","87",,"131077.56",,"208192.5"
"161","G17","88",,"130994.17",,"208477.19"
"161","G17","89",,"130994.03",,"209057.48"
"161","G17","90",,"131310.89",,"209355.38"
"162","G18","1",,"106458.98",,"-4724.9688"
"162","G18","2",,"106329.93",,"-4540.5"
"162","G18","3",,"106057.45",,"-4285.1094"
"162","G18","4",,"105017.96",,"-3819.3665"
"162","G18","5",,"103405.914",,"-3368.9287"
"162","G18","6",,"102375.695",,"-3014.856"
"162","G18","7",,"102033.54",,"-2860.9636"
"162","G18","8",,"101946.16",,"-2939.9246"
"162","G18","9",,"101772.52",,"-2885.273"
"162","G18","10",,"101715.36",,"-2685.8616"
"162","G18","11",,"101715.58",,"-2478.571"
"162","G18","12",,"101715.32",,"-2229.182"
"162","G18","13",,"101557.88",,"-2092.8547"
"162","G18","14",,"101532.164",,"-1985.5034"
"162","G18","15",,"101594.61",,"-2008.3811"
"162","G18","16",,"101485.31",,"-1650.1448"
"162","G18","17",,"101556.49",,"-1452.0775"
"162","G18","18",,"101621.69",,"-1553.875"
"162","G18","19",,"101735.41",,"-1481.4604"
"162","G18","20",,"101639.13",,"-1253.3883"
"162","G18","21",,"101729.984",,"-1072.6786"
"162","G18","22",,"101765.65",,"-1187.1931"
"162","G18","23",,"101705.586",,"-1126.9008"
"162","G18","24",,"101618.96",,"-748.6681"
"162","G18","25",,"101571.805",,"-447.4628"
"162","G18","26",,"101670.28",,"-168.90628"
"162","G18","27",,"101636.52",,"564.79675"
"162","G18","28",,"101753.2",,"1859.1854"
"162","G18","29",,"101594.414",,"4349.962"
"162","G18","30",,"101360.01",,"8219.792"
"162","G18","31",,"101105.58",,"14155.784"
"162","G18","32",,"100684.36",,"22442.307"
"162","G18","33",,"100282.71",,"32741.436"
"162","G18","34",,"99695.984",,"43963.066"
"162","G18","35",,"99478.336",,"55239.23"
"162","G18","36",,"99446.5",,"65015.93"
"162","G18","37",,"99098.555",,"74059.555"
"162","G18","38",,"98917.71",,"81673.57"
"162","G18","39",,"98860.59",,"87678.86"
"162","G18","40",,"98803.43",,"92746.1"
"162","G18","41",,"98880.15",,"96275.2"
"162","G18","42",,"98759.445",,"99228.914"
"162","G18","43",,"98622.08",,"101567.81"
"162","G18","44",,"98490.02",,"103237.086"
"162","G18","45",,"98416.13",,"104749.99"
"162","G18","46",,"98471.31",,"105767.06"
"162","G18","47",,"98478.05",,"106567.64"
"162","G18","48",,"98473.6",,"107480.41"
"162","G18","49",,"98392.58",,"108296.234"
"162","G18","50",,"98301.4",,"108856.164"
"162","G18","51",,"98272.68",,"109714.375"
"162","G18","52",,"98329.836",,"110215.086"
"162","G18","53",,"98067.88",,"110881.99"
"162","G18","54",,"98031.305",,"111580.34"
"162","G18","55",,"98309.82",,"111876.78"
"162","G18","56",,"98338.5",,"112514.52"
"162","G18","57",,"98390.2",,"112907.61"
"162","G18","58",,"98390.38",,"113374.36"
"162","G18","59",,"98435.34",,"113868.18"
"162","G18","60",,"98467.29",,"114454.26"
"162","G18","61",,"98403.19",,"115096.44"
"162","G18","62",,"98366.37",,"115450.67"
"162","G18","63",,"98331.15",,"115966.54"
"162","G18","64",,"98274.23",,"116711.98"
"162","G18","65",,"98297.65",,"117123.75"
"162","G18","66",,"98318.89",,"117626.09"
"162","G18","67",,"98352.51",,"118101.94"
"162","G18","68",,"98402.03",,"118585.14"
"162","G18","69",,"98448.484",,"119092.51"
"162","G18","70",,"98390.36",,"119744.8"
"162","G18","71",,"98303.35",,"120175.35"
"162","G18","72",,"98198.81",,"120740.68"
"162","G18","73",,"98127.85",,"121313.62"
"162","G18","74",,"98115.13",,"121807.27"
"162","G18","75",,"98074.03",,"122198.45"
"162","G18","76",,"98019.62",,"122650.26"
"162","G18","77",,"98078.125",,"123246.41"
"162","G18","78",,"98327.86",,"123439.57"
"162","G18","79",,"98232.93",,"123870.98"
"162","G18","80",,"98133.47",,"124261.086"
"162","G18","81",,"98079.914",,"124949.984"
"162","G18","82",,"98053.33",,"125834.57"
"162","G18","83",,"98135.125",,"126099.56"
"162","G18","84",,"98034.914",,"126744.61"
"162","G18","85",,"97773.95",,"127246.17"
"162","G18","86",,"97729.484",,"127460.15"
"162","G18","87",,"97826.11",,"127948.55"
"162","G18","88",,"97970.08",,"128444.96"
"162","G18","89",,"98121.89",,"128997.34"
"162","G18","90",,"98113.1",,"129663.914"
"163","G19","1",,"152555.8",,"69408.04"
"163","G19","2",,"152384.97",,"69394.95"
"163","G19","3",,"151785.31",,"69759.695"
"163","G19","4",,"150378.83",,"69529.83"
"163","G19","5",,"147743.22",,"68684.21"
"163","G19","6",,"146493.81",,"68292.016"
"163","G19","7",,"145838.88",,"68058.04"
"163","G19","8",,"145336.05",,"67992.8"
"163","G19","9",,"144770.1",,"68010.805"
"163","G19","10",,"144595.55",,"67784.41"
"163","G19","11",,"144837.11",,"67810.71"
"163","G19","12",,"144816.5",,"68185.89"
"163","G19","13",,"144717.36",,"68296.22"
"163","G19","14",,"144872.75",,"68199.484"
"163","G19","15",,"144832.97",,"68149.3"
"163","G19","16",,"144693.42",,"68307.805"
"163","G19","17",,"144666.58",,"68614.195"
"163","G19","18",,"144591.23",,"68775.45"
"163","G19","19",,"144763.16",,"68956.48"
"163","G19","20",,"144842.08",,"68986.836"
"163","G19","21",,"144745.81",,"68990.625"
"163","G19","22",,"144774.47",,"69051.336"
"163","G19","23",,"144701.34",,"69041.15"
"163","G19","24",,"144788.06",,"69033.664"
"163","G19","25",,"144670.47",,"69360.45"
"163","G19","26",,"144554.48",,"69508.2"
"163","G19","27",,"144593.52",,"69860.09"
"163","G19","28",,"144751.86",,"70488.336"
"163","G19","29",,"144655.58",,"71230.414"
"163","G19","30",,"144557.69",,"72939.0"
"163","G19","31",,"144433.31",,"75438.055"
"163","G19","32",,"144418.77",,"79143.234"
"163","G19","33",,"144323.08",,"84014.74"
"163","G19","34",,"144299.6",,"90242.4"
"163","G19","35",,"144035.8",,"97586.7"
"163","G19","36",,"143853.3",,"105643.195"
"163","G19","37",,"143751.97",,"114030.61"
"163","G19","38",,"143544.33",,"123190.68"
"163","G19","39",,"143306.45",,"132465.1"
"163","G19","40",,"143052.17",,"141259.67"
"163","G19","41",,"142927.17",,"149402.08"
"163","G19","42",,"142854.95",,"156543.28"
"163","G19","43",,"142620.8",,"162797.7"
"163","G19","44",,"142522.1",,"167816.88"
"163","G19","45",,"142556.08",,"171771.5"
"163","G19","46",,"142611.2",,"174805.67"
"163","G19","47",,"142673.97",,"177543.52"
"163","G19","48",,"142670.88",,"179581.3"
"163","G19","49",,"142501.86",,"181430.06"
"163","G19","50",,"142464.2",,"182945.55"
"163","G19","51",,"142638.11",,"184308.66"
"163","G19","52",,"142559.89",,"185324.9"
"163","G19","53",,"142267.73",,"186393.0"
"163","G19","54",,"142292.5",,"187550.97"
"163","G19","55",,"142738.6",,"188522.94"
"163","G19","56",,"142785.39",,"189306.23"
"163","G19","57",,"142685.0",,"190478.6"
"163","G19","58",,"142498.27",,"191235.03"
"163","G19","59",,"142175.67",,"191956.16"
"163","G19","60",,"142123.84",,"193215.06"
"163","G19","61",,"142272.44",,"194118.9"
"163","G19","62",,"142543.17",,"194894.45"
"163","G19","63",,"142751.4",,"195684.56"
"163","G19","64",,"142713.94",,"196634.95"
"163","G19","65",,"142593.31",,"197429.69"
"163","G19","66",,"142381.83",,"198567.81"
"163","G19","67",,"142334.67",,"199623.9"
"163","G19","68",,"142467.42",,"200305.3"
"163","G19","69",,"142480.17",,"201083.67"
"163","G19","70",,"142453.3",,"202172.23"
"163","G19","71",,"142438.78",,"203087.9"
"163","G19","72",,"142560.06",,"203905.48"
"163","G19","73",,"142592.28",,"204586.44"
"163","G19","74",,"142654.31",,"205332.5"
"163","G19","75",,"142658.02",,"206161.16"
"163","G19","76",,"142681.19",,"207137.86"
"163","G19","77",,"142481.9",,"207725.8"
"163","G19","78",,"142427.22",,"208608.86"
"163","G19","79",,"142541.66",,"209522.17"
"163","G19","80",,"142401.53",,"210271.83"
"163","G19","81",,"142366.88",,"211184.81"
"163","G19","82",,"142521.6",,"211844.94"
"163","G19","83",,"142454.75",,"212871.98"
"163","G19","84",,"142411.69",,"213990.58"
"163","G19","85",,"142496.6",,"214830.22"
"163","G19","86",,"142461.72",,"215978.48"
"163","G19","87",,"142445.94",,"217095.23"
"163","G19","88",,"142629.66",,"218128.39"
"163","G19","89",,"142797.55",,"219486.23"
"163","G19","90",,"142823.39",,"220977.23"
"164","G20","1",,"149100.81",,"56842.047"
"164","G20","2",,"148956.23",,"56976.742"
"164","G20","3",,"148802.8",,"57397.535"
"164","G20","4",,"147361.38",,"56703.066"
"164","G20","5",,"144950.64",,"55792.77"
"164","G20","6",,"143441.42",,"55021.6"
"164","G20","7",,"142724.6",,"54674.61"
"164","G20","8",,"142107.03",,"54527.55"
"164","G20","9",,"141766.8",,"54312.438"
"164","G20","10",,"141624.69",,"54264.96"
"164","G20","11",,"141239.33",,"54339.316"
"164","G20","12",,"140978.5",,"54360.78"
"164","G20","13",,"141079.58",,"54245.15"
"164","G20","14",,"141212.28",,"54212.1"
"164","G20","15",,"141123.5",,"54276.656"
"164","G20","16",,"140893.73",,"54525.547"
"164","G20","17",,"140716.42",,"54569.79"
"164","G20","18",,"140929.69",,"54656.6"
"164","G20","19",,"140932.73",,"54595.25"
"164","G20","20",,"140786.72",,"54432.062"
"164","G20","21",,"140957.39",,"54405.12"
"164","G20","22",,"140881.3",,"54576.53"
"164","G20","23",,"140741.89",,"54759.953"
"164","G20","24",,"140539.61",,"55134.44"
"164","G20","25",,"140383.66",,"55514.41"
"164","G20","26",,"140588.48",,"56352.934"
"164","G20","27",,"140496.89",,"57562.42"
"164","G20","28",,"140525.39",,"59667.47"
"164","G20","29",,"140273.61",,"63304.14"
"164","G20","30",,"139950.55",,"69540.53"
"164","G20","31",,"139521.12",,"79394.72"
"164","G20","32",,"138875.5",,"93611.625"
"164","G20","33",,"137924.56",,"110425.84"
"164","G20","34",,"137551.69",,"127913.44"
"164","G20","35",,"137302.64",,"143690.36"
"164","G20","36",,"136797.72",,"155269.95"
"164","G20","37",,"136350.3",,"163882.61"
"164","G20","38",,"136180.08",,"170067.36"
"164","G20","39",,"136152.12",,"174420.4"
"164","G20","40",,"135988.77",,"177434.45"
"164","G20","41",,"135891.58",,"179566.7"
"164","G20","42",,"135994.4",,"181269.23"
"164","G20","43",,"136024.48",,"182152.98"
"164","G20","44",,"135745.58",,"183138.8"
"164","G20","45",,"135636.08",,"184751.11"
"164","G20","46",,"135740.81",,"185288.4"
"164","G20","47",,"135740.0",,"185668.02"
"164","G20","48",,"135823.47",,"186423.45"
"164","G20","49",,"135848.77",,"187060.05"
"164","G20","50",,"135779.08",,"187505.22"
"164","G20","51",,"135802.92",,"188383.23"
"164","G20","52",,"135871.27",,"188987.06"
"164","G20","53",,"135853.8",,"189433.2"
"164","G20","54",,"135792.89",,"189924.14"
"164","G20","55",,"135850.95",,"190788.83"
"164","G20","56",,"135764.94",,"191400.64"
"164","G20","57",,"135616.52",,"192193.3"
"164","G20","58",,"135507.81",,"192496.12"
"164","G20","59",,"135442.98",,"193013.47"
"164","G20","60",,"135374.78",,"193735.95"
"164","G20","61",,"135187.45",,"194441.64"
"164","G20","62",,"135099.81",,"194998.67"
"164","G20","63",,"135146.8",,"195500.9"
"164","G20","64",,"135322.62",,"195904.06"
"164","G20","65",,"135133.66",,"196564.6"
"164","G20","66",,"135065.95",,"197396.8"
"164","G20","67",,"135167.89",,"197956.53"
"164","G20","68",,"135113.39",,"198394.9"
"164","G20","69",,"134948.6",,"198816.16"
"164","G20","70",,"134941.94",,"199176.61"
"164","G20","71",,"135150.14",,"199940.4"
"164","G20","72",,"135232.06",,"200446.69"
"164","G20","73",,"135352.3",,"200997.62"
"164","G20","74",,"135376.52",,"201461.95"
"164","G20","75",,"135529.12",,"201748.0"
"164","G20","76",,"135414.06",,"202630.34"
"164","G20","77",,"135235.72",,"203476.86"
"164","G20","78",,"134891.25",,"204398.11"
"164","G20","79",,"134907.47",,"205066.19"
"164","G20","80",,"135301.88",,"205236.5"
"164","G20","81",,"135307.56",,"206014.0"
"164","G20","82",,"135075.28",,"206407.33"
"164","G20","83",,"135041.75",,"206729.92"
"164","G20","84",,"135239.5",,"207293.61"
"164","G20","85",,"135209.16",,"208029.3"
"164","G20","86",,"135065.78",,"208395.16"
"164","G20","87",,"135003.25",,"208671.72"
"164","G20","88",,"135012.23",,"209664.75"
"164","G20","89",,"135043.75",,"210239.12"
"164","G20","90",,"135114.77",,"210384.25"
"165","G21","1",,"146971.02",,"70080.75"
