# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"136","F16","67","BP280_GC30","77.52207946777344","0.16873705387115479","0.0071164327673614025"
"136","F16","68","BP280_GC30","77.7863998413086","0.16485464572906494","0.006245320662856102"
"136","F16","69","BP280_GC30","78.05071258544922","0.1637125462293625","0.005831605289131403"
"136","F16","70","BP280_GC30","78.31503295898438","0.16473408043384552","0.005695587955415249"
"136","F16","71","BP280_GC30","78.579345703125","0.1623019278049469","0.00568254292011261"
"136","F16","72","BP280_GC30","78.84366607666016","0.15946733951568604","0.005679462570697069"
"136","F16","73","BP280_GC30","79.10797882080078","0.15817195177078247","0.0056094760075211525"
"136","F16","74","BP280_GC30","79.37229919433594","0.1552194207906723","0.005445184651762247"
"136","F16","75","BP280_GC30","79.63661193847656","0.15440432727336884","0.005211718380451202"
"136","F16","76","BP280_GC30","79.90092468261719","0.1524486094713211","0.00496835820376873"
"136","F16","77","BP280_GC30","80.16524505615234","0.15237772464752197","0.004774995148181915"
"136","F16","78","BP280_GC30","80.4295654296875","0.1510411947965622","0.004662095569074154"
"136","F16","79","BP280_GC30","80.69387817382812","0.14887554943561554","0.004618881270289421"
"136","F16","80","BP280_GC30","80.95819091796875","0.14875197410583496","0.004603434354066849"
"136","F16","81","BP280_GC30","81.2225112915039","0.14649370312690735","0.004567605443298817"
"136","F16","82","BP280_GC30","81.48683166503906","0.14414209127426147","0.004483177326619625"
"136","F16","83","BP280_GC30","81.75114440917969","0.1434931457042694","0.004355822689831257"
"136","F16","84","BP280_GC30","82.01545715332031","0.14222712814807892","0.00422043539583683"
"136","F16","85","BP280_GC30","82.27977752685547","0.14010335505008698","0.0041211796924471855"
"136","F16","86","BP280_GC30","82.5440902709961","0.140909343957901","0.004087066277861595"
"136","F16","87","BP280_GC30","82.80841064453125","0.1395426243543625","0.0041170185431838036"
"136","F16","88","BP280_GC30","83.07272338867188","0.13771958649158478","0.004181389696896076"
"136","F16","89","BP280_GC30","83.33704376220703","0.13502344489097595","0.0042367479763925076"
"136","F16","90","BP280_GC30","83.60135650634766","0.1357196420431137","0.004243942443281412"
"136","F16","91","BP280_GC30","83.86567687988281","0.1336536407470703","0.004181064199656248"
"136","F16","92","BP280_GC30","84.12998962402344","0.132490336894989","0.0040475488640367985"
"136","F16","93","BP280_GC30","84.39430236816406","0.12960606813430786","0.0038600408006459475"
"136","F16","94","BP280_GC30","84.65862274169922","0.13005198538303375","0.0036425141151994467"
"136","F16","95","BP280_GC30","84.92294311523438","0.12921054661273956","0.003415315877646208"
"136","F16","96","BP280_GC30","85.187255859375","0.12877921760082245","0.0031900883186608553"
"136","F16","97","BP280_GC30","85.45156860351562","0.12512505054473877","0.002974677598103881"
"136","F16","98","BP280_GC30","85.71588897705078","0.1265089213848114","0.002783177886158228"
"136","F16","99","BP280_GC30","85.98020935058594","0.12500633299350739","0.002640124876052141"
"136","F16","100","BP280_GC30","86.24452209472656","0.12349006533622742","0.0025709643959999084"
"136","F16","101","BP280_GC30","86.50883483886719","0.12433811277151108","0.002583471592515707"
"136","F16","102","BP280_GC30","86.77315521240234","0.12312732636928558","0.0026549920439720154"
"136","F16","103","BP280_GC30","87.03746795654297","0.12168996781110764","0.0027392106130719185"
"136","F16","104","BP280_GC30","87.30178833007812","0.11925183236598969","0.00279091764241457"
"136","F16","105","BP280_GC30","87.56610107421875","0.11890462785959244","0.0027922354638576508"
"136","F16","106","BP280_GC30","87.8304214477539","0.1195225864648819","0.002760890871286392"
"136","F16","107","BP280_GC30","88.09473419189453","0.1172141581773758","0.0027353274635970592"
"136","F16","108","BP280_GC30","88.35905456542969","0.11783114075660706","0.002748385537415743"
"136","F16","109","BP280_GC30","88.62336730957031","0.11545798927545547","0.002807646058499813"
"136","F16","110","BP280_GC30","88.88768005371094","0.11538305133581161","0.002892235293984413"
"136","F16","111","BP280_GC30","89.1520004272461","0.11504581570625305","0.002964477753266692"
"136","F16","112","BP280_GC30","89.41632080078125","0.11175793409347534","0.0029882611706852913"
"136","F16","113","BP280_GC30","89.68063354492188","0.11239844560623169","0.002944919280707836"
"136","F16","114","BP280_GC30","89.9449462890625","0.11054568737745285","0.0028408528305590153"
"136","F16","115","BP280_GC30","90.20926666259766","0.11106445640325546","0.0027042636647820473"
"136","F16","116","BP280_GC30","90.47358703613281","0.10867466032505035","0.0025732959620654583"
"136","F16","117","BP280_GC30","90.73789978027344","0.10901544988155365","0.0024804710410535336"
"136","F16","118","BP280_GC30","91.00221252441406","0.10846418142318726","0.0024394728243350983"
"136","F16","119","BP280_GC30","91.26653289794922","0.10717557370662689","0.0024397950619459152"
"136","F16","120","BP280_GC30","91.53085327148438","0.10681091248989105","0.0024533821269869804"
"136","F16","121","BP280_GC30","91.795166015625","0.10549290478229523","0.002452518790960312"
"136","F16","122","BP280_GC30","92.05947875976562","0.10387174040079117","0.002430013380944729"
"136","F16","123","BP280_GC30","92.32379913330078","0.10270342230796814","0.0024067158810794353"
"136","F16","124","BP280_GC30","92.5881118774414","0.10461647808551788","0.0024177851155400276"
"136","F16","125","BP280_GC30","92.85243225097656","0.10370355099439621","0.0024852720089256763"
"136","F16","126","BP280_GC30","93.11674499511719","0.10007036477327347","0.0025978125631809235"
"136","F16","127","BP280_GC30","93.38105773925781","0.10185250639915466","0.0027142330072820187"
"136","F16","128","BP280_GC30","93.64537811279297","0.0991843193769455","0.0027896491810679436"
"136","F16","129","BP280_GC30","93.90969848632812","0.09784910827875137","0.0028038881719112396"
"136","F16","130","BP280_GC30","94.17401123046875","0.09706281125545502","0.002771593164652586"
"136","F16","131","BP280_GC30","94.43832397460938","0.09873425215482712","0.002728445455431938"
"136","F16","132","BP280_GC30","94.70264434814453","0.09580136090517044","0.002706543542444706"
"137","F17","1","BP280_GC30","60.07720184326172","0.8825135231018066","0.03789472579956055"
"137","F17","2","BP280_GC30","60.34151840209961","0.8695043921470642","0.038147762417793274"
"137","F17","3","BP280_GC30","60.6058349609375","0.8606204390525818","0.038225531578063965"
"137","F17","4","BP280_GC30","60.87015151977539","0.8487342000007629","0.038022227585315704"
"137","F17","5","BP280_GC30","61.13446807861328","0.8380972743034363","0.03753481060266495"
"137","F17","6","BP280_GC30","61.39878463745117","0.8328468799591064","0.03685382753610611"
"137","F17","7","BP280_GC30","61.66310119628906","0.8208472728729248","0.03612004965543747"
"137","F17","8","BP280_GC30","61.92741775512695","0.812475323677063","0.03547787666320801"
"137","F17","9","BP280_GC30","62.191734313964844","0.7999922037124634","0.03503963723778725"
"137","F17","10","BP280_GC30","62.456050872802734","0.7953985929489136","0.03486043959856033"
"137","F17","11","BP280_GC30","62.720367431640625","0.786866307258606","0.03492152690887451"
"137","F17","12","BP280_GC30","62.984683990478516","0.7767961025238037","0.035137273371219635"
"137","F17","13","BP280_GC30","63.249000549316406","0.7680193185806274","0.035390548408031464"
"137","F17","14","BP280_GC30","63.51331329345703","0.7572323679924011","0.03558395802974701"
"137","F17","15","BP280_GC30","63.77762985229492","0.7471657395362854","0.035679422318935394"
"137","F17","16","BP280_GC30","64.04194641113281","0.7378734350204468","0.03570166230201721"
"137","F17","17","BP280_GC30","64.30626678466797","0.7322405576705933","0.03570866212248802"
"137","F17","18","BP280_GC30","64.5705795288086","0.7189952731132507","0.035750847309827805"
"137","F17","19","BP280_GC30","64.83489990234375","0.7108974456787109","0.035845980048179626"
"137","F17","20","BP280_GC30","65.09921264648438","0.7042325139045715","0.03598221018910408"
"137","F17","21","BP280_GC30","65.363525390625","0.6914228796958923","0.036147259175777435"
"137","F17","22","BP280_GC30","65.62784576416016","0.6845385432243347","0.03636587783694267"
"137","F17","23","BP280_GC30","65.89216613769531","0.672023594379425","0.03671832010149956"
"137","F17","24","BP280_GC30","66.15647888183594","0.6631180047988892","0.03732205182313919"
"137","F17","25","BP280_GC30","66.42079162597656","0.6560255289077759","0.03827951103448868"
"137","F17","26","BP280_GC30","66.68511199951172","0.6476922631263733","0.03962584584951401"
"137","F17","27","BP280_GC30","66.94942474365234","0.637529194355011","0.04131165146827698"
"137","F17","28","BP280_GC30","67.2137451171875","0.6249023079872131","0.04323739558458328"
"137","F17","29","BP280_GC30","67.47805786132812","0.6131385564804077","0.04531101882457733"
"137","F17","30","BP280_GC30","67.74237823486328","0.5998608469963074","0.04748954623937607"
"137","F17","31","BP280_GC30","68.0066909790039","0.5894232392311096","0.04977647215127945"
"137","F17","32","BP280_GC30","68.27101135253906","0.5769612193107605","0.052186593413352966"
"137","F17","33","BP280_GC30","68.53532409667969","0.5616511702537537","0.05470994859933853"
"137","F17","34","BP280_GC30","68.79964447021484","0.5491082668304443","0.05730227380990982"
"137","F17","35","BP280_GC30","69.06395721435547","0.5314702987670898","0.059907034039497375"
"137","F17","36","BP280_GC30","69.32827758789062","0.5172935128211975","0.062492311000823975"
"137","F17","37","BP280_GC30","69.59259033203125","0.49958667159080505","0.06508494168519974"
"137","F17","38","BP280_GC30","69.8569107055664","0.4827292859554291","0.06778401881456375"
"137","F17","39","BP280_GC30","70.12122344970703","0.4651995003223419","0.07074492424726486"
"137","F17","40","BP280_GC30","70.38554382324219","0.4451519250869751","0.07412205636501312"
"137","F17","41","BP280_GC30","70.64985656738281","0.42704007029533386","0.0779758095741272"
"137","F17","42","BP280_GC30","70.91416931152344","0.4093407094478607","0.08216477185487747"
"137","F17","43","BP280_GC30","71.1784896850586","0.38915276527404785","0.08627358824014664"
"137","F17","44","BP280_GC30","71.44280242919922","0.36232438683509827","0.08962751179933548"
"137","F17","45","BP280_GC30","71.70712280273438","0.3394522964954376","0.09141885489225388"
"137","F17","46","BP280_GC30","71.971435546875","0.3081108033657074","0.09091813117265701"
"137","F17","47","BP280_GC30","72.23575592041016","0.2778920829296112","0.08769756555557251"
"137","F17","48","BP280_GC30","72.50006866455078","0.25092676281929016","0.08177891373634338"
"137","F17","49","BP280_GC30","72.76438903808594","0.22729840874671936","0.07364663481712341"
"137","F17","50","BP280_GC30","73.02870178222656","0.2079000025987625","0.06412208080291748"
"137","F17","51","BP280_GC30","73.29302215576172","0.19481199979782104","0.05415494740009308"
"137","F17","52","BP280_GC30","73.55733489990234","0.18590642511844635","0.044612638652324677"
"137","F17","53","BP280_GC30","73.8216552734375","0.1759747862815857","0.03613755851984024"
"137","F17","54","BP280_GC30","74.08596801757812","0.17082688212394714","0.029095903038978577"
"137","F17","55","BP280_GC30","74.35028076171875","0.16563530266284943","0.023599421605467796"
"137","F17","56","BP280_GC30","74.6146011352539","0.16211019456386566","0.019561348482966423"
"137","F17","57","BP280_GC30","74.87892150878906","0.16016177833080292","0.01675751805305481"
"137","F17","58","BP280_GC30","75.14323425292969","0.1568019986152649","0.01488499715924263"
"137","F17","59","BP280_GC30","75.40754699707031","0.15271137654781342","0.013619666919112206"
"137","F17","60","BP280_GC30","75.67186737060547","0.14793403446674347","0.01267116330564022"
"137","F17","61","BP280_GC30","75.93618774414062","0.14723873138427734","0.011825591325759888"
"137","F17","62","BP280_GC30","76.20050048828125","0.1421864777803421","0.01096400711685419"
"137","F17","63","BP280_GC30","76.46481323242188","0.13851526379585266","0.010052663274109364"
"137","F17","64","BP280_GC30","76.72913360595703","0.1367528885602951","0.00911292526870966"
"137","F17","65","BP280_GC30","76.99344635009766","0.1368594914674759","0.008187285624444485"
"137","F17","66","BP280_GC30","77.25776672363281","0.13356232643127441","0.007317150942981243"
"137","F17","67","BP280_GC30","77.52207946777344","0.1302700787782669","0.006537037435919046"
"137","F17","68","BP280_GC30","77.7863998413086","0.13043741881847382","0.005875844974070787"
"137","F17","69","BP280_GC30","78.05071258544922","0.12876050174236298","0.005344547796994448"
"137","F17","70","BP280_GC30","78.31503295898438","0.12910307943820953","0.00494149886071682"
"137","F17","71","BP280_GC30","78.579345703125","0.1268841177225113","0.004649572540074587"
"137","F17","72","BP280_GC30","78.84366607666016","0.12653304636478424","0.004415401257574558"
"137","F17","73","BP280_GC30","79.10797882080078","0.12420660257339478","0.004186562262475491"
"137","F17","74","BP280_GC30","79.37229919433594","0.12293930351734161","0.003936346620321274"
"137","F17","75","BP280_GC30","79.63661193847656","0.12280428409576416","0.0036742319352924824"
"137","F17","76","BP280_GC30","79.90092468261719","0.12160203605890274","0.003436245024204254"
"137","F17","77","BP280_GC30","80.16524505615234","0.12091237306594849","0.0032608387991786003"
"137","F17","78","BP280_GC30","80.4295654296875","0.12016526609659195","0.0031639011576771736"
"137","F17","79","BP280_GC30","80.69387817382812","0.1205223798751831","0.003127099946141243"
"137","F17","80","BP280_GC30","80.95819091796875","0.11974214017391205","0.0031075908336788416"
"137","F17","81","BP280_GC30","81.2225112915039","0.11705444753170013","0.003065302735194564"
"137","F17","82","BP280_GC30","81.48683166503906","0.11704204976558685","0.0029913827311247587"
"137","F17","83","BP280_GC30","81.75114440917969","0.11534952372312546","0.0029172063805162907"
"137","F17","84","BP280_GC30","82.01545715332031","0.1153481975197792","0.0028946592938154936"
"137","F17","85","BP280_GC30","82.27977752685547","0.11626490950584412","0.002958821365609765"
"137","F17","86","BP280_GC30","82.5440902709961","0.11520297080278397","0.003098154906183481"
"137","F17","87","BP280_GC30","82.80841064453125","0.11349078267812729","0.003253375180065632"
"137","F17","88","BP280_GC30","83.07272338867188","0.1132505014538765","0.0033469623886048794"
"137","F17","89","BP280_GC30","83.33704376220703","0.11078615486621857","0.003324034856632352"
"137","F17","90","BP280_GC30","83.60135650634766","0.10951940715312958","0.0031805268954485655"
"137","F17","91","BP280_GC30","83.86567687988281","0.11038811504840851","0.0029642435256391764"
"137","F17","92","BP280_GC30","84.12998962402344","0.10900785773992538","0.0027516575064510107"
"137","F17","93","BP280_GC30","84.39430236816406","0.1078854650259018","0.002614310011267662"
"137","F17","94","BP280_GC30","84.65862274169922","0.10869073867797852","0.002590022748336196"
"137","F17","95","BP280_GC30","84.92294311523438","0.10816077888011932","0.0026703118346631527"
"137","F17","96","BP280_GC30","85.187255859375","0.1074434369802475","0.0028079855255782604"
"137","F17","97","BP280_GC30","85.45156860351562","0.10590872168540955","0.0029415248427540064"
"137","F17","98","BP280_GC30","85.71588897705078","0.10504007339477539","0.0030237222090363503"
"137","F17","99","BP280_GC30","85.98020935058594","0.10378168523311615","0.0030396967194974422"
"137","F17","100","BP280_GC30","86.24452209472656","0.10348118096590042","0.0030042913276702166"
"137","F17","101","BP280_GC30","86.50883483886719","0.10232796519994736","0.002943334635347128"
"137","F17","102","BP280_GC30","86.77315521240234","0.10275890678167343","0.002873069839552045"
"137","F17","103","BP280_GC30","87.03746795654297","0.10008659958839417","0.0027922336012125015"
"137","F17","104","BP280_GC30","87.30178833007812","0.10012602061033249","0.0026889839209616184"
"137","F17","105","BP280_GC30","87.56610107421875","0.09883808344602585","0.0025549023412168026"
"137","F17","106","BP280_GC30","87.8304214477539","0.1004640981554985","0.002395917661488056"
"137","F17","107","BP280_GC30","88.09473419189453","0.09773631393909454","0.002236052881926298"
"137","F17","108","BP280_GC30","88.35905456542969","0.09636969864368439","0.002112613758072257"
"137","F17","109","BP280_GC30","88.62336730957031","0.09851877391338348","0.002061744686216116"
"137","F17","110","BP280_GC30","88.88768005371094","0.0975298136472702","0.002097329357638955"
"137","F17","111","BP280_GC30","89.1520004272461","0.09755045920610428","0.0021951678209006786"
"137","F17","112","BP280_GC30","89.41632080078125","0.09585639089345932","0.002297720406204462"
"137","F17","113","BP280_GC30","89.68063354492188","0.09322996437549591","0.0023420541547238827"
"137","F17","114","BP280_GC30","89.9449462890625","0.09497479349374771","0.0022939243353903294"
"137","F17","115","BP280_GC30","90.20926666259766","0.09345497936010361","0.0021648837719112635"
"137","F17","116","BP280_GC30","90.47358703613281","0.09398658573627472","0.002003163332119584"
"137","F17","117","BP280_GC30","90.73789978027344","0.09246779978275299","0.0018679990898817778"
"137","F17","118","BP280_GC30","91.00221252441406","0.09252189099788666","0.0018043441232293844"
"137","F17","119","BP280_GC30","91.26653289794922","0.09266328811645508","0.0018282248638570309"
"137","F17","120","BP280_GC30","91.53085327148438","0.09266640990972519","0.001924482872709632"
"137","F17","121","BP280_GC30","91.795166015625","0.09103747457265854","0.0020554871298372746"
"137","F17","122","BP280_GC30","92.05947875976562","0.08930004388093948","0.0021769264712929726"
"137","F17","123","BP280_GC30","92.32379913330078","0.09116591513156891","0.0022549976129084826"
"137","F17","124","BP280_GC30","92.5881118774414","0.0893012061715126","0.0022785754408687353"
"137","F17","125","BP280_GC30","92.85243225097656","0.08799007534980774","0.002262633992359042"
"137","F17","126","BP280_GC30","93.11674499511719","0.08786653727293015","0.0022428573574870825"
"137","F17","127","BP280_GC30","93.38105773925781","0.08820588886737823","0.00226282374933362"
"137","F17","128","BP280_GC30","93.64537811279297","0.08713041245937347","0.002356019802391529"
"137","F17","129","BP280_GC30","93.90969848632812","0.08678147196769714","0.0025297440588474274"
"137","F17","130","BP280_GC30","94.17401123046875","0.08652956783771515","0.0027594887651503086"
"137","F17","131","BP280_GC30","94.43832397460938","0.08532532304525375","0.0029997441451996565"
"137","F17","132","BP280_GC30","94.70264434814453","0.08299034088850021","0.0032063662074506283"
"139","F19","1","BP500_GC40","60.07720184326172","4.790380001068115","0.1619865596294403"
"139","F19","2","BP500_GC40","60.34151840209961","4.751287460327148","0.16298460960388184"
"139","F19","3","BP500_GC40","60.6058349609375","4.686772346496582","0.16337800025939941"
"139","F19","4","BP500_GC40","60.87015151977539","4.650101184844971","0.16282352805137634"
"139","F19","5","BP500_GC40","61.13446807861328","4.614011764526367","0.1613854318857193"
"139","F19","6","BP500_GC40","61.39878463745117","4.556268215179443","0.15946270525455475"
"139","F19","7","BP500_GC40","61.66310119628906","4.521684169769287","0.1575419157743454"
"139","F19","8","BP500_GC40","61.92741775512695","4.482099533081055","0.15595859289169312"
"139","F19","9","BP500_GC40","62.191734313964844","4.444652557373047","0.15480679273605347"
"139","F19","10","BP500_GC40","62.456050872802734","4.394235610961914","0.15401503443717957"
"139","F19","11","BP500_GC40","62.720367431640625","4.347694396972656","0.1534903645515442"
"139","F19","12","BP500_GC40","62.984683990478516","4.302080154418945","0.15318961441516876"
"139","F19","13","BP500_GC40","63.249000549316406","4.270554065704346","0.15307551622390747"
"139","F19","14","BP500_GC40","63.51331329345703","4.238908767700195","0.15303385257720947"
"139","F19","15","BP500_GC40","63.77762985229492","4.1829423904418945","0.15286187827587128"
"139","F19","16","BP500_GC40","64.04194641113281","4.140892028808594","0.1523645967245102"
"139","F19","17","BP500_GC40","64.30626678466797","4.095290184020996","0.15148426592350006"
"139","F19","18","BP500_GC40","64.5705795288086","4.0542216300964355","0.15034687519073486"
"139","F19","19","BP500_GC40","64.83489990234375","4.025445938110352","0.14919660985469818"
"139","F19","20","BP500_GC40","65.09921264648438","3.969109535217285","0.1482599377632141"
"139","F19","21","BP500_GC40","65.363525390625","3.937290906906128","0.14762720465660095"
"139","F19","22","BP500_GC40","65.62784576416016","3.9019834995269775","0.14722555875778198"
"139","F19","23","BP500_GC40","65.89216613769531","3.8582797050476074","0.14687250554561615"
"139","F19","24","BP500_GC40","66.15647888183594","3.820988893508911","0.14637449383735657"
"139","F19","25","BP500_GC40","66.42079162597656","3.761915922164917","0.1456093043088913"
"139","F19","26","BP500_GC40","66.68511199951172","3.7479159832000732","0.14455002546310425"
"139","F19","27","BP500_GC40","66.94942474365234","3.689059257507324","0.1432405412197113"
"139","F19","28","BP500_GC40","67.2137451171875","3.6654436588287354","0.14177003502845764"
"139","F19","29","BP500_GC40","67.47805786132812","3.6129236221313477","0.14026188850402832"
"139","F19","30","BP500_GC40","67.74237823486328","3.5738306045532227","0.13888117671012878"
"139","F19","31","BP500_GC40","68.0066909790039","3.546682119369507","0.1378180831670761"
"139","F19","32","BP500_GC40","68.27101135253906","3.514700174331665","0.13723832368850708"
"139","F19","33","BP500_GC40","68.53532409667969","3.453429698944092","0.1372135430574417"
"139","F19","34","BP500_GC40","68.79964447021484","3.441589593887329","0.13767483830451965"
"139","F19","35","BP500_GC40","69.06395721435547","3.399153709411621","0.13839930295944214"
"139","F19","36","BP500_GC40","69.32827758789062","3.365591526031494","0.1390954554080963"
"139","F19","37","BP500_GC40","69.59259033203125","3.311516284942627","0.13950254023075104"
"139","F19","38","BP500_GC40","69.8569107055664","3.279271125793457","0.1394849419593811"
"139","F19","39","BP500_GC40","70.12122344970703","3.244304895401001","0.1390601545572281"
"139","F19","40","BP500_GC40","70.38554382324219","3.206129789352417","0.13835613429546356"
"139","F19","41","BP500_GC40","70.64985656738281","3.1612350940704346","0.13753430545330048"
"139","F19","42","BP500_GC40","70.91416931152344","3.1282036304473877","0.13670602440834045"
"139","F19","43","BP500_GC40","71.1784896850586","3.094156503677368","0.13600224256515503"
"139","F19","44","BP500_GC40","71.44280242919922","3.0571625232696533","0.13555824756622314"
"139","F19","45","BP500_GC40","71.70712280273438","3.015230655670166","0.13553555309772491"
"139","F19","46","BP500_GC40","71.971435546875","2.9775166511535645","0.1361485719680786"
"139","F19","47","BP500_GC40","72.23575592041016","2.9474637508392334","0.1375938057899475"
"139","F19","48","BP500_GC40","72.50006866455078","2.9097702503204346","0.13991080224514008"
"139","F19","49","BP500_GC40","72.76438903808594","2.8745391368865967","0.14317481219768524"
"139","F19","50","BP500_GC40","73.02870178222656","2.836599826812744","0.14731758832931519"
"139","F19","51","BP500_GC40","73.29302215576172","2.7880666255950928","0.15230125188827515"
"139","F19","52","BP500_GC40","73.55733489990234","2.7480623722076416","0.15821263194084167"
"139","F19","53","BP500_GC40","73.8216552734375","2.7054717540740967","0.16527915000915527"
"139","F19","54","BP500_GC40","74.08596801757812","2.665912628173828","0.1737927794456482"
"139","F19","55","BP500_GC40","74.35028076171875","2.6180901527404785","0.18399614095687866"
"139","F19","56","BP500_GC40","74.6146011352539","2.5669260025024414","0.1960173100233078"
"139","F19","57","BP500_GC40","74.87892150878906","2.5134637355804443","0.20990416407585144"
"139","F19","58","BP500_GC40","75.14323425292969","2.4555606842041016","0.22578012943267822"
"139","F19","59","BP500_GC40","75.40754699707031","2.392076253890991","0.24410560727119446"
"139","F19","60","BP500_GC40","75.67186737060547","2.3167102336883545","0.2659728527069092"
"139","F19","61","BP500_GC40","75.93618774414062","2.2429511547088623","0.2933002710342407"
"139","F19","62","BP500_GC40","76.20050048828125","2.1698787212371826","0.3286846876144409"
"139","F19","63","BP500_GC40","76.46481323242188","2.076251983642578","0.37468451261520386"
"139","F19","64","BP500_GC40","76.72913360595703","1.9908480644226074","0.43245646357536316"
"139","F19","65","BP500_GC40","76.99344635009766","1.8969602584838867","0.500040590763092"
"139","F19","66","BP500_GC40","77.25776672363281","1.761409878730774","0.5710293054580688"
"139","F19","67","BP500_GC40","77.52207946777344","1.5962493419647217","0.6345692276954651"
"139","F19","68","BP500_GC40","77.7863998413086","1.3620024919509888","0.6773449182510376"
"139","F19","69","BP500_GC40","78.05071258544922","1.0530972480773926","0.6873129606246948"
"139","F19","70","BP500_GC40","78.31503295898438","0.7262213826179504","0.6579006910324097"
"139","F19","71","BP500_GC40","78.579345703125","0.46355804800987244","0.5907918810844421"
"139","F19","72","BP500_GC40","78.84366607666016","0.2820889949798584","0.49587783217430115"
"139","F19","73","BP500_GC40","79.10797882080078","0.19977837800979614","0.38824063539505005"
"139","F19","74","BP500_GC40","79.37229919433594","0.1829821616411209","0.28351426124572754"
"139","F19","75","BP500_GC40","79.63661193847656","0.17905505001544952","0.193658709526062"
"139","F19","76","BP500_GC40","79.90092468261719","0.1749611645936966","0.12397761642932892"
"139","F19","77","BP500_GC40","80.16524505615234","0.17590540647506714","0.07345616817474365"
"139","F19","78","BP500_GC40","80.4295654296875","0.17249591648578644","0.04185165464878082"
"139","F19","79","BP500_GC40","80.69387817382812","0.1683586984872818","0.023865289986133575"
"139","F19","80","BP500_GC40","80.95819091796875","0.16654515266418457","0.014494448900222778"
"139","F19","81","BP500_GC40","81.2225112915039","0.16434346139431","0.009985104203224182"
"139","F19","82","BP500_GC40","81.48683166503906","0.1630496233701706","0.007964849472045898"
"139","F19","83","BP500_GC40","81.75114440917969","0.1614612638950348","0.007132276892662048"
"139","F19","84","BP500_GC40","82.01545715332031","0.159804105758667","0.006844758987426758"
"139","F19","85","BP500_GC40","82.27977752685547","0.1567964404821396","0.006794586777687073"
"139","F19","86","BP500_GC40","82.5440902709961","0.15582148730754852","0.0068221986293792725"
"139","F19","87","BP500_GC40","82.80841064453125","0.15512019395828247","0.006836682558059692"
"139","F19","88","BP500_GC40","83.07272338867188","0.14927047491073608","0.006791695952415466"
"139","F19","89","BP500_GC40","83.33704376220703","0.1474667340517044","0.006675466895103455"
"139","F19","90","BP500_GC40","83.60135650634766","0.14967118203639984","0.0064963698387146"
"139","F19","91","BP500_GC40","83.86567687988281","0.14492742717266083","0.00626787543296814"
"139","F19","92","BP500_GC40","84.12998962402344","0.14485330879688263","0.006002902984619141"
"139","F19","93","BP500_GC40","84.39430236816406","0.14088821411132812","0.005719467997550964"
"139","F19","94","BP500_GC40","84.65862274169922","0.13811960816383362","0.005445420742034912"
"139","F19","95","BP500_GC40","84.92294311523438","0.14071722328662872","0.0052103400230407715"
"139","F19","96","BP500_GC40","85.187255859375","0.13815069198608398","0.0050284117460250854"
"139","F19","97","BP500_GC40","85.45156860351562","0.13646523654460907","0.004888936877250671"
"139","F19","98","BP500_GC40","85.71588897705078","0.13319464027881622","0.004766255617141724"
"139","F19","99","BP500_GC40","85.98020935058594","0.13394473493099213","0.004643112421035767"
"139","F19","100","BP500_GC40","86.24452209472656","0.1314469426870346","0.004528343677520752"
"139","F19","101","BP500_GC40","86.50883483886719","0.13014531135559082","0.004453286528587341"
"139","F19","102","BP500_GC40","86.77315521240234","0.12829606235027313","0.004447758197784424"
"139","F19","103","BP500_GC40","87.03746795654297","0.129241943359375","0.004511386156082153"
"139","F19","104","BP500_GC40","87.30178833007812","0.12625321745872498","0.004601806402206421"
"139","F19","105","BP500_GC40","87.56610107421875","0.12425584346055984","0.004651233553886414"
"139","F19","106","BP500_GC40","87.8304214477539","0.1222858875989914","0.004602551460266113"
"139","F19","107","BP500_GC40","88.09473419189453","0.12019839137792587","0.0044419169425964355"
"139","F19","108","BP500_GC40","88.35905456542969","0.1213882565498352","0.004205688834190369"
"139","F19","109","BP500_GC40","88.62336730957031","0.11897150427103043","0.003959402441978455"
"139","F19","110","BP500_GC40","88.88768005371094","0.11728742718696594","0.003763452172279358"
"139","F19","111","BP500_GC40","89.1520004272461","0.11827854812145233","0.0036468207836151123"
"139","F19","112","BP500_GC40","89.41632080078125","0.11615944653749466","0.003600478172302246"
"139","F19","113","BP500_GC40","89.68063354492188","0.11514576524496078","0.0035898834466934204"
"139","F19","114","BP500_GC40","89.9449462890625","0.11289416998624802","0.003577008843421936"
"139","F19","115","BP500_GC40","90.20926666259766","0.11319853365421295","0.0035395175218582153"
