# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"4","A4","6","BP160_GC20","0.13309317827224731","-7.271809237343805E-4","1.0E8","false"
"4","A4","7","BP160_GC20","0.13421866297721863","-6.383199776921953E-4","1.0E8","false"
"4","A4","8","BP160_GC20","0.1352439820766449","-6.49624637195054E-4","1.0E8","false"
"4","A4","9","BP160_GC20","0.1385723054409027","0.001642074968133658","1.0E8","false"
"4","A4","10","BP160_GC20","0.14442744851112366","0.006460594279425477","1.0E8","false"
"4","A4","11","BP160_GC20","0.15447506308555603","0.01547158509492875","1.0E8","false"
"4","A4","12","BP160_GC20","0.17231960594654083","0.03227950419698442","1.0E8","false"
"4","A4","13","BP160_GC20","0.20226898789405823","0.06119226238557272","1.0E8","false"
"4","A4","14","BP160_GC20","0.24616090953350067","0.10404756026608604","1.0E8","false"
"4","A4","15","BP160_GC20","0.30626380443573","0.1631138314093862","1.0E8","false"
"4","A4","16","BP160_GC20","0.37675562500953674","0.23256902822426387","1.0E8","false"
"4","A4","17","BP160_GC20","0.4477314352989197","0.3025082147547177","1.0E8","false"
"4","A4","18","BP160_GC20","0.5121563076972961","0.36589646339416504","1.0E8","false"
"4","A4","19","BP160_GC20","0.5646140575408936","0.41731758947883335","1.0E8","false"
"4","A4","20","BP160_GC20","0.6031836271286011","0.45485053530761177","1.0E8","false"
"4","A4","21","BP160_GC20","0.6314107179641724","0.4820410023842539","1.0E8","false"
"4","A4","22","BP160_GC20","0.6501103639602661","0.49970402462141855","1.0E8","false"
"4","A4","23","BP160_GC20","0.6629453897476196","0.5115024266498429","1.0E8","false"
"4","A4","24","BP160_GC20","0.6716558933258057","0.5191763064690998","1.0E8","false"
"4","A4","25","BP160_GC20","0.6777355670928955","0.5242193564772606","1.0E8","false"
"4","A4","26","BP160_GC20","0.6824340224266052","0.5278811880520412","1.0E8","false"
"4","A4","27","BP160_GC20","0.68610018491745","0.5305107267839568","1.0E8","false"
"4","A4","28","BP160_GC20","0.6897854208946228","0.5331593390022006","1.0E8","false"
"4","A4","29","BP160_GC20","0.6933541297912598","0.5356914241399083","1.0E8","false"
"4","A4","30","BP160_GC20","0.6957792639732361","0.5370799345629556","1.0E8","false"
"4","A4","31","BP160_GC20","0.698699414730072","0.5389634615608624","1.0E8","false"
"4","A4","32","BP160_GC20","0.702307403087616","0.5415348261594772","1.0E8","false"
"4","A4","33","BP160_GC20","0.7049822807312012","0.5431730800441333","1.0E8","false"
"4","A4","34","BP160_GC20","0.706570029258728","0.543724204812731","1.0E8","false"
"4","A4","35","BP160_GC20","0.7096253633499146","0.5457429151449885","1.0E8","false"
"4","A4","36","BP160_GC20","0.7123351693153381","0.5474160973514829","1.0E8","false"
"4","A4","37","BP160_GC20","0.7132346034049988","0.5472789076822144","1.0E8","false"
"4","A4","38","BP160_GC20","0.7158464193344116","0.5488540998526982","1.0E8","false"
"4","A4","39","BP160_GC20","0.7190374135971069","0.5510084703564644","1.0E8","false"
"4","A4","40","BP160_GC20","0.721722424030304","0.5526568570307323","1.0E8","false"
"4","A4","41","BP160_GC20","0.7245004773139954","0.5543982865554945","1.0E8","false"
"4","A4","42","BP160_GC20","0.7259601950645447","0.5548213805471148","1.0E8","false"
"4","A4","43","BP160_GC20","0.7269172072410583","0.5547417689646993","1.0E8","false"
"4","A4","44","BP160_GC20","0.7302516102790833","0.5570395482437951","1.0E8","false"
"4","A4","45","BP160_GC20","0.7328274846076965","0.5585787988134793","1.0E8","false"
"4","A4","46","BP160_GC20","0.7333817481994629","0.5580964386463165","1.0E8","false"
"4","A4","47","BP160_GC20","0.7359700798988342","0.5596481465867588","1.0E8","false"
"4","A4","48","BP160_GC20","0.7379698157310486","0.5606112586600439","1.0E8","false"
"4","A4","49","BP160_GC20","0.7406288385391235","0.5622336577091899","1.0E8","false"
"4","A4","50","BP160_GC20","0.7415728569030762","0.5621410523142133","1.0E8","false"
"4","A4","51","BP160_GC20","0.7428207993507385","0.5623523710029465","1.0E8","false"
"4","A4","52","BP160_GC20","0.7460036873817444","0.5644986352750233","1.0E8","false"
"4","A4","53","BP160_GC20","0.7498001456260681","0.5672584697604179","1.0E8","false"
"4","A4","54","BP160_GC20","0.7524693012237549","0.5688910015991756","1.0E8","false"
"4","A4","55","BP160_GC20","0.7533348202705383","0.56871989688703","1.0E8","false"
"4","A4","56","BP160_GC20","0.7560194730758667","0.5703679259334292","1.0E8","false"
"4","A4","57","BP160_GC20","0.7581563591957092","0.5714681882943425","1.0E8","false"
"4","A4","58","BP160_GC20","0.7586939930915833","0.5709691984312875","1.0E8","false"
"4","A4","59","BP160_GC20","0.7613065838813782","0.5725451654621533","1.0E8","false"
"4","A4","60","BP160_GC20","0.7629276514053345","0.5731296092271805","1.0E8","false"
"4","A4","61","BP160_GC20","0.7644638419151306","0.5736291759780475","1.0E8","false"
"4","A4","62","BP160_GC20","0.7663648724555969","0.5744935827595846","1.0E8","false"
"4","A4","63","BP160_GC20","0.7691935896873474","0.5762856762324061","1.0E8","false"
"4","A4","64","BP160_GC20","0.7703016400337219","0.5763571028198514","1.0E8","false"
"4","A4","65","BP160_GC20","0.7724134922027588","0.5774323312299592","1.0E8","false"
"4","A4","66","BP160_GC20","0.7748764157295227","0.578858630997794","1.0E8","false"
"4","A4","67","BP160_GC20","0.7775647640228271","0.5805103555321693","1.0E8","false"
"4","A4","68","BP160_GC20","0.778786301612854","0.5806952693632671","1.0E8","false"
"4","A4","69","BP160_GC20","0.7804415225982666","0.5813138665897505","1.0E8","false"
"4","A4","70","BP160_GC20","0.782359778881073","0.5821954991136279","1.0E8","false"
"4","A4","71","BP160_GC20","0.7849352359771729","0.5837343324507985","1.0E8","false"
"4","A4","72","BP160_GC20","0.787886381149292","0.5856488538639886","1.0E8","false"
"4","A4","73","BP160_GC20","0.7899425625801086","0.5866684115358761","1.0E8","false"
"4","A4","74","BP160_GC20","0.7907731533050537","0.5864623785018921","1.0E8","false"
"4","A4","75","BP160_GC20","0.7920505404472351","0.5867031418851444","1.0E8","false"
