# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG076E_091","S056.4.3_SUN_Z_IBFQ","1","-","0","20.797323939127537","","",
"JG076E_092","S056.4.4_SUN_Z_IBFQ","1","-","0","19.673462638340467","","",
"JG076E_093","S056.4.5_SUN_Z_IBFQ","1","-","0","73.1945032518307","","",
"JG076E_094","S056.4.6_SUN_Z_IBFQ","1","-","0","19.008282064646735","","",
"JG076E_095","S056.4.7_SUN_Z_IBFQ","1","-","0","22.74900845246532","","",
"JG076E_096","S056.4.9_SUN_Z_IBFQ","1","-","0","18.000764494224256","","",
"JG076E_097","S056.4.1_TET_Z_IBFQ","1","-","0","21.480492774617254","","",
"JG076E_098","S056.4.2_TET_Z_IBFQ","1","-","0","24.018738874021068","","",
"JG076E_099","S056.4.3_TET_Z_IBFQ","1","-","0","24.502105698178937","","",
"JG076E_100","S056.4.4_TET_Z_IBFQ","1","-","0","23.27475307350052","","",
"JG076E_101","S056.4.5_TET_Z_IBFQ","1","-","0","23.70770186588834","","",
"JG076E_102","S056.4.6_TET_Z_IBFQ","1","-","0","23.17424217564441","","",
"JG076E_103","S056.4.7_TET_Z_IBFQ","1","-","0","25.551675060376397","","",
"JG076E_104","S056.4.9_TET_Z_IBFQ","1","-","0","21.90206618028015","","",
"JG076E_105","S056.4.1_TET_BHQ1","1","-","0","21.53213553156288","","",
"JG076E_106","S056.4.2_TET_BHQ1","1","-","0","23.667531219079756","","",
"JG076E_107","S056.4.3_TET_BHQ1","1","-","0","24.094837214306068","","",
"JG076E_108","S056.4.4_TET_BHQ1","1","-","0","23.324120812882363","","",
"JG076E_109","S056.4.5_TET_BHQ1","1","-","0","78.88030231802638","","",
"JG076E_110","S056.4.6_TET_BHQ1","1","-","0","22.435630341139905","","",
"JG076E_111","S056.4.7_TET_BHQ1","1","-","0","25.882893552346516","","",
"JG076E_112","S056.4.9_TET_BHQ1","1","-","0","22.044026431357437","","",
"JG076E_113","S056.4.1_SUN_Z_IBFQ","1","-","0","21.31679037862439","","",
"JG076E_114","S056.4.2_SUN_Z_IBFQ","1","-","0","23.693994120562785","","",
"JG076E_115","S056.4.3_SUN_Z_IBFQ","1","-","0","24.220020981143215","","",
"JG076E_116","S056.4.4_SUN_Z_IBFQ","1","-","0","22.988728327629794","","",
"JG076E_117","S056.4.5_SUN_Z_IBFQ","1","-","0","79.55933861726558","","",
"JG076E_118","S056.4.6_SUN_Z_IBFQ","1","-","0","22.42273119295615","","",
"JG076E_119","S056.4.7_SUN_Z_IBFQ","1","-","0","25.104973522723782","","",
"JG076E_120","S056.4.9_SUN_Z_IBFQ","1","-","0","21.56105164923523","","",
"JG076E_121","S056.4.1_TET_Z_IBFQ","1","-","0","25.09127982611669","","",
"JG076E_122","S056.4.2_TET_Z_IBFQ","1","-","0","27.61592098067841","","",
"JG076E_123","S056.4.3_TET_Z_IBFQ","1","-","0","28.14020929785994","","",
"JG076E_124","S056.4.4_TET_Z_IBFQ","1","-","0","26.897637832177267","","",
"JG076E_125","S056.4.5_TET_Z_IBFQ","1","-","0","78.50809256870997","","",
"JG076E_126","S056.4.6_TET_Z_IBFQ","1","-","0","26.762744077723138","","",
"JG076E_127","S056.4.7_TET_Z_IBFQ","1","-","0","29.103734110546483","","",
"JG076E_128","S056.4.9_TET_Z_IBFQ","1","-","0","25.42135796857157","","",
"JG076E_129","S056.4.1_TET_BHQ1","1","-","0","25.102057682029695","","",
"JG076E_130","S056.4.2_TET_BHQ1","1","-","0","27.26832260012253","","",
"JG076E_131","S056.4.3_TET_BHQ1","1","-","0","27.80156909918837","","",
"JG076E_132","S056.4.4_TET_BHQ1","1","-","0","27.09043075912787","","",
"JG076E_133","S056.4.5_TET_BHQ1","1","-","0","79.60064483412289","","",
"JG076E_134","S056.4.6_TET_BHQ1","1","-","0","26.071760233373062","","",
"JG076E_135","S056.4.7_TET_BHQ1","1","-","0","29.400938525863097","","",
"JG076E_136","S056.4.9_TET_BHQ1","1","-","0","25.504353679778987","","",
"JG076E_137","S056.4.1_SUN_Z_IBFQ","1","-","0","24.8310400039043","","",
"JG076E_138","S056.4.2_SUN_Z_IBFQ","1","-","0","27.20789519043162","","",
"JG076E_139","S056.4.3_SUN_Z_IBFQ","1","-","0","27.967100999507508","","",
"JG076E_140","S056.4.4_SUN_Z_IBFQ","1","-","0","26.926664653900716","","",
"JG076E_141","S056.4.5_SUN_Z_IBFQ","1","-","0","79.3707508653574","","",
"JG076E_142","S056.4.6_SUN_Z_IBFQ","1","-","0","25.95716267595885","","",
"JG076E_143","S056.4.7_SUN_Z_IBFQ","1","-","0","28.67132813100381","","",
"JG076E_144","S056.4.9_SUN_Z_IBFQ","1","-","0","25.148434568846845","","",
"JG076E_145","S056.4.1_TET_Z_IBFQ","1","-","0","28.189984195657196","","",
"JG076E_146","S056.4.2_TET_Z_IBFQ","1","-","0","30.297637883614698","","",
"JG076E_147","S056.4.3_TET_Z_IBFQ","1","-","0","31.831039552297945","","",
"JG076E_148","S056.4.4_TET_Z_IBFQ","1","-","0","29.803933500135116","","",
"JG076E_149","S056.4.5_TET_Z_IBFQ","1","-","0","80.22496603639026","","",
"JG076E_150","S056.4.6_TET_Z_IBFQ","1","-","0","30.278044323831587","","",
"JG076E_151","S056.4.7_TET_Z_IBFQ","1","-","0","30.60150890791097","","",
"JG076E_152","S056.4.9_TET_Z_IBFQ","1","-","0","26.638924940522827","","",
"JG076E_153","S056.4.1_TET_BHQ1","1","-","0","28.432299909121774","","",
"JG076E_154","S056.4.2_TET_BHQ1","1","-","0","30.266103285687947","","",
"JG076E_155","S056.4.3_TET_BHQ1","1","-","0","31.334729864217028","","",
"JG076E_156","S056.4.4_TET_BHQ1","1","-","0","29.769092143019513","","",
"JG076E_157","S056.4.5_TET_BHQ1","1","-","0","82.36510145119736","","",
"JG076E_158","S056.4.6_TET_BHQ1","1","-","0","29.3955254874071","","",
"JG076E_159","S056.4.7_TET_BHQ1","1","-","0","30.638092779200292","","",
"JG076E_160","S056.4.9_TET_BHQ1","1","-","0","26.889358865013996","","",
"JG076E_161","S056.4.1_SUN_Z_IBFQ","1","-","0","28.114820808003373","","",
"JG076E_162","S056.4.2_SUN_Z_IBFQ","1","-","0","29.335226126234993","","",
"JG076E_163","S056.4.3_SUN_Z_IBFQ","1","-","0","31.619534633139892","","",
"JG076E_164","S056.4.4_SUN_Z_IBFQ","1","-","0","29.535328308150937","","",
"JG076E_165","S056.4.5_SUN_Z_IBFQ","1","-","0","80.11415457364731","","",
"JG076E_166","S056.4.6_SUN_Z_IBFQ","1","-","0","29.420990817924505","","",
"JG076E_167","S056.4.7_SUN_Z_IBFQ","1","-","0","29.818101863874062","","",
"JG076E_168","S056.4.9_SUN_Z_IBFQ","1","-","0","26.253906477718125","","",
"JG076E_169","S056.4.1_TET_Z_IBFQ","1","-","0","30.761173513315853","","",
"JG076E_170","S056.4.2_TET_Z_IBFQ","1","-","0","33.65459601498482","","",
"JG076E_171","S056.4.3_TET_Z_IBFQ","1","-","0","34.911314348203135","","",
"JG076E_172","S056.4.4_TET_Z_IBFQ","1","-","0","32.035055000529994","","",
"JG076E_173","S056.4.5_TET_Z_IBFQ","1","-","0","81.00728064895887","","",
"JG076E_174","S056.4.6_TET_Z_IBFQ","1","-","0","32.32536033625881","","",
"JG076E_175","S056.4.7_TET_Z_IBFQ","1","-","0","33.086312120323115","","",
"JG076E_176","S056.4.9_TET_Z_IBFQ","1","-","0","29.247441980112434","","",
"JG076E_177","S056.4.1_TET_BHQ1","1","-","0","31.137205271852388","","",
"JG076E_178","S056.4.2_TET_BHQ1","1","-","0","33.16446386105709","","",
"JG076E_179","S056.4.3_TET_BHQ1","1","-","0","34.79127676984433","","",
"JG076E_180","S056.4.4_TET_BHQ1","1","-","0","31.809804593003143","","",
"JG076E_181","S056.4.5_TET_BHQ1","1","-","0","34.53903019804764","","",
"JG076E_182","S056.4.6_TET_BHQ1","1","-","0","31.50779922476527","","",
"JG076E_183","S056.4.7_TET_BHQ1","1","-","0","33.56567555120658","","",
"JG076E_184","S056.4.9_TET_BHQ1","1","-","0","29.342797150265305","","",
"JG076E_185","S056.4.1_SUN_Z_IBFQ","1","-","0","30.417613548687953","","",
"JG076E_186","S056.4.2_SUN_Z_IBFQ","1","-","0","32.74822618160432","","",
"JG076E_187","S056.4.3_SUN_Z_IBFQ","1","-","0","36.008255499866515","","",
"JG076E_188","S056.4.4_SUN_Z_IBFQ","1","-","0","31.909052349357566","","",
"JG076E_189","S056.4.5_SUN_Z_IBFQ","1","-","0","82.65602885390275","","",
"JG076E_190","S056.4.6_SUN_Z_IBFQ","1","-","0","31.785884128226677","","",
"JG076E_191","S056.4.7_SUN_Z_IBFQ","1","-","0","32.76688360475259","","",
"JG076E_192","S056.4.9_SUN_Z_IBFQ","1","-","0","28.96905457169892","","",
"JG076E_193","S056.4.1_SUN_IBFQ","1","-","0","7.339425579369328","","",
"JG076E_194","S056.4.2_SUN_IBFQ","1","-","0","10.460083859338276","","",
"JG076E_195","S056.4.3_SUN_IBFQ","1","-","0","69.8021481979774","","",
"JG076E_196","S056.4.4_SUN_IBFQ","1","-","0","9.974788271723597","","",
"JG076E_197","S056.4.5_SUN_IBFQ","1","-","0","84.08047195074644","","",
"JG076E_198","S056.4.6_SUN_IBFQ","1","-","0","52.91663027761923","","",
"JG076E_199","S056.4.7_SUN_IBFQ","1","-","0","12.808895795957461","","",
"JG076E_200","S056.4.9_SUN_IBFQ","1","-","0","7.652126412183847","","",
"JG076E_201","S056.4.1_HEX_Z_IBFQ","1","-","0","8.17565314287745","","",
"JG076E_202","S056.4.2_HEX_Z_IBFQ","1","-","0","10.356391117403252","","",
"JG076E_203","S056.4.3_HEX_Z_IBFQ","1","-","0","74.20183892099874","","",
"JG076E_204","S056.4.4_HEX_Z_IBFQ","1","-","0","9.7498526264076","","",
"JG076E_205","S056.4.5_HEX_Z_IBFQ","1","-","0","9.968706442569323","","",
"JG076E_206","S056.4.6_HEX_Z_IBFQ","1","-","0","60.831236667832925","","",
"JG076E_207","S056.4.7_HEX_Z_IBFQ","1","-","0","12.943576760227849","","",
"JG076E_208","S056.4.9_HEX_Z_IBFQ","1","-","0","8.414141601052965","","",
"JG076E_209","S056.4.1_HEX_BHQ1","1","-","0","8.287230044929899","","",
"JG076E_210","S056.4.2_HEX_BHQ1","1","-","0","10.47047520615605","","",
"JG076E_211","S056.4.3_HEX_BHQ1","1","-","0","74.95139021982712","","",
"JG076E_212","S056.4.4_HEX_BHQ1","1","-","0","9.3913947665012","","",
"JG076E_213","S056.4.5_HEX_BHQ1","1","-","0","8.014523335891296","","",
"JG076E_214","S056.4.6_HEX_BHQ1","1","-","0","9.004336431614782","","",
"JG076E_215","S056.4.7_HEX_BHQ1","1","-","0","12.942273615231688","","",
"JG076E_216","S056.4.9_HEX_BHQ1","1","-","0","8.32727864656502","","",
"JG076E_217","S056.4.1_SUN_IBFQ","1","-","0","11.967245520856984","","",
"JG076E_218","S056.4.2_SUN_IBFQ","1","-","0","13.17770129185341","","",
"JG076E_219","S056.4.3_SUN_IBFQ","1","-","0","73.89129932883571","","",
"JG076E_220","S056.4.4_SUN_IBFQ","1","-","0","12.802005279817479","","",
"JG076E_221","S056.4.5_SUN_IBFQ","1","-","0","","","",
"JG076E_222","S056.4.6_SUN_IBFQ","1","-","0","59.16110978327227","","",
"JG076E_223","S056.4.7_SUN_IBFQ","1","-","0","16.36029615272671","","",
"JG076E_224","S056.4.9_SUN_IBFQ","1","-","0","11.78934662251384","","",
"JG076E_225","S056.4.1_HEX_Z_IBFQ","1","-","0","11.607052633631788","","",
"JG076E_226","S056.4.2_HEX_Z_IBFQ","1","-","0","13.536793184684242","","",
"JG076E_227","S056.4.3_HEX_Z_IBFQ","1","-","0","77.44710807218442","","",
"JG076E_228","S056.4.4_HEX_Z_IBFQ","1","-","0","12.928354033023112","","",
"JG076E_229","S056.4.5_HEX_Z_IBFQ","1","-","0","13.519648310671787","","",
"JG076E_230","S056.4.6_HEX_Z_IBFQ","1","-","0","66.08408813828414","","",
"JG076E_231","S056.4.7_HEX_Z_IBFQ","1","-","0","16.11772801630847","","",
"JG076E_232","S056.4.9_HEX_Z_IBFQ","1","-","0","11.596406627948596","","",
"JG076E_233","S056.4.1_HEX_BHQ1","1","-","0","12.109630696763013","","",
"JG076E_234","S056.4.2_HEX_BHQ1","1","-","0","13.682512883091036","","",
"JG076E_235","S056.4.3_HEX_BHQ1","1","-","0","13.890838687346225","","",
"JG076E_236","S056.4.4_HEX_BHQ1","1","-","0","13.32807563927711","","",
"JG076E_237","S056.4.5_HEX_BHQ1","1","-","0","12.974751405292963","","",
"JG076E_238","S056.4.6_HEX_BHQ1","1","-","0","13.252750360875453","","",
"JG076E_239","S056.4.7_HEX_BHQ1","1","-","0","16.585552220150113","","",
"JG076E_240","S056.4.9_HEX_BHQ1","1","-","0","12.05716117139035","","",
"JG076E_241","S056.4.1_SUN_IBFQ","1","-","0","14.412401629951123","","",
"JG076E_242","S056.4.2_SUN_IBFQ","1","-","0","16.481670916084354","","",
"JG076E_243","S056.4.3_SUN_IBFQ","1","-","0","16.77978082809041","","",
"JG076E_244","S056.4.4_SUN_IBFQ","1","-","0","16.108374688360286","","",
"JG076E_245","S056.4.5_SUN_IBFQ","1","-","0","","","",
"JG076E_246","S056.4.6_SUN_IBFQ","1","-","0","64.51916302725948","","",
"JG076E_247","S056.4.7_SUN_IBFQ","1","-","0","19.58804917756423","","",
"JG076E_248","S056.4.9_SUN_IBFQ","1","-","0","14.942937876241984","","",
"JG076E_249","S056.4.1_HEX_Z_IBFQ","1","-","0","14.715219077643663","","",
"JG076E_250","S056.4.2_HEX_Z_IBFQ","1","-","0","16.893578277333084","","",
"JG076E_251","S056.4.3_HEX_Z_IBFQ","1","-","0","17.33258668514376","","",
"JG076E_252","S056.4.4_HEX_Z_IBFQ","1","-","0","16.210829953307652","","",
"JG076E_253","S056.4.5_HEX_Z_IBFQ","1","-","0","16.934078240727693","","",
"JG076E_254","S056.4.6_HEX_Z_IBFQ","1","-","0","70.49799011251388","","",
"JG076E_255","S056.4.7_HEX_Z_IBFQ","1","-","0","19.505060621251587","","",
"JG076E_256","S056.4.9_HEX_Z_IBFQ","1","-","0","14.994450899499425","","",
"JG076E_257","S056.4.1_HEX_BHQ1","1","-","0","14.780898659513344","","",
"JG076E_258","S056.4.2_HEX_BHQ1","1","-","0","16.65884895430603","","",
"JG076E_259","S056.4.3_HEX_BHQ1","1","-","0","16.643136949113725","","",
"JG076E_260","S056.4.4_HEX_BHQ1","1","-","0","16.278835871353728","","",
"JG076E_261","S056.4.5_HEX_BHQ1","1","-","0","16.092889597629803","","",
"JG076E_262","S056.4.6_HEX_BHQ1","1","-","0","66.48068404945508","","",
"JG076E_263","S056.4.7_HEX_BHQ1","1","-","0","19.228682024465762","","",
"JG076E_264","S056.4.9_HEX_BHQ1","1","-","0","14.500531349347835","","",
"JG076E_265","S056.4.1_SUN_IBFQ","1","-","0","17.71079212954411","","",
"JG076E_266","S056.4.2_SUN_IBFQ","1","-","0","19.994744751502964","","",
"JG076E_267","S056.4.3_SUN_IBFQ","1","-","0","86.35391366442127","","",
"JG076E_268","S056.4.4_SUN_IBFQ","1","-","0","19.688075215449118","","",
"JG076E_269","S056.4.5_SUN_IBFQ","1","-","0","","","",
"JG076E_270","S056.4.6_SUN_IBFQ","1","-","0","19.53430771208662","","",
"JG076E_271","S056.4.7_SUN_IBFQ","1","-","0","23.101805892779694","","",
"JG076E_272","S056.4.9_SUN_IBFQ","1","-","0","18.29830641748189","","",
"JG076E_273","S056.4.1_HEX_Z_IBFQ","1","-","0","18.08151915544338","","",
"JG076E_274","S056.4.2_HEX_Z_IBFQ","1","-","0","20.26638231150536","","",
"JG076E_275","S056.4.3_HEX_Z_IBFQ","1","-","0","20.806359805289283","","",
"JG076E_276","S056.4.4_HEX_Z_IBFQ","1","-","0","19.60473098025443","","",
"JG076E_277","S056.4.5_HEX_Z_IBFQ","1","-","0","20.41053283150699","","",
"JG076E_278","S056.4.6_HEX_Z_IBFQ","1","-","0","19.749978885678374","","",
"JG076E_279","S056.4.7_HEX_Z_IBFQ","1","-","0","23.21006899830961","","",
"JG076E_280","S056.4.9_HEX_Z_IBFQ","1","-","0","18.353006689008964","","",
"JG076E_282","S056.4.2_HEX_BHQ1","1","-","0","20.06215142375207","","",
"JG076E_283","S056.4.3_HEX_BHQ1","1","-","0","20.377541977960917","","",
"JG076E_284","S056.4.4_HEX_BHQ1","1","-","0","19.886899704836374","","",
"JG076E_285","S056.4.5_HEX_BHQ1","1","-","0","19.95720155311406","","",
"JG076E_286","S056.4.6_HEX_BHQ1","1","-","0","19.33551580438546","","",
"JG076E_287","S056.4.7_HEX_BHQ1","1","-","0","23.135095204521633","","",
"JG076E_288","S056.4.9_HEX_BHQ1","1","-","0","17.963629369653333","","",
"JG076E_289","S056.4.1_SUN_IBFQ","1","-","0","21.109720099586696","","",
