# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Cycle Number","SYBR","ROX"
"280","L16","151","756690.06","134252.7"
"280","L16","152","747265.1","134362.19"
"280","L16","153","740301.06","134263.48"
"280","L16","154","731964.8","134014.34"
"280","L16","155","723756.25","134014.83"
"280","L16","156","716945.7","134218.73"
"280","L16","157","708123.94","133619.39"
"280","L16","158","698885.5","133762.69"
"280","L16","159","692973.44","134104.3"
"280","L16","160","684317.6","133355.45"
"280","L16","161","675688.8","132938.83"
"280","L16","162","666621.7","133640.81"
"280","L16","163","659347.0","133444.22"
"280","L16","164","650350.2","133044.73"
"280","L16","165","643701.94","133019.8"
"280","L16","166","634364.56","132889.33"
"280","L16","167","622158.6","132861.81"
"280","L16","168","614742.56","132768.66"
"280","L16","169","602623.94","132627.56"
"280","L16","170","591923.3","133210.62"
"280","L16","171","581510.8","132760.7"
"280","L16","172","568646.4","132141.9"
"280","L16","173","556886.56","132110.19"
"280","L16","174","541731.94","132155.72"
"280","L16","175","527368.1","131971.34"
"280","L16","176","510205.62","131952.55"
"280","L16","177","491154.3","131333.55"
"280","L16","178","467452.47","131952.61"
"280","L16","179","438773.62","131412.86"
"280","L16","180","404276.34","131682.1"
"280","L16","181","362294.1","131269.66"
"280","L16","182","313936.4","130963.95"
"280","L16","183","261620.36","130651.914"
"280","L16","184","214949.39","130429.1"
"280","L16","185","198292.28","130295.23"
"280","L16","186","193283.62","130478.586"
"280","L16","187","188828.72","130440.7"
"280","L16","188","184756.1","130090.625"
"280","L16","189","180205.11","129906.43"
"280","L16","190","175669.38","130080.03"
"280","L16","191","171008.03","129486.46"
"280","L16","192","166881.94","129655.2"
"280","L16","193","161816.62","129745.586"
"280","L16","194","157520.8","129700.1"
"280","L16","195","152931.19","129149.03"
"280","L16","196","148001.8","129414.36"
"280","L16","197","142702.55","129015.59"
"280","L16","198","137925.86","129184.29"
"280","L16","199","133275.02","128596.86"
"280","L16","200","127765.21","129180.54"
"280","L16","201","123807.98","128699.836"
"280","L16","202","119166.27","128263.93"
"280","L16","203","114536.336","128247.555"
"280","L16","204","110271.234","128277.91"
"280","L16","205","106004.09","128026.64"
"280","L16","206","102257.805","128194.73"
"280","L16","207","98552.29","127397.87"
"280","L16","208","95009.68","127862.305"
"280","L16","209","91746.695","127850.81"
"280","L16","210","88876.234","127588.6"
"280","L16","211","85958.586","127309.06"
"280","L16","212","83184.35","127192.26"
"280","L16","213","80622.45","127170.94"
"280","L16","214","78272.664","126660.81"
"280","L16","215","76507.234","126194.64"
"280","L16","216","73873.5","126491.77"
"280","L16","217","72038.63","126317.83"
"280","L16","218","70618.59","125832.305"
"280","L16","219","68493.68","126310.04"
"280","L16","220","66673.414","125713.63"
"280","L16","221","64881.73","125463.086"
"280","L16","222","63749.97","125566.68"
"281","L17","1","24178.412","105255.54"
"281","L17","2","24220.033","105102.125"
"281","L17","3","24511.213","103667.1"
"281","L17","4","24605.914","102598.33"
"281","L17","5","24778.49","100468.3"
"281","L17","6","24787.994","98278.86"
"281","L17","7","24904.63","96908.36"
"281","L17","8","25075.443","96351.14"
"281","L17","9","25354.48","95985.086"
"281","L17","10","25420.63","95605.12"
"281","L17","11","25720.496","95306.266"
"281","L17","12","26317.729","95232.7"
"281","L17","13","26824.096","95447.86"
"281","L17","14","27630.701","95321.34"
"281","L17","15","29296.982","94829.56"
"281","L17","16","31884.092","94368.484"
"281","L17","17","36077.645","94157.08"
"281","L17","18","43299.824","94159.49"
"281","L17","19","55019.527","94382.97"
"281","L17","20","72988.26","94804.33"
"281","L17","21","99006.51","95246.016"
"281","L17","22","133458.98","95660.62"
"281","L17","23","175642.25","96567.61"
"281","L17","24","223572.11","97879.625"
"281","L17","25","274751.88","99159.09"
"281","L17","26","326698.47","100364.98"
"281","L17","27","376980.12","101755.98"
"281","L17","28","423723.22","102891.984"
"281","L17","29","466743.3","104277.21"
"281","L17","30","505347.6","105102.44"
"281","L17","31","537673.75","106096.06"
"281","L17","32","567053.8","107044.61"
"281","L17","33","593562.9","107923.625"
"281","L17","34","614386.25","108764.4"
"281","L17","35","634128.06","109327.234"
"281","L17","36","650507.3","109699.1"
"281","L17","37","663770.6","110231.85"
"281","L17","38","674643.7","110118.07"
"281","L17","39","682357.25","110297.336"
"281","L17","40","690278.25","110951.78"
"281","L17","41","696698.4","111044.87"
"281","L17","42","701704.94","110810.24"
"281","L17","43","706136.2","111186.45"
"281","L17","44","709022.2","111416.02"
"281","L17","45","712049.4","111282.6"
"281","L17","46","716539.75","111343.26"
"281","L17","47","718652.44","111502.85"
"281","L17","48","720154.0","111526.7"
"281","L17","49","721827.4","111376.82"
"281","L17","50","723458.8","111766.71"
"281","L17","51","725100.3","111766.56"
"281","L17","52","726117.56","111645.35"
"281","L17","53","727529.25","111800.56"
"281","L17","54","728186.75","111807.734"
"281","L17","55","729895.3","111981.18"
"281","L17","56","731304.44","112017.164"
"281","L17","57","733583.5","112155.7"
"281","L17","58","734134.2","112213.21"
"281","L17","59","734887.0","111959.57"
"281","L17","60","736812.6","112159.44"
"281","L17","61","737041.4","112191.5"
"281","L17","62","736781.8","112146.2"
"281","L17","63","737444.06","112069.3"
"281","L17","64","739244.4","112144.8"
"281","L17","65","740140.3","111941.38"
"281","L17","66","742449.1","111993.02"
"281","L17","67","742850.75","112236.125"
"281","L17","68","743369.56","112136.62"
"281","L17","69","744552.0","112022.09"
"281","L17","70","746239.8","112096.555"
"281","L17","71","747111.25","112352.086"
"281","L17","72","748219.06","112424.46"
"281","L17","73","748795.0","112468.11"
"281","L17","74","749906.75","112528.195"
"281","L17","75","752258.9","112549.61"
"281","L17","76","755627.94","112852.53"
"281","L17","77","758880.9","112810.26"
"281","L17","78","762587.3","112661.414"
"281","L17","79","770109.44","112923.85"
"281","L17","80","780321.56","113342.664"
"281","L17","81","793963.5","113800.57"
"281","L17","82","813365.9","114850.55"
"281","L17","83","837433.44","115039.6"
"281","L17","84","867062.06","116004.125"
"281","L17","85","898851.06","116697.664"
"281","L17","86","932386.56","117753.03"
"281","L17","87","964950.2","118695.42"
"281","L17","88","995348.75","119316.266"
"281","L17","89","1023868.44","120140.375"
"281","L17","90","1045043.1","121051.64"
"281","L17","91","1057950.2","115890.37"
"281","L17","92","1052408.4","115328.99"
"281","L17","93","1046635.4","114966.06"
"281","L17","94","1037027.0","114770.44"
"281","L17","95","1028871.4","114479.59"
"281","L17","96","1022951.5","113999.086"
"281","L17","97","1014924.3","113899.35"
"281","L17","98","1007152.5","113522.78"
"281","L17","99","999473.44","112793.375"
"281","L17","100","993986.1","112723.73"
"281","L17","101","986571.5","112065.09"
"281","L17","102","979178.4","111887.53"
"281","L17","103","971569.44","111819.125"
"281","L17","104","965277.06","111576.31"
"281","L17","105","959705.0","111556.36"
"281","L17","106","949803.4","110842.625"
"281","L17","107","945620.75","111144.586"
"281","L17","108","937617.2","110111.055"
"281","L17","109","928375.06","109798.34"
"281","L17","110","919980.5","109156.81"
"281","L17","111","914553.44","108639.805"
"281","L17","112","907564.3","109038.99"
"281","L17","113","901388.3","108301.28"
"281","L17","114","894226.25","108746.49"
"281","L17","115","884863.3","108052.73"
"281","L17","116","876832.25","107447.65"
"281","L17","117","869926.94","107067.984"
"281","L17","118","864579.3","107099.31"
"281","L17","119","858102.7","107211.33"
"281","L17","120","849929.56","106627.49"
"281","L17","121","844352.2","105628.7"
"281","L17","122","835987.75","105684.99"
"281","L17","123","828261.5","105432.84"
"281","L17","124","822166.1","104934.25"
"281","L17","125","813266.6","104426.15"
"281","L17","126","807831.44","104099.84"
"281","L17","127","800739.06","103786.73"
"281","L17","128","791382.4","103286.97"
"281","L17","129","786875.3","102940.19"
"281","L17","130","780127.3","102833.86"
"281","L17","131","771977.75","102054.26"
"281","L17","132","766094.44","102023.19"
"281","L17","133","756473.1","101462.46"
"281","L17","134","750172.2","101495.64"
"281","L17","135","742072.3","100684.555"
"281","L17","136","735466.0","100385.11"
"281","L17","137","726936.7","99799.35"
"281","L17","138","720693.1","99399.34"
"281","L17","139","713740.2","99587.55"
"281","L17","140","707574.25","98713.91"
"281","L17","141","700469.6","98488.875"
"281","L17","142","692841.75","97454.57"
"281","L17","143","685752.6","97205.23"
"281","L17","144","679276.7","97140.95"
"281","L17","145","673895.75","96277.266"
"281","L17","146","665066.44","95836.59"
"281","L17","147","656817.25","95464.33"
"281","L17","148","650706.4","94740.2"
"281","L17","149","644612.0","94641.93"
"281","L17","150","638458.5","94515.93"
"281","L17","151","630738.6","93676.76"
"281","L17","152","623575.5","92939.2"
"281","L17","153","616029.44","92755.07"
"281","L17","154","610180.2","92426.69"
"281","L17","155","600938.2","92313.2"
"281","L17","156","595461.4","91486.484"
"281","L17","157","589009.9","90967.36"
"281","L17","158","580368.0","90413.36"
"281","L17","159","572533.3","89984.82"
"281","L17","160","567042.44","89266.52"
"281","L17","161","558844.0","88828.47"
"281","L17","162","552680.56","88293.35"
"281","L17","163","543853.25","87876.086"
"281","L17","164","536906.1","87523.33"
"281","L17","165","528061.6","86543.836"
"281","L17","166","520009.72","86144.39"
"281","L17","167","510950.62","85806.76"
"281","L17","168","501138.56","85701.62"
"281","L17","169","492201.78","84985.59"
"281","L17","170","483496.5","83667.55"
"281","L17","171","473915.56","83890.78"
"281","L17","172","462889.3","82932.39"
"281","L17","173","451601.56","82207.63"
"281","L17","174","437563.66","81317.74"
"281","L17","175","424148.34","80912.73"
"281","L17","176","407593.7","80029.83"
"281","L17","177","387751.34","79328.64"
"281","L17","178","363115.6","78038.17"
"281","L17","179","332733.22","76669.266"
"281","L17","180","292445.5","75422.85"
"281","L17","181","240803.55","73651.92"
"281","L17","182","179293.52","71455.16"
"281","L17","183","113905.516","70029.4"
"281","L17","184","70563.86","68369.22"
"281","L17","185","64030.953","67448.555"
"281","L17","186","62920.55","67057.9"
"281","L17","187","62476.95","66219.92"
"281","L17","188","62150.54","65478.86"
"281","L17","189","62043.89","64931.074"
"281","L17","190","61073.246","64437.23"
"281","L17","191","60857.543","63782.305"
"281","L17","192","60505.176","63590.195"
"281","L17","193","60232.188","62795.426"
"281","L17","194","59998.703","62082.383"
"281","L17","195","59839.504","61637.426"
"281","L17","196","59881.066","61171.61"
"281","L17","197","59311.824","60149.625"
"281","L17","198","59504.28","59849.113"
"281","L17","199","59496.85","59198.19"
"281","L17","200","59088.164","58194.297"
"281","L17","201","58934.59","57618.402"
"281","L17","202","59108.777","57140.07"
"281","L17","203","59139.785","56474.566"
"281","L17","204","59112.61","55794.227"
"281","L17","205","59074.85","55397.066"
"281","L17","206","58026.69","55071.758"
"281","L17","207","57988.492","54265.348"
"281","L17","208","57600.46","53646.21"
"281","L17","209","57819.926","52638.1"
"281","L17","210","57394.48","52361.418"
"281","L17","211","57353.645","51768.36"
"281","L17","212","56573.85","51462.574"
"281","L17","213","56315.402","50973.12"
"281","L17","214","56217.434","50138.35"
"281","L17","215","55727.645","49191.44"
"281","L17","216","54839.02","49111.367"
"281","L17","217","54441.016","47908.37"
"281","L17","218","53695.78","47934.797"
"281","L17","219","53379.035","47929.848"
"281","L17","220","52590.953","47174.09"
"281","L17","221","52220.008","46488.4"
"281","L17","222","51653.65","45901.484"
"289","M1","1","44321.555","160788.78"
"289","M1","2","44645.117","160156.7"
"289","M1","3","44576.543","157587.42"
"289","M1","4","43815.414","154979.39"
"289","M1","5","43399.71","153585.77"
"289","M1","6","43100.03","153125.78"
"289","M1","7","43114.68","152712.55"
"289","M1","8","43463.91","152637.86"
"289","M1","9","43652.703","152764.12"
"289","M1","10","43840.23","152873.19"
"289","M1","11","44403.3","152915.17"
"289","M1","12","44620.062","152835.19"
"289","M1","13","44758.83","152644.05"
"289","M1","14","45162.605","152639.81"
"289","M1","15","45666.547","152811.89"
"289","M1","16","46648.684","152823.45"
"289","M1","17","47878.883","152698.53"
"289","M1","18","50063.99","152689.78"
"289","M1","19","53874.336","152847.12"
"289","M1","20","60892.97","152881.0"
"289","M1","21","73151.04","152888.27"
"289","M1","22","92162.8","153035.23"
"289","M1","23","116852.1","152934.05"
"289","M1","24","142247.77","152925.19"
"289","M1","25","162372.17","153172.72"
"289","M1","26","174481.6","153192.02"
"289","M1","27","181042.86","153238.3"
"289","M1","28","184164.0","153297.08"
"289","M1","29","186114.53","153437.97"
"289","M1","30","187067.17","153341.14"
"289","M1","31","187485.92","153243.92"
"289","M1","32","188027.0","153246.0"
"289","M1","33","188742.78","153312.62"
"289","M1","34","188885.11","153307.53"
"289","M1","35","189092.67","153321.1"
"289","M1","36","189267.98","153517.19"
"289","M1","37","189781.48","153549.6"
"289","M1","38","189839.03","153544.98"
"289","M1","39","190016.77","153799.84"
"289","M1","40","190513.2","153756.83"
"289","M1","41","190410.17","153612.89"
"289","M1","42","190747.33","153584.78"
"289","M1","43","191014.0","153860.6"
"289","M1","44","191151.3","153851.78"
"289","M1","45","191274.5","153776.3"
"289","M1","46","191340.62","153953.39"
"289","M1","47","191622.61","154233.3"
"289","M1","48","191651.0","154030.78"
"289","M1","49","191685.11","153864.17"
"289","M1","50","191648.77","153836.58"
"289","M1","51","191560.27","153925.39"
"289","M1","52","191726.02","153882.48"
"289","M1","53","191700.94","153965.55"
"289","M1","54","191587.39","154058.0"
"289","M1","55","191632.39","154068.64"
"289","M1","56","191728.48","154104.39"
"289","M1","57","191766.81","154049.78"
"289","M1","58","191602.23","154174.52"
"289","M1","59","191853.03","154306.8"
"289","M1","60","191970.28","154275.16"
"289","M1","61","191728.48","154366.81"
"289","M1","62","191506.62","154194.45"
"289","M1","63","191957.4","154039.52"
"289","M1","64","191950.45","153961.17"
"289","M1","65","192032.84","153864.81"
"289","M1","66","192261.14","153944.11"
"289","M1","67","192336.89","154264.4"
"289","M1","68","192198.62","154302.5"
"289","M1","69","192283.84","154310.97"
"289","M1","70","192962.33","154216.73"
"289","M1","71","193540.88","154167.72"
"289","M1","72","194653.62","154142.1"
"289","M1","73","195841.81","154449.53"
"289","M1","74","198277.81","154606.3"
"289","M1","75","202354.75","154516.48"
"289","M1","76","207921.95","154485.11"
"289","M1","77","215958.23","154488.97"
"289","M1","78","227073.86","154483.31"
"289","M1","79","242272.38","154421.33"
"289","M1","80","262213.78","154545.44"
"289","M1","81","286853.97","154524.23"
"289","M1","82","316793.6","154666.28"
"289","M1","83","350992.3","154693.2"
"289","M1","84","389026.4","155018.88"
"289","M1","85","430041.8","155041.45"
"289","M1","86","472334.25","155224.45"
"289","M1","87","515443.62","155278.75"
"289","M1","88","557219.25","155528.56"
"289","M1","89","597996.9","155742.83"
"289","M1","90","632308.2","155856.86"
"289","M1","91","656566.56","158769.94"
"289","M1","92","651777.9","158375.28"
"289","M1","93","646842.06","158448.05"
"289","M1","94","643404.5","158750.44"
"289","M1","95","637761.7","158439.44"
"289","M1","96","633723.9","158950.84"
"289","M1","97","627119.56","158661.62"
"289","M1","98","623879.3","158943.86"
"289","M1","99","619058.56","159036.81"
"289","M1","100","614683.5","158652.56"
"289","M1","101","609210.5","158748.34"
"289","M1","102","604690.8","158850.69"
"289","M1","103","599306.06","158871.02"
"289","M1","104","595198.5","158603.12"
"289","M1","105","591140.44","159104.62"
"289","M1","106","585348.06","158962.5"
"289","M1","107","578528.4","158959.56"
"289","M1","108","574030.9","159329.28"
"289","M1","109","568811.94","158989.25"
"289","M1","110","563382.94","159000.4"
"289","M1","111","558936.6","158761.1"
"289","M1","112","554117.4","159490.89"
"289","M1","113","549630.2","159048.06"
"289","M1","114","543168.5","159421.14"
"289","M1","115","538354.1","159162.16"
"289","M1","116","532108.75","158987.53"
"289","M1","117","526366.8","159163.08"
"289","M1","118","521531.1","159392.97"
"289","M1","119","516829.0","159404.53"
"289","M1","120","511613.75","159404.22"
"289","M1","121","505424.47","159663.17"
"289","M1","122","502202.9","159494.78"
"289","M1","123","496286.3","159253.03"
"289","M1","124","490194.47","159425.28"
"289","M1","125","485352.06","159748.97"
"289","M1","126","479959.28","159459.39"
"289","M1","127","474306.84","159286.03"
"289","M1","128","468924.88","159519.4"
"289","M1","129","463367.53","159640.03"
"289","M1","130","458455.2","159641.25"
"289","M1","131","452241.3","159043.95"
"289","M1","132","447344.72","159534.48"
"289","M1","133","441747.78","159269.8"
"289","M1","134","435530.0","159403.19"
"289","M1","135","431204.0","159522.6"
"289","M1","136","424629.97","159210.7"
"289","M1","137","419781.06","158866.45"
"289","M1","138","414047.56","159355.44"
"289","M1","139","407896.6","159485.2"
"289","M1","140","402417.78","159150.31"
"289","M1","141","396097.53","159050.45"
"289","M1","142","390924.12","158985.64"
"289","M1","143","384672.34","158985.08"
"289","M1","144","377638.38","159147.4"
"289","M1","145","371269.1","158689.11"
"289","M1","146","365766.03","158924.69"
"289","M1","147","357107.9","158817.56"
"289","M1","148","351094.06","158836.81"
"289","M1","149","343732.2","158734.14"
"289","M1","150","336211.56","158787.77"
"289","M1","151","328248.0","158571.16"
"289","M1","152","320453.4","158979.7"
"289","M1","153","312254.72","158722.53"
"289","M1","154","304039.7","158324.95"
"289","M1","155","295669.97","158219.69"
"289","M1","156","286134.4","158420.67"
"289","M1","157","277771.97","158291.95"
"289","M1","158","268232.03","158241.39"
"289","M1","159","258901.23","158140.97"
"289","M1","160","249560.61","158207.33"
"289","M1","161","239375.78","157937.02"
"289","M1","162","229172.84","157597.12"
"289","M1","163","219033.7","157903.83"
"289","M1","164","207910.31","157612.3"
"289","M1","165","196008.42","157885.12"
"289","M1","166","185092.89","157581.5"
"289","M1","167","173786.83","157553.12"
"289","M1","168","162036.58","157407.97"
"289","M1","169","149495.62","157184.95"
"289","M1","170","136547.72","157339.73"
"289","M1","171","123397.25","157086.38"
"289","M1","172","109424.08","157005.1"
"289","M1","173","93639.69","156806.8"
"289","M1","174","76756.33","156744.62"
"289","M1","175","60880.652","156862.58"
"289","M1","176","47797.473","156658.56"
"289","M1","177","39289.34","156527.66"
"289","M1","178","35058.79","156536.92"
"289","M1","179","33800.754","156405.48"
"289","M1","180","33379.164","156100.61"
"289","M1","181","32779.773","156016.69"
"289","M1","182","32318.832","155990.19"
"289","M1","183","32161.865","155710.06"
"289","M1","184","31038.36","156001.92"
"289","M1","185","31245.29","155939.97"
"289","M1","186","30696.254","155561.77"
"289","M1","187","30439.783","155347.67"
"289","M1","188","30255.541","155282.83"
"289","M1","189","29750.014","155505.33"
"289","M1","190","29477.408","154961.03"
"289","M1","191","28998.453","155244.02"
"289","M1","192","28645.27","155170.6"
"289","M1","193","28457.037","155050.28"
"289","M1","194","28004.523","154680.42"
"289","M1","195","27828.791","154638.81"
"289","M1","196","27538.482","154605.6"
"289","M1","197","27181.736","154517.86"
"289","M1","198","26820.37","154387.0"
"289","M1","199","26603.898","154129.58"
"289","M1","200","26142.88","154067.22"
"289","M1","201","25596.822","153797.36"
"289","M1","202","25980.016","153873.89"
"289","M1","203","25097.748","153896.03"
"289","M1","204","25007.518","153996.97"
"289","M1","205","24764.117","153257.44"
"289","M1","206","24317.373","153344.31"
"289","M1","207","24550.342","153241.2"
"289","M1","208","24141.797","153205.16"
"289","M1","209","23844.549","152599.9"
"289","M1","210","23635.924","152749.84"
"289","M1","211","23324.766","152572.19"
"289","M1","212","22896.707","152442.22"
"289","M1","213","22605.715","152270.0"
"289","M1","214","22570.32","152204.36"
"289","M1","215","22362.03","152201.95"
"289","M1","216","22082.225","152282.19"
"289","M1","217","21993.277","151768.25"
"289","M1","218","21251.848","151700.61"
"289","M1","219","21407.117","151627.02"
"289","M1","220","21153.438","151535.44"
"289","M1","221","21027.002","151451.61"
"289","M1","222","20258.16","151377.75"
"290","M2","1","30756.586","158023.06"
"290","M2","2","31108.055","157695.52"
"290","M2","3","31132.486","155814.03"
"290","M2","4","30598.344","153580.81"
"290","M2","5","30426.793","151926.33"
"290","M2","6","30405.902","150938.22"
"290","M2","7","30463.748","150700.95"
"290","M2","8","30497.012","150636.5"
"290","M2","9","30631.81","150498.52"
"290","M2","10","30941.22","150409.77"
"290","M2","11","31017.74","150311.17"
"290","M2","12","31331.625","150280.83"
"290","M2","13","31597.174","150304.83"
"290","M2","14","31796.605","150293.19"
"290","M2","15","32562.799","150245.77"
"290","M2","16","33016.586","150244.25"
"290","M2","17","34138.79","150288.4"
"290","M2","18","36071.098","150301.84"
"290","M2","19","39763.887","150371.97"
"290","M2","20","46308.703","150381.73"
"290","M2","21","57298.363","150421.19"
"290","M2","22","74997.03","150459.0"
"290","M2","23","98497.164","150518.66"
"290","M2","24","123560.2","150551.72"
"290","M2","25","144166.75","150437.42"
"290","M2","26","157339.03","150414.38"
"290","M2","27","164166.0","150525.98"
"290","M2","28","167582.61","150419.06"
"290","M2","29","169360.77","150427.08"
"290","M2","30","170276.06","150687.69"
"290","M2","31","170979.36","150665.9"
"290","M2","32","171662.69","150592.78"
"290","M2","33","172371.73","150608.05"
"290","M2","34","172553.22","150750.8"
"290","M2","35","172786.27","150744.73"
"290","M2","36","173037.42","150820.72"
"290","M2","37","173126.05","150976.6"
"290","M2","38","173252.05","150967.44"
"290","M2","39","173368.48","151045.11"
"290","M2","40","173492.02","151107.89"
"290","M2","41","173825.17","151168.28"
"290","M2","42","173722.05","151295.94"
"290","M2","43","173994.16","151162.12"
"290","M2","44","174308.84","151085.03"
"290","M2","45","174277.11","151196.22"
"290","M2","46","174366.47","151199.94"
"290","M2","47","174253.31","151367.16"
"290","M2","48","174391.97","151405.75"
"290","M2","49","174745.39","151364.52"
"290","M2","50","174934.9","151275.89"
"290","M2","51","174922.6","151268.2"
"290","M2","52","174644.94","151339.14"
"290","M2","53","174736.16","151474.58"
"290","M2","54","174863.61","151616.7"
"290","M2","55","174862.17","151650.9"
"290","M2","56","174848.72","151583.0"
"290","M2","57","174837.08","151630.11"
"290","M2","58","174601.95","151680.3"
"290","M2","59","174999.22","151720.19"
"290","M2","60","175171.11","151768.11"
"290","M2","61","175133.72","151909.19"
"290","M2","62","174962.89","151949.12"
"290","M2","63","175284.83","151797.25"
"290","M2","64","175195.73","151645.47"
"290","M2","65","175244.0","151589.1"
"290","M2","66","175215.31","151747.62"
"290","M2","67","175268.73","151881.72"
"290","M2","68","175444.45","151938.42"
"290","M2","69","175144.48","151876.27"
"290","M2","70","174881.95","151938.66"
"290","M2","71","175099.81","151828.55"
"290","M2","72","175271.55","151774.72"
"290","M2","73","175175.64","152067.17"
"290","M2","74","175227.39","152189.89"
"290","M2","75","175552.88","152218.31"
"290","M2","76","175359.34","152205.7"
"290","M2","77","175991.25","152196.12"
"290","M2","78","176202.72","152230.22"
"290","M2","79","176529.77","152150.16"
"290","M2","80","176995.34","152169.33"
"290","M2","81","177748.78","152062.23"
"290","M2","82","179276.84","152010.55"
"290","M2","83","181871.86","152099.0"
"290","M2","84","185452.72","152187.83"
"290","M2","85","190111.95","152426.7"
"290","M2","86","196987.55","152511.25"
"290","M2","87","206963.42","152517.77"
"290","M2","88","220535.78","152669.86"
"290","M2","89","237683.05","152590.39"
"290","M2","90","255358.25","152491.92"
"290","M2","91","280898.72","154551.86"
"290","M2","92","278576.9","154395.98"
"290","M2","93","276256.6","154737.62"
"290","M2","94","274397.03","154512.56"
"290","M2","95","271109.56","154873.58"
"290","M2","96","268840.16","154819.36"
"290","M2","97","266296.03","154918.22"
"290","M2","98","263815.34","154846.4"
"290","M2","99","261700.28","155120.64"
"290","M2","100","259361.27","154887.11"
"290","M2","101","256572.23","155047.55"
"290","M2","102","254397.44","155163.86"
"290","M2","103","251327.39","154746.17"
"290","M2","104","249815.42","155143.94"
"290","M2","105","246574.53","155019.28"
"290","M2","106","244188.17","155198.98"
"290","M2","107","241561.72","155339.52"
"290","M2","108","239168.39","155078.75"
"290","M2","109","236611.84","155436.8"
"290","M2","110","233184.1","155591.2"
"290","M2","111","231274.05","155541.52"
"290","M2","112","228547.67","155534.45"
"290","M2","113","225300.83","155562.62"
"290","M2","114","222932.7","155619.94"
"290","M2","115","220549.56","155472.86"
"290","M2","116","218228.92","155254.88"
"290","M2","117","214754.5","155673.83"
"290","M2","118","212681.34","155376.06"
"290","M2","119","209764.55","155659.12"
"290","M2","120","207208.62","155646.81"
"290","M2","121","204452.1","155884.81"
"290","M2","122","201797.64","155673.08"
"290","M2","123","198910.14","155678.53"
"290","M2","124","195898.44","155797.98"
"290","M2","125","192923.8","155473.44"
"290","M2","126","189855.86","155663.19"
"290","M2","127","186877.69","155971.61"
"290","M2","128","183756.36","155482.73"
"290","M2","129","181204.83","155729.98"
"290","M2","130","177214.66","155831.92"
"290","M2","131","174212.61","155856.2"
"290","M2","132","170575.12","155637.23"
"290","M2","133","167263.98","155941.03"
"290","M2","134","162940.84","155749.81"
"290","M2","135","159341.08","155507.45"
"290","M2","136","154512.44","155696.19"
"290","M2","137","151283.95","155641.94"
"290","M2","138","147693.45","155626.94"
"290","M2","139","143596.2","155683.53"
"290","M2","140","139828.0","155732.8"
"290","M2","141","135650.94","155597.06"
"290","M2","142","131026.98","155467.55"
"290","M2","143","125844.16","155576.34"
"290","M2","144","120446.555","155442.38"
"290","M2","145","113876.38","155256.27"
"290","M2","146","107473.17","155213.97"
"290","M2","147","100651.63","155236.42"
"290","M2","148","93194.98","155475.52"
"290","M2","149","85116.78","155302.72"
"290","M2","150","77015.9","155274.19"
"290","M2","151","68414.164","155272.97"
"290","M2","152","59529.906","155245.77"
"290","M2","153","50315.92","155037.31"
"290","M2","154","41614.81","155130.61"
"290","M2","155","34061.234","154686.97"
"290","M2","156","29833.33","155048.64"
"290","M2","157","27197.07","154559.0"
"290","M2","158","26699.945","154706.45"
"290","M2","159","25910.51","154548.64"
"290","M2","160","25508.723","154623.2"
"290","M2","161","24991.154","154595.67"
"290","M2","162","24562.87","154375.25"
"290","M2","163","24010.998","154344.38"
"290","M2","164","23639.244","154288.0"
"290","M2","165","23618.367","154202.64"
"290","M2","166","22877.63","154261.23"
"290","M2","167","22206.422","154059.94"
"290","M2","168","22291.26","154398.55"
"290","M2","169","21625.53","153830.67"
"290","M2","170","21402.643","153900.27"
"290","M2","171","20676.22","153858.16"
"290","M2","172","20346.248","153896.73"
"290","M2","173","19873.49","153590.44"
"290","M2","174","19390.992","153656.7"
"290","M2","175","18982.727","153566.73"
"290","M2","176","18806.176","153658.39"
"290","M2","177","18367.72","153577.17"
"290","M2","178","18544.201","153386.02"
"290","M2","179","18075.094","153381.3"
"290","M2","180","18177.416","153120.8"
"290","M2","181","17885.975","153154.22"
"290","M2","182","17426.121","152876.03"
"290","M2","183","17245.05","152731.69"
"290","M2","184","17017.533","152650.58"
"290","M2","185","16927.633","152389.11"
"290","M2","186","16517.365","152540.25"
"290","M2","187","16452.033","152222.42"
"290","M2","188","16613.523","152323.98"
"290","M2","189","16406.56","152223.34"
"290","M2","190","15919.739","152090.14"
"290","M2","191","15941.912","152060.6"
"290","M2","192","15419.545","151673.5"
"290","M2","193","15498.748","151536.98"
