# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_6\data\JG074C_L2_500_competitor_sweep.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-06 10:13:53 AM EDT
# Run End Date/Time: 2022-04-06 12:09:45 PM EDT
# Run Duration: 115 minutes 52 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:45:31 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:46:09 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"4","A4","1","68763.7","53087.477","153848.72"
"4","A4","2","68156.69","52638.32","152588.75"
"4","A4","3","67468.72","52189.355","150557.08"
"4","A4","4","67100.71","51772.223","149076.47"
"4","A4","5","67019.84","51531.812","148178.3"
"4","A4","6","67038.836","51517.203","147556.1"
"4","A4","7","67221.1","51693.184","147244.75"
"4","A4","8","67827.37","52180.227","147171.5"
"4","A4","9","69254.31","53282.97","147156.52"
"4","A4","10","71602.59","55223.062","147075.0"
"4","A4","11","75368.83","58511.0","147066.62"
"4","A4","12","81363.57","63907.67","147178.38"
"4","A4","13","89740.44","72072.35","147468.67"
"4","A4","14","100167.2","82565.56","147807.73"
"4","A4","15","111824.234","94076.94","147938.97"
"4","A4","16","123885.98","105076.62","147923.6"
"4","A4","17","135693.28","114584.03","147996.12"
"4","A4","18","146779.17","122112.03","148236.08"
"4","A4","19","156644.58","127672.61","148233.98"
"4","A4","20","164991.52","131852.92","148309.25"
"4","A4","21","172380.73","135021.73","148315.06"
"4","A4","22","178879.69","137559.73","148271.19"
"4","A4","23","184312.73","140224.95","148312.75"
"4","A4","24","189367.62","142312.5","148319.08"
"4","A4","25","193835.08","144329.12","148309.1"
"4","A4","26","198022.23","146297.92","148397.97"
"4","A4","27","201824.97","148027.22","148503.8"
"4","A4","28","205334.12","149799.03","148702.1"
"4","A4","29","208792.0","151614.86","148715.14"
"4","A4","30","211981.52","153289.02","148631.61"
"4","A4","31","215214.94","155052.08","148696.52"
"4","A4","32","218198.52","156788.58","148704.17"
"4","A4","33","220944.5","158617.06","148696.02"
"4","A4","34","223887.39","160568.08","148734.16"
"4","A4","35","226419.11","162324.61","148855.34"
"4","A4","36","229105.6","164128.53","148852.08"
"4","A4","37","232235.28","165947.8","148806.36"
"4","A4","38","234891.22","167549.89","148859.56"
"4","A4","39","237553.08","169212.81","148919.28"
"4","A4","40","240490.12","171160.36","148933.52"
