,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.0,S057.0.1,S057.1.2,log$_{1}$$_{0}$ S036.0,log$_{1}$$_{0}$ S057.0.1,log$_{1}$$_{0}$ S057.1.2
31234,JG071A,183,FAM,#NAME?,FALSE,H15,0,FAM,JG071A.115,UNKNOWN,,8.086564,364,48,0.8941831319711093,0.7959811091423035,100000,100000,100000000,5,5,8
31235,JG071A,183,HEX,#NAME?,FALSE,H15,0,HEX,JG071A.115,UNKNOWN,,19.437584,365,48,-0.725026704,0.49913161993026733,100000,100000,100000000,5,5,8
31236,JG071A,183,FAM,#NAME?,FALSE,H15,0,FAM,JG071A.115,UNKNOWN,,8.086564,364,49,0.9057417774080276,0.8058803677558899,100000,100000,100000000,5,5,8
31237,JG071A,183,HEX,#NAME?,FALSE,H15,0,HEX,JG071A.115,UNKNOWN,,19.437584,365,49,-0.744073388,0.5124149322509766,100000,100000,100000000,5,5,8
31238,JG071A,183,FAM,#NAME?,FALSE,H15,0,FAM,JG071A.115,UNKNOWN,,8.086564,364,50,0.9174603544884355,0.8159165978431702,100000,100000,100000000,5,5,8
31239,JG071A,183,HEX,#NAME?,FALSE,H15,0,HEX,JG071A.115,UNKNOWN,,19.437584,365,50,-0.763693101,0.5261557102203369,100000,100000,100000000,5,5,8
31320,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,1,-0.008359428,-0.010799186,100000,1000000,100,5,6,2
31321,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,1,0.005812039,0.001333764,100000,1000000,100,5,6,2
31322,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,2,-0.00713793,-0.009400427,100000,1000000,100,5,6,2
31323,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,2,0.005275874,0.000610203,100000,1000000,100,5,6,2
31324,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,3,-0.005161021,-0.007354705,100000,1000000,100,5,6,2
31325,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,3,0.004440893,0.000125196,100000,1000000,100,5,6,2
31326,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,4,-0.003423208,-0.005513754,100000,1000000,100,5,6,2
31327,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,4,0.001828065,0.001059494,100000,1000000,100,5,6,2
31328,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,5,-0.002834687,-0.004657099,100000,1000000,100,5,6,2
31329,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,5,0.000682678,0.000822293,100000,1000000,100,5,6,2
31330,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,6,-0.000627084,-0.002413802,100000,1000000,100,5,6,2
31331,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,6,0.000718795,-0.000358137,100000,1000000,100,5,6,2
31332,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,7,0.001818242,3.3090098440879956e-05,100000,1000000,100,5,6,2
31333,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,7,-0.000151501,-0.000814951,100000,1000000,100,5,6,2
31334,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,8,0.002738127,0.001173538,100000,1000000,100,5,6,2
31335,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,8,-0.000992604,-0.001295071,100000,1000000,100,5,6,2
31336,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,9,0.003619073,0.002280636,100000,1000000,100,5,6,2
31337,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,9,-0.001556543,-0.001996458,100000,1000000,100,5,6,2
31338,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,10,0.003870558,0.002848641,100000,1000000,100,5,6,2
31339,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,10,-0.004969784,-0.000423168,100000,1000000,100,5,6,2
31340,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,11,0.003220288,0.002644347,100000,1000000,100,5,6,2
31341,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,11,-0.010550906,0.002880802,100000,1000000,100,5,6,2
31342,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,12,0.004573043,0.004155521,100000,1000000,100,5,6,2
31343,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,12,-0.015918495,0.006014303,100000,1000000,100,5,6,2
31344,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,13,0.005561289,0.005354515,100000,1000000,100,5,6,2
31345,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,13,-0.027166002,0.013841908425092697,100000,1000000,100,5,6,2
31346,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,14,0.00550516,0.005659067,100000,1000000,100,5,6,2
31347,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,14,-0.046298118,0.027964018285274506,100000,1000000,100,5,6,2
31348,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,15,0.004088568,0.004798467,100000,1000000,100,5,6,2
31349,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,15,-0.078699117,0.052679051,100000,1000000,100,5,6,2
31350,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,16,0.003005376,0.004223404,100000,1000000,100,5,6,2
31351,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,16,-0.127200849,0.09024775,100000,1000000,100,5,6,2
31352,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,17,0.002670688,0.004289388,100000,1000000,100,5,6,2
31353,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,17,-0.191764489,0.14063912630081177,100000,1000000,100,5,6,2
31354,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,18,-0.000104279,0.002265425,100000,1000000,100,5,6,2
31355,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,18,-0.269276546,0.2013675719499588,100000,1000000,100,5,6,2
31356,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,19,-0.002503149,0.000563565,100000,1000000,100,5,6,2
31357,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,19,-0.34905108,0.2639022171497345,100000,1000000,100,5,6,2
31358,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,20,-0.00390182,-0.000281687,100000,1000000,100,5,6,2
31359,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,20,-0.428134321,0.32588499784469604,100000,1000000,100,5,6,2
31360,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,21,-0.006430591,-0.002094798,100000,1000000,100,5,6,2
31361,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,21,-0.502224588,0.38388174772262573,100000,1000000,100,5,6,2
31362,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,22,-0.008614619,-0.003612658,100000,1000000,100,5,6,2
31363,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,22,-0.567814567,0.4350924789905548,100000,1000000,100,5,6,2
31364,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,23,-0.010216528,-0.004631971,100000,1000000,100,5,6,2
31365,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,23,-0.618332337,0.47427064180374146,100000,1000000,100,5,6,2
31366,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,24,-0.010316415,-0.004364895,100000,1000000,100,5,6,2
31367,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,24,-0.662426873,0.5083209276199341,100000,1000000,100,5,6,2
31368,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,25,-0.009872514,-0.003632099,100000,1000000,100,5,6,2
31369,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,25,-0.700030907,0.5371897220611572,100000,1000000,100,5,6,2
31370,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,26,-0.009896664,-0.003300158,100000,1000000,100,5,6,2
31371,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,26,-0.732115415,0.5616520643234253,100000,1000000,100,5,6,2
31372,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,27,-0.008405761,-0.00167067,100000,1000000,100,5,6,2
31373,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,27,-0.757698892,0.5809245109558105,100000,1000000,100,5,6,2
31374,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,28,-0.006513706,0.00030238,100000,1000000,100,5,6,2
31375,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,28,-0.777252305,0.5953829288482666,100000,1000000,100,5,6,2
31376,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,29,-0.003849989,0.002936311,100000,1000000,100,5,6,2
31377,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,29,-0.795646668,0.6089160442352295,100000,1000000,100,5,6,2
31378,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,30,0.000629733,0.007125536,100000,1000000,100,5,6,2
31379,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,30,-0.814302572,0.6226580142974854,100000,1000000,100,5,6,2
31380,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,31,0.005617297,0.011749695986509323,100000,1000000,100,5,6,2
31381,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,31,-0.824530871,0.6296719312667847,100000,1000000,100,5,6,2
31382,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,32,0.013004339542099714,0.01842886,100000,1000000,100,5,6,2
31383,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,32,-0.835401187,0.6371984481811523,100000,1000000,100,5,6,2
31384,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,33,0.020946967405606566,0.025583848357200623,100000,1000000,100,5,6,2
31385,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,33,-0.844573543,0.6433693766593933,100000,1000000,100,5,6,2
31386,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,34,0.029003210764325233,0.032836143,100000,1000000,100,5,6,2
31387,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,34,-0.854711576,0.650311291,100000,1000000,100,5,6,2
31388,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,35,0.037503738,0.040468934923410416,100000,1000000,100,5,6,2
31389,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,35,-0.863001131,0.6557774543762207,100000,1000000,100,5,6,2
31390,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,36,0.044335874,0.046672858,100000,1000000,100,5,6,2
31391,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,36,-0.868503037,0.6590181589126587,100000,1000000,100,5,6,2
31392,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,37,0.051268768,0.052963071,100000,1000000,100,5,6,2
31393,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,37,-0.872717996,0.661231518,100000,1000000,100,5,6,2
31394,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,38,0.060706475068430174,0.061398502,100000,1000000,100,5,6,2
31395,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,38,-0.875401119,0.6622219085693359,100000,1000000,100,5,6,2
31396,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,39,0.069297546,0.069108844,100000,1000000,100,5,6,2
31397,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,39,-0.880790136,0.6653725504875183,100000,1000000,100,5,6,2
31398,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,40,0.075924235,0.075136811,100000,1000000,100,5,6,2
31399,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,40,-0.886751585,0.6689801216125488,100000,1000000,100,5,6,2
31400,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,41,0.080884831,0.079737872,100000,1000000,100,5,6,2
31401,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,41,-0.887254059,0.6682296991348267,100000,1000000,100,5,6,2
31402,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,42,0.087017805,0.085343003,100000,1000000,100,5,6,2
31403,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,42,-0.892592381,0.6713398098945618,100000,1000000,100,5,6,2
31404,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,43,0.091666541,0.089676984,100000,1000000,100,5,6,2
31405,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,43,-0.896415963,0.6732406616210938,100000,1000000,100,5,6,2
31406,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,44,0.095969245,0.093714602,100000,1000000,100,5,6,2
31407,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,44,-0.898654848,0.6738764643669128,100000,1000000,100,5,6,2
31408,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,45,0.1008835588239159,0.098276027,100000,1000000,100,5,6,2
31409,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,45,-0.900755907,0.6744021773338318,100000,1000000,100,5,6,2
31410,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,46,0.10490909675120189,0.10207626968622208,100000,1000000,100,5,6,2
31411,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,46,-0.903228408,0.6752244830131531,100000,1000000,100,5,6,2
31412,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,47,0.10933067080437017,0.106215701,100000,1000000,100,5,6,2
31413,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,47,-0.903204666,0.6740539073944092,100000,1000000,100,5,6,2
31414,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,48,0.11305614551107071,0.10975895822048187,100000,1000000,100,5,6,2
31415,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,48,-0.9077618,0.6765404343605042,100000,1000000,100,5,6,2
31416,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,49,0.11824595518071412,0.11455632746219635,100000,1000000,100,5,6,2
31417,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,49,-0.912628782,0.6792742609977722,100000,1000000,100,5,6,2
31418,JG071A,160,FAM,#NAME?,FALSE,G16,0,FAM,JG071A.123,UNKNOWN,,34.97613,318,50,0.1235331992719787,0.11943715065717697,100000,1000000,100,5,6,2
31419,JG071A,160,HEX,#NAME?,FALSE,G16,0,HEX,JG071A.123,UNKNOWN,,14.527474,319,50,-0.914029961,0.6792412400245667,100000,1000000,100,5,6,2
31500,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,1,-0.008867557,-0.010385912,100000,1000000,100,5,6,2
31501,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,1,0.00379067,0.003950797,100000,1000000,100,5,6,2
31502,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,2,-0.008053788,-0.0094309,100000,1000000,100,5,6,2
31503,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,2,0.003378014,0.003029115,100000,1000000,100,5,6,2
31504,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,3,-0.005252914,-0.006774056,100000,1000000,100,5,6,2
31505,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,3,0.005579587,2.0420882719918154e-05,100000,1000000,100,5,6,2
31506,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,4,-0.003540365,-0.005049295,100000,1000000,100,5,6,2
31507,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,4,0.00520079,-0.000928292,100000,1000000,100,5,6,2
31508,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,5,-0.003453439,-0.004716779,100000,1000000,100,5,6,2
31509,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,5,0.001711954,0.000605826,100000,1000000,100,5,6,2
31510,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,6,-0.001267393,-0.002586497,100000,1000000,100,5,6,2
31511,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,6,0.000571532,0.00026514,100000,1000000,100,5,6,2
31512,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,7,0.002032571,0.000497786,100000,1000000,100,5,6,2
31513,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,7,-0.00061673,-3.74E-05,100000,1000000,100,5,6,2
31514,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,8,0.003219357,0.001772264,100000,1000000,100,5,6,2
31515,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,8,-0.002065245,-0.000132081,100000,1000000,100,5,6,2
31516,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,9,0.003781345,0.002511641,100000,1000000,100,5,6,2
31517,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,9,-0.004983496,0.000946524,100000,1000000,100,5,6,2
31518,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,10,0.004480837,0.003368783,100000,1000000,100,5,6,2
31519,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,10,-0.005398392,2.662945189513266e-05,100000,1000000,100,5,6,2
31520,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,11,0.005518409,0.004515468,100000,1000000,100,5,6,2
31521,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,11,-0.005971683,-0.000766813,100000,1000000,100,5,6,2
31522,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,12,0.005212239,0.004511322,100000,1000000,100,5,6,2
31523,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,12,-0.013231744,0.00377798,100000,1000000,100,5,6,2
31524,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,13,0.004949967,0.004544772,100000,1000000,100,5,6,2
31525,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,13,-0.02448235,0.011508538387715816,100000,1000000,100,5,6,2
31526,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,14,0.004757586,0.00463808,100000,1000000,100,5,6,2
31527,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,14,-0.044182082,0.025984270498156548,100000,1000000,100,5,6,2
31528,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,15,0.0060072,0.005966365,100000,1000000,100,5,6,2
31529,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,15,-0.075608856,0.049822029,100000,1000000,100,5,6,2
31530,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,16,0.005175562,0.00551219,100000,1000000,100,5,6,2
31531,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,16,-0.123978306,0.087185606,100000,1000000,100,5,6,2
31532,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,17,0.003243855,0.004115873,100000,1000000,100,5,6,2
31533,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,17,-0.187335038,0.13651394844055176,100000,1000000,100,5,6,2
31534,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,18,-0.000118729,0.0014941,100000,1000000,100,5,6,2
31535,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,18,-0.26003708,0.1933029145002365,100000,1000000,100,5,6,2
31536,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,19,-0.00353036,-0.00116968,100000,1000000,100,5,6,2
31537,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,19,-0.341052046,0.25672832131385803,100000,1000000,100,5,6,2
31538,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,20,-0.005295924,-0.002423706,100000,1000000,100,5,6,2
31539,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,20,-0.417113274,0.31619900465011597,100000,1000000,100,5,6,2
31540,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,21,-0.007097051,-0.003708189,100000,1000000,100,5,6,2
31541,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,21,-0.487095759,0.3708168864250183,100000,1000000,100,5,6,2
31542,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,22,-0.008508633,-0.004659051,100000,1000000,100,5,6,2
31543,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,22,-0.550118416,0.4198785126209259,100000,1000000,100,5,6,2
31544,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,23,-0.009631112,-0.005362315,100000,1000000,100,5,6,2
31545,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,23,-0.603623331,0.46134188771247864,100000,1000000,100,5,6,2
31546,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,24,-0.009838682,-0.005282016,100000,1000000,100,5,6,2
31547,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,24,-0.647537037,0.49514830112457275,100000,1000000,100,5,6,2
31548,JG071A,184,FAM,#NAME?,FALSE,H16,0,FAM,JG071A.123,UNKNOWN,,36.13849,366,25,-0.008826599,-0.00415716,100000,1000000,100,5,6,2
31549,JG071A,184,HEX,#NAME?,FALSE,H16,0,HEX,JG071A.123,UNKNOWN,,14.622845,367,25,-0.68314073,0.5223206281661987,100000,1000000,100,5,6,2
