,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,Reaction,Blocker,Blocker μM,Configuration,WellName,lg10_Blocker,Cycle,Fluorescence,Corr_Fluorescence
32942,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,2,-0.005263135654765799,-0.0006428647320717573
32943,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,2,-0.0005280996397438996,0.0021279449574649334
32944,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,3,-0.003191048577663086,0.00021505878248717636
32945,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,3,0.0006984262937454128,0.0007699381094425917
32946,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,4,-0.0020598316491851256,0.0003451201773714274
32947,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,4,0.0011008583625867912,0.00011757582251448184
32948,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,5,-0.001819288177539015,-0.00021384812134783715
32949,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,5,0.001184790464987741,-0.0002620654122438282
32950,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,6,-0.0009081199854548055,-0.0002540175919421017
32951,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,6,0.0008777935297907355,-0.0003069669473916292
32952,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,7,0.0005475455526009166,0.00012703896209131926
32953,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,7,-0.0002791399347992614,0.0003759042010642588
32954,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,8,0.0006761384591279372,-0.0005185348563827574
32955,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,8,-0.0008346615132448606,0.0005438061198219657
32956,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,9,0.002760437624717489,0.00034883597982116044
32957,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,9,-0.0013511841612570098,0.0006783145945519209
32958,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,10,0.00399416675339569,0.0005582013400271535
32959,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,10,-0.0013968830418095487,0.00040967209497466683
32960,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,11,0.004694955717635663,0.00035528140142560005
32961,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,11,-0.0006882893562275705,-0.00050484633538872
32962,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,12,0.004482188005607881,-0.00055437081027776
32963,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,12,-0.0007664960467085718,-0.0007456534076482058
32964,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,13,0.005608204202395864,-0.00042833274346776307
32965,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,13,-0.001514889176244722,-0.0004126019193790853
32966,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,14,0.007970877347183812,0.0006543896743096411
32967,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,14,-0.002249273319168232,-9.154584404313937e-05
32968,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,15,0.008806731239609447,0.0005559566779993474
32969,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,15,-0.0036652947249867884,0.0008131738286465406
32970,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,16,0.007419214548661663,-0.0012624876108020544
32971,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,16,-0.0010075376287851958,-0.001770349103026092
32972,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,17,0.008721863003216689,-0.000999805866740644
32973,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,17,-0.000612658230987154,-0.0024162442423403263
32974,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,18,0.010106451874842706,-0.0006737345829606056
32975,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,18,-0.0031055617493234763,-0.0005894259084016085
32976,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,19,0.011506411797907994,-0.00033577217254787683
32977,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,19,-0.004627303147280903,0.000405818282160908
32978,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,20,0.01559357052321588,0.0020810214336961508
32979,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,20,-0.005137108442706121,0.0005345748504623771
32980,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,21,0.021972788014143343,0.006270963698625565
32981,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,21,-0.005074529168347047,0.00017321735504083335
32982,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,22,0.03425221634538204,0.015025340020656586
32983,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,22,-0.007891710272447273,0.002277703955769539
32984,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,23,0.053167046358202685,0.028912898153066635
32985,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,23,-0.015184753898052189,0.008214724250137806
32986,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,24,0.08161262169426235,0.05017349123954773
32987,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,24,-0.024276812441737763,0.015692181885242462
32988,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,25,0.12020871547525268,0.07928658276796341
32989,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,25,-0.037834796697790364,0.02699366584420204
32990,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,26,0.16304174905422225,0.111677385866642
32991,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,26,-0.057720266053714046,0.04371316730976105
32992,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,27,0.20465438278721537,0.14312408864498138
32993,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,27,-0.08617352720712156,0.06776898354291916
32994,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,28,0.24307299678379288,0.17209987342357635
32995,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,28,-0.12297765839636499,0.09897538274526596
32996,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,29,0.2743650674075623,0.19556252658367157
32997,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,29,-0.16546167664968298,0.13504527509212494
32998,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,30,0.3007868261613899,0.21525749564170837
32999,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,30,-0.20925523060809564,0.17223648726940155
33000,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,31,0.3215080051239246,0.23054245114326477
33001,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,31,-0.25958198423873713,0.21502186357975006
33002,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,32,0.34014958484135993,0.2442186176776886
33003,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,32,-0.3081944555672197,0.25633934140205383
33004,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,33,0.3554757944162802,0.25532999634742737
33005,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,33,-0.3560033853455754,0.2969687879085541
33006,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,34,0.3678648618763313,0.26416918635368347
33007,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,34,-0.4025865548990269,0.33654865622520447
33008,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,35,0.37769170219045306,0.27102625370025635
33009,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,35,-0.4433510701098334,0.37114620208740234
33010,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,36,0.3843720613081995,0.27544915676116943
33011,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,36,-0.4803318015427353,0.4025038182735443
33012,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,37,0.3937487879255383,0.2819579839706421
33013,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,37,-0.5150877318768715,0.43195638060569763
33014,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,38,0.400059009042712,0.2860945463180542
33015,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,38,-0.5476498375050004,0.45953047275543213
33016,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,39,0.4049192661647198,0.28910940885543823
33017,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,39,-0.5744980168419561,0.4822119176387787
33018,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,40,0.4101507399575767,0.2924114465713501
33019,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,40,-0.6015541904745569,0.5050714612007141
33020,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,41,0.41140076471221687,0.29263341426849365
33021,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,41,-0.623013103960396,0.5231382250785828
33022,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,42,0.4166022668809641,0.2959122657775879
33023,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,42,-0.6395886761402149,0.5370236039161682
33024,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,43,0.42158387440907136,0.29902103543281555
33025,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,43,-0.6573284038087781,0.5519057512283325
33026,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,44,0.4240459393150456,0.3001806437969208
33027,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,44,-0.670206578061059,0.5626251697540283
33028,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,45,0.4266032353968541,0.3014139235019684
33029,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,45,-0.683182206133254,0.5734279751777649
33030,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,46,0.43019697951856756,0.30344900488853455
33031,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,46,-0.6943300182030901,0.582665741443634
33032,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,47,0.4317410189714145,0.303898423910141
33033,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,47,-0.7035275705068327,0.5902335047721863
33034,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,48,0.43309066663087153,0.3041974604129791
33035,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,48,-0.7123160952064217,0.5974510312080383
33036,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,49,0.43818776892643474,0.3073955476284027
33037,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,49,-0.7203234579295286,0.6039997339248657
33038,JG075B,272,S075_SNV,5.0,False,L8,100000.0,FAM,JG075B_272,STANDARD,,366,L-MMMMx,0.0,2+2,L8,-2.0,50,0.4415574578221563,0.3092573285102844
33039,JG075B,272,S075_SNV,5.0,False,L8,100000.0,HEX,JG075B_272,STANDARD,,367,L-MMMMx,0.0,2+2,L8,-2.0,50,-0.7287335137584944,0.610893189907074
34560,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,1,0.0025702930955411128,0.0049341521225869656
34561,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,1,-0.0002846086603185437,0.00203652773052454
34562,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,2,0.001176997813826687,0.0033207624219357967
34563,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,2,-0.00018026346313917483,0.0016753922682255507
34564,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,3,-0.0004782602493088715,0.0015047166962176561
34565,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,3,0.00017109236258655184,0.0011027498403564095
34566,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,4,-0.0009296837599989936,0.0006199637427926064
34567,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,4,0.0002441479225863835,0.0007684066658839583
34568,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,5,-0.002092721461631933,-0.0008152977097779512
34569,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,5,0.0005408774017567334,0.00024253889569081366
34570,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,6,-0.0021592137793867675,-0.0014022658579051495
34571,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,6,0.00034146252275766946,0.0001415032456861809
34572,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,7,-0.0008870762840796153,-0.00095366284949705
34573,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,7,-0.0005916055955155493,0.0006686707492917776
34574,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,8,0.0011008359875223372,4.866728340857662e-05
34575,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,8,-2.341502048112755e-05,-8.964023436419666e-05
34576,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,9,0.002614094813552264,0.0006838029948994517
34577,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,9,-5.841138331096591e-05,-0.0003314620698802173
34578,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,10,0.0028320247333315797,0.00031686542206443846
34579,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,10,-0.0006241482103796954,-0.0001188282694783993
34580,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,11,0.0042708938342255936,0.0008944528526626527
34581,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,11,-0.00026818073067589454,-0.0006954195559956133
34582,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,12,0.004146422989112112,0.0002626322384458035
34583,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,12,-0.0008059169869871851,-0.0005067617748863995
34584,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,13,0.0038928969502102775,-0.000469026155769825
34585,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,13,-0.0014298998739223833,-0.0002442537806928158
34586,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,14,0.0036038903640012577,-0.0012281325180083513
34587,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,14,-0.0002837385369264542,-0.0014974621590226889
34588,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,15,0.005001230659252333,-0.0006826719618402421
34589,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,15,-0.00017126638726496974,-0.0018655563471838832
34590,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,16,0.006404580688900718,-0.00013256227248348296
34591,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,16,-0.0021458199984657547,-0.00044659909326583147
34592,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,17,0.008240015212140192,0.0007518102647736669
34593,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,17,-0.002560416392328544,-0.0003633818996604532
34594,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,18,0.008068891877570683,8.389904542127624e-05
34595,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,18,-0.00285749392085573,-0.0003807922184932977
34596,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,19,0.008014033789226022,-0.0004940687795169652
34597,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,19,-0.004007466398309011,0.000332103343680501
34598,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,20,0.010651652282690827,0.0010108775459229946
34599,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,20,-0.004070463331896288,0.00011425749107729644
34600,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,21,0.01799169532235718,0.0061536445282399654
34601,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,21,-0.004882775725815331,0.0005380258080549538
34602,JG075B,289,S075_SNV,4.0,False,M1,10000.0,FAM,JG075B_289,STANDARD,,384,L-MMMMx,3.1622776601683795,2+2,M1,0.5,22,0.029153043388127416,0.01425259280949831
34603,JG075B,289,S075_SNV,4.0,False,M1,10000.0,HEX,JG075B_289,STANDARD,,385,L-MMMMx,3.1622776601683795,2+2,M1,0.5,22,-0.007645539312974281,0.00263190153054893
