# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG073N_084","FAM","1","-","0","16.957238288403055","","",
"JG073N_084","HEX","1","-","0","16.435231188012047","","",
"JG073N_085","FAM","1","-","0","16.971207720273377","","",
"JG073N_085","HEX","1","-","0","16.532670615773412","","",
"JG073N_086","FAM","1","-","0","17.011149073126546","","",
"JG073N_086","HEX","1","-","0","16.541708212409887","","",
"JG073N_087","FAM","1","-","0","17.040452755692712","","",
"JG073N_087","HEX","1","-","0","16.58164915223982","","",
"JG073N_088","FAM","1","-","0","16.86026237095149","","",
"JG073N_088","HEX","1","-","0","16.644077680676887","","",
"JG073N_089","FAM","1","-","0","19.836939193096413","","",
"JG073N_089","HEX","1","-","0","21.847892971885308","","",
"JG073N_090","FAM","1","-","0","20.375164894446172","","",
"JG073N_090","HEX","1","-","0","22.13747250458855","","",
"JG073N_091","FAM","1","-","0","20.613179308493734","","",
"JG073N_091","HEX","1","-","0","22.141771010367506","","",
"JG073N_092","FAM","1","-","0","20.783682515530522","","",
"JG073N_092","HEX","1","-","0","22.3410782187441","","",
"JG073N_093","FAM","1","-","0","20.64289014044106","","",
"JG073N_093","HEX","1","-","0","22.033422446869295","","",
"JG073N_094","FAM","1","-","0","20.641188383979028","","",
"JG073N_094","HEX","1","-","0","22.098448837204998","","",
"JG073N_095","FAM","1","-","0","20.611473304853874","","",
"JG073N_095","HEX","1","-","0","21.713680331015738","","",
"JG073N_096","FAM","1","-","0","20.45896421408191","","",
"JG073N_096","HEX","1","-","0","22.053726443964877","","",
"JG073N_097","FAM","1","-","0","11.833034018988581","","",
"JG073N_097","HEX","1","-","0","16.32505543907919","","",
"JG073N_098","FAM","1","-","0","11.901164494463355","","",
"JG073N_098","HEX","1","-","0","16.242288460096653","","",
"JG073N_099","FAM","1","-","0","11.988345843671908","","",
"JG073N_099","HEX","1","-","0","16.41386119040932","","",
"JG073N_100","FAM","1","-","0","11.741529342082426","","",
"JG073N_100","HEX","1","-","0","16.2696240254145","","",
"JG073N_101","FAM","1","-","0","11.960686259963268","","",
"JG073N_101","HEX","1","-","0","16.376335757906105","","",
"JG073N_102","FAM","1","-","0","11.936233983983577","","",
"JG073N_102","HEX","1","-","0","16.48929816050299","","",
"JG073N_103","FAM","1","-","0","11.62737199346224","","",
"JG073N_103","HEX","1","-","0","16.55859704822749","","",
"JG073N_104","FAM","1","-","0","11.9635974389813","","",
"JG073N_104","HEX","1","-","0","16.40139574828614","","",
"JG073N_105","FAM","1","-","0","16.34428039196677","","",
"JG073N_105","HEX","1","-","0","16.64957542626407","","",
"JG073N_106","FAM","1","-","0","16.78297369741727","","",
"JG073N_106","HEX","1","-","0","16.70679411450938","","",
"JG073N_107","FAM","1","-","0","16.981603333206067","","",
"JG073N_107","HEX","1","-","0","16.7521011447728","","",
"JG073N_108","FAM","1","-","0","17.05321236686855","","",
"JG073N_108","HEX","1","-","0","16.646831621630426","","",
"JG073N_109","FAM","1","-","0","16.96454452660749","","",
"JG073N_109","HEX","1","-","0","16.601309248320497","","",
"JG073N_110","FAM","1","-","0","16.9402473632678","","",
"JG073N_110","HEX","1","-","0","16.624929031120146","","",
"JG073N_111","FAM","1","-","0","17.003806716371827","","",
"JG073N_111","HEX","1","-","0","16.598829173650678","","",
"JG073N_112","FAM","1","-","0","16.982359729972536","","",
"JG073N_112","HEX","1","-","0","16.71047199727004","","",
"JG073N_113","FAM","1","-","0","20.0175004124604","","",
"JG073N_113","HEX","1","-","0","22.830855860748706","","",
"JG073N_114","FAM","1","-","0","20.43589578576516","","",
"JG073N_114","HEX","1","-","0","22.9553853639639","","",
"JG073N_115","FAM","1","-","0","20.629868351889158","","",
"JG073N_115","HEX","1","-","0","22.933322803889737","","",
"JG073N_116","FAM","1","-","0","20.715665642504298","","",
"JG073N_116","HEX","1","-","0","22.93270950174938","","",
"JG073N_117","FAM","1","-","0","20.602102026518402","","",
"JG073N_117","HEX","1","-","0","22.982796475051835","","",
"JG073N_118","FAM","1","-","0","20.672724073452947","","",
"JG073N_118","HEX","1","-","0","23.004471639713003","","",
"JG073N_119","FAM","1","-","0","20.58680345671972","","",
"JG073N_119","HEX","1","-","0","22.73243902859012","","",
"JG073N_120","FAM","1","-","0","20.680905301864513","","",
"JG073N_120","HEX","1","-","0","22.913167816009725","","",
"JG073N_121","FAM","1","-","0","11.821367995774711","","",
"JG073N_121","HEX","1","-","0","16.41572274499471","","",
"JG073N_122","FAM","1","-","0","11.821780734407238","","",
"JG073N_122","HEX","1","-","0","16.496259641760517","","",
"JG073N_123","FAM","1","-","0","11.826387784136507","","",
"JG073N_123","HEX","1","-","0","16.398232666516314","","",
"JG073N_124","FAM","1","-","0","11.86256204843059","","",
"JG073N_124","HEX","1","-","0","16.555107866176392","","",
"JG073N_125","FAM","1","-","0","11.794047637751369","","",
"JG073N_125","HEX","1","-","0","16.67439182817617","","",
"JG073N_126","FAM","1","-","0","11.974995866172598","","",
"JG073N_126","HEX","1","-","0","16.733952091796155","","",
"JG073N_127","FAM","1","-","0","11.990933883461743","","",
