# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"39","B15","false","JG073N_039","HEX","UNKNOWN","HEX","None","Amp","1.2033486181045097","","","14.415942891149484","0.5304859286798588","14.415942891149484","","true","0.03999999910593033","true","3","12"
"40","B16","false","JG073N_040","FAM","UNKNOWN","FAM","None","Inconclusive","0.8046579700507304","","","17.817713234511437","0.43737138999431474","17.817713234511437","","true","0.03999999910593033","true","3","14"
"40","B16","false","JG073N_040","HEX","UNKNOWN","HEX","None","Amp","1.203192592072676","","","14.463124247527603","0.5688133842722458","14.463124247527603","","true","0.03999999910593033","true","3","11"
"41","B17","false","JG073N_041","FAM","UNKNOWN","FAM","None","Amp","1.0749575028016467","","","20.481365380788723","0.451930449077299","20.481365380788723","","true","0.03999999910593033","true","3","17"
"41","B17","false","JG073N_041","HEX","UNKNOWN","HEX","None","Amp","1.0802837996777066","","","17.99346631126992","0.5331316285279436","17.99346631126992","","true","0.03999999910593033","true","3","15"
"42","B18","false","JG073N_042","FAM","UNKNOWN","FAM","None","Amp","1.035226210691904","","","21.07876521980458","0.40402057224956817","21.07876521980458","","true","0.03999999910593033","true","3","17"
"42","B18","false","JG073N_042","HEX","UNKNOWN","HEX","None","Amp","1.0810349346390355","","","18.191993205090377","0.5108580517303357","18.191993205090377","","true","0.03999999910593033","true","3","15"
"43","B19","false","JG073N_043","FAM","UNKNOWN","FAM","None","Amp","0.9589910185674704","","","73.48341203574404","0.3847580258473715","73.48341203574404","","true","0.03999999910593033","true","3","64"
"43","B19","false","JG073N_043","HEX","UNKNOWN","HEX","None","Amp","1.0795270063419204","","","18.155564853112644","0.49766981141542505","18.155564853112644","","true","0.03999999910593033","true","3","15"
"44","B20","false","JG073N_044","FAM","UNKNOWN","FAM","None","Inconclusive","0.8623378611716905","","","76.2812269284431","0.3965531735410235","76.2812269284431","","true","0.03999999910593033","true","3","67"
"44","B20","false","JG073N_044","HEX","UNKNOWN","HEX","None","Amp","1.0841470234571036","","","18.15200476909024","0.5025149684069621","18.15200476909024","","true","0.03999999910593033","true","3","15"
"45","B21","false","JG073N_045","FAM","UNKNOWN","FAM","None","Inconclusive","0.7401692998287177","","","21.66613134304325","0.3893099028848367","21.66613134304325","","true","0.03999999910593033","true","3","17"
"45","B21","false","JG073N_045","HEX","UNKNOWN","HEX","None","Amp","1.083633726308134","","","18.286558798721643","0.4632228253878532","18.286558798721643","","true","0.03999999910593033","true","3","15"
"46","B22","false","JG073N_046","FAM","UNKNOWN","FAM","None","Inconclusive","0.7800474440145179","","","21.605229516202982","0.3982277072906022","21.605229516202982","","true","0.03999999910593033","true","3","18"
"46","B22","false","JG073N_046","HEX","UNKNOWN","HEX","None","Amp","1.0811757396912396","","","18.27986458978892","0.46160558324526957","18.27986458978892","","true","0.03999999910593033","true","3","15"
"47","B23","false","JG073N_047","FAM","UNKNOWN","FAM","None","Inconclusive","0.7550319686225947","","","21.69130161394632","0.7595797681719528","21.69130161394632","","true","0.03999999910593033","true","3","18"
"47","B23","false","JG073N_047","HEX","UNKNOWN","HEX","None","Amp","1.0762823381507949","","","18.433557480087366","0.46211467591430727","18.433557480087366","","true","0.03999999910593033","true","3","15"
"48","B24","false","JG073N_048","FAM","UNKNOWN","FAM","None","Inconclusive","0.7295911372339411","","","21.68815348983558","0.8638356588921446","21.68815348983558","","true","0.03999999910593033","true","3","18"
"48","B24","false","JG073N_048","HEX","UNKNOWN","HEX","None","Amp","1.0828083365064318","","","18.38365410392477","0.48755931360502613","18.38365410392477","","true","0.03999999910593033","true","3","15"
"49","C1","false","JG073N_049","FAM","UNKNOWN","FAM","None","Amp","1.1610582169518322","","","11.937682085314147","0.4563042576743706","11.937682085314147","","true","0.03999999910593033","true","3","9"
"49","C1","false","JG073N_049","HEX","UNKNOWN","HEX","None","Amp","1.085340776406385","","","13.65154021675048","0.5139868085368287","13.65154021675048","","true","0.03999999910593033","true","3","11"
"50","C2","false","JG073N_050","FAM","UNKNOWN","FAM","None","Amp","1.106117248541523","","","11.721025367909775","0.38607513348906713","11.721025367909775","","true","0.03999999910593033","true","3","8"
"50","C2","false","JG073N_050","HEX","UNKNOWN","HEX","None","Amp","1.085567247422427","","","13.488611303827703","0.48248578367169137","13.488611303827703","","true","0.03999999910593033","true","3","10"
"51","C3","false","JG073N_051","FAM","UNKNOWN","FAM","None","Amp","1.0479378106869333","","","11.951994059471975","0.3849391069262179","11.951994059471975","","true","0.03999999910593033","true","3","9"
"51","C3","false","JG073N_051","HEX","UNKNOWN","HEX","None","Amp","1.0953967393516437","","","13.474425488745048","0.44686850950659013","13.474425488745048","","true","0.03999999910593033","true","3","10"
"52","C4","false","JG073N_052","FAM","UNKNOWN","FAM","None","Amp","1.045293060756919","","","11.808047902548768","0.36657040534184626","11.808047902548768","","true","0.03999999910593033","true","3","8"
"52","C4","false","JG073N_052","HEX","UNKNOWN","HEX","None","Amp","1.0969800801959448","","","13.453608267760458","0.406224210498766","13.453608267760458","","true","0.03999999910593033","true","3","10"
"53","C5","false","JG073N_053","FAM","UNKNOWN","FAM","None","Amp","1.0508864281304222","","","11.948386824696751","0.4733958920490474","11.948386824696751","","true","0.03999999910593033","true","3","9"
"53","C5","false","JG073N_053","HEX","UNKNOWN","HEX","None","Amp","1.0977854695716127","","","13.497308197004365","0.42621213305903966","13.497308197004365","","true","0.03999999910593033","true","3","10"
"54","C6","false","JG073N_054","FAM","UNKNOWN","FAM","None","Amp","1.0493494376550219","","","12.009237311259923","0.5092861907074903","12.009237311259923","","true","0.03999999910593033","true","3","9"
"54","C6","false","JG073N_054","HEX","UNKNOWN","HEX","None","Amp","1.10925092557608","","","13.606824528119198","0.43320222982733914","13.606824528119198","","true","0.03999999910593033","true","3","11"
"55","C7","false","JG073N_055","FAM","UNKNOWN","FAM","None","Amp","1.048412394019355","","","11.799336054959607","0.6658818004064971","11.799336054959607","","true","0.03999999910593033","true","3","8"
"55","C7","false","JG073N_055","HEX","UNKNOWN","HEX","None","Amp","1.1168242657145322","","","13.571173675512515","0.469836904021379","13.571173675512515","","true","0.03999999910593033","true","3","11"
"56","C8","false","JG073N_056","FAM","UNKNOWN","FAM","None","Amp","1.0529534567841952","","","11.993112378822715","0.483964870399096","11.993112378822715","","true","0.03999999910593033","true","3","9"
