# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"3","A3","48","162806.12","224496.33","140559.95"
"3","A3","49","163126.97","225641.89","140527.69"
"3","A3","50","163438.27","226569.95","140520.86"
"3","A3","51","163937.75","227632.84","140526.19"
"3","A3","52","164217.02","228970.88","140600.42"
"3","A3","53","164478.22","230117.19","140501.08"
"3","A3","54","164751.14","231619.22","140417.55"
"3","A3","55","165256.78","233235.94","140520.92"
"3","A3","56","165748.58","235122.62","140526.81"
"3","A3","57","166298.52","237119.23","140540.17"
"3","A3","58","166934.44","239575.6","140633.16"
"3","A3","59","167833.06","242546.5","140624.0"
"3","A3","60","168933.8","246173.97","140679.53"
"3","A3","61","170275.34","250028.5","140678.39"
"3","A3","62","171766.58","254761.47","140565.5"
"3","A3","63","174072.28","260123.36","140571.12"
"3","A3","64","176970.14","265475.0","140607.34"
"3","A3","65","180398.53","271395.9","140825.6"
"3","A3","66","184605.92","277653.7","140910.66"
"3","A3","67","189414.2","284000.16","140958.88"
"3","A3","68","194877.55","291150.28","141020.56"
"3","A3","69","201270.23","298306.4","141244.02"
"3","A3","70","208315.44","305626.44","141265.45"
"3","A3","71","215963.22","313458.94","141326.17"
"3","A3","72","224695.36","321179.84","141510.67"
"3","A3","73","233578.67","329273.94","141492.97"
"3","A3","74","242789.61","337694.28","141334.25"
"3","A3","75","252158.02","345355.6","141324.5"
"3","A3","76","261383.7","352851.12","141478.75"
"3","A3","77","270735.9","360685.28","141483.77"
"3","A3","78","280301.75","368099.0","141586.64"
"3","A3","79","289523.1","374842.53","141291.56"
"3","A3","80","298580.62","380523.16","140830.58"
"3","A3","81","307541.38","386027.38","140353.6"
"3","A3","82","315250.47","391137.5","139888.1"
"3","A3","83","323370.03","396200.5","139392.73"
"3","A3","84","332084.97","401092.62","138984.44"
"3","A3","85","340774.72","405909.66","138838.08"
"3","A3","86","349700.75","410400.9","138751.84"
"3","A3","87","358747.06","416737.66","138555.11"
"3","A3","88","366935.1","422494.28","138438.5"
"3","A3","89","374813.28","427460.8","138293.25"
"3","A3","90","382239.94","431380.34","138257.11"
"4","A4","1","70916.82","56750.992","129807.74"
