,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,L2_500_like,S037.01.01b,S036.0,lg10 L2_500_like,lg10 S037.01.01b,lg10 S036.0
38378,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,20,0.333522554,0.8593993782997131,10000,100000000,1000000,4,8,6
38379,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,20,-0.018325227,-0.009460592,10000,100000000,1000000,4,8,6
38380,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,21,0.363631811,0.9333893656730652,10000,100000000,1000000,4,8,6
38381,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,21,-0.020238116,-0.010076551,10000,100000000,1000000,4,8,6
38382,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,22,0.3973099495536276,1.0161495208740234,10000,100000000,1000000,4,8,6
38383,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,22,-0.022690337,-0.009645822,10000,100000000,1000000,4,8,6
38384,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,23,0.43330238570471846,1.1045966148376465,10000,100000000,1000000,4,8,6
38385,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,23,-0.025400639,-0.008714236,10000,100000000,1000000,4,8,6
38386,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,24,0.47116946782557645,1.197650671005249,10000,100000000,1000000,4,8,6
38387,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,24,-0.027388897,-0.009183926,10000,100000000,1000000,4,8,6
38388,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,25,0.508148514,1.2885222434997559,10000,100000000,1000000,4,8,6
38389,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,25,-0.030122541,-0.00820704,10000,100000000,1000000,4,8,6
38390,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,26,0.5433860270429742,1.3751144409179688,10000,100000000,1000000,4,8,6
38391,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,26,-0.032228813,-0.008447697,10000,100000000,1000000,4,8,6
38392,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,27,0.5784705376695293,1.4613304138183594,10000,100000000,1000000,4,8,6
38393,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,27,-0.03434221,-0.008674528,10000,100000000,1000000,4,8,6
38394,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,28,0.605061123,1.5266737937927246,10000,100000000,1000000,4,8,6
38395,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,28,-0.037375197,-0.007116705,10000,100000000,1000000,4,8,6
38396,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,29,0.6291508861171781,1.5858714580535889,10000,100000000,1000000,4,8,6
38397,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,29,-0.041726932,-0.002999579,10000,100000000,1000000,4,8,6
38398,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,30,0.6541750133869337,1.6473653316497803,10000,100000000,1000000,4,8,6
38399,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,30,-0.044263752,-0.002404669,10000,100000000,1000000,4,8,6
38400,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,31,0.6793372019968704,1.7091984748840332,10000,100000000,1000000,4,8,6
38401,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,31,-0.046582757,-0.002232476,10000,100000000,1000000,4,8,6
38402,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,32,0.7000815247423341,1.7601752281188965,10000,100000000,1000000,4,8,6
38403,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,32,-0.049345347,-0.001199413,10000,100000000,1000000,4,8,6
38404,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,33,0.7142514887152401,1.7949962615966797,10000,100000000,1000000,4,8,6
38405,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,33,-0.051128781,-0.002066605,10000,100000000,1000000,4,8,6
38406,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,34,0.7291497917469932,1.8316071033477783,10000,100000000,1000000,4,8,6
38407,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,34,-0.052429732,-0.003870157,10000,100000000,1000000,4,8,6
38408,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,35,0.7443219859687189,1.8688910007476807,10000,100000000,1000000,4,8,6
38409,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,35,-0.054721325,-0.003751161,10000,100000000,1000000,4,8,6
38410,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,36,0.7595340559534907,1.9062728881835938,10000,100000000,1000000,4,8,6
38411,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,36,-0.056863792,-0.003921575,10000,100000000,1000000,4,8,6
38412,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,37,0.774347174,1.9426743984222412,10000,100000000,1000000,4,8,6
38413,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,37,-0.05980679,-0.002538394,10000,100000000,1000000,4,8,6
38414,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,38,0.7873034015088565,1.9745128154754639,10000,100000000,1000000,4,8,6
38415,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,38,-0.061812263,-0.002974675,10000,100000000,1000000,4,8,6
38416,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,39,0.8008961856414694,2.007915496826172,10000,100000000,1000000,4,8,6
38417,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,39,-0.064143,-0.002779713,10000,100000000,1000000,4,8,6
38418,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,40,0.8134185335364028,2.0386877059936523,10000,100000000,1000000,4,8,6
38419,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,40,-0.066077065,-0.003354574,10000,100000000,1000000,4,8,6
38420,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,41,0.8283740791477109,2.075439214706421,10000,100000000,1000000,4,8,6
38421,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,41,-0.068177578,-0.003606408,10000,100000000,1000000,4,8,6
38422,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,42,0.840766613,2.1058924198150635,10000,100000000,1000000,4,8,6
38423,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,42,-0.071202103,-0.002065007,10000,100000000,1000000,4,8,6
38424,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,43,0.8567152683706996,2.1450843811035156,10000,100000000,1000000,4,8,6
38425,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,43,-0.073368941,-0.002188125,10000,100000000,1000000,4,8,6
38426,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,44,0.8734389305410096,2.186180830001831,10000,100000000,1000000,4,8,6
38427,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,44,-0.075145403,-0.003068848,10000,100000000,1000000,4,8,6
38428,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,45,0.8874473540139848,2.220604897,10000,100000000,1000000,4,8,6
38429,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,45,-0.078576935,-0.000737566,10000,100000000,1000000,4,8,6
38430,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,46,0.9064605253238541,2.2673275470733643,10000,100000000,1000000,4,8,6
38431,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,46,-0.081585075,0.000772037,10000,100000000,1000000,4,8,6
38432,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,47,0.9281303344530054,2.3205785751342773,10000,100000000,1000000,4,8,6
38433,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,47,-0.083043874,-0.000725177,10000,100000000,1000000,4,8,6
38434,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,48,0.9453037874687683,2.3627803325653076,10000,100000000,1000000,4,8,6
38435,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,48,-0.086432177,0.001522212,10000,100000000,1000000,4,8,6
38436,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,49,0.9602296445557648,2.399458885192871,10000,100000000,1000000,4,8,6
38437,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,49,-0.088453298,0.0011163,10000,100000000,1000000,4,8,6
38438,JG074D,216,FAM,#NAME?,FALSE,I24,0,FAM,JG074D.216,UNKNOWN,,7.5843515,426,50,0.9743561429767374,2.434173107147217,10000,100000000,1000000,4,8,6
38439,JG074D,216,HEX,#NAME?,FALSE,I24,0,HEX,JG074D.216,UNKNOWN,,inf,427,50,-0.090655072,0.001060982,10000,100000000,1000000,4,8,6
38520,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,1,-0.001394621,0.005003305,3162,100,100,3.499961866,2,2
38521,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,1,0.000758782,0.003582648,3162,100,100,3.499961866,2,2
38522,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,2,-0.001461335,0.003276105,3162,100,100,3.499961866,2,2
38523,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,2,0.000605356,0.003113844,3162,100,100,3.499961866,2,2
38524,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,3,-0.001377254,0.001919467,3162,100,100,3.499961866,2,2
38525,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,3,0.000335144,0.002871688,3162,100,100,3.499961866,2,2
38526,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,4,-0.001144039,0.000929308,3162,100,100,3.499961866,2,2
38527,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,4,0.000982909,0.000848008,3162,100,100,3.499961866,2,2
38528,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,5,-0.000965483,-0.00019517,3162,100,100,3.499961866,2,2
38529,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,5,0.000890586,0.000260621,3162,100,100,3.499961866,2,2
38530,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,6,-0.00045822,-0.000511886,3162,100,100,3.499961866,2,2
38531,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,6,1.4364017610312465e-05,0.001194553,3162,100,100,3.499961866,2,2
38532,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,7,0.000466406,0.000197016,3162,100,100,3.499961866,2,2
38533,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,7,-0.000140828,0.000729177,3162,100,100,3.499961866,2,2
38534,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,8,0.000774618,-0.000608846,3162,100,100,3.499961866,2,2
38535,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,8,-0.000431402,0.000526538,3162,100,100,3.499961866,2,2
38536,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,9,0.001254607,-0.000992587,3162,100,100,3.499961866,2,2
38537,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,9,-0.000976586,0.000818022,3162,100,100,3.499961866,2,2
38538,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,10,0.001449365,-0.002077249,3162,100,100,3.499961866,2,2
38539,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,10,-0.000674187,-0.000535404,3162,100,100,3.499961866,2,2
38540,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,11,0.002299551,-0.001551274,3162,100,100,3.499961866,2,2
38541,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,11,-0.001180105,-0.000320125,3162,100,100,3.499961866,2,2
38542,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,12,0.003235661,-0.00081415,3162,100,100,3.499961866,2,2
38543,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,12,-0.001525578,-0.000416221,3162,100,100,3.499961866,2,2
38544,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,13,0.004183596,-4.80E-05,3162,100,100,3.499961866,2,2
38545,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,13,-0.001721926,-0.000801726,3162,100,100,3.499961866,2,2
38546,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,14,0.005276201,0.001073724,3162,100,100,3.499961866,2,2
38547,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,14,-0.001712435,-0.001586703,3162,100,100,3.499961866,2,2
38548,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,15,0.006565845,0.002679616,3162,100,100,3.499961866,2,2
38549,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,15,-0.001438922,-0.00288407,3162,100,100,3.499961866,2,2
38550,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,16,0.009918587,0.00935533,3162,100,100,3.499961866,2,2
38551,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,16,-0.001261663,-0.003994637,3162,100,100,3.499961866,2,2
38552,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,17,0.015251994258478313,0.020898299291729927,3162,100,100,3.499961866,2,2
38553,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,17,-0.001934643,-0.003455138,3162,100,100,3.499961866,2,2
38554,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,18,0.024426306,0.041879843920469284,3162,100,100,3.499961866,2,2
38555,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,18,-0.002375173,-0.003366758,3162,100,100,3.499961866,2,2
38556,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,19,0.038227492,0.074231386,3162,100,100,3.499961866,2,2
38557,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,19,-0.003728535,-0.001506837,3162,100,100,3.499961866,2,2
38558,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,20,0.057673063,0.1204533576965332,3162,100,100,3.499961866,2,2
38559,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,20,-0.004374533,-0.001019701,3162,100,100,3.499961866,2,2
38560,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,21,0.083455703,0.18224792182445526,3162,100,100,3.499961866,2,2
38561,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,21,-0.005660312,0.000709059,3162,100,100,3.499961866,2,2
38562,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,22,0.11383286051179908,0.25533297657966614,3162,100,100,3.499961866,2,2
38563,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,22,-0.007948941,0.004384059,3162,100,100,3.499961866,2,2
38564,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,23,0.1463237244119132,0.33361223340034485,3162,100,100,3.499961866,2,2
38565,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,23,-0.009972995,0.007545596,3162,100,100,3.499961866,2,2
38566,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,24,0.17920684551396127,0.4128554165363312,3162,100,100,3.499961866,2,2
38567,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,24,-0.013421619,0.013471805490553379,3162,100,100,3.499961866,2,2
38568,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,25,0.2097338523393915,0.4863087236881256,3162,100,100,3.499961866,2,2
38569,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,25,-0.018734159,0.023015329614281654,3162,100,100,3.499961866,2,2
38570,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,26,0.2370589615199478,0.5518937110900879,3162,100,100,3.499961866,2,2
38571,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,26,-0.026234146,0.036804046,3162,100,100,3.499961866,2,2
38572,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,27,0.26021824197338556,0.60724169,3162,100,100,3.499961866,2,2
38573,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,27,-0.037503198,0.057907417,3162,100,100,3.499961866,2,2
38574,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,28,0.27879719435986744,0.6513340473175049,3162,100,100,3.499961866,2,2
38575,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,28,-0.052538614,0.086320192,3162,100,100,3.499961866,2,2
38576,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,29,0.29362394416717663,0.6862058043479919,3162,100,100,3.499961866,2,2
38577,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,29,-0.072468415,0.12423153221607208,3162,100,100,3.499961866,2,2
38578,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,30,0.3043908852961958,0.7111010551452637,3162,100,100,3.499961866,2,2
38579,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,30,-0.098073598,0.17315712571144104,3162,100,100,3.499961866,2,2
38580,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,31,0.31378953473120674,0.7326338887214661,3162,100,100,3.499961866,2,2
38581,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,31,-0.127269083,0.2290504425764084,3162,100,100,3.499961866,2,2
38582,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,32,0.3226286136957368,0.7527916431427002,3162,100,100,3.499961866,2,2
38583,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,32,-0.15866324,0.2892107367515564,3162,100,100,3.499961866,2,2
38584,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,33,0.3306177373751957,0.7708607316017151,3162,100,100,3.499961866,2,2
38585,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,33,-0.189545106,0.3483768403530121,3162,100,100,3.499961866,2,2
38586,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,34,0.3381387816901405,0.7877795100212097,3162,100,100,3.499961866,2,2
38587,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,34,-0.219143482,0.4050520360469818,3162,100,100,3.499961866,2,2
38588,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,35,0.34596757763618463,0.8054546117782593,3162,100,100,3.499961866,2,2
38589,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,35,-0.246249141,0.45688962936401367,3162,100,100,3.499961866,2,2
38590,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,36,0.3526837815804533,0.8203956484794617,3162,100,100,3.499961866,2,2
38591,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,36,-0.270678667,0.5035336017608643,3162,100,100,3.499961866,2,2
38592,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,37,0.3597652707993403,0.8362343311309814,3162,100,100,3.499961866,2,2
38593,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,37,-0.290973506,0.5421534180641174,3162,100,100,3.499961866,2,2
38594,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,38,0.3659022089449083,0.84975189,3162,100,100,3.499961866,2,2
38595,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,38,-0.309782088,0.5778887867927551,3162,100,100,3.499961866,2,2
38596,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,39,0.37317861399824626,0.8660695552825928,3162,100,100,3.499961866,2,2
38597,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,39,-0.3264119,0.6093958020210266,3162,100,100,3.499961866,2,2
38598,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,40,0.38090786606865734,0.8835000395774841,3162,100,100,3.499961866,2,2
38599,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,40,-0.341184568,0.6372986435890198,3162,100,100,3.499961866,2,2
38600,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,41,0.3883516814118635,0.9002290964126587,3162,100,100,3.499961866,2,2
38601,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,41,-0.353680153,0.6607823967933655,3162,100,100,3.499961866,2,2
38602,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,42,0.39788063048135314,0.9220821261405945,3162,100,100,3.499961866,2,2
38603,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,42,-0.364513191,0.681039572,3162,100,100,3.499961866,2,2
38604,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,43,0.4045550182361503,0.9369203448295593,3162,100,100,3.499961866,2,2
38605,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,43,-0.375070796,0.7007622122764587,3162,100,100,3.499961866,2,2
38606,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,44,0.411195254,0.9516746997833252,3162,100,100,3.499961866,2,2
38607,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,44,-0.38435179,0.7180073857307434,3162,100,100,3.499961866,2,2
38608,JG074D,217,FAM,#NAME?,FALSE,J1,0,FAM,JG074D.217,UNKNOWN,,17.9247,428,45,0.41859254810550944,0.9682894349098206,3162,100,100,3.499961866,2,2
38609,JG074D,217,HEX,#NAME?,FALSE,J1,0,HEX,JG074D.217,UNKNOWN,,26.163748,429,45,-0.393066009,0.7341525554656982,3162,100,100,3.499961866,2,2
