,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,L2_500,S037.01.01b,S036.1b,lg10 L2_500,lg10 S037.01.01b,lg10 S036.1b,Cycle,Fluorescence,Corr_Fluorescence
36247,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,34,-0.31987089,0.6067720651626587
36248,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,35,0.4075776090065645,0.8658944964408875
36249,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,35,-0.332132778,0.630071759
36250,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,36,0.41634026378612665,0.8833767771720886
36251,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,36,-0.342791026,0.6502132415771484
36252,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,37,0.42584507460693555,0.9025899171829224
36253,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,37,-0.353950468,0.6713417768478394
36254,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,38,0.4363353378020719,0.9241014719009399
36255,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,38,-0.363372678,0.6890489459037781
36256,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,39,0.4436662754417333,0.9382445812225342
36257,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,39,-0.371107656,0.7034333348274231
36258,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,40,0.4522530515065621,0.9553166627883911
36259,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,40,-0.379212295,0.7185457348823547
36260,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,41,0.460271557,0.9710633158683777
36261,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,41,-0.386831598,0.7327023148536682
36262,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,42,0.46912304545929373,0.9887527823448181
36263,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,42,-0.393527808,0.7450409531593323
36264,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,43,0.4766471378978443,1.003346324
36265,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,43,-0.400230495,0.7573923468589783
36266,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,44,0.4860989959873356,1.0224360227584839
36267,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,44,-0.407166407,0.7702030539512634
36268,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,45,0.494973588,1.0401793718338013
36269,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,45,-0.413176017,0.781189501
36270,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,46,0.5011221867663535,1.0515649318695068
36271,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,46,-0.417713157,0.7892760634422302
36272,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,47,0.5092546222629561,1.0675773620605469
36273,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,47,-0.424836653,0.8024562001228333
36274,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,48,0.5171280187225729,1.0829856395721436
36275,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,48,-0.431126642,0.813994825
36276,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,49,0.5243916409692368,1.0969717502593994
36277,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,49,-0.43582552,0.822399914
36278,JG074C,210,FAM,#NAME?,FALSE,I18,0,FAM,JG074C.210,UNKNOWN,,14.914466,418,10000,1000000,100000,4,6,5,50,0.5309374368079623,1.1092835664749146
36279,JG074C,210,HEX,#NAME?,FALSE,I18,0,HEX,JG074C.210,UNKNOWN,,21.496214,419,10000,1000000,100000,4,6,5,50,-0.440778748,0.8313059210777283
36360,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,1,-0.006226404,-0.001897468
36361,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,1,0.002407216,-0.000226373
36362,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,2,-0.00587273,-0.003396844
36363,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,2,0.002246431,-0.000771755
36364,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,3,-0.004204271,-0.001829769
36365,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,3,0.00143995,-4.55E-05
36366,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,4,-0.001762823,0.001540137
36367,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,4,-9.95E-05,0.002124257
36368,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,5,-0.001057877,0.000860027
36369,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,5,0.000135907,0.000798621
36370,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,6,-0.000193549,0.000551642
36371,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,6,-0.000288323,0.000772067
36372,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,7,0.000841827,0.00064219
36373,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,7,-0.000399624,0.000129232
36374,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,8,0.001065637,-0.001160066
36375,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,8,-9.60E-05,-0.001330813
36376,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,9,0.002013752,-0.001273038
36377,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,9,-0.000106806,-0.002171506
36378,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,10,0.003297306,-0.000603669
36379,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,10,-0.000585635,-0.002090533
36380,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,11,0.005098312,0.001272545
36381,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,11,-0.000906523,-0.002320606
36382,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,12,0.007990446,0.00569358
36383,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,12,-0.002162505,-0.000709104
36384,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,13,0.012689272631494544,0.014328334480524063
36385,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,13,-0.003251619,0.000573767
36386,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,14,0.019006045351637635,0.026736600324511528
36387,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,14,-0.005566223,0.00427012
36388,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,15,0.029974199,0.049993209540843964
36389,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,15,-0.007945609,0.008094057
36390,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,16,0.046014072,0.085078508
36391,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,16,-0.01382753,0.018815889954566956
36392,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,17,0.068178138,0.13444717228412628
36393,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,17,-0.024430059,0.038834497
36394,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,18,0.095714095,0.19634459912776947
36395,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,18,-0.040832702,0.070275858
36396,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,19,0.12714598802238353,0.2673284709453583
36397,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,19,-0.063908417,0.11485917866230011
36398,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,20,0.15906784696481754,0.3394550681114197
36399,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,20,-0.092700062,0.17069946229457855
36400,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,21,0.18868480538369806,0.40620601177215576
36401,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,21,-0.125771561,0.23496849834918976
36402,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,22,0.21648003139596064,0.4687081277370453
36403,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,22,-0.159518825,0.3005684018135071
36404,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,23,0.24107849181829827,0.5237544775009155
36405,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,23,-0.191021671,0.3617481291294098
36406,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,24,0.2628633528189758,0.5722387433052063
36407,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,24,-0.221368683,0.42065155506134033
36408,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,25,0.28225739288939633,0.6151468753814697
36409,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,25,-0.248824748,0.47386154532432556
36410,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,26,0.2972548228802056,0.6478009223937988
36411,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,26,-0.272446375,0.5195199847221375
36412,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,27,0.3109106984898441,0.6773260831832886
36413,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,27,-0.292518692,0.5581883788108826
36414,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,28,0.32263983070204216,0.7023574709892273
36415,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,28,-0.308895306,0.5895785093307495
36416,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,29,0.33408058520179446,0.7267163395881653
36417,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,29,-0.323593374,0.6176628470420837
36418,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,30,0.3426415493657396,0.7443587183952332
36419,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,30,-0.333960892,0.6372186541557312
36420,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,31,0.3525025644187419,0.7650331258773804
36421,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,31,-0.345474984,0.6590324640274048
36422,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,32,0.3623749264855979,0.7857340574264526
36423,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,32,-0.35512703,0.677179217
36424,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,33,0.3700608927659273,0.8013356924057007
36425,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,33,-0.363960155,0.6937131285667419
36426,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,34,0.37837222262508946,0.8183957934379578
36427,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,34,-0.371276261,0.707259476
36428,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,35,0.38527815837198465,0.8321781754493713
36429,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,35,-0.376933764,0.7175393104553223
36430,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,36,0.39255302540715237,0.8468210101127625
36431,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,36,-0.383996366,0.7305864095687866
36432,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,37,0.40052205368172583,0.863082767
36433,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,37,-0.390406811,0.7423490881919861
36434,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,38,0.4088834739624047,0.8802597522735596
36435,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,38,-0.397425347,0.7553094029426575
36436,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,39,0.41630712999454694,0.8952495455741882
36437,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,39,-0.403340105,0.7660958766937256
36438,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,40,0.4234240077512372,0.9095239043235779
36439,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,40,-0.408563724,0.7755212783813477
36440,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,41,0.43082686092464745,0.9244652390480042
36441,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,41,-0.413353398,0.7840920686721802
36442,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,42,0.43823400756275915,0.9394165277481079
36443,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,42,-0.418934632,0.7942216992378235
36444,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,43,0.4448992537229993,0.9526375532150269
36445,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,43,-0.423957713,0.8032521605491638
36446,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,44,0.45441965390968836,0.9725176095962524
36447,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,44,-0.430270219,0.8148219585418701
36448,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,45,0.4620044170934841,0.9878831505775452
36449,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,45,-0.436030443,0.8253041505813599
36450,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,46,0.4682662820224902,1.0001634359359741
36451,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,46,-0.43956126,0.831395686
36452,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,47,0.47685428479151937,1.0178687572479248
36453,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,47,-0.444794442,0.8408399224281311
36454,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,48,0.4835888908517576,1.0312515497207642
36455,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,48,-0.449197809,0.8486498594284058
36456,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,49,0.49100237546157144,1.046217679977417
36457,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,49,-0.455927493,0.8610413074493408
36458,JG074C,211,FAM,#NAME?,FALSE,I19,0,FAM,JG074C.211,UNKNOWN,,14.6136465,420,10000,1000000,1000000,4,6,6,50,0.49794526567250386,1.0600862503051758
36459,JG074C,211,HEX,#NAME?,FALSE,I19,0,HEX,JG074C.211,UNKNOWN,,17.02706,421,10000,1000000,1000000,4,6,6,50,-0.462952566,0.8740144371986389
36540,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,1,-0.00403184,-0.004883248
36541,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,1,0.017462563783268475,0.0066181
36542,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,2,-0.003893848,-0.005289899
36543,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,2,0.017449595078193318,0.002605379
36544,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,3,-0.002456151,-0.002665265
36545,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,3,0.016696017977455044,5.1212311518611386e-05
36546,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,4,-0.001312799,-0.000727128
36547,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,4,0.014610371760093869,0.000120425
36548,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,5,-0.000466156,0.000518999
36549,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,5,0.012821326032199543,-0.000394487
36550,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,6,0.000341348,0.001673841
36551,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,6,0.010457359600436618,0.00022285
36552,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,7,0.000791702,0.001995709
36553,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,7,0.005910898,0.005138397
36554,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,8,0.000734379,0.00113353
36555,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,8,-0.002448424,0.017562996596097946
36556,JG074C,212,FAM,#NAME?,FALSE,I20,0,FAM,JG074C.212,UNKNOWN,,16.710917,422,10000,1000000,100000000,4,6,8,9,0.001081664,0.001215012
36557,JG074C,212,HEX,#NAME?,FALSE,I20,0,HEX,JG074C.212,UNKNOWN,,8.867937,423,10000,1000000,100000000,4,6,8,9,-0.018164436,0.044475876
