# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_4\data\JG063I Primer Probe Sweep 5 logs.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-10 11:07:51 AM EST
# Run End Date/Time: 2022-02-10 01:03:51 PM EST
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:47:16 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:47:35 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"25+10 primer+probe","S056.1.12","2","1000000.0","0","","","",
"25+10 primer+probe","S056.1.12","2","1.0E7","0","","","",
"25+10 primer+probe","S056.1.12","2","1000.0","0","","","",
"25+10 primer+probe","S056.1.12","2","100.0","0","","","",
"25+100 primer+probe","S056.1.1","16","100000.0","0","24.48679208212136","0.2298266872697244","0.0726775798863554",
"25+100 primer+probe","S056.1.12","2","100.0","0","","","",
"25+100 primer+probe","S056.1.12","2","1000.0","0","","","",
"25+100 primer+probe","S056.1.12","2","1000000.0","0","20.050165293247737","0.13034739812941926","0.09216952912733505",
"25+100 primer+probe","S056.1.12","2","10000.0","0","","","",
"25+100 primer+probe","S056.1.12","2","100000.0","0","26.687796949770735","","",
"25+100 primer+probe","S056.1.12","2","1.0E8","0","11.998989499822436","0.10069020513005207","0.07119872684652431",
"25+100 primer+probe","S056.1.12","2","10.0","0","","","",
"25+100 primer+probe","S056.1.12","2","1.0E7","0","16.04267753608663","0.11130958955056333","0.0787077655822946",
"25+200 primer+probe","S056.1.1","16","100000.0","0","24.264238698331404","0.13883990941952537","0.043905034389716636",
"25+200 primer+probe","S056.1.12","2","10000.0","0","","","",
"25+200 primer+probe","S056.1.12","2","1000000.0","0","20.031588277835542","0.061655407219127725","0.04359695654146323",
"25+200 primer+probe","S056.1.12","2","1.0E7","0","16.042844169582075","0.07049988256250399","0.049850945032801804",
"25+200 primer+probe","S056.1.12","2","100000.0","0","26.9072384888805","0.08910299876611853","0.06300533465157898",
"25+200 primer+probe","S056.1.12","2","10.0","0","","","",
"25+200 primer+probe","S056.1.12","2","1.0E8","0","11.722595775250843","0.1290471333707214","0.0912501030991219",
"25+200 primer+probe","S056.1.12","2","100.0","0","","","",
"25+200 primer+probe","S056.1.12","2","1000.0","0","","","",
"25+25 primer+probe","S056.1.1","16","100000.0","0","26.810559449040436","0.5808387791725286","0.18367734955367615",
"25+25 primer+probe","S056.1.12","2","10.0","0","","","",
"25+25 primer+probe","S056.1.12","2","1.0E8","0","14.363957031936462","0.048169999593613795","0.03406133336239755",
"25+25 primer+probe","S056.1.12","2","100000.0","0","","","",
"25+25 primer+probe","S056.1.12","2","10000.0","0","","","",
"25+25 primer+probe","S056.1.12","2","1000000.0","0","22.24296606123989","0.26475979053975723","0.18721344327619227",
"25+25 primer+probe","S056.1.12","2","1000.0","0","","","",
"25+25 primer+probe","S056.1.12","2","1.0E7","0","18.613691155539115","0.13731467684142054","0.09709613915100783",
"25+25 primer+probe","S056.1.12","2","100.0","0","","","",
"25+50 primer+probe","S056.1.1","15","100000.0","0","24.89374170760339","0.2884251654832981","0.09614172182776604",
"25+50 primer+probe","S056.1.12","2","10.0","0","","","",
"25+50 primer+probe","S056.1.12","1","100.0","0","","","",
"25+50 primer+probe","S056.1.12","2","100000.0","0","27.178018285860738","0.4501328492091444","0.31829199011060766",
"25+50 primer+probe","S056.1.12","2","1.0E8","0","12.600773559833083","0.3097912553080212","0.21905549738059482",
"25+50 primer+probe","S056.1.12","2","1000000.0","0","20.62909876000952","0.007553495561743609","0.005341127933371395",
"25+50 primer+probe","S056.1.12","2","1.0E7","0","16.853439281693817","0.07697094251350828","0.05442667540562162",
"25+50 primer+probe","S056.1.12","2","10000.0","0","","","",
"25+50 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+10 primer+probe","S056.1.1","16","100000.0","0","24.71428067093976","1.5874113040258648","0.5019835304219747",
"50+10 primer+probe","S056.1.12","2","1.0E7","0","17.108532565663303","0.22096234547142887","0.15624397286973196",
"50+10 primer+probe","S056.1.12","2","100.0","0","","","",
"50+10 primer+probe","S056.1.12","2","10.0","0","","","",
"50+10 primer+probe","S056.1.12","2","1.0E8","0","14.190379395340688","0.35551603467013754","0.251387798935806",
"50+10 primer+probe","S056.1.12","2","100000.0","0","29.769094397067576","","",
"50+10 primer+probe","S056.1.12","2","10000.0","0","","","",
"50+10 primer+probe","S056.1.12","2","1000000.0","0","20.372887430179375","0.212077591676791","0.14996150321237062",
"50+10 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+100 primer+probe","S056.1.1","16","100000.0","0","20.100302601543383","0.5551988166083441","0.1602720931112946",
"50+100 primer+probe","S056.1.12","2","10.0","0","","","",
"50+100 primer+probe","S056.1.12","2","1.0E8","0","9.308804218740674","0.032019778583294974","0.022641402568339658",
"50+100 primer+probe","S056.1.12","2","100000.0","0","20.83612208658987","0.12677841950591393","0.0896458801407446",
"50+100 primer+probe","S056.1.12","2","1000000.0","0","16.16163210892646","0.11106923671977022","0.0785378104657634",
"50+100 primer+probe","S056.1.12","2","10000.0","0","","","",
"50+100 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+100 primer+probe","S056.1.12","2","1.0E7","0","12.879537503700305","0.09541934073921908","0.0674716628930516",
"50+100 primer+probe","S056.1.12","2","100.0","0","","","",
"50+200 primer+probe","S056.1.1","16","100000.0","0","20.06918422907603","0.4666646644866738","0.13471448483133378",
"50+200 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+200 primer+probe","S056.1.12","2","100.0","0","","","",
"50+200 primer+probe","S056.1.12","2","10.0","0","","","",
"50+200 primer+probe","S056.1.12","2","1.0E7","0","12.788480796828143","0.07413899076985223","0.052424183123689364",
"50+200 primer+probe","S056.1.12","2","1.0E8","0","9.250981670901265","0.07226004912103096","0.05109557074235401",
"50+200 primer+probe","S056.1.12","2","100000.0","0","21.06999807090668","0.09669979473306217","0.06837708059509545",
"50+200 primer+probe","S056.1.12","2","10000.0","0","","","",
"50+200 primer+probe","S056.1.12","2","1000000.0","0","16.102038646904212","0.22676900554247334","0.16034990158201268",
"50+25 primer+probe","S056.1.1","16","100000.0","0","21.06166084182602","0.1459256153737627","0.04614573135427732",
"50+25 primer+probe","S056.1.12","2","10000.0","0","","","",
"50+25 primer+probe","S056.1.12","2","1000000.0","0","17.424614856908576","","",
"50+25 primer+probe","S056.1.12","2","100000.0","0","22.547003164706666","0.14866896842897054","0.1051248357281338",
"50+25 primer+probe","S056.1.12","2","1.0E8","0","10.705932901243678","0.0664069624204983","0.046956813445534575",
"50+25 primer+probe","S056.1.12","2","1.0E7","0","14.421470139489289","0.0010869385354053","7.685816091180618E-4",
"50+25 primer+probe","S056.1.12","2","10.0","0","","","",
"50+25 primer+probe","S056.1.12","2","100.0","0","","","",
"50+25 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+50 primer+probe","S056.1.1","16","100000.0","0","20.702701860297182","0.9595834535117648","0.27700788259746406",
"50+50 primer+probe","S056.1.12","2","1000000.0","0","16.542513120507387","0.03101442692731837","0.021930511594921476",
"50+50 primer+probe","S056.1.12","2","1000.0","0","","","",
"50+50 primer+probe","S056.1.12","2","1.0E7","0","13.437855988809277","0.01172890578053211","0.00829358881331235",
"50+50 primer+probe","S056.1.12","2","100.0","0","","","",
"50+50 primer+probe","S056.1.12","2","10.0","0","","","",
"50+50 primer+probe","S056.1.12","2","1.0E8","0","9.920340876098175","0.20577630075577777","0.14550581767189294",
"50+50 primer+probe","S056.1.12","2","100000.0","0","21.395786543676138","0.006244502399843779","0.004415529992065206",
"50+50 primer+probe","S056.1.12","2","10000.0","0","","","",
