* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
202	S075_SNVHEX	JG075B_202	HEX	100000000	None	STANDARD
203	S075_SNVFAM	JG075B_203	FAM	100000000	None	STANDARD
203	S075_SNVHEX	JG075B_203	HEX	100000000	None	STANDARD
204	S075_SNVFAM	JG075B_204	FAM	100000000	None	STANDARD
204	S075_SNVHEX	JG075B_204	HEX	100000000	None	STANDARD
205	S075_SNVFAM	JG075B_205	FAM	100000000	None	STANDARD
205	S075_SNVHEX	JG075B_205	HEX	100000000	None	STANDARD
206	S075_SNVFAM	JG075B_206	FAM	100000000	None	STANDARD
206	S075_SNVHEX	JG075B_206	HEX	100000000	None	STANDARD
207	S075_SNVFAM	JG075B_207	FAM	100000000	None	STANDARD
207	S075_SNVHEX	JG075B_207	HEX	100000000	None	STANDARD
208	S075_SNVFAM	JG075B_208	FAM	100000000	None	STANDARD
208	S075_SNVHEX	JG075B_208	HEX	100000000	None	STANDARD
217	S075_SNVFAM	JG075B_217	FAM	10000000	None	STANDARD
217	S075_SNVHEX	JG075B_217	HEX	10000000	None	STANDARD
218	S075_SNVFAM	JG075B_218	FAM	10000000	None	STANDARD
218	S075_SNVHEX	JG075B_218	HEX	10000000	None	STANDARD
219	S075_SNVFAM	JG075B_219	FAM	10000000	None	STANDARD
219	S075_SNVHEX	JG075B_219	HEX	10000000	None	STANDARD
220	S075_SNVFAM	JG075B_220	FAM	10000000	None	STANDARD
220	S075_SNVHEX	JG075B_220	HEX	10000000	None	STANDARD
221	S075_SNVFAM	JG075B_221	FAM	10000000	None	STANDARD
221	S075_SNVHEX	JG075B_221	HEX	10000000	None	STANDARD
222	S075_SNVFAM	JG075B_222	FAM	10000000	None	STANDARD
222	S075_SNVHEX	JG075B_222	HEX	10000000	None	STANDARD
223	S075_SNVFAM	JG075B_223	FAM	10000000	None	STANDARD
223	S075_SNVHEX	JG075B_223	HEX	10000000	None	STANDARD
224	S075_SNVFAM	JG075B_224	FAM	10000000	None	STANDARD
224	S075_SNVHEX	JG075B_224	HEX	10000000	None	STANDARD
225	S075_SNVFAM	JG075B_225	FAM	10000000	None	STANDARD
225	S075_SNVHEX	JG075B_225	HEX	10000000	None	STANDARD
226	S075_SNVFAM	JG075B_226	FAM	10000000	None	STANDARD
226	S075_SNVHEX	JG075B_226	HEX	10000000	None	STANDARD
227	S075_SNVFAM	JG075B_227	FAM	10000000	None	STANDARD
227	S075_SNVHEX	JG075B_227	HEX	10000000	None	STANDARD
228	S075_SNVFAM	JG075B_228	FAM	10000000	None	STANDARD
228	S075_SNVHEX	JG075B_228	HEX	10000000	None	STANDARD
229	S075_SNVFAM	JG075B_229	FAM	10000000	None	STANDARD
229	S075_SNVHEX	JG075B_229	HEX	10000000	None	STANDARD
230	S075_SNVFAM	JG075B_230	FAM	10000000	None	STANDARD
230	S075_SNVHEX	JG075B_230	HEX	10000000	None	STANDARD
231	S075_SNVFAM	JG075B_231	FAM	10000000	None	STANDARD
231	S075_SNVHEX	JG075B_231	HEX	10000000	None	STANDARD
232	S075_SNVFAM	JG075B_232	FAM	10000000	None	STANDARD
232	S075_SNVHEX	JG075B_232	HEX	10000000	None	STANDARD
241	S075_SNVFAM	JG075B_241	FAM	1000000	None	STANDARD
241	S075_SNVHEX	JG075B_241	HEX	1000000	None	STANDARD
242	S075_SNVFAM	JG075B_242	FAM	1000000	None	STANDARD
242	S075_SNVHEX	JG075B_242	HEX	1000000	None	STANDARD
243	S075_SNVFAM	JG075B_243	FAM	1000000	None	STANDARD
243	S075_SNVHEX	JG075B_243	HEX	1000000	None	STANDARD
244	S075_SNVFAM	JG075B_244	FAM	1000000	None	STANDARD
244	S075_SNVHEX	JG075B_244	HEX	1000000	None	STANDARD
245	S075_SNVFAM	JG075B_245	FAM	1000000	None	STANDARD
245	S075_SNVHEX	JG075B_245	HEX	1000000	None	STANDARD
246	S075_SNVFAM	JG075B_246	FAM	1000000	None	STANDARD
246	S075_SNVHEX	JG075B_246	HEX	1000000	None	STANDARD
247	S075_SNVFAM	JG075B_247	FAM	1000000	None	STANDARD
247	S075_SNVHEX	JG075B_247	HEX	1000000	None	STANDARD
248	S075_SNVFAM	JG075B_248	FAM	1000000	None	STANDARD
248	S075_SNVHEX	JG075B_248	HEX	1000000	None	STANDARD
249	S075_SNVFAM	JG075B_249	FAM	1000000	None	STANDARD
249	S075_SNVHEX	JG075B_249	HEX	1000000	None	STANDARD
250	S075_SNVFAM	JG075B_250	FAM	1000000	None	STANDARD
250	S075_SNVHEX	JG075B_250	HEX	1000000	None	STANDARD
251	S075_SNVFAM	JG075B_251	FAM	1000000	None	STANDARD
251	S075_SNVHEX	JG075B_251	HEX	1000000	None	STANDARD
252	S075_SNVFAM	JG075B_252	FAM	1000000	None	STANDARD
252	S075_SNVHEX	JG075B_252	HEX	1000000	None	STANDARD
253	S075_SNVFAM	JG075B_253	FAM	1000000	None	STANDARD
253	S075_SNVHEX	JG075B_253	HEX	1000000	None	STANDARD
254	S075_SNVFAM	JG075B_254	FAM	1000000	None	STANDARD
254	S075_SNVHEX	JG075B_254	HEX	1000000	None	STANDARD
255	S075_SNVFAM	JG075B_255	FAM	1000000	None	STANDARD
255	S075_SNVHEX	JG075B_255	HEX	1000000	None	STANDARD
256	S075_SNVFAM	JG075B_256	FAM	1000000	None	STANDARD
256	S075_SNVHEX	JG075B_256	HEX	1000000	None	STANDARD
265	S075_SNVFAM	JG075B_265	FAM	100000	None	STANDARD
265	S075_SNVHEX	JG075B_265	HEX	100000	None	STANDARD
266	S075_SNVFAM	JG075B_266	FAM	100000	None	STANDARD
266	S075_SNVHEX	JG075B_266	HEX	100000	None	STANDARD
267	S075_SNVFAM	JG075B_267	FAM	100000	None	STANDARD
267	S075_SNVHEX	JG075B_267	HEX	100000	None	STANDARD
268	S075_SNVFAM	JG075B_268	FAM	100000	None	STANDARD
268	S075_SNVHEX	JG075B_268	HEX	100000	None	STANDARD
269	S075_SNVFAM	JG075B_269	FAM	100000	None	STANDARD
269	S075_SNVHEX	JG075B_269	HEX	100000	None	STANDARD
270	S075_SNVFAM	JG075B_270	FAM	100000	None	STANDARD
270	S075_SNVHEX	JG075B_270	HEX	100000	None	STANDARD
271	S075_SNVFAM	JG075B_271	FAM	100000	None	STANDARD
271	S075_SNVHEX	JG075B_271	HEX	100000	None	STANDARD
272	S075_SNVFAM	JG075B_272	FAM	100000	None	STANDARD
272	S075_SNVHEX	JG075B_272	HEX	100000	None	STANDARD
