* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
148	HEX	JG075E_148	HEX		None	UNKNOWN
149	FAM	JG075E_149	FAM		None	UNKNOWN
149	HEX	JG075E_149	HEX		None	UNKNOWN
150	FAM	JG075E_150	FAM		None	UNKNOWN
150	HEX	JG075E_150	HEX		None	UNKNOWN
151	FAM	JG075E_151	FAM		None	UNKNOWN
151	HEX	JG075E_151	HEX		None	UNKNOWN
152	FAM	JG075E_152	FAM		None	UNKNOWN
152	HEX	JG075E_152	HEX		None	UNKNOWN
153	FAM	JG075E_153	FAM		None	UNKNOWN
153	HEX	JG075E_153	HEX		None	UNKNOWN
154	FAM	JG075E_154	FAM		None	UNKNOWN
154	HEX	JG075E_154	HEX		None	UNKNOWN
155	FAM	JG075E_155	FAM		None	UNKNOWN
155	HEX	JG075E_155	HEX		None	UNKNOWN
156	FAM	JG075E_156	FAM		None	UNKNOWN
156	HEX	JG075E_156	HEX		None	UNKNOWN
157	FAM	JG075E_157	FAM		None	UNKNOWN
157	HEX	JG075E_157	HEX		None	UNKNOWN
158	FAM	JG075E_158	FAM		None	UNKNOWN
158	HEX	JG075E_158	HEX		None	UNKNOWN
159	FAM	JG075E_159	FAM		None	UNKNOWN
159	HEX	JG075E_159	HEX		None	UNKNOWN
160	FAM	JG075E_160	FAM		None	UNKNOWN
160	HEX	JG075E_160	HEX		None	UNKNOWN
161	FAM	JG075E_161	FAM		None	UNKNOWN
161	HEX	JG075E_161	HEX		None	UNKNOWN
162	FAM	JG075E_162	FAM		None	UNKNOWN
162	HEX	JG075E_162	HEX		None	UNKNOWN
163	FAM	JG075E_163	FAM		None	UNKNOWN
163	HEX	JG075E_163	HEX		None	UNKNOWN
164	FAM	JG075E_164	FAM		None	UNKNOWN
164	HEX	JG075E_164	HEX		None	UNKNOWN
165	FAM	JG075E_165	FAM		None	UNKNOWN
165	HEX	JG075E_165	HEX		None	UNKNOWN
166	FAM	JG075E_166	FAM		None	UNKNOWN
166	HEX	JG075E_166	HEX		None	UNKNOWN
167	FAM	JG075E_167	FAM		None	UNKNOWN
167	HEX	JG075E_167	HEX		None	UNKNOWN
168	FAM	JG075E_168	FAM		None	UNKNOWN
168	HEX	JG075E_168	HEX		None	UNKNOWN
169	FAM	JG075E_169	FAM		None	UNKNOWN
169	HEX	JG075E_169	HEX		None	UNKNOWN
170	FAM	JG075E_170	FAM		None	UNKNOWN
170	HEX	JG075E_170	HEX		None	UNKNOWN
171	FAM	JG075E_171	FAM		None	UNKNOWN
171	HEX	JG075E_171	HEX		None	UNKNOWN
172	FAM	JG075E_172	FAM		None	UNKNOWN
172	HEX	JG075E_172	HEX		None	UNKNOWN
173	FAM	JG075E_173	FAM		None	UNKNOWN
173	HEX	JG075E_173	HEX		None	UNKNOWN
174	FAM	JG075E_174	FAM		None	UNKNOWN
174	HEX	JG075E_174	HEX		None	UNKNOWN
175	FAM	JG075E_175	FAM		None	UNKNOWN
175	HEX	JG075E_175	HEX		None	UNKNOWN
176	FAM	JG075E_176	FAM		None	UNKNOWN
176	HEX	JG075E_176	HEX		None	UNKNOWN
177	FAM	JG075E_177	FAM		None	UNKNOWN
177	HEX	JG075E_177	HEX		None	UNKNOWN
178	FAM	JG075E_178	FAM		None	UNKNOWN
178	HEX	JG075E_178	HEX		None	UNKNOWN
179	FAM	JG075E_179	FAM		None	UNKNOWN
179	HEX	JG075E_179	HEX		None	UNKNOWN
180	FAM	JG075E_180	FAM		None	UNKNOWN
180	HEX	JG075E_180	HEX		None	UNKNOWN
181	FAM	JG075E_181	FAM		None	UNKNOWN
