* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
194	HEX	JG075D_194	HEX		None	UNKNOWN
195	FAM	JG075D_195	FAM		None	UNKNOWN
195	HEX	JG075D_195	HEX		None	UNKNOWN
196	FAM	JG075D_196	FAM		None	UNKNOWN
196	HEX	JG075D_196	HEX		None	UNKNOWN
197	FAM	JG075D_197	FAM		None	UNKNOWN
197	HEX	JG075D_197	HEX		None	UNKNOWN
198	FAM	JG075D_198	FAM		None	UNKNOWN
198	HEX	JG075D_198	HEX		None	UNKNOWN
199	FAM	JG075D_199	FAM		None	UNKNOWN
199	HEX	JG075D_199	HEX		None	UNKNOWN
200	FAM	JG075D_200	FAM		None	UNKNOWN
200	HEX	JG075D_200	HEX		None	UNKNOWN
201	FAM	JG075D_201	FAM		None	UNKNOWN
201	HEX	JG075D_201	HEX		None	UNKNOWN
202	FAM	JG075D_202	FAM		None	UNKNOWN
202	HEX	JG075D_202	HEX		None	UNKNOWN
203	FAM	JG075D_203	FAM		None	UNKNOWN
203	HEX	JG075D_203	HEX		None	UNKNOWN
204	FAM	JG075D_204	FAM		None	UNKNOWN
204	HEX	JG075D_204	HEX		None	UNKNOWN
205	FAM	JG075D_205	FAM		None	UNKNOWN
205	HEX	JG075D_205	HEX		None	UNKNOWN
206	FAM	JG075D_206	FAM		None	UNKNOWN
206	HEX	JG075D_206	HEX		None	UNKNOWN
207	FAM	JG075D_207	FAM		None	UNKNOWN
207	HEX	JG075D_207	HEX		None	UNKNOWN
208	FAM	JG075D_208	FAM		None	UNKNOWN
208	HEX	JG075D_208	HEX		None	UNKNOWN
209	FAM	JG075D_209	FAM		None	UNKNOWN
209	HEX	JG075D_209	HEX		None	UNKNOWN
210	FAM	JG075D_210	FAM		None	UNKNOWN
210	HEX	JG075D_210	HEX		None	UNKNOWN
211	FAM	JG075D_211	FAM		None	UNKNOWN
211	HEX	JG075D_211	HEX		None	UNKNOWN
212	FAM	JG075D_212	FAM		None	UNKNOWN
212	HEX	JG075D_212	HEX		None	UNKNOWN
213	FAM	JG075D_213	FAM		None	UNKNOWN
213	HEX	JG075D_213	HEX		None	UNKNOWN
214	FAM	JG075D_214	FAM		None	UNKNOWN
214	HEX	JG075D_214	HEX		None	UNKNOWN
215	FAM	JG075D_215	FAM		None	UNKNOWN
215	HEX	JG075D_215	HEX		None	UNKNOWN
216	FAM	JG075D_216	FAM		None	UNKNOWN
216	HEX	JG075D_216	HEX		None	UNKNOWN
217	FAM	JG075D_217	FAM		None	UNKNOWN
217	HEX	JG075D_217	HEX		None	UNKNOWN
218	FAM	JG075D_218	FAM		None	UNKNOWN
218	HEX	JG075D_218	HEX		None	UNKNOWN
219	FAM	JG075D_219	FAM		None	UNKNOWN
219	HEX	JG075D_219	HEX		None	UNKNOWN
220	FAM	JG075D_220	FAM		None	UNKNOWN
220	HEX	JG075D_220	HEX		None	UNKNOWN
221	FAM	JG075D_221	FAM		None	UNKNOWN
221	HEX	JG075D_221	HEX		None	UNKNOWN
222	FAM	JG075D_222	FAM		None	UNKNOWN
222	HEX	JG075D_222	HEX		None	UNKNOWN
223	FAM	JG075D_223	FAM		None	UNKNOWN
223	HEX	JG075D_223	HEX		None	UNKNOWN
224	FAM	JG075D_224	FAM		None	UNKNOWN
224	HEX	JG075D_224	HEX		None	UNKNOWN
225	FAM	JG075D_225	FAM		None	UNKNOWN
225	HEX	JG075D_225	HEX		None	UNKNOWN
226	FAM	JG075D_226	FAM		None	UNKNOWN
226	HEX	JG075D_226	HEX		None	UNKNOWN
227	FAM	JG075D_227	FAM		None	UNKNOWN
227	HEX	JG075D_227	HEX		None	UNKNOWN
228	FAM	JG075D_228	FAM		None	UNKNOWN
228	HEX	JG075D_228	HEX		None	UNKNOWN
229	FAM	JG075D_229	FAM		None	UNKNOWN
229	HEX	JG075D_229	HEX		None	UNKNOWN
230	FAM	JG075D_230	FAM		None	UNKNOWN
230	HEX	JG075D_230	HEX		None	UNKNOWN
231	FAM	JG075D_231	FAM		None	UNKNOWN
231	HEX	JG075D_231	HEX		None	UNKNOWN
232	FAM	JG075D_232	FAM		None	UNKNOWN
232	HEX	JG075D_232	HEX		None	UNKNOWN
233	FAM	JG075D_233	FAM		None	UNKNOWN
233	HEX	JG075D_233	HEX		None	UNKNOWN
234	FAM	JG075D_234	FAM		None	UNKNOWN
234	HEX	JG075D_234	HEX		None	UNKNOWN
235	FAM	JG075D_235	FAM		None	UNKNOWN
235	HEX	JG075D_235	HEX		None	UNKNOWN
236	FAM	JG075D_236	FAM		None	UNKNOWN
236	HEX	JG075D_236	HEX		None	UNKNOWN
237	FAM	JG075D_237	FAM		None	UNKNOWN
237	HEX	JG075D_237	HEX		None	UNKNOWN
238	FAM	JG075D_238	FAM		None	UNKNOWN
238	HEX	JG075D_238	HEX		None	UNKNOWN
239	FAM	JG075D_239	FAM		None	UNKNOWN
239	HEX	JG075D_239	HEX		None	UNKNOWN
240	FAM	JG075D_240	FAM		None	UNKNOWN
240	HEX	JG075D_240	HEX		None	UNKNOWN
241	FAM	JG075D_241	FAM		None	UNKNOWN
241	HEX	JG075D_241	HEX		None	UNKNOWN
242	FAM	JG075D_242	FAM		None	UNKNOWN
242	HEX	JG075D_242	HEX		None	UNKNOWN
243	FAM	JG075D_243	FAM		None	UNKNOWN
243	HEX	JG075D_243	HEX		None	UNKNOWN
244	FAM	JG075D_244	FAM		None	UNKNOWN
244	HEX	JG075D_244	HEX		None	UNKNOWN
245	FAM	JG075D_245	FAM		None	UNKNOWN
245	HEX	JG075D_245	HEX		None	UNKNOWN
246	FAM	JG075D_246	FAM		None	UNKNOWN
246	HEX	JG075D_246	HEX		None	UNKNOWN
247	FAM	JG075D_247	FAM		None	UNKNOWN
247	HEX	JG075D_247	HEX		None	UNKNOWN
248	FAM	JG075D_248	FAM		None	UNKNOWN
248	HEX	JG075D_248	HEX		None	UNKNOWN
249	FAM	JG075D_249	FAM		None	UNKNOWN
249	HEX	JG075D_249	HEX		None	UNKNOWN
250	FAM	JG075D_250	FAM		None	UNKNOWN
250	HEX	JG075D_250	HEX		None	UNKNOWN
251	FAM	JG075D_251	FAM		None	UNKNOWN
251	HEX	JG075D_251	HEX		None	UNKNOWN
252	FAM	JG075D_252	FAM		None	UNKNOWN
252	HEX	JG075D_252	HEX		None	UNKNOWN
253	FAM	JG075D_253	FAM		None	UNKNOWN
