Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,col,row,Material,ng RNA,IFI44L Copies,EMRI Copies,WellName,MasterMix,Cycle,Fluorescence,Corr_Fluorescence,SignalDifference
JG073N,228,FAM,-inf,False,J12,0.0,FAM,JG073N_228,UNKNOWN,,16.811623,454,11,9,DNA,10,6.187664024928424,3.7490257433974143,J12,TaqMan Fast Virus,40,0.3290734032099883,0.591827929019928,-0.44737821291143637
JG073N,229,FAM,-inf,False,J13,0.0,FAM,JG073N_229,UNKNOWN,,16.983765,456,12,9,DNA,10,6.187664024928424,3.3637597836316866,J13,TaqMan Fast Virus,40,0.31220464698741807,0.5557153820991516,-0.46264838485052645
JG073N,230,FAM,-inf,False,J14,0.0,FAM,JG073N_230,UNKNOWN,,16.864147,458,13,9,DNA,10,6.187664024928424,2.9784938238659593,J14,TaqMan Fast Virus,40,0.32709835095087453,0.5835552215576172,-0.44984522488102335
JG073N,231,FAM,-inf,False,J15,0.0,FAM,JG073N_231,UNKNOWN,,16.963966,460,14,9,DNA,10,6.187664024928424,2.593227864100233,J15,TaqMan Fast Virus,40,0.31730810847475827,0.5714910626411438,-0.4535311774403841
JG073N,232,FAM,-inf,False,J16,0.0,FAM,JG073N_232,UNKNOWN,,17.020203,462,15,9,DNA,10,6.187664024928424,,J16,TaqMan Fast Virus,40,0.3376881111442383,0.5702396035194397,-0.4377101533015873
JG073N,233,FAM,-inf,False,J17,0.0,FAM,JG073N_233,UNKNOWN,,20.165012,464,16,9,DNA,1,5.0789987105845205,3.760469286756793,J17,TaqMan Fast Virus,40,0.40330240031409453,0.721422016620636,-0.07304617897720384
JG073N,234,FAM,-inf,False,J18,0.0,FAM,JG073N_234,UNKNOWN,,20.458302,466,17,9,DNA,1,5.0789987105845205,3.3752033269910653,J18,TaqMan Fast Virus,40,0.3699004956038731,0.6656728982925415,-0.12120871081056944
JG073N,235,FAM,-inf,False,J19,0.0,FAM,JG073N_235,UNKNOWN,,20.631433,468,18,9,DNA,1,5.0789987105845205,2.989937367225337,J19,TaqMan Fast Virus,40,0.3342085850730962,0.5948946475982666,-0.2114056644409747
JG073N,236,FAM,-inf,False,J20,0.0,FAM,JG073N_236,UNKNOWN,,20.626514,470,19,9,DNA,1,5.0789987105845205,2.6046714074596102,J20,TaqMan Fast Virus,40,0.30466821420080326,0.5474088191986084,-0.25876740364302875
JG073N,237,FAM,-inf,False,J21,0.0,FAM,JG073N_237,UNKNOWN,,20.497856,472,20,9,DNA,1,5.0789987105845205,2.219405447693882,J21,TaqMan Fast Virus,40,0.26061149891625845,0.47720304131507874,-0.33619184855658313
JG073N,238,FAM,-inf,False,J22,0.0,FAM,JG073N_238,UNKNOWN,,20.548162,474,21,9,DNA,1,5.0789987105845205,1.8341394879281543,J22,TaqMan Fast Virus,40,0.24735879161965577,0.44093582034111023,-0.3728043981793966
JG073N,239,FAM,-inf,False,J23,0.0,FAM,JG073N_239,UNKNOWN,,20.521547,476,22,9,DNA,1,5.0789987105845205,1.448873528162427,J23,TaqMan Fast Virus,40,0.2234426219905753,0.410830020904541,-0.3977180107570848
JG073N,240,FAM,-inf,False,J24,0.0,FAM,JG073N_240,UNKNOWN,,20.530348,478,23,9,DNA,1,5.0789987105845205,,J24,TaqMan Fast Virus,40,0.21085762347113665,0.3707098960876465,-0.42276097832474224
JG073N,241,FAM,-inf,False,K1,0.0,FAM,JG073N_241,UNKNOWN,,11.922219,480,0,10,DNA,100,6.557219129709725,6.049177958632402,K1,TaqMan Fast Virus,40,0.7755371870786727,1.3730286359786987,0.33319320417614157
JG073N,242,FAM,-inf,False,K2,0.0,FAM,JG073N_242,UNKNOWN,,11.888926,482,1,10,DNA,100,6.557219129709725,5.663911998866674,K2,TaqMan Fast Virus,40,0.7217833168155722,1.281274676322937,0.2262686749040942
JG073N,243,FAM,-inf,False,K3,0.0,FAM,JG073N_243,UNKNOWN,,11.952842,484,2,10,DNA,100,6.557219129709725,5.278646039100947,K3,TaqMan Fast Virus,40,0.6676397766211308,1.1831064224243164,0.14860238486981725
JG073N,244,FAM,-inf,False,K4,0.0,FAM,JG073N_244,UNKNOWN,,12.007184,486,3,10,DNA,100,6.557219129709725,4.89338007933522,K4,TaqMan Fast Virus,40,0.6319815451223341,1.1088614463806152,0.07575133963957648
JG073N,245,FAM,-inf,False,K5,0.0,FAM,JG073N_245,UNKNOWN,,11.881478,488,4,10,DNA,100,6.557219129709725,4.508114119569492,K5,TaqMan Fast Virus,40,0.6245598292286657,1.1040955781936646,0.015455428013674943
JG073N,246,FAM,-inf,False,K6,0.0,FAM,JG073N_246,UNKNOWN,,11.912463,490,5,10,DNA,100,6.557219129709725,4.122848159803764,K6,TaqMan Fast Virus,40,0.5796609492595305,1.0239763259887695,-0.04189632153438472
JG073N,247,FAM,-inf,False,K7,0.0,FAM,JG073N_247,UNKNOWN,,12.022591,492,6,10,DNA,100,6.557219129709725,3.7375822000380374,K7,TaqMan Fast Virus,40,0.5553542720348172,0.972129762172699,-0.0834323465190675
JG073N,248,FAM,-inf,False,K8,0.0,FAM,JG073N_248,UNKNOWN,,11.928539,494,7,10,DNA,100,6.557219129709725,,K8,TaqMan Fast Virus,40,0.5242489204770816,0.9224405884742737,-0.1372633624543388
JG073N,249,FAM,-inf,False,K9,0.0,FAM,JG073N_249,UNKNOWN,,16.436394,496,8,10,DNA,10,5.4485538153658215,4.904823622694598,K9,TaqMan Fast Virus,40,0.5386209279406458,0.9799581170082092,-0.030489991270298056
JG073N,250,FAM,-inf,False,K10,0.0,FAM,JG073N_250,UNKNOWN,,16.59553,498,9,10,DNA,10,5.4485538153658215,4.51955766292887,K10,TaqMan Fast Virus,40,0.4680484709761569,0.8650720715522766,-0.14801561705586758
JG073N,251,FAM,-inf,False,K11,0.0,FAM,JG073N_251,UNKNOWN,,16.991655,500,10,10,DNA,10,5.4485538153658215,4.134291703163142,K11,TaqMan Fast Virus,40,0.42965447306747206,0.7695233225822449,-0.2369754067782761
JG073N,252,FAM,-inf,False,K12,0.0,FAM,JG073N_252,UNKNOWN,,16.86698,502,11,10,DNA,10,5.4485538153658215,3.7490257433974143,K12,TaqMan Fast Virus,40,0.43845733518404306,0.7823745012283325,-0.22227342560045638
JG073N,253,FAM,-inf,False,K13,0.0,FAM,JG073N_253,UNKNOWN,,16.8868,504,12,10,DNA,10,5.4485538153658215,3.3637597836316866,K13,TaqMan Fast Virus,40,0.4263452063699007,0.7612360119819641,-0.24056782779997143
JG073N,254,FAM,-inf,False,K14,0.0,FAM,JG073N_254,UNKNOWN,,16.9503,506,13,10,DNA,10,5.4485538153658215,2.9784938238659593,K14,TaqMan Fast Virus,40,0.43570430631982127,0.7750519514083862,-0.23222644416931315
JG073N,255,FAM,-inf,False,K15,0.0,FAM,JG073N_255,UNKNOWN,,16.933832,508,14,10,DNA,10,5.4485538153658215,2.593227864100233,K15,TaqMan Fast Virus,40,0.4414520712585163,0.7826778292655945,-0.2283922279303195
JG073N,256,FAM,-inf,False,K16,0.0,FAM,JG073N_256,UNKNOWN,,16.878464,510,15,10,DNA,10,5.4485538153658215,,K16,TaqMan Fast Virus,40,0.4445281634242629,0.7789915204048157,-0.23949207760648455
JG073N,257,FAM,-inf,False,K17,0.0,FAM,JG073N_257,UNKNOWN,,20.080017,512,16,10,DNA,1,4.339888501021918,3.760469286756793,K17,TaqMan Fast Virus,40,0.518077769619288,0.9294219613075256,0.1372669051525378
JG073N,258,FAM,-inf,False,K18,0.0,FAM,JG073N_258,UNKNOWN,,20.339302,514,17,10,DNA,1,4.339888501021918,3.3752033269910653,K18,TaqMan Fast Virus,40,0.4766237676267023,0.8626227974891663,0.06222199691294544
JG073N,259,FAM,-inf,False,K19,0.0,FAM,JG073N_259,UNKNOWN,,20.580307,516,18,10,DNA,1,4.339888501021918,2.989937367225337,K19,TaqMan Fast Virus,40,0.4271463912033374,0.759261965751648,-0.006657442920468382
JG073N,260,FAM,-inf,False,K20,0.0,FAM,JG073N_260,UNKNOWN,,20.460825,518,19,10,DNA,1,4.339888501021918,2.6046714074596102,K20,TaqMan Fast Virus,40,0.40235122429799836,0.7250159978866577,-0.06895699185937632
JG073N,261,FAM,-inf,False,K21,0.0,FAM,JG073N_261,UNKNOWN,,20.440449,520,20,10,DNA,1,4.339888501021918,2.219405447693882,K21,TaqMan Fast Virus,40,0.3710306730880396,0.6641969084739685,-0.11967544478262482
JG073N,262,FAM,-inf,False,K22,0.0,FAM,JG073N_262,UNKNOWN,,20.541859,522,21,10,DNA,1,4.339888501021918,1.8341394879281543,K22,TaqMan Fast Virus,40,0.3299489533334369,0.5917007923126221,-0.19199192258775444
JG073N,263,FAM,-inf,False,K23,0.0,FAM,JG073N_263,UNKNOWN,,20.55916,524,22,10,DNA,1,4.339888501021918,1.448873528162427,K23,TaqMan Fast Virus,40,0.31492689168890453,0.5660132169723511,-0.21745613439297096
JG073N,264,FAM,-inf,False,K24,0.0,FAM,JG073N_264,UNKNOWN,,20.476639,526,23,10,DNA,1,4.339888501021918,,K24,TaqMan Fast Virus,40,0.30542708466889545,0.5474215745925903,-0.24528751363245094
JG073N,265,FAM,-inf,False,L1,0.0,FAM,JG073N_265,UNKNOWN,,11.623539,528,0,11,DNA,100,5.8181089201471226,6.049177958632402,L1,TaqMan Fast Virus,40,0.849892796729913,1.5499337911605835,0.4842199174650169
JG073N,266,FAM,-inf,False,L2,0.0,FAM,JG073N_266,UNKNOWN,,11.975662,530,1,11,DNA,100,5.8181089201471226,5.663911998866674,L2,TaqMan Fast Virus,40,0.8148214702005722,1.4307661056518555,0.4208174495087748
JG073N,267,FAM,-inf,False,L3,0.0,FAM,JG073N_267,UNKNOWN,,11.69271,532,2,11,DNA,100,5.8181089201471226,5.278646039100947,L3,TaqMan Fast Virus,40,0.7644240509506349,1.3887375593185425,0.3010621218950981
JG073N,268,FAM,-inf,False,L4,0.0,FAM,JG073N_268,UNKNOWN,,12.1234,534,3,11,DNA,100,5.8181089201471226,4.89338007933522,L4,TaqMan Fast Virus,40,0.6439487190050636,1.140087366104126,0.20897322286895398
JG073N,269,FAM,-inf,False,L5,0.0,FAM,JG073N_269,UNKNOWN,,11.972651,536,4,11,DNA,100,5.8181089201471226,4.508114119569492,L5,TaqMan Fast Virus,40,0.6638148105251311,1.1755919456481934,0.1444968261051781
JG073N,270,FAM,-inf,False,L6,0.0,FAM,JG073N_270,UNKNOWN,,11.770922,538,5,11,DNA,100,5.8181089201471226,4.122848159803764,L6,TaqMan Fast Virus,40,0.6465107953133611,1.1764103174209595,0.10880154176975576
JG073N,271,FAM,-inf,False,L7,0.0,FAM,JG073N_271,UNKNOWN,,11.948454,540,6,11,DNA,100,5.8181089201471226,3.7375822000380374,L7,TaqMan Fast Virus,40,0.6331118827482035,1.1186068058013916,0.08052046517145028
JG073N,272,FAM,-inf,False,L8,0.0,FAM,JG073N_272,UNKNOWN,,11.919516,542,7,11,DNA,100,5.8181089201471226,,L8,TaqMan Fast Virus,40,0.6043222069047596,1.074381709098816,0.03441283530883743
JG073N,273,FAM,-inf,False,L9,0.0,FAM,JG073N_273,UNKNOWN,,16.420746,544,8,11,DNA,10,4.709443605803219,4.904823622694598,L9,TaqMan Fast Virus,40,0.6251099878366012,1.1281490325927734,0.15093099033970686
JG073N,274,FAM,-inf,False,L10,0.0,FAM,JG073N_274,UNKNOWN,,16.631723,546,9,11,DNA,10,4.709443605803219,4.51955766292887,L10,TaqMan Fast Virus,40,0.5617855813013751,1.0165023803710938,0.03580651379366817
JG073N,275,FAM,-inf,False,L11,0.0,FAM,JG073N_275,UNKNOWN,,16.880974,548,10,11,DNA,10,4.709443605803219,4.134291703163142,L11,TaqMan Fast Virus,40,0.5169888717386935,0.9343802332878113,-0.04027338685699977
JG073N,276,FAM,-inf,False,L12,0.0,FAM,JG073N_276,UNKNOWN,,16.702944,550,11,11,DNA,10,4.709443605803219,3.7490257433974143,L12,TaqMan Fast Virus,40,0.5086886944275416,0.9289935827255249,-0.06309223273184561
JG073N,277,FAM,-inf,False,L13,0.0,FAM,JG073N_277,UNKNOWN,,16.921873,552,12,11,DNA,10,4.709443605803219,3.3637597836316866,L13,TaqMan Fast Virus,40,0.5073156025110556,0.9039497971534729,-0.06855556525962458
JG073N,278,FAM,-inf,False,L14,0.0,FAM,JG073N_278,UNKNOWN,,16.991669,554,13,11,DNA,10,4.709443605803219,2.9784938238659593,L14,TaqMan Fast Virus,40,0.511180836032941,0.9184914231300354,-0.05326458004510348
JG073N,279,FAM,-inf,False,L15,0.0,FAM,JG073N_279,UNKNOWN,,16.903288,556,14,11,DNA,10,4.709443605803219,2.593227864100233,L15,TaqMan Fast Virus,40,0.5055217854914578,0.9149239659309387,-0.0699945016015322
JG073N,280,FAM,-inf,False,L16,0.0,FAM,JG073N_280,UNKNOWN,,16.778399,558,15,11,DNA,10,4.709443605803219,,L16,TaqMan Fast Virus,40,0.5168981699418865,0.9361228346824646,-0.05778265189081022
JG073N,282,FAM,-inf,False,L18,0.0,FAM,JG073N_282,UNKNOWN,,20.306664,560,17,11,DNA,1,3.6007782914593163,3.3752033269910653,L18,TaqMan Fast Virus,40,0.562324876963797,1.0122265815734863,0.23877766980431797
JG073N,283,FAM,-inf,False,L19,0.0,FAM,JG073N_283,UNKNOWN,,20.527672,562,18,11,DNA,1,3.6007782914593163,2.989937367225337,L19,TaqMan Fast Virus,40,0.5209514590973525,0.9388489127159119,0.17097810004948388
JG073N,284,FAM,-inf,False,L20,0.0,FAM,JG073N_284,UNKNOWN,,20.572147,564,19,11,DNA,1,3.6007782914593163,2.6046714074596102,L20,TaqMan Fast Virus,40,0.47064895870906537,0.85028076171875,0.09634364749020274
JG073N,285,FAM,-inf,False,L21,0.0,FAM,JG073N_285,UNKNOWN,,20.522346,566,20,11,DNA,1,3.6007782914593163,2.219405447693882,L21,TaqMan Fast Virus,40,0.43720012837369526,0.793745756149292,0.03073594784868877
JG073N,286,FAM,-inf,False,L22,0.0,FAM,JG073N_286,UNKNOWN,,20.48728,568,21,11,DNA,1,3.6007782914593163,1.8341394879281543,L22,TaqMan Fast Virus,40,0.3793844978696647,0.7124602794647217,-0.048634055891067784
JG073N,287,FAM,-inf,False,L23,0.0,FAM,JG073N_287,UNKNOWN,,20.4458,570,22,11,DNA,1,3.6007782914593163,1.448873528162427,L23,TaqMan Fast Virus,40,0.3756224161354378,0.6829710602760315,-0.08553169967589935
JG073N,288,FAM,-inf,False,L24,0.0,FAM,JG073N_288,UNKNOWN,,20.540401,572,23,11,DNA,1,3.6007782914593163,,L24,TaqMan Fast Virus,40,0.3480121469781124,0.6239402294158936,-0.1962912660725798
JG073N,289,FAM,-inf,False,M1,0.0,FAM,JG073N_289,UNKNOWN,,11.832833,574,0,12,DNA,100,5.078998710584521,6.049177958632402,M1,TaqMan Fast Virus,40,0.9009278037451769,1.6150622367858887,0.6113322777021766
JG073N,290,FAM,-inf,False,M2,0.0,FAM,JG073N_290,UNKNOWN,,11.909297,576,1,12,DNA,100,5.078998710584521,5.663911998866674,M2,TaqMan Fast Virus,40,0.8626886916065839,1.540706753730774,0.5439144075695562
JG073N,291,FAM,-inf,False,M3,0.0,FAM,JG073N_291,UNKNOWN,,11.939421,578,2,12,DNA,100,5.078998710584521,5.278646039100947,M3,TaqMan Fast Virus,40,0.8231214873700212,1.4664620161056519,0.45170231682728545
JG073N,292,FAM,-inf,False,M4,0.0,FAM,JG073N_292,UNKNOWN,,11.944642,580,3,12,DNA,100,5.078998710584521,4.89338007933522,M4,TaqMan Fast Virus,40,0.7788674857198923,1.3708977699279785,0.3567018591003637
JG073N,293,FAM,-inf,False,M5,0.0,FAM,JG073N_293,UNKNOWN,,11.966803,582,4,12,DNA,100,5.078998710584521,4.508114119569492,M5,TaqMan Fast Virus,40,0.7079041084869208,1.2609106302261353,0.25421818002712915
JG073N,294,FAM,-inf,False,M6,0.0,FAM,JG073N_294,UNKNOWN,,11.721712,584,5,12,DNA,100,5.078998710584521,4.122848159803764,M6,TaqMan Fast Virus,40,0.6999759916790864,1.267876386642456,0.2343155741926083
JG073N,295,FAM,-inf,False,M7,0.0,FAM,JG073N_295,UNKNOWN,,11.741637,586,6,12,DNA,100,5.078998710584521,3.7375822000380374,M7,TaqMan Fast Virus,40,0.6586462267983749,1.2083349227905273,0.17725966324246523
JG073N,296,FAM,-inf,False,M8,0.0,FAM,JG073N_296,UNKNOWN,,11.910393,588,7,12,DNA,100,5.078998710584521,,M8,TaqMan Fast Virus,40,0.6483910806401326,1.1505317687988281,0.1462108760551465
JG073N,297,FAM,-inf,False,M9,0.0,FAM,JG073N_297,UNKNOWN,,16.488485,590,8,12,DNA,10,3.9703333962406178,4.904823622694598,M9,TaqMan Fast Virus,40,0.6474536727042888,1.1687064170837402,0.21779679323755435
JG073N,298,FAM,-inf,False,M10,0.0,FAM,JG073N_298,UNKNOWN,,16.804024,592,9,12,DNA,10,3.9703333962406178,4.51955766292887,M10,TaqMan Fast Virus,40,0.5804467748611797,1.0458707809448242,0.1143735122878527
JG073N,299,FAM,-inf,False,M11,0.0,FAM,JG073N_299,UNKNOWN,,16.980576,594,10,12,DNA,10,3.9703333962406178,4.134291703163142,M11,TaqMan Fast Virus,40,0.5517810158462042,0.9855002760887146,0.051116190749338486
JG073N,300,FAM,-inf,False,M12,0.0,FAM,JG073N_300,UNKNOWN,,16.865028,596,11,12,DNA,10,3.9703333962406178,3.7490257433974143,M12,TaqMan Fast Virus,40,0.5363928805343245,0.9656678438186646,0.02065558715746918
JG073N,301,FAM,-inf,False,M13,0.0,FAM,JG073N_301,UNKNOWN,,16.847958,598,12,12,DNA,10,3.9703333962406178,3.3637597836316866,M13,TaqMan Fast Virus,40,0.5292925218171154,0.9517507553100586,0.004405206975600318
JG073N,302,FAM,-inf,False,M14,0.0,FAM,JG073N_302,UNKNOWN,,16.903982,600,13,12,DNA,10,3.9703333962406178,2.9784938238659593,M14,TaqMan Fast Virus,40,0.5398955901966103,0.9790412783622742,0.02826896179897498
JG073N,303,FAM,-inf,False,M15,0.0,FAM,JG073N_303,UNKNOWN,,16.69016,602,14,12,DNA,10,3.9703333962406178,2.593227864100233,M15,TaqMan Fast Virus,40,0.5676527955256474,1.0264116525650024,0.028694537577260926
JG073N,304,FAM,-inf,False,M16,0.0,FAM,JG073N_304,UNKNOWN,,16.783644,604,15,12,DNA,10,3.9703333962406178,,M16,TaqMan Fast Virus,40,0.541256675591576,0.9778372645378113,0.017387977754809048
JG073N,305,FAM,-inf,False,M17,0.0,FAM,JG073N_305,UNKNOWN,,20.077576,606,16,12,DNA,1,2.8616680818967146,3.760469286756793,M17,TaqMan Fast Virus,40,0.641871247914547,1.1583207845687866,0.4049796906960458
JG073N,306,FAM,-inf,False,M18,0.0,FAM,JG073N_306,UNKNOWN,,20.358997,608,17,12,DNA,1,2.8616680818967146,3.3752033269910653,M18,TaqMan Fast Virus,40,0.6085780917391906,1.096297264099121,0.34198786642630563
JG073N,307,FAM,-inf,False,M19,0.0,FAM,JG073N_307,UNKNOWN,,20.497599,610,18,12,DNA,1,2.8616680818967146,2.989937367225337,M19,TaqMan Fast Virus,40,0.5703477381198873,1.0270715951919556,0.28107479788176265
JG073N,308,FAM,-inf,False,M20,0.0,FAM,JG073N_308,UNKNOWN,,20.713923,612,19,12,DNA,1,2.8616680818967146,2.6046714074596102,M20,TaqMan Fast Virus,40,0.5267454680324096,0.9485237002372742,0.19932479936361097
JG073N,309,FAM,-inf,False,M21,0.0,FAM,JG073N_309,UNKNOWN,,20.62246,614,20,12,DNA,1,2.8616680818967146,2.219405447693882,M21,TaqMan Fast Virus,40,0.49665086725734964,0.8929275274276733,0.13935030462720688
JG073N,310,FAM,-inf,False,M22,0.0,FAM,JG073N_310,UNKNOWN,,20.49678,616,21,12,DNA,1,2.8616680818967146,1.8341394879281543,M22,TaqMan Fast Virus,40,0.48242794761299257,0.8715928196907043,0.11246328081583956
JG073N,311,FAM,-inf,False,M23,0.0,FAM,JG073N_311,UNKNOWN,,20.445032,618,22,12,DNA,1,2.8616680818967146,1.448873528162427,M23,TaqMan Fast Virus,40,0.4394195527652447,0.8035414218902588,0.03972815622267639
JG073N,312,FAM,-inf,False,M24,0.0,FAM,JG073N_312,UNKNOWN,,20.52348,620,23,12,DNA,1,2.8616680818967146,,M24,TaqMan Fast Virus,40,0.39370019704676895,0.7238079905509949,-0.034793876265246715
JG073N,313,FAM,-inf,False,N1,0.0,FAM,JG073N_313,UNKNOWN,,11.6415415,622,0,13,DNA,100,4.339888501021918,6.049177958632402,N1,TaqMan Fast Virus,40,0.9526357487801345,1.7355339527130127,0.7102234425257283
JG073N,314,FAM,-inf,False,N2,0.0,FAM,JG073N_314,UNKNOWN,,11.918122,624,1,13,DNA,100,4.339888501021918,5.663911998866674,N2,TaqMan Fast Virus,40,0.9052085557117309,1.6127419471740723,0.6347809916756552
JG073N,315,FAM,-inf,False,N3,0.0,FAM,JG073N_315,UNKNOWN,,11.934521,626,2,13,DNA,100,4.339888501021918,5.278646039100947,N3,TaqMan Fast Virus,40,0.8382035980469454,1.494592547416687,0.5204045391668517
JG073N,316,FAM,-inf,False,N4,0.0,FAM,JG073N_316,UNKNOWN,,11.927437,628,3,13,DNA,100,4.339888501021918,4.89338007933522,N4,TaqMan Fast Virus,40,0.8091521418467206,1.4365880489349365,0.4537280329196405
JG073N,317,FAM,-inf,False,N5,0.0,FAM,JG073N_317,UNKNOWN,,11.963324,630,4,13,DNA,100,4.339888501021918,4.508114119569492,N5,TaqMan Fast Virus,40,0.7712928488716408,1.3646466732025146,0.36786257972207537
JG073N,318,FAM,-inf,False,N6,0.0,FAM,JG073N_318,UNKNOWN,,11.941532,632,5,13,DNA,100,4.339888501021918,4.122848159803764,N6,TaqMan Fast Virus,40,0.7253746792821072,1.2859611511230469,0.2968534476536208
JG073N,319,FAM,-inf,False,N7,0.0,FAM,JG073N_319,UNKNOWN,,11.719193,634,6,13,DNA,100,4.339888501021918,3.7375822000380374,N7,TaqMan Fast Virus,40,0.70152210233387,1.2801764011383057,0.28139791380579615
JG073N,320,FAM,-inf,False,N8,0.0,FAM,JG073N_320,UNKNOWN,,12.113169,636,7,13,DNA,100,4.339888501021918,,N8,TaqMan Fast Virus,40,0.6199066143514382,1.1476107835769653,0.15855888030048676
JG073N,321,FAM,-inf,False,N9,0.0,FAM,JG073N_321,UNKNOWN,,16.49105,638,8,13,DNA,10,3.2312231866780157,4.904823622694598,N9,TaqMan Fast Virus,40,0.6527228233673705,1.1798855066299438,0.24946369240732474
JG073N,322,FAM,-inf,False,N10,0.0,FAM,JG073N_322,UNKNOWN,,16.757488,640,9,13,DNA,10,3.2312231866780157,4.51955766292887,N10,TaqMan Fast Virus,40,0.5959589132316756,1.0707403421401978,0.1462885267675077
JG073N,323,FAM,-inf,False,N11,0.0,FAM,JG073N_323,UNKNOWN,,16.920195,642,10,13,DNA,10,3.2312231866780157,4.134291703163142,N11,TaqMan Fast Virus,40,0.5747917155436766,1.0300825834274292,0.09958512067792613
JG073N,324,FAM,-inf,False,N12,0.0,FAM,JG073N_324,UNKNOWN,,16.897654,644,11,13,DNA,10,3.2312231866780157,3.7490257433974143,N12,TaqMan Fast Virus,40,0.5582911743704554,1.0026150941848755,0.0737161735986474
JG073N,325,FAM,-inf,False,N13,0.0,FAM,JG073N_325,UNKNOWN,,16.755201,646,12,13,DNA,10,3.2312231866780157,3.3637597836316866,N13,TaqMan Fast Virus,40,0.5341788393677112,0.9886530041694641,0.016534985550894055
JG073N,326,FAM,-inf,False,N14,0.0,FAM,JG073N_326,UNKNOWN,,16.90024,648,13,13,DNA,10,3.2312231866780157,2.9784938238659593,N14,TaqMan Fast Virus,40,0.5502767227068663,0.9922933578491211,0.0528683630708236
JG073N,327,FAM,-inf,False,N15,0.0,FAM,JG073N_327,UNKNOWN,,16.966194,650,14,13,DNA,10,3.2312231866780157,2.593227864100233,N15,TaqMan Fast Virus,40,0.5474322693550757,0.9762786626815796,0.044944848898121004
JG073N,328,FAM,-inf,False,N16,0.0,FAM,JG073N_328,UNKNOWN,,16.901129,652,15,13,DNA,10,3.2312231866780157,,N16,TaqMan Fast Virus,40,0.5429894498789843,0.9803207516670227,0.042152943532232534
JG073N,329,FAM,-inf,False,N17,0.0,FAM,JG073N_329,UNKNOWN,,20.18508,654,16,13,DNA,1,2.122557872334112,3.760469286756793,N17,TaqMan Fast Virus,40,0.6762498691893792,1.2193201780319214,0.4967061303895688
JG073N,330,FAM,-inf,False,N18,0.0,FAM,JG073N_330,UNKNOWN,,20.328444,656,17,13,DNA,1,2.122557872334112,3.3752033269910653,N18,TaqMan Fast Virus,40,0.6363511593092104,1.1462923288345337,0.4109635862650083
JG073N,331,FAM,-inf,False,N19,0.0,FAM,JG073N_331,UNKNOWN,,20.544308,658,18,13,DNA,1,2.122557872334112,2.989937367225337,N19,TaqMan Fast Virus,40,0.6016803615505265,1.0859135389328003,0.3554143532369134
JG073N,332,FAM,-inf,False,N20,0.0,FAM,JG073N_332,UNKNOWN,,20.600536,660,19,13,DNA,1,2.122557872334112,2.6046714074596102,N20,TaqMan Fast Virus,40,0.567003330584022,1.020862102508545,0.2974257831769845
JG073N,333,FAM,-inf,False,N21,0.0,FAM,JG073N_333,UNKNOWN,,20.587063,662,20,13,DNA,1,2.122557872334112,2.219405447693882,N21,TaqMan Fast Virus,40,0.5124587421849386,0.9345642328262329,0.1971787866982988
JG073N,334,FAM,-inf,False,N22,0.0,FAM,JG073N_334,UNKNOWN,,20.67815,664,21,13,DNA,1,2.122557872334112,1.8341394879281543,N22,TaqMan Fast Virus,40,0.4992945891438449,0.8999600410461426,0.15423713703929232
JG073N,335,FAM,-inf,False,N23,0.0,FAM,JG073N_335,UNKNOWN,,20.548668,666,22,13,DNA,1,2.122557872334112,1.448873528162427,N23,TaqMan Fast Virus,40,0.48534912526526475,0.8738304376602173,0.13219624843688182
JG073N,336,FAM,-inf,False,N24,0.0,FAM,JG073N_336,UNKNOWN,,20.537045,668,23,13,DNA,1,2.122557872334112,,N24,TaqMan Fast Virus,40,0.43767532629297984,0.7910084128379822,0.05592115007531623
JG073N,337,FAM,-inf,False,O1,0.0,FAM,JG073N_337,UNKNOWN,,11.818688,670,0,14,DNA,100,3.6007782914593163,6.049177958632402,O1,TaqMan Fast Virus,40,0.972214656952523,1.7462961673736572,0.7807486556388255
JG073N,338,FAM,-inf,False,O2,0.0,FAM,JG073N_338,UNKNOWN,,11.828744,672,1,14,DNA,100,3.6007782914593163,5.663911998866674,O2,TaqMan Fast Virus,40,0.9543332015565584,1.7001057863235474,0.7009544057877817
JG073N,339,FAM,-inf,False,O3,0.0,FAM,JG073N_339,UNKNOWN,,11.81524,674,2,14,DNA,100,3.6007782914593163,5.278646039100947,O3,TaqMan Fast Virus,40,0.8629921478149966,1.5508040189743042,0.5778495048506067
JG073N,340,FAM,-inf,False,O4,0.0,FAM,JG073N_340,UNKNOWN,,11.666871,676,3,14,DNA,100,3.6007782914593163,4.89338007933522,O4,TaqMan Fast Virus,40,0.8207297299751583,1.4903652667999268,0.4957214917493997
JG073N,341,FAM,-inf,False,O5,0.0,FAM,JG073N_341,UNKNOWN,,11.870121,678,4,14,DNA,100,3.6007782914593163,4.508114119569492,O5,TaqMan Fast Virus,40,0.7886322266563703,1.4011751413345337,0.41103618949025134
JG073N,342,FAM,-inf,False,O6,0.0,FAM,JG073N_342,UNKNOWN,,11.817167,680,5,14,DNA,100,3.6007782914593163,4.122848159803764,O6,TaqMan Fast Virus,40,0.7781664223003514,1.3903093338012695,0.3855290752739001
