# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"80","D8","JG076E_080","","S056.4.9_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","18.318045964756045","18.318045964756045","0.9162141592289074","","","0.0","true","0.11579990586355626","true","3","14","","","","","","","","","","","false"
"81","D9","JG076E_081","","S056.4.1_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","18.000654886058477","18.000654886058477","0.8658438244785986","","","0.0","true","0.10899412667020891","true","3","13","","","","","","","","","","","false"
"82","D10","JG076E_082","","S056.4.2_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","20.079742002394802","20.079742002394802","0.8417496827764093","","","0.0","true","0.06432381444517808","true","3","16","","","","","","","","","","","false"
"83","D11","JG076E_083","","S056.4.3_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","20.475705290989126","20.475705290989126","0.4577323437728709","","","0.0","true","0.0561416728389065","true","3","16","","","","","","","","","","","false"
"84","D12","JG076E_084","","S056.4.4_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","19.80568861426665","19.80568861426665","0.8986764371645611","","","0.0","true","0.10982033697125929","true","3","15","","","","","","","","","","","false"
"85","D13","JG076E_085","","S056.4.5_TET_BHQ1","TET","UNKNOWN","TET","None","Inconclusive","20.154816514533678","20.154816514533678","0.3042118036375376","","","0.0","true","0.03999999910593033","true","3","17","","","","","","","","","","","false"
"86","D14","JG076E_086","","S056.4.6_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","18.90765054856545","18.90765054856545","0.4323407800424303","","","0.0","true","0.049783120554378474","true","3","15","","","","","","","","","","","false"
"87","D15","JG076E_087","","S056.4.7_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","23.2901883063455","23.2901883063455","0.619463094999757","","","0.0","true","0.08893166367749171","true","3","19","","","","","","","","","","","false"
"88","D16","JG076E_088","","S056.4.9_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","18.490685967962982","18.490685967962982","0.8673124387469635","","","0.0","true","0.10571160727165936","true","3","14","","","","","","","","","","","false"
"89","D17","JG076E_089","","S056.4.1_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","18.012824704953573","18.012824704953573","0.780717553611917","","","0.0","true","0.08725615920721387","true","3","14","","","","","","","","","","","false"
"90","D18","JG076E_090","","S056.4.2_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","20.14250831465118","20.14250831465118","0.6796233063579948","","","0.0","true","0.05250388172924952","true","3","16","","","","","","","","","","","false"
"91","D19","JG076E_091","","S056.4.3_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","20.797323939127537","20.797323939127537","0.40367994282123987","","","0.0","true","0.05150873928291904","true","3","17","","","","","","","","","","","false"
"92","D20","JG076E_092","","S056.4.4_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","19.673462638340467","19.673462638340467","0.8709484584650996","","","0.0","true","0.0815016898461021","true","3","15","","","","","","","","","","","false"
"93","D21","JG076E_093","","S056.4.5_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","73.1945032518307","73.1945032518307","0.3529025156533365","","","0.0","true","0.03999999910593033","true","3","63","","","","","","","","","","","false"
"94","D22","JG076E_094","","S056.4.6_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","19.008282064646735","19.008282064646735","0.4142679325585478","","","0.0","true","0.04664450197919308","true","3","15","","","","","","","","","","","false"
"95","D23","JG076E_095","","S056.4.7_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","22.74900845246532","22.74900845246532","0.5251629552437457","","","0.0","true","0.06311599052611683","true","3","18","","","","","","","","","","","false"
"96","D24","JG076E_096","","S056.4.9_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","18.000764494224256","18.000764494224256","0.894696662744928","","","0.0","true","0.06544462389210033","true","3","14","","","","","","","","","","","false"
"97","E1","JG076E_097","","S056.4.1_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","21.480492774617254","21.480492774617254","0.9406595428807164","","","0.0","true","0.14194366625141502","true","3","17","","","","","","","","","","","false"
"98","E2","JG076E_098","","S056.4.2_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","24.018738874021068","24.018738874021068","0.9716463528484618","","","0.0","true","0.09367009197194755","true","3","19","","","","","","","","","","","false"
"99","E3","JG076E_099","","S056.4.3_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","24.502105698178937","24.502105698178937","0.5445003420421092","","","0.0","true","0.0779531845253233","true","3","20","","","","","","","","","","","false"
