# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","EVAGREEN","ROX"
"151","G7","53","325630.84","144906.12"
"151","G7","54","326320.66","144929.73"
"151","G7","55","326907.3","144822.48"
"151","G7","56","327510.2","144731.4"
"151","G7","57","328209.53","144667.61"
"151","G7","58","329468.53","144816.14"
"151","G7","59","331247.97","144855.52"
"151","G7","60","333968.47","144754.44"
"151","G7","61","338280.9","144689.28"
"151","G7","62","345125.8","144656.05"
"151","G7","63","355680.84","144738.05"
"151","G7","64","370877.6","144822.72"
"151","G7","65","392453.34","144776.23"
"151","G7","66","421061.53","144846.89"
"151","G7","67","454437.6","144835.0"
"151","G7","68","489989.06","145020.03"
"151","G7","69","526958.25","145002.98"
"151","G7","70","561886.25","145142.34"
"151","G7","71","594455.94","145341.66"
"151","G7","72","624434.8","145453.12"
"151","G7","73","652074.3","145623.86"
"151","G7","74","680621.06","145592.9"
"151","G7","75","707549.0","145481.27"
"151","G7","76","731719.25","145526.55"
"151","G7","77","755001.5","145512.28"
"151","G7","78","776933.06","145529.16"
"151","G7","79","797664.44","145576.7"
"151","G7","80","818245.06","145582.61"
"151","G7","81","837851.44","145721.6"
"151","G7","82","857176.25","146023.75"
"151","G7","83","873380.7","145965.78"
"151","G7","84","890614.56","145963.9"
"151","G7","85","905989.56","146076.52"
"151","G7","86","920221.9","146020.64"
"151","G7","87","933608.2","146131.9"
"151","G7","88","947245.4","146087.2"
"151","G7","89","961751.2","146182.64"
"151","G7","90","972583.44","146080.33"
"152","G8","1","212463.27","138567.23"
"152","G8","2","211976.16","138157.12"
"152","G8","3","211778.27","137446.48"
"152","G8","4","212108.88","137206.33"
"152","G8","5","212798.78","137122.17"
"152","G8","6","212997.06","137021.66"
"152","G8","7","213379.53","136911.42"
"152","G8","8","213970.2","136951.53"
"152","G8","9","214524.69","137206.53"
"152","G8","10","214997.22","137245.84"
"152","G8","11","215679.69","137297.83"
"152","G8","12","216189.94","137320.77"
"152","G8","13","216810.45","137335.39"
"152","G8","14","217158.75","137327.77"
"152","G8","15","217542.48","137307.84"
"152","G8","16","218217.81","137285.9"
"152","G8","17","218847.73","137259.67"
"152","G8","18","219306.36","137338.5"
"152","G8","19","219610.2","137356.72"
"152","G8","20","220108.47","137429.03"
"152","G8","21","220326.64","137355.53"
"152","G8","22","220753.83","137316.23"
"152","G8","23","221180.5","137430.72"
"152","G8","24","221500.7","137405.06"
"152","G8","25","222291.7","137358.0"
"152","G8","26","222904.75","137412.45"
"152","G8","27","223641.89","137408.66"
"152","G8","28","224970.52","137503.5"
"152","G8","29","226041.08","137407.66"
"152","G8","30","228339.95","137384.7"
"152","G8","31","232173.72","137601.05"
"152","G8","32","238248.06","137585.86"
"152","G8","33","248702.86","137585.27"
"152","G8","34","264351.22","137758.33"
"152","G8","35","285149.78","137746.22"
"152","G8","36","310179.62","137785.98"
"152","G8","37","335445.94","137769.52"
"152","G8","38","358963.16","137683.58"
"152","G8","39","378222.53","137704.27"
"152","G8","40","392783.3","137980.81"
"152","G8","41","403302.47","138039.23"
"152","G8","42","410306.88","137945.34"
"152","G8","43","415517.16","137910.94"
"152","G8","44","419077.1","138015.34"
"152","G8","45","421924.03","138080.17"
"152","G8","46","424488.5","138148.77"
"152","G8","47","426589.66","138262.66"
"152","G8","48","428004.94","138139.62"
"152","G8","49","429211.47","138089.78"
"152","G8","50","430711.7","138352.34"
"152","G8","51","431682.22","138358.2"
"152","G8","52","432416.56","138235.4"
"152","G8","53","433521.28","138225.03"
"152","G8","54","435000.75","138467.22"
"152","G8","55","435757.25","138389.28"
"152","G8","56","436316.25","138305.06"
"152","G8","57","437542.2","138437.3"
"152","G8","58","438211.3","138396.34"
"152","G8","59","439012.34","138461.58"
"152","G8","60","439815.38","138562.52"
"152","G8","61","440567.47","138540.56"
"152","G8","62","441488.3","138488.03"
"152","G8","63","442144.22","138462.0"
"152","G8","64","442844.34","138606.78"
"152","G8","65","443895.62","138566.73"
"152","G8","66","444877.56","138644.62"
"152","G8","67","446267.53","138737.05"
"152","G8","68","448230.22","138737.78"
"152","G8","69","449697.56","138624.84"
"152","G8","70","453355.06","138570.83"
"152","G8","71","458896.62","138554.67"
"152","G8","72","467035.3","138667.9"
"152","G8","73","479218.44","138900.97"
"152","G8","74","495534.88","139012.05"
"152","G8","75","516804.72","138993.73"
"152","G8","76","541269.5","138926.94"
"152","G8","77","568882.2","138968.55"
"152","G8","78","595436.6","138954.5"
"152","G8","79","622052.94","139228.62"
"152","G8","80","646872.5","139437.25"
"152","G8","81","670673.8","139405.98"
"152","G8","82","693767.1","139291.58"
"152","G8","83","714940.06","139383.53"
"152","G8","84","735750.75","139491.64"
"152","G8","85","755197.75","139492.88"
"152","G8","86","773521.4","139656.84"
"152","G8","87","791538.94","139657.22"
"152","G8","88","807146.5","139536.92"
"152","G8","89","822840.4","139546.78"
"152","G8","90","836155.56","139428.25"
"153","G9","1","141743.55","137610.58"
"153","G9","2","141673.44","137133.64"
"153","G9","3","141588.05","136638.4"
"153","G9","4","141600.64","136300.05"
"153","G9","5","141882.11","136093.92"
"153","G9","6","142716.8","136058.1"
"153","G9","7","143521.22","136092.6"
"153","G9","8","144217.25","136174.06"
"153","G9","9","144864.06","136097.17"
"153","G9","10","145428.16","136070.89"
"153","G9","11","145975.06","136091.38"
"153","G9","12","146555.42","136109.56"
"153","G9","13","147168.86","136253.33"
"153","G9","14","147988.4","136443.2"
"153","G9","15","148472.75","136472.38"
"153","G9","16","149027.88","136618.88"
"153","G9","17","149676.52","136658.31"
"153","G9","18","150080.88","136495.64"
"153","G9","19","150603.23","136448.92"
"153","G9","20","151068.06","136573.64"
"153","G9","21","151624.39","136463.22"
"153","G9","22","152260.2","136389.73"
"153","G9","23","152605.1","136402.52"
"153","G9","24","152961.33","136413.36"
"153","G9","25","153527.69","136582.31"
"153","G9","26","154259.7","136529.22"
"153","G9","27","155036.45","136337.56"
"153","G9","28","156099.17","136295.3"
"153","G9","29","157803.77","136421.6"
"153","G9","30","160722.12","136461.53"
"153","G9","31","165679.11","136650.34"
"153","G9","32","174177.48","136675.25"
"153","G9","33","187680.22","136727.42"
"153","G9","34","206976.12","136610.34"
"153","G9","35","231988.14","136524.53"
"153","G9","36","259493.05","136582.8"
"153","G9","37","286013.06","136818.12"
"153","G9","38","309448.7","136884.73"
"153","G9","39","327854.6","137173.98"
"153","G9","40","341223.12","137177.47"
"153","G9","41","350389.03","136937.42"
"153","G9","42","357052.44","136845.98"
"153","G9","43","361701.78","136950.34"
"153","G9","44","364785.1","136934.92"
"153","G9","45","367142.94","137020.48"
"153","G9","46","368865.66","137038.88"
"153","G9","47","370100.94","137073.92"
"153","G9","48","371431.44","137167.06"
"153","G9","49","372521.62","137387.53"
"153","G9","50","373960.22","137357.66"
"153","G9","51","374920.53","137339.14"
"153","G9","52","375347.75","137258.56"
"153","G9","53","376123.22","137231.92"
"153","G9","54","377091.34","137192.33"
"153","G9","55","377559.84","137340.78"
"153","G9","56","378087.97","137358.97"
"153","G9","57","378731.78","137346.67"
"153","G9","58","379792.8","137328.42"
"153","G9","59","380331.4","137381.89"
"153","G9","60","380820.78","137409.81"
"153","G9","61","381039.4","137443.47"
"153","G9","62","381859.06","137398.89"
"153","G9","63","382536.78","137425.98"
"153","G9","64","383287.1","137478.97"
"153","G9","65","384384.28","137417.61"
"153","G9","66","386179.84","137353.66"
"153","G9","67","388540.78","137505.14"
"153","G9","68","391588.53","137570.88"
"153","G9","69","396344.1","137661.81"
"153","G9","70","403565.2","137682.88"
"153","G9","71","414208.2","137565.06"
"153","G9","72","428832.97","137455.86"
"153","G9","73","447567.53","137503.48"
"153","G9","74","472634.44","137810.81"
"153","G9","75","501610.22","137915.4"
"153","G9","76","532029.1","137841.98"
"153","G9","77","560414.0","137911.27"
"153","G9","78","588481.5","137966.97"
"153","G9","79","614034.75","138055.42"
"153","G9","80","638130.6","138062.69"
"153","G9","81","661676.4","138110.67"
"153","G9","82","683079.94","138081.2"
"153","G9","83","702295.75","138084.25"
"153","G9","84","721871.9","138102.75"
"153","G9","85","740447.06","138260.67"
"153","G9","86","758534.44","138278.39"
"153","G9","87","775521.3","138310.62"
"153","G9","88","790381.0","138580.38"
"153","G9","89","805821.75","138587.83"
"153","G9","90","817409.06","138572.56"
"154","G10","1","88546.664","137302.12"
"154","G10","2","88766.16","137102.11"
"154","G10","3","89320.0","136777.44"
"154","G10","4","89606.74","136225.95"
"154","G10","5","90745.37","136116.72"
"154","G10","6","91628.44","136219.16"
"154","G10","7","92285.55","136269.19"
"154","G10","8","93088.16","136298.17"
"154","G10","9","93847.69","136490.47"
"154","G10","10","94410.95","136481.08"
"154","G10","11","95326.17","136429.67"
"154","G10","12","95961.336","136410.7"
"154","G10","13","96538.67","136454.02"
"154","G10","14","97320.234","136762.8"
"154","G10","15","98017.91","136693.98"
"154","G10","16","98267.25","136520.48"
"154","G10","17","98800.664","136442.55"
"154","G10","18","99491.43","136433.22"
"154","G10","19","100164.66","136394.02"
"154","G10","20","101035.32","136416.97"
"154","G10","21","101425.77","136500.05"
"154","G10","22","101938.836","136497.66"
"154","G10","23","102555.43","136579.34"
"154","G10","24","103242.67","136557.36"
"154","G10","25","103640.75","136567.52"
"154","G10","26","104214.6","136763.4"
"154","G10","27","105470.836","136912.84"
"154","G10","28","106900.84","137002.89"
"154","G10","29","108825.45","136937.84"
"154","G10","30","112431.55","136886.0"
"154","G10","31","118793.44","136883.64"
"154","G10","32","128775.59","136851.81"
"154","G10","33","144546.19","136979.6"
"154","G10","34","167039.17","137080.42"
"154","G10","35","195153.89","137169.33"
"154","G10","36","225682.84","137122.97"
"154","G10","37","254669.19","137134.75"
"154","G10","38","280083.16","137039.05"
"154","G10","39","300066.88","136960.34"
"154","G10","40","314661.1","137005.75"
"154","G10","41","324598.7","137013.33"
"154","G10","42","331266.47","137254.17"
"154","G10","43","336657.1","137298.66"
"154","G10","44","339954.66","137206.31"
"154","G10","45","342491.75","137163.22"
"154","G10","46","344990.4","137372.94"
"154","G10","47","346820.0","137416.78"
"154","G10","48","347811.62","137479.08"
"154","G10","49","349131.97","137541.42"
"154","G10","50","350578.03","137499.33"
"154","G10","51","351643.9","137445.11"
"154","G10","52","352251.06","137627.4"
"154","G10","53","353264.9","137693.94"
"154","G10","54","354007.53","137671.19"
"154","G10","55","354625.56","137662.52"
"154","G10","56","355579.6","137770.4"
"154","G10","57","356109.38","137797.9"
"154","G10","58","356491.16","137737.19"
"154","G10","59","357263.12","137831.88"
"154","G10","60","358308.5","137697.23"
"154","G10","61","358439.03","137580.23"
"154","G10","62","358736.84","137652.11"
"154","G10","63","359539.84","137703.12"
"154","G10","64","360620.1","137697.56"
"154","G10","65","361453.44","137824.98"
"154","G10","66","362957.72","137859.52"
"154","G10","67","365298.1","137951.42"
"154","G10","68","368574.22","137929.75"
"154","G10","69","373840.7","138120.42"
"154","G10","70","381471.06","138073.92"
"154","G10","71","393168.72","137914.73"
"154","G10","72","410128.06","137794.6"
"154","G10","73","433078.3","137794.75"
"154","G10","74","462082.12","137728.23"
"154","G10","75","494436.75","137784.84"
"154","G10","76","528629.4","137753.64"
"154","G10","77","562485.06","137949.94"
"154","G10","78","595390.56","138079.11"
"154","G10","79","624294.5","137991.97"
"154","G10","80","651942.25","137942.3"
"154","G10","81","678030.25","137967.2"
"154","G10","82","702669.6","138468.23"
"154","G10","83","725002.06","138540.05"
"154","G10","84","745312.56","138504.83"
"154","G10","85","765645.3","138488.69"
"154","G10","86","785593.44","138506.02"
"154","G10","87","805073.6","138792.61"
"154","G10","88","823109.7","138761.6"
"154","G10","89","839179.75","138785.03"
"154","G10","90","852594.94","138669.02"
"155","G11","1","65560.43","140074.03"
"155","G11","2","65814.305","139627.03"
"155","G11","3","66067.15","138622.58"
"155","G11","4","66929.45","138335.52"
"155","G11","5","67567.42","138152.19"
"155","G11","6","68107.63","138184.58"
"155","G11","7","68901.39","138477.1"
"155","G11","8","69734.19","138423.05"
"155","G11","9","70322.18","138203.44"
"155","G11","10","71010.484","138238.39"
"155","G11","11","71410.12","138616.53"
"155","G11","12","72476.734","138655.06"
"155","G11","13","73279.51","138650.2"
"155","G11","14","73889.03","138662.03"
"155","G11","15","74613.734","138655.33"
"155","G11","16","75066.63","138585.39"
"155","G11","17","75416.69","138507.17"
"155","G11","18","76108.414","138446.9"
"155","G11","19","76891.734","138448.67"
"155","G11","20","77222.2","138527.56"
"155","G11","21","77820.63","138680.84"
"155","G11","22","78564.445","138662.22"
"155","G11","23","79088.91","138648.98"
"155","G11","24","80083.44","138612.66"
"155","G11","25","80868.016","138674.78"
"155","G11","26","81975.54","138693.84"
"155","G11","27","83977.7","138664.19"
"155","G11","28","87053.66","138799.34"
"155","G11","29","92138.29","138996.06"
"155","G11","30","100037.12","139004.39"
"155","G11","31","113112.805","138756.2"
"155","G11","32","132737.03","138655.1"
"155","G11","33","159032.28","138734.34"
"155","G11","34","189050.4","138825.0"
"155","G11","35","220172.05","138848.48"
"155","G11","36","247942.64","138919.73"
"155","G11","37","270104.25","139149.72"
"155","G11","38","286970.6","139083.03"
"155","G11","39","298936.56","138980.31"
"155","G11","40","307122.22","139063.9"
"155","G11","41","312465.66","139416.25"
"155","G11","42","316574.38","139377.05"
"155","G11","43","319868.9","139158.78"
"155","G11","44","321791.62","139107.3"
"155","G11","45","323620.84","139359.17"
"155","G11","46","324903.34","139359.12"
"155","G11","47","326329.7","139394.58"
"155","G11","48","327424.6","139303.1"
"155","G11","49","328554.53","139182.58"
"155","G11","50","329380.2","139103.03"
"155","G11","51","330128.2","139213.08"
"155","G11","52","330956.1","139405.42"
"155","G11","53","331748.38","139417.9"
"155","G11","54","332286.66","139188.27"
"155","G11","55","332945.22","139096.83"
"155","G11","56","333794.8","139236.56"
"155","G11","57","334285.0","139273.8"
"155","G11","58","334333.66","139443.08"
"155","G11","59","335251.22","139286.55"
"155","G11","60","335728.5","139119.0"
"155","G11","61","336514.53","138942.25"
"155","G11","62","337867.38","138872.86"
"155","G11","63","338469.16","138993.3"
"155","G11","64","339612.78","138977.55"
"155","G11","65","341683.12","138953.4"
"155","G11","66","345229.8","139148.45"
"155","G11","67","350055.34","139094.3"
"155","G11","68","358274.34","138998.56"
"155","G11","69","369826.38","139046.23"
"155","G11","70","386610.78","139227.3"
"155","G11","71","410025.38","139292.23"
"155","G11","72","439079.7","139301.94"
"155","G11","73","471881.75","139291.73"
"155","G11","74","505867.4","139534.33"
"155","G11","75","538974.2","139496.34"
"155","G11","76","569838.3","139456.28"
"155","G11","77","598865.75","139561.33"
"155","G11","78","625614.8","139609.83"
"155","G11","79","650684.7","139606.45"
"155","G11","80","673080.8","139896.61"
"155","G11","81","696022.75","139856.17"
"155","G11","82","717151.6","139806.64"
"155","G11","83","737120.5","139853.95"
"155","G11","84","755719.6","139569.66"
"155","G11","85","773297.2","139482.78"
"155","G11","86","791217.5","139761.11"
"155","G11","87","808323.44","139815.08"
"155","G11","88","822600.06","140082.8"
"155","G11","89","836809.7","140070.1"
"155","G11","90","848696.56","140142.31"
"156","G12","1","48573.54","137651.69"
"156","G12","2","49021.273","137137.06"
"156","G12","3","49686.78","136145.8"
"156","G12","4","50262.92","135929.75"
"156","G12","5","50974.51","135966.4"
"156","G12","6","51829.19","136082.78"
"156","G12","7","52616.52","136190.62"
"156","G12","8","53400.773","136129.61"
"156","G12","9","54326.05","135849.34"
"156","G12","10","54863.426","135839.16"
"156","G12","11","55358.535","136048.2"
"156","G12","12","56224.758","135957.39"
"156","G12","13","57035.145","135919.05"
"156","G12","14","57607.395","135987.89"
"156","G12","15","58081.473","135897.73"
"156","G12","16","58757.812","135899.25"
"156","G12","17","59547.84","136086.89"
"156","G12","18","60218.375","136177.03"
"156","G12","19","60639.996","136480.86"
"156","G12","20","61359.406","136418.45"
"156","G12","21","62123.688","136355.06"
"156","G12","22","62661.34","136449.66"
"156","G12","23","63651.375","136430.36"
"156","G12","24","64239.41","136462.67"
"156","G12","25","65073.688","136416.52"
"156","G12","26","66700.77","136429.39"
"156","G12","27","68928.4","136462.3"
"156","G12","28","72372.54","136378.67"
"156","G12","29","78489.42","136378.28"
"156","G12","30","88910.06","136691.4"
"156","G12","31","103832.45","136805.47"
"156","G12","32","125148.94","136839.78"
"156","G12","33","152341.39","136734.95"
"156","G12","34","182794.2","136644.61"
"156","G12","35","212006.9","136692.8"
"156","G12","36","237290.81","136767.53"
"156","G12","37","258069.1","136734.69"
"156","G12","38","273528.06","136833.05"
"156","G12","39","284082.22","136896.44"
"156","G12","40","291438.75","136902.67"
"156","G12","41","296279.4","136869.75"
"156","G12","42","299774.78","137019.39"
"156","G12","43","302514.16","136921.78"
"156","G12","44","305034.75","136663.81"
"156","G12","45","306863.3","136585.17"
"156","G12","46","308066.9","136804.47"
"156","G12","47","309044.03","137049.28"
"156","G12","48","310322.7","137164.67"
"156","G12","49","311210.06","137101.42"
"156","G12","50","311933.03","137027.98"
"156","G12","51","312751.1","137123.64"
"156","G12","52","313524.34","137096.86"
"156","G12","53","314278.56","137166.2"
"156","G12","54","314659.66","137229.0"
"156","G12","55","315773.62","137316.9"
"156","G12","56","316458.75","137172.97"
"156","G12","57","316587.28","137101.2"
"156","G12","58","317474.44","137294.77"
"156","G12","59","318125.62","137230.78"
"156","G12","60","318736.97","137094.25"
"156","G12","61","319257.12","136999.45"
"156","G12","62","319896.16","137086.38"
"156","G12","63","321616.72","137233.47"
"156","G12","64","323640.47","137256.27"
"156","G12","65","326422.66","137282.9"
"156","G12","66","330310.53","137294.22"
"156","G12","67","337241.7","137139.92"
"156","G12","68","348440.12","137060.06"
"156","G12","69","364276.38","137202.4"
"156","G12","70","385808.1","137107.47"
"156","G12","71","413059.22","137017.34"
"156","G12","72","445891.16","137245.27"
"156","G12","73","480661.03","137743.25"
"156","G12","74","515025.8","137727.23"
"156","G12","75","547056.5","137604.89"
"156","G12","76","576688.4","137659.08"
"156","G12","77","604014.56","137764.92"
"156","G12","78","628668.2","137940.61"
"156","G12","79","652759.4","137923.84"
"156","G12","80","676485.25","138119.61"
"156","G12","81","698502.56","138177.02"
"156","G12","82","718520.44","138175.81"
"156","G12","83","737828.06","138145.25"
"156","G12","84","757067.9","138437.98"
"156","G12","85","775918.9","138360.92"
"156","G12","86","793209.1","138252.92"
"156","G12","87","807979.0","138389.3"
"156","G12","88","823369.6","138334.33"
"156","G12","89","839617.25","138296.03"
"156","G12","90","851284.2","138715.53"
"157","G13","1","40591.44","139244.64"
"157","G13","2","41168.164","138877.84"
"157","G13","3","42251.03","138367.14"
"157","G13","4","43090.78","138197.84"
"157","G13","5","43968.766","138173.34"
"157","G13","6","44529.367","138207.89"
"157","G13","7","45460.94","138129.38"
"157","G13","8","46312.188","138124.28"
"157","G13","9","47070.555","138200.9"
"157","G13","10","47863.76","138228.12"
"157","G13","11","48610.465","138340.16"
"157","G13","12","49394.562","138379.53"
"157","G13","13","50195.027","138588.27"
"157","G13","14","50825.125","138751.5"
"157","G13","15","51836.88","138809.36"
"157","G13","16","52539.258","138803.9"
"157","G13","17","52917.457","138694.1"
"157","G13","18","53553.16","138701.64"
"157","G13","19","54332.21","139035.78"
"157","G13","20","54944.55","139025.61"
"157","G13","21","55580.746","138906.66"
"157","G13","22","56727.06","138844.67"
"157","G13","23","57562.49","139002.08"
"157","G13","24","58843.652","139257.52"
"157","G13","25","60733.938","139265.67"
"157","G13","26","63368.176","139259.48"
"157","G13","27","67504.81","139435.8"
"157","G13","28","74674.95","139494.69"
"157","G13","29","85110.96","139445.97"
"157","G13","30","100990.56","139310.67"
"157","G13","31","122898.52","139242.83"
"157","G13","32","149445.23","139438.95"
"157","G13","33","178586.08","139619.33"
"157","G13","34","206461.53","139663.6"
"157","G13","35","231012.3","139606.19"
"157","G13","36","251503.45","139695.89"
"157","G13","37","266737.1","139660.7"
"157","G13","38","277634.34","139745.25"
"157","G13","39","285401.4","139658.31"
"157","G13","40","291173.94","139637.55"
"157","G13","41","294853.8","139883.97"
"157","G13","42","297826.66","139856.69"
"157","G13","43","299911.34","139628.6"
"157","G13","44","301957.28","139543.95"
"157","G13","45","303516.62","139789.0"
"157","G13","46","304865.5","139921.38"
"157","G13","47","306335.94","139858.61"
"157","G13","48","307640.75","139789.52"
"157","G13","49","309000.5","139930.86"
"157","G13","50","310009.38","139948.98"
"157","G13","51","310459.75","140050.39"
"157","G13","52","311308.03","140120.4"
"157","G13","53","312310.44","140285.14"
"157","G13","54","313193.8","139990.22"
"157","G13","55","313967.56","139830.42"
"157","G13","56","314576.12","139969.97"
"157","G13","57","315248.1","140146.89"
"157","G13","58","316106.16","140146.61"
"157","G13","59","316989.2","140199.28"
"157","G13","60","317865.78","140000.16"
"157","G13","61","319028.06","139919.16"
"157","G13","62","321300.5","140183.64"
"157","G13","63","324280.75","140209.39"
"157","G13","64","328887.8","140436.38"
"157","G13","65","335830.22","140433.66"
"157","G13","66","345700.25","140298.52"
"157","G13","67","361299.38","140267.39"
"157","G13","68","383156.97","140659.47"
"157","G13","69","409603.16","140607.7"
"157","G13","70","439885.72","140512.03"
"157","G13","71","472380.34","140724.4"
"157","G13","72","505208.8","140747.88"
"157","G13","73","536661.8","140693.69"
"157","G13","74","565380.8","140934.39"
"157","G13","75","593519.75","140779.7"
"157","G13","76","620083.75","140689.0"
"157","G13","77","644959.4","140993.25"
"157","G13","78","668506.3","140933.67"
"157","G13","79","690212.4","140879.02"
"157","G13","80","711377.2","140966.28"
"157","G13","81","730864.2","141051.36"
"157","G13","82","749216.2","141079.12"
"157","G13","83","768307.3","141142.66"
"157","G13","84","785404.25","141282.17"
"157","G13","85","800521.4","141340.42"
"157","G13","86","816738.94","141219.39"
"157","G13","87","832237.56","141190.5"
"157","G13","88","845034.8","141214.27"
"157","G13","89","858556.8","141806.3"
"157","G13","90","870026.6","141924.11"
"158","G14","1","36416.863","136995.4"
"158","G14","2","36859.23","136636.62"
"158","G14","3","37615.59","136133.77"
"158","G14","4","38397.14","135808.97"
"158","G14","5","39255.645","135733.44"
"158","G14","6","40105.742","135752.98"
"158","G14","7","40979.945","135631.97"
"158","G14","8","41426.402","135662.81"
"158","G14","9","42094.082","135894.97"
"158","G14","10","42927.242","135801.2"
"158","G14","11","43609.848","135791.23"
"158","G14","12","44381.066","136029.75"
"158","G14","13","45183.266","136124.02"
"158","G14","14","45928.637","136164.47"
"158","G14","15","46454.727","136300.89"
"158","G14","16","47247.516","136202.56"
"158","G14","17","47953.242","136176.1"
"158","G14","18","48460.992","136413.25"
"158","G14","19","49348.13","136475.94"
"158","G14","20","50469.938","136602.9"
"158","G14","21","51173.293","136537.47"
"158","G14","22","52251.69","136212.08"
"158","G14","23","53768.65","136164.81"
"158","G14","24","56169.383","136514.92"
"158","G14","25","59952.74","136661.53"
"158","G14","26","65768.586","136637.8"
"158","G14","27","75290.805","136569.84"
"158","G14","28","89351.76","136611.25"
"158","G14","29","108989.15","136552.0"
"158","G14","30","133007.72","136510.11"
"158","G14","31","159879.9","136674.02"
"158","G14","32","187188.2","136676.9"
"158","G14","33","211927.16","136768.89"
"158","G14","34","232713.88","136623.33"
"158","G14","35","249568.55","136547.94"
"158","G14","36","262531.97","136688.56"
"158","G14","37","271634.94","136676.31"
"158","G14","38","278177.97","136811.8"
"158","G14","39","283012.34","136979.39"
"158","G14","40","286468.84","136961.62"
"158","G14","41","288973.66","137119.86"
"158","G14","42","291155.03","137280.31"
"158","G14","43","292652.47","137338.81"
"158","G14","44","294033.44","137168.17"
"158","G14","45","295479.7","137064.66"
"158","G14","46","296065.47","137225.6"
"158","G14","47","297434.84","137374.11"
"158","G14","48","298740.7","137298.83"
"158","G14","49","299219.3","137258.17"
"158","G14","50","299655.25","137232.12"
"158","G14","51","300324.56","137305.52"
"158","G14","52","300823.72","137145.77"
"158","G14","53","301170.38","137020.19"
"158","G14","54","301869.8","137171.27"
"158","G14","55","302438.38","137616.47"
"158","G14","56","303477.94","137648.9"
"158","G14","57","304066.84","137743.7"
"158","G14","58","305235.84","137670.6"
"158","G14","59","305667.88","137677.92"
"158","G14","60","307498.7","137662.58"
"158","G14","61","309650.34","137612.2"
"158","G14","62","312482.22","137673.92"
"158","G14","63","317570.8","137547.3"
"158","G14","64","325381.06","137438.64"
"158","G14","65","336478.38","137560.89"
"158","G14","66","353249.16","137659.38"
"158","G14","67","376277.34","137816.78"
"158","G14","68","404574.6","137861.48"
"158","G14","69","438074.34","137887.69"
"158","G14","70","472933.06","137969.62"
"158","G14","71","506952.9","138023.64"
"158","G14","72","538160.06","137934.52"
"158","G14","73","568459.1","137924.17"
"158","G14","74","596924.75","138230.67"
"158","G14","75","622520.9","138064.22"
"158","G14","76","646815.56","137966.77"
"158","G14","77","671095.6","138239.36"
"158","G14","78","695395.44","138107.98"
"158","G14","79","715171.1","137974.19"
"158","G14","80","737091.6","138175.28"
"158","G14","81","757807.8","138490.61"
"158","G14","82","775996.06","138523.47"
"158","G14","83","791847.06","138431.12"
"158","G14","84","808199.9","138556.08"
"158","G14","85","826456.44","138496.31"
"158","G14","86","840388.25","138565.3"
"158","G14","87","853859.44","138530.23"
"158","G14","88","868909.4","138798.48"
"158","G14","89","882002.25","138929.64"
"158","G14","90","890150.25","139027.0"
"159","G15","1","28192.684","140164.8"
"159","G15","2","28495.588","139899.75"
"159","G15","3","29426.275","139496.5"
"159","G15","4","30070.078","139096.81"
"159","G15","5","30816.723","138959.89"
"159","G15","6","31900.744","138865.78"
"159","G15","7","32786.74","138924.16"
"159","G15","8","33523.938","139242.75"
"159","G15","9","34243.684","139292.84"
"159","G15","10","34915.082","139403.92"
"159","G15","11","35854.355","139492.72"
"159","G15","12","36874.81","139230.89"
"159","G15","13","37604.656","139114.83"
"159","G15","14","38061.746","139086.6"
"159","G15","15","38963.254","139102.22"
"159","G15","16","39738.367","139287.28"
"159","G15","17","40518.805","139214.11"
"159","G15","18","41663.176","139212.0"
"159","G15","19","43231.15","139484.64"
"159","G15","20","45890.195","139552.23"
"159","G15","21","50296.723","139645.34"
"159","G15","22","57791.203","139580.33"
"159","G15","23","70224.45","139423.16"
"159","G15","24","89344.02","139359.4"
"159","G15","25","115276.32","139503.4"
"159","G15","26","146376.44","139778.42"
"159","G15","27","178969.9","139958.86"
"159","G15","28","208937.52","139882.44"
"159","G15","29","233600.02","139815.3"
"159","G15","30","252553.03","139924.45"
"159","G15","31","265538.53","139886.78"
"159","G15","32","274226.94","139940.88"
"159","G15","33","279860.38","140052.16"
"159","G15","34","283700.12","139932.95"
"159","G15","35","286622.53","139836.1"
"159","G15","36","288546.9","139870.11"
"159","G15","37","289931.97","139849.4"
"159","G15","38","291187.9","139973.6"
"159","G15","39","292532.4","139876.25"
"159","G15","40","293258.84","139874.3"
"159","G15","41","294097.0","140225.75"
"159","G15","42","294956.47","140041.94"
