,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,L2_500,S037.01.01b,S036.1b,lg10 L2_500,lg10 S037.01.01b,lg10 S036.1b,Cycle,Fluorescence,Corr_Fluorescence
31701,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,11,-0.0006934795615109058,0.008790522813796997
31702,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,12,0.0061770801820505705,-0.00027904348098672926
31703,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,12,-0.0010132179156917762,0.004601561464369297
31704,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,13,0.008745517657991675,0.003076176857575774
31705,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,13,-0.0014119791145663144,0.00056822708575055
31706,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,14,0.012851820521675128,0.010018136352300644
31707,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,14,-0.0016909046360894249,-0.0037011117674410343
31708,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,15,0.020091381476574903,0.02426774427294731
31709,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,15,-0.0021348217462174874,-0.007645515725016594
31710,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,16,0.032644871689615725,0.05091094598174095
31711,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,16,-0.0021554475863778608,-0.012423550710082054
31712,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,17,0.049701120230109266,0.08805586397647858
31713,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,17,-0.0017466534219667653,-0.018047286197543144
31714,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,18,0.07336961108685033,0.14062240719795227
31715,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,18,-0.0026177055022831588,-0.021150488406419754
31716,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,19,0.10398894017548899,0.20940028131008148
31717,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,19,-0.0052380951633326026,-0.020808544009923935
31718,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,20,0.13715513719121156,0.2841181755065918
31719,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,20,-0.006246143377891006,-0.02364194765686989
31720,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,21,0.17215732704988182,0.36311811208724976
31721,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,21,-0.008903729161548078,-0.023226749151945114
31722,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,22,0.20766095780680624,0.44328758120536804
31723,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,22,-0.011028372290202931,-0.023861128836870193
31724,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,23,0.24044938104147826,0.5171244144439697
31725,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,23,-0.012838058990935665,-0.025115784257650375
31726,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,24,0.27014633079676037,0.5837510228157043
31727,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,24,-0.016099786679745032,-0.023510785773396492
31728,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,25,0.2999051013324755,0.6505218148231506
31729,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,25,-0.01885417620478575,-0.02290494181215763
31730,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,26,0.3304807035276371,0.719197690486908
31731,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,26,-0.022354334368699186,-0.02083037979900837
31732,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,27,0.36427011738984183,0.7953691482543945
31733,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,27,-0.02648343689706268,-0.017517173662781715
31734,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,28,0.3994298620692519,0.8747365474700928
31735,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,28,-0.030115082900413738,-0.015183658339083195
31736,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,29,0.43503086247208367,0.9551330804824829
31737,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,29,-0.03323952693409845,-0.013849028386175632
31738,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,30,0.47474832438275855,1.0451303720474243
31739,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,30,-0.03628786872995007,-0.012664273381233215
31740,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,31,0.5145666827139169,1.135362982749939
31741,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,31,-0.04000807116515623,-0.010156355798244476
31742,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,32,0.5530538625369329,1.2224910259246826
31743,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,32,-0.043483109083533186,-0.008131265640258789
31744,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,33,0.5883889748043263,1.3022674322128296
31745,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,33,-0.0452272712883786,-0.009514964185655117
31746,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,34,0.6205313338267836,1.374597430229187
31747,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,34,-0.048860914805230145,-0.007177515886723995
31748,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,35,0.6463980274979803,1.43229079246521
31749,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,35,-0.05212998184288602,-0.0055580646730959415
31750,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,36,0.6721310104113325,1.489672303199768
31751,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,36,-0.05450245283970406,-0.0057043712586164474
31752,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,37,0.6958349223518603,1.5423214435577393
31753,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,37,-0.056210765730286875,-0.0071586724370718
31754,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,38,0.7147976225578124,1.58391273021698
31755,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,38,-0.05936464282274777,-0.005766076501458883
31756,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,39,0.7330459720177271,1.623837947845459
31757,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,39,-0.062475376650133654,-0.004458446986973286
31758,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,40,0.7505862064779565,1.662111759185791
31759,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,40,-0.06439762021008345,-0.0054914322681725025
31760,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,41,0.766450763000429,1.6964772939682007
31761,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,41,-0.06630370206989292,-0.006556246895343065
31762,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,42,0.7799506427259156,1.725327730178833
31763,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,42,-0.06844016382009234,-0.007167350500822067
31764,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,43,0.7949528261955016,1.757681965827942
31765,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,43,-0.07088857059528511,-0.007164109032601118
31766,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,44,0.8076266228673635,1.7846057415008545
31767,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,44,-0.07347404916811007,-0.006890918128192425
31768,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,45,0.8165015210812631,1.8026694059371948
31769,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,45,-0.07450282915157508,-0.009683492593467236
31770,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,46,0.827496164153467,1.8256769180297852
31771,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,46,-0.07775587068319291,-0.008095601573586464
31772,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,47,0.841334103111516,1.8553158044815063
31773,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,47,-0.08047149028711047,-0.007566111162304878
31774,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,48,0.8549421372573386,1.8844186067581177
31775,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,48,-0.08378696924829668,-0.005855256225913763
31776,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,49,0.8669512647032798,1.909792184829712
31777,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,49,-0.08724799430681414,-0.003857762785628438
31778,JG074C,184,FAM,-inf,False,H16,0.0,FAM,JG074C.184,UNKNOWN,,15.642704,366,31622,1000000,100,4.499989334334184,6.0,2.0,50,0.8847663831297505,1.9487069845199585
31779,JG074C,184,HEX,-inf,False,H16,0.0,HEX,JG074C.184,UNKNOWN,,inf,367,31622,1000000,100,4.499989334334184,6.0,2.0,50,-0.09127343799064458,-0.0007487023249268532
35820,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,1,-0.006319722879854227,0.0016438536113128066
35821,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,1,0.0016032618396706268,0.09608635306358337
35822,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,2,-0.006074343705266426,-0.000781870970968157
35823,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,2,0.0014904477249269858,0.08972412347793579
35824,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,3,-0.004711079215382104,-0.0006003691232763231
35825,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,3,0.00038039012774123424,0.08532585948705673
35826,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,4,-0.0027987751486340615,0.0008616490522399545
35827,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,4,0.00030910008152295227,0.07888185232877731
35828,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,5,-0.0014488127324229101,0.0010121266823261976
35829,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,5,-0.00011329836044072964,0.0731293186545372
35830,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,6,-0.00038510685264439413,0.0004949726862832904
35831,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,6,0.0002985677376112723,0.06573378294706345
35832,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,7,0.00039662317723415896,-0.0006798291578888893
35833,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,7,0.00034684098053980544,0.059054307639598846
35834,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,8,0.0017225626361873267,-0.0005853799520991743
35835,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,8,-9.161323281797478e-05,0.05333339050412178
35836,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,9,0.003217186700865306,-9.751021570991725e-05
35837,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,9,-0.00038461214491272667,0.047326017171144485
35838,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,10,0.0040074014347966785,-0.0012525233905762434
35839,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,10,-0.0007453751892438332,0.04145209863781929
35840,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,11,0.005409434888681386,-0.0009806012967601418
35841,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,11,-0.00116034348629281,0.03568493202328682
35842,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,12,0.007030307260651322,-0.00019828460062853992
35843,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,12,-0.0014520712534327037,0.02967505156993866
35844,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,13,0.0092693363242767,0.0020257493015378714
35845,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,13,-0.0015028413882368506,0.023190632462501526
35846,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,14,0.0136808840831616,0.009316714480519295
35847,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,14,-0.0013767710475354057,0.016357941552996635
35848,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,15,0.02151031086409491,0.02457914501428604
35849,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,15,-0.001633784451265251,0.010279697366058826
35850,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,16,0.03231965771119358,0.046791594475507736
35851,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,16,-0.002500902035292799,0.005402993410825729
35852,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,17,0.049592777331784195,0.08407940715551376
35853,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,17,-0.00400683048984859,0.0017843645764514804
35854,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,18,0.07327233408266645,0.13630884885787964
35855,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,18,-0.005668005088355422,-0.0015285222325474024
35856,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,19,0.10305336418835148,0.20276865363121033
35857,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,19,-0.006743302924097023,-0.005995235871523619
35858,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,20,0.13632385661744623,0.27736687660217285
35859,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,20,-0.007655016510290837,-0.010784112848341465
35860,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,21,0.17145694603683498,0.3563092052936554
35861,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,21,-0.008840283517305682,-0.015034252777695656
35862,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,22,0.20627196127959305,0.4345097243785858
35863,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,22,-0.010401355450617454,-0.018544282764196396
35864,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,23,0.23806657521757227,0.5056657791137695
35865,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,23,-0.013926331206506685,-0.018186595290899277
35866,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,24,0.2668102991401251,0.5697062611579895
35867,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,24,-0.015417747422827848,-0.02183380536735058
35868,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,25,0.2920528559366893,0.6255810856819153
35869,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,25,-0.015347910113700833,-0.028555748984217644
35870,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,26,0.315894772099763,0.678189218044281
35871,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,26,-0.01806875049154012,-0.029781728982925415
35872,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,27,0.3386065870182111,0.7281615734100342
35873,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,27,-0.019689535972374148,-0.03317415714263916
35874,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,28,0.36203975511917397,0.7798163890838623
35875,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,28,-0.021344158121292246,-0.03649995103478432
35876,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,29,0.38754912007932685,0.8363134264945984
35877,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,29,-0.022358819316151517,-0.04108608141541481
35878,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,30,0.4186576230242156,0.9058693051338196
35879,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,30,-0.0254504254385024,-0.04158187285065651
35880,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,31,0.4537668172680339,0.9847559332847595
35881,JG074C,208,HEX,-inf,False,I16,0.0,HEX,JG074C.208,UNKNOWN,,inf,415,10000,1000000,100,4.0,6.0,2.0,31,-0.029371589838000388,-0.04044393077492714
35882,JG074C,208,FAM,-inf,False,I16,0.0,FAM,JG074C.208,UNKNOWN,,15.73402,414,10000,1000000,100,4.0,6.0,2.0,32,0.4898851290547126,1.0659960508346558
