,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,L2_500_like,S037.01.01b,S036.0,lg10 L2_500_like,lg10 S037.01.01b,lg10 S036.0
37827,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,14,-0.008092148,-0.002304418,10000,100000000,100,4,8,2
37828,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,15,0.19222196166775826,0.5114753246307373,10000,100000000,100,4,8,2
37829,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,15,-0.010413164,-0.000260629,10000,100000000,100,4,8,2
37830,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,16,0.22136706955887084,0.5830960273742676,10000,100000000,100,4,8,2
37831,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,16,-0.011804856,-2.04E-05,10000,100000000,100,4,8,2
37832,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,17,0.24616683502316708,0.6440385580062866,10000,100000000,100,4,8,2
37833,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,17,-0.01353445,0.000875623,10000,100000000,100,4,8,2
37834,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,18,0.2681071395960462,0.6979542970657349,10000,100000000,100,4,8,2
37835,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,18,-0.014321636,-5.73E-05,10000,100000000,100,4,8,2
37836,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,19,0.28555613316424355,0.7408331632614136,10000,100000000,100,4,8,2
37837,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,19,-0.015597079,-4.27E-05,10000,100000000,100,4,8,2
37838,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,20,0.3009662236657472,0.778701663,10000,100000000,100,4,8,2
37839,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,20,-0.016615395,-0.00052704,10000,100000000,100,4,8,2
37840,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,21,0.31640522652099223,0.8166412115097046,10000,100000000,100,4,8,2
37841,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,21,-0.018758184,0.001170863,10000,100000000,100,4,8,2
37842,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,22,0.32861215810044525,0.8466383218765259,10000,100000000,100,4,8,2
37843,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,22,-0.020315019,0.001731598,10000,100000000,100,4,8,2
37844,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,23,0.33896850499780856,0.872087836,10000,100000000,100,4,8,2
37845,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,23,-0.022928452,0.004342882,10000,100000000,100,4,8,2
37846,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,24,0.3491254245692813,0.8970472812652588,10000,100000000,100,4,8,2
37847,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,24,-0.026714072,0.009229037,10000,100000000,100,4,8,2
37848,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,25,0.35929165818759695,0.9220296144485474,10000,100000000,100,4,8,2
37849,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,25,-0.034621112,0.022113658487796783,10000,100000000,100,4,8,2
37850,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,26,0.36884660897118954,0.9455097913742065,10000,100000000,100,4,8,2
37851,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,26,-0.046842033,0.043370258,10000,100000000,100,4,8,2
37852,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,27,0.3781065179167705,0.9682649374008179,10000,100000000,100,4,8,2
37853,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,27,-0.061148034,0.068673387,10000,100000000,100,4,8,2
37854,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,28,0.3870304420267597,0.9901944398880005,10000,100000000,100,4,8,2
37855,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,28,-0.083828017,0.11022796481847763,10000,100000000,100,4,8,2
37856,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,29,0.3970810262301099,1.014892578,10000,100000000,100,4,8,2
37857,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,29,-0.110985397,0.1604718565940857,10000,100000000,100,4,8,2
37858,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,30,0.4058311366430264,1.0363949537277222,10000,100000000,100,4,8,2
37859,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,30,-0.140718971,0.21571537852287292,10000,100000000,100,4,8,2
37860,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,31,0.4152484141717231,1.0595368146896362,10000,100000000,100,4,8,2
37861,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,31,-0.169650479,0.26940232515335083,10000,100000000,100,4,8,2
37862,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,32,0.4230098773207991,1.0786097049713135,10000,100000000,100,4,8,2
37863,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,32,-0.1983443,0.322627991,10000,100000000,100,4,8,2
37864,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,33,0.43235079906964863,1.1015639305114746,10000,100000000,100,4,8,2
37865,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,33,-0.225735282,0.3733252286911011,10000,100000000,100,4,8,2
37866,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,34,0.4415792731071349,1.124241828918457,10000,100000000,100,4,8,2
37867,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,34,-0.251652845,0.42116302251815796,10000,100000000,100,4,8,2
37868,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,35,0.450455802,1.1460548639297485,10000,100000000,100,4,8,2
37869,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,35,-0.273664317,0.4614202082157135,10000,100000000,100,4,8,2
37870,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,36,0.4601066586613566,1.1697707176208496,10000,100000000,100,4,8,2
37871,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,36,-0.291951794,0.4944502115249634,10000,100000000,100,4,8,2
37872,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,37,0.4700364513197135,1.1941720247268677,10000,100000000,100,4,8,2
37873,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,37,-0.308558142,0.5242176651954651,10000,100000000,100,4,8,2
37874,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,38,0.47921922831487707,1.2167376279830933,10000,100000000,100,4,8,2
37875,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,38,-0.324903431,0.5534784197807312,10000,100000000,100,4,8,2
37876,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,39,0.489463952,1.241912841796875,10000,100000000,100,4,8,2
37877,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,39,-0.33863008,0.5776572227478027,10000,100000000,100,4,8,2
37878,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,40,0.4992337566816746,1.2659209966659546,10000,100000000,100,4,8,2
37879,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,40,-0.352153379,0.6014413237571716,10000,100000000,100,4,8,2
37880,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,41,0.5090771518534318,1.2901099920272827,10000,100000000,100,4,8,2
37881,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,41,-0.363788759,0.621561587,10000,100000000,100,4,8,2
37882,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,42,0.5193960485207811,1.3154674768447876,10000,100000000,100,4,8,2
37883,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,42,-0.374478429,0.6398464441299438,10000,100000000,100,4,8,2
37884,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,43,0.5298365129036939,1.3411237001419067,10000,100000000,100,4,8,2
37885,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,43,-0.386896189,0.6614850759506226,10000,100000000,100,4,8,2
37886,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,44,0.5414613650661292,1.3696904182434082,10000,100000000,100,4,8,2
37887,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,44,-0.400623483,0.6856651306152344,10000,100000000,100,4,8,2
37888,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,45,0.5515783118532347,1.3945516347885132,10000,100000000,100,4,8,2
37889,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,45,-0.414547892,0.7102276682853699,10000,100000000,100,4,8,2
37890,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,46,0.5629011851531868,1.422376275062561,10000,100000000,100,4,8,2
37891,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,46,-0.431199603,0.7400831580162048,10000,100000000,100,4,8,2
37892,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,47,0.5734527874596256,1.448305606842041,10000,100000000,100,4,8,2
37893,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,47,-0.449174914,0.7725073099136353,10000,100000000,100,4,8,2
37894,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,48,0.5834206124759241,1.472800374031067,10000,100000000,100,4,8,2
37895,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,48,-0.466610294,0.8038836717605591,10000,100000000,100,4,8,2
37896,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,49,0.5915512417524695,1.4927804470062256,10000,100000000,100,4,8,2
37897,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,49,-0.481535267,0.8303880095481873,10000,100000000,100,4,8,2
37898,JG074D,213,FAM,#NAME?,FALSE,I21,0,FAM,JG074D.213,UNKNOWN,,7.6160283,420,50,0.5984210304483241,1.509662151,10000,100000000,100,4,8,2
37899,JG074D,213,HEX,#NAME?,FALSE,I21,0,HEX,JG074D.213,UNKNOWN,,25.928898,421,50,-0.497267189,0.8584584593772888,10000,100000000,100,4,8,2
42120,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,1,-0.019284162,-0.008288304,3162,100000000,100,3.499961866,8,2
42121,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,1,0.002627233,0.007732145,3162,100000000,100,3.499961866,8,2
42122,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,2,-0.018847579,-0.00721545,3162,100000000,100,3.499961866,8,2
42123,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,2,0.002175432,0.006270028,3162,100000000,100,3.499961866,8,2
42124,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,3,-0.017577388,-0.004094104,3162,100000000,100,3.499961866,8,2
42125,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,3,0.001056394,0.006102822,3162,100000000,100,3.499961866,8,2
42126,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,4,-0.016347824,-0.001072595,3162,100000000,100,3.499961866,8,2
42127,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,4,0.000786612,0.004287458,3162,100000000,100,3.499961866,8,2
42128,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,5,-0.013808825,0.0051667,3162,100000000,100,3.499961866,8,2
42129,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,5,0.000819014,0.001885644,3162,100000000,100,3.499961866,8,2
42130,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,6,-0.01010392,0.014271070249378681,3162,100000000,100,3.499961866,8,2
42131,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,6,0.000736427,-0.00029301,3162,100000000,100,3.499961866,8,2
42132,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,7,-0.004281076,0.02858003,3162,100000000,100,3.499961866,8,2
42133,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,7,0.000337667,-0.001858064,3162,100000000,100,3.499961866,8,2
42134,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,8,0.004437769,0.050005574,3162,100000000,100,3.499961866,8,2
42135,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,8,-0.000520558,-0.002531433,3162,100000000,100,3.499961866,8,2
42136,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,9,0.018830384656536466,0.085373752,3162,100000000,100,3.499961866,8,2
42137,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,9,-0.001003548,-0.003933021,3162,100000000,100,3.499961866,8,2
42138,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,10,0.03885088,0.13457177579402924,3162,100000000,100,3.499961866,8,2
42139,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,10,-0.002212007,-0.003926688,3162,100000000,100,3.499961866,8,2
42140,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,11,0.064753996,0.19822566211223602,3162,100000000,100,3.499961866,8,2
42141,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,11,-0.002958252,-0.004817375,3162,100000000,100,3.499961866,8,2
42142,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,12,0.093843511,0.2697097659111023,3162,100000000,100,3.499961866,8,2
42143,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,12,-0.004966243,-0.003259384,3162,100000000,100,3.499961866,8,2
42144,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,13,0.1256910262125399,0.3479713201522827,3162,100000000,100,3.499961866,8,2
42145,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,13,-0.007736911,-0.000221261,3162,100000000,100,3.499961866,8,2
42146,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,14,0.1581490241400705,0.42773306369781494,3162,100000000,100,3.499961866,8,2
42147,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,14,-0.009687592,0.001225507,3162,100000000,100,3.499961866,8,2
42148,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,15,0.18871884162351543,0.5028548240661621,3162,100000000,100,3.499961866,8,2
42149,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,15,-0.010422812,0.000313422,3162,100000000,100,3.499961866,8,2
42150,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,16,0.21728313137478686,0.5730482339859009,3162,100000000,100,3.499961866,8,2
42151,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,16,-0.011374695,-0.000178182,3162,100000000,100,3.499961866,8,2
42152,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,17,0.2412164479293944,0.6318615674972534,3162,100000000,100,3.499961866,8,2
42153,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,17,-0.013017833,0.000671735,3162,100000000,100,3.499961866,8,2
42154,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,18,0.26245174707119423,0.6840448379516602,3162,100000000,100,3.499961866,8,2
42155,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,18,-0.014762185,0.00171808,3162,100000000,100,3.499961866,8,2
42156,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,19,0.28064111034207734,0.7287430763244629,3162,100000000,100,3.499961866,8,2
42157,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,19,-0.016192805,0.002155563,3162,100000000,100,3.499961866,8,2
42158,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,20,0.2960853038380108,0.7666953802108765,3162,100000000,100,3.499961866,8,2
42159,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,20,-0.017114958,0.001606261,3162,100000000,100,3.499961866,8,2
42160,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,21,0.30906180853785475,0.7985836267471313,3162,100000000,100,3.499961866,8,2
42161,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,21,-0.017649147,0.000304034,3162,100000000,100,3.499961866,8,2
42162,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,22,0.32061433130527595,0.8269726037979126,3162,100000000,100,3.499961866,8,2
42163,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,22,-0.018363344,-0.000648851,3162,100000000,100,3.499961866,8,2
42164,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,23,0.33113580849145735,0.8528279066085815,3162,100000000,100,3.499961866,8,2
42165,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,23,-0.020053088,0.000291517,3162,100000000,100,3.499961866,8,2
42166,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,24,0.34036845444575864,0.8755160570144653,3162,100000000,100,3.499961866,8,2
42167,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,24,-0.021677568,0.001105224,3162,100000000,100,3.499961866,8,2
42168,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,25,0.35133550204991726,0.9024662971496582,3162,100000000,100,3.499961866,8,2
42169,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,25,-0.025028893,0.005270233,3162,100000000,100,3.499961866,8,2
42170,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,26,0.3617279893894572,0.9280046224594116,3162,100000000,100,3.499961866,8,2
42171,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,26,-0.029339089,0.011296129,3162,100000000,100,3.499961866,8,2
42172,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,27,0.3724962888169743,0.9544664621353149,3162,100000000,100,3.499961866,8,2
42173,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,27,-0.036234262,0.022338708862662315,3162,100000000,100,3.499961866,8,2
42174,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,28,0.3828851863676269,0.9799959659576416,3162,100000000,100,3.499961866,8,2
42175,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,28,-0.047935906,0.042709235,3162,100000000,100,3.499961866,8,2
42176,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,29,0.3933169673422852,1.0056308507919312,3162,100000000,100,3.499961866,8,2
42177,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,29,-0.063935367,0.071420573,3162,100000000,100,3.499961866,8,2
42178,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,30,0.40540747333620253,1.0353418588638306,3162,100000000,100,3.499961866,8,2
42179,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,30,-0.085237019,0.11042190343141556,3162,100000000,100,3.499961866,8,2
42180,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,31,0.41746542867683056,1.0649728775024414,3162,100000000,100,3.499961866,8,2
42181,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,31,-0.110269039,0.15666277706623077,3162,100000000,100,3.499961866,8,2
42182,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,32,0.4293470477660326,1.0941705703735352,3162,100000000,100,3.499961866,8,2
42183,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,32,-0.138129067,0.20839199423789978,3162,100000000,100,3.499961866,8,2
42184,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,33,0.4416400857681214,1.124379277229309,3162,100000000,100,3.499961866,8,2
42185,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,33,-0.167533123,0.2631177306175232,3162,100000000,100,3.499961866,8,2
42186,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,34,0.4532590681406192,1.152931571006775,3162,100000000,100,3.499961866,8,2
42187,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,34,-0.194785498,0.3136676549911499,3162,100000000,100,3.499961866,8,2
42188,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,35,0.4661592655712766,1.1846323013305664,3162,100000000,100,3.499961866,8,2
42189,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,35,-0.218518487,0.357387513,3162,100000000,100,3.499961866,8,2
42190,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,36,0.47886658461522996,1.215859055519104,3162,100000000,100,3.499961866,8,2
42191,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,36,-0.243298846,0.40313997864723206,3162,100000000,100,3.499961866,8,2
42192,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,37,0.4892350106670925,1.2413382530212402,3162,100000000,100,3.499961866,8,2
42193,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,37,-0.264742253,0.4424164295196533,3162,100000000,100,3.499961866,8,2
42194,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,38,0.5008834390105987,1.2699629068374634,3162,100000000,100,3.499961866,8,2
42195,JG074D,237,HEX,#NAME?,FALSE,J21,0,HEX,JG074D.237,UNKNOWN,,27.89343,469,38,-0.284167211,0.4777756333351135,3162,100000000,100,3.499961866,8,2
42196,JG074D,237,FAM,#NAME?,FALSE,J21,0,FAM,JG074D.237,UNKNOWN,,7.582932,468,39,0.5141355812841985,1.3025285005569458,3162,100000000,100,3.499961866,8,2
