,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,lg10 S036.5,lg10 S057.3.2,lg10 S057.4.2
29583,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,32,-0.12752293813288787,0.10116158425807953,100000,1000000,10000,5.0,6.0,4.0
29584,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,33,0.38105857972333085,0.556229829788208,100000,1000000,10000,5.0,6.0,4.0
29585,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,33,-0.15690357641168942,0.12697625160217285,100000,1000000,10000,5.0,6.0,4.0
29586,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,34,0.3907653118907326,0.5700422525405884,100000,1000000,10000,5.0,6.0,4.0
29587,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,34,-0.18648760960848915,0.1529734879732132,100000,1000000,10000,5.0,6.0,4.0
29588,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,35,0.3996727396303596,0.5826271176338196,100000,1000000,10000,5.0,6.0,4.0
29589,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,35,-0.2142846494529385,0.177366703748703,100000,1000000,10000,5.0,6.0,4.0
29590,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,36,0.408125828357093,0.5945142507553101,100000,1000000,10000,5.0,6.0,4.0
29591,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,36,-0.2448290479783536,0.20422598719596863,100000,1000000,10000,5.0,6.0,4.0
29592,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,37,0.41529173965143235,0.6044246554374695,100000,1000000,10000,5.0,6.0,4.0
29593,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,37,-0.27379499436590515,0.22966842353343964,100000,1000000,10000,5.0,6.0,4.0
29594,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,38,0.4205698890365696,0.6114360094070435,100000,1000000,10000,5.0,6.0,4.0
29595,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,38,-0.2992346983994059,0.2519456744194031,100000,1000000,10000,5.0,6.0,4.0
29596,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,39,0.4251024504806778,0.617302417755127,100000,1000000,10000,5.0,6.0,4.0
29597,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,39,-0.32274822666197184,0.27249398827552795,100000,1000000,10000,5.0,6.0,4.0
29598,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,40,0.4286966811563154,0.6217277646064758,100000,1000000,10000,5.0,6.0,4.0
29599,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,40,-0.34225853389076744,0.28944894671440125,100000,1000000,10000,5.0,6.0,4.0
29600,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,41,0.4323852261836813,0.6262979507446289,100000,1000000,10000,5.0,6.0,4.0
29601,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,41,-0.3598710861860109,0.30470049381256104,100000,1000000,10000,5.0,6.0,4.0
29602,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,42,0.435902879815714,0.6306056976318359,100000,1000000,10000,5.0,6.0,4.0
29603,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,42,-0.3758190273795963,0.31845784187316895,100000,1000000,10000,5.0,6.0,4.0
29604,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,43,0.43724870292113743,0.6315782070159912,100000,1000000,10000,5.0,6.0,4.0
29605,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,43,-0.3921927499033171,0.33259740471839905,100000,1000000,10000,5.0,6.0,4.0
29606,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,44,0.4406416520214405,0.6356944441795349,100000,1000000,10000,5.0,6.0,4.0
29607,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,44,-0.40643504243098627,0.3448237478733063,100000,1000000,10000,5.0,6.0,4.0
29608,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,45,0.4431218477844619,0.6384089589118958,100000,1000000,10000,5.0,6.0,4.0
29609,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,45,-0.41753802769672854,0.3542322516441345,100000,1000000,10000,5.0,6.0,4.0
29610,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,46,0.4461033456737889,0.6418933272361755,100000,1000000,10000,5.0,6.0,4.0
29611,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,46,-0.42989943186256346,0.3647703230381012,100000,1000000,10000,5.0,6.0,4.0
29612,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,47,0.44851224289190295,0.644498348236084,100000,1000000,10000,5.0,6.0,4.0
29613,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,47,-0.4438850736040547,0.37676629424095154,100000,1000000,10000,5.0,6.0,4.0
29614,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,48,0.4508011318896285,0.6469191312789917,100000,1000000,10000,5.0,6.0,4.0
29615,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,48,-0.4547724456478773,0.3859812617301941,100000,1000000,10000,5.0,6.0,4.0
29616,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,49,0.45471455648650627,0.6518346667289734,100000,1000000,10000,5.0,6.0,4.0
29617,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,49,-0.4667805150573725,0.3962021470069885,100000,1000000,10000,5.0,6.0,4.0
29618,JG071B,161,FAM,-inf,False,G17,0.0,FAM,JG071B.131,UNKNOWN,,21.086554,296,50,0.4565095177311066,0.6534968614578247,100000,1000000,10000,5.0,6.0,4.0
29619,JG071B,161,HEX,-inf,False,G17,0.0,HEX,JG071B.131,UNKNOWN,,28.982718,297,50,-0.4788510704668143,0.406479150056839,100000,1000000,10000,5.0,6.0,4.0
29700,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,1,-0.0035709892712160966,-0.0002974246453959495,100000,1000000,10000,5.0,6.0,4.0
29701,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,1,0.0021417163636702295,0.002074540825560689,100000,1000000,10000,5.0,6.0,4.0
29702,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,2,-0.002550599194868362,0.0003425237664487213,100000,1000000,10000,5.0,6.0,4.0
29703,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,2,0.0019254391034939024,0.0016890444094315171,100000,1000000,10000,5.0,6.0,4.0
29704,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,3,-0.0017304427566137593,0.0006749717867933214,100000,1000000,10000,5.0,6.0,4.0
29705,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,3,0.0016015046409654505,0.0014001819072291255,100000,1000000,10000,5.0,6.0,4.0
29706,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,4,-0.001494618064802581,0.00011005702981492504,100000,1000000,10000,5.0,6.0,4.0
29707,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,4,0.00041055202774395,0.0018895624671131372,100000,1000000,10000,5.0,6.0,4.0
29708,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,5,-0.000810441186745553,0.00023368019901681691,100000,1000000,10000,5.0,6.0,4.0
29709,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,5,-0.0008941005359647831,0.0024810009635984898,100000,1000000,10000,5.0,6.0,4.0
29710,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,6,-4.320557918294211e-05,0.00048485732986591756,100000,1000000,10000,5.0,6.0,4.0
29711,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,6,-0.00041086329567673367,0.0014676143182441592,100000,1000000,10000,5.0,6.0,4.0
29712,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,7,0.0006646275117870076,0.0006448095082305372,100000,1000000,10000,5.0,6.0,4.0
29713,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,7,-6.128035548690433e-05,0.0005741968634538352,100000,1000000,10000,5.0,6.0,4.0
29714,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,8,0.0009161906684647815,0.00010406442015664652,100000,1000000,10000,5.0,6.0,4.0
29715,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,8,0.0006975991651179807,-0.0006866087205708027,100000,1000000,10000,5.0,6.0,4.0
29716,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,9,0.0007867122004130877,-0.001021849224343896,100000,1000000,10000,5.0,6.0,4.0
29717,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,9,0.0005005790143832056,-0.0010893906001001596,100000,1000000,10000,5.0,6.0,4.0
29718,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,10,0.0017111772066799584,-0.000529213750269264,100000,1000000,10000,5.0,6.0,4.0
29719,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,10,-0.0018439906610821658,0.0004354865523055196,100000,1000000,10000,5.0,6.0,4.0
29720,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,11,0.0019598197234533886,-0.0010744440369307995,100000,1000000,10000,5.0,6.0,4.0
29721,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,11,-0.002155175589083797,0.00013518001651391387,100000,1000000,10000,5.0,6.0,4.0
29722,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,12,0.0028403392874386257,-0.0006492959219031036,100000,1000000,10000,5.0,6.0,4.0
29723,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,12,-0.0015457046762150913,-0.0009915151167660952,100000,1000000,10000,5.0,6.0,4.0
29724,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,13,0.0035563230013974413,-0.0004768267390318215,100000,1000000,10000,5.0,6.0,4.0
29725,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,13,-0.0015640155311409808,-0.0015547078801319003,100000,1000000,10000,5.0,6.0,4.0
29726,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,14,0.004219735197078073,-0.000385092047508806,100000,1000000,10000,5.0,6.0,4.0
29727,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,14,-0.002689676582781771,-0.0011239337036386132,100000,1000000,10000,5.0,6.0,4.0
29728,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,15,0.004551630505809203,-0.0008024704293347895,100000,1000000,10000,5.0,6.0,4.0
29729,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,15,-0.002695901941437445,-0.0016979745123535395,100000,1000000,10000,5.0,6.0,4.0
29730,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,16,0.005571933254053485,-0.0001626561424927786,100000,1000000,10000,5.0,6.0,4.0
29731,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,16,-0.003307032949947664,-0.0017290469259023666,100000,1000000,10000,5.0,6.0,4.0
29732,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,17,0.008136963418017312,0.0028494081925600767,100000,1000000,10000,5.0,6.0,4.0
29733,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,17,-0.0034924324311918476,-0.002142259618267417,100000,1000000,10000,5.0,6.0,4.0
29734,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,18,0.011685540901794678,0.007371913641691208,100000,1000000,10000,5.0,6.0,4.0
29735,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,18,-0.004595233965849002,-0.0017320042243227363,100000,1000000,10000,5.0,6.0,4.0
29736,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,19,0.017298263657502262,0.015064342878758907,100000,1000000,10000,5.0,6.0,4.0
29737,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,19,-0.004894499407144569,-0.0020430097356438637,100000,1000000,10000,5.0,6.0,4.0
29738,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,20,0.027992890143644953,0.030561091378331184,100000,1000000,10000,5.0,6.0,4.0
29739,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,20,-0.005365319132034101,-0.0022000267636030912,100000,1000000,10000,5.0,6.0,4.0
29740,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,21,0.044114511915697756,0.054392121732234955,100000,1000000,10000,5.0,6.0,4.0
29741,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,21,-0.005885609707040723,-0.002312638331204653,100000,1000000,10000,5.0,6.0,4.0
29742,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,22,0.06823059462139855,0.09050030261278152,100000,1000000,10000,5.0,6.0,4.0
29743,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,22,-0.007488232837444642,-0.0014537387760356069,100000,1000000,10000,5.0,6.0,4.0
29744,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,23,0.10056073933156164,0.1392228901386261,100000,1000000,10000,5.0,6.0,4.0
29745,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,23,-0.010270470127838528,0.000463992590084672,100000,1000000,10000,5.0,6.0,4.0
29746,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,24,0.13926756274955415,0.1977381855249405,100000,1000000,10000,5.0,6.0,4.0
29747,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,24,-0.014863871763123211,0.004007440526038408,100000,1000000,10000,5.0,6.0,4.0
29748,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,25,0.1814584087766277,0.2616039216518402,100000,1000000,10000,5.0,6.0,4.0
29749,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,25,-0.01984865754685102,0.00790219847112894,100000,1000000,10000,5.0,6.0,4.0
29750,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,26,0.22360264100270302,0.3253980875015259,100000,1000000,10000,5.0,6.0,4.0
29751,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,26,-0.027094626401971002,0.013826613314449787,100000,1000000,10000,5.0,6.0,4.0
29752,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,27,0.2632410612220777,0.3853440284729004,100000,1000000,10000,5.0,6.0,4.0
29753,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,27,-0.03439994367627507,0.019804300740361214,100000,1000000,10000,5.0,6.0,4.0
29754,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,28,0.2986048289962061,0.43872538208961487,100000,1000000,10000,5.0,6.0,4.0
29755,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,28,-0.04726814183955107,0.030775276944041252,100000,1000000,10000,5.0,6.0,4.0
29756,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,29,0.32857342772657144,0.4838213324546814,100000,1000000,10000,5.0,6.0,4.0
29757,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,29,-0.0630994447133638,0.04440596327185631,100000,1000000,10000,5.0,6.0,4.0
29758,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,30,0.35448926501943984,0.522693395614624,100000,1000000,10000,5.0,6.0,4.0
29759,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,30,-0.0814905818644769,0.060334376990795135,100000,1000000,10000,5.0,6.0,4.0
29760,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,31,0.3754345031012842,0.5539320707321167,100000,1000000,10000,5.0,6.0,4.0
29761,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,31,-0.10625409574127655,0.08198268711566925,100000,1000000,10000,5.0,6.0,4.0
29762,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,32,0.39179932393832856,0.5781366229057312,100000,1000000,10000,5.0,6.0,4.0
29763,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,32,-0.13462257370744757,0.10686685144901276,100000,1000000,10000,5.0,6.0,4.0
29764,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,33,0.40533704297294926,0.5979995131492615,100000,1000000,10000,5.0,6.0,4.0
29765,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,33,-0.1640338241498786,0.1326870173215866,100000,1000000,10000,5.0,6.0,4.0
29766,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,34,0.4168373003228057,0.6147334575653076,100000,1000000,10000,5.0,6.0,4.0
29767,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,34,-0.1943924911749212,0.15935757756233215,100000,1000000,10000,5.0,6.0,4.0
29768,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,35,0.42388095227231204,0.6246234178543091,100000,1000000,10000,5.0,6.0,4.0
29769,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,35,-0.2240329012197067,0.18538343906402588,100000,1000000,10000,5.0,6.0,4.0
29770,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,36,0.4305415637538322,0.6339250802993774,100000,1000000,10000,5.0,6.0,4.0
29771,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,36,-0.2511835994270894,0.2091745138168335,100000,1000000,10000,5.0,6.0,4.0
29772,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,37,0.4361406148097882,0.6415964961051941,100000,1000000,10000,5.0,6.0,4.0
29773,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,37,-0.2753093377603325,0.23025035858154297,100000,1000000,10000,5.0,6.0,4.0
29774,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,38,0.4408331613394207,0.6478757858276367,100000,1000000,10000,5.0,6.0,4.0
29775,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,38,-0.29866562176373435,0.2506355345249176,100000,1000000,10000,5.0,6.0,4.0
29776,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,39,0.44607696167053346,0.655001699924469,100000,1000000,10000,5.0,6.0,4.0
29777,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,39,-0.32102435429615095,0.27012529969215393,100000,1000000,10000,5.0,6.0,4.0
29778,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,40,0.45019061990550435,0.6603919863700867,100000,1000000,10000,5.0,6.0,4.0
29779,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,40,-0.3392225551318074,0.28588053584098816,100000,1000000,10000,5.0,6.0,4.0
29780,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,41,0.4528993824246278,0.6636247634887695,100000,1000000,10000,5.0,6.0,4.0
29781,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,41,-0.3546101808444693,0.2991129457950592,100000,1000000,10000,5.0,6.0,4.0
29782,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,42,0.45604222383664395,0.6675242185592651,100000,1000000,10000,5.0,6.0,4.0
29783,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,42,-0.3702537933050526,0.31257516145706177,100000,1000000,10000,5.0,6.0,4.0
29784,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,43,0.46033383734020505,0.673187792301178,100000,1000000,10000,5.0,6.0,4.0
29785,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,43,-0.3838364966324358,0.3241874873638153,100000,1000000,10000,5.0,6.0,4.0
29786,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,44,0.46300801793036145,0.676367461681366,100000,1000000,10000,5.0,6.0,4.0
29787,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,44,-0.3972155394265182,0.3356170058250427,100000,1000000,10000,5.0,6.0,4.0
29788,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,45,0.46648841157158794,0.6807852983474731,100000,1000000,10000,5.0,6.0,4.0
29789,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,45,-0.4116409073015335,0.34798571467399597,100000,1000000,10000,5.0,6.0,4.0
29790,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,46,0.4684327232793366,0.6828441023826599,100000,1000000,10000,5.0,6.0,4.0
29791,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,46,-0.42411294024091883,0.35860109329223633,100000,1000000,10000,5.0,6.0,4.0
29792,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,47,0.4695408198809181,0.6836187243461609,100000,1000000,10000,5.0,6.0,4.0
29793,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,47,-0.4333825822839997,0.3663419783115387,100000,1000000,10000,5.0,6.0,4.0
29794,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,48,0.4724393366657204,0.6871429681777954,100000,1000000,10000,5.0,6.0,4.0
29795,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,48,-0.4471170183530172,0.378090500831604,100000,1000000,10000,5.0,6.0,4.0
29796,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,49,0.47569190098816283,0.6912108659744263,100000,1000000,10000,5.0,6.0,4.0
29797,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,49,-0.4593837970672858,0.38852164149284363,100000,1000000,10000,5.0,6.0,4.0
29798,JG071B,185,FAM,-inf,False,H17,0.0,FAM,JG071B.131,UNKNOWN,,20.445967,340,50,0.47699378835442724,0.6922830939292908,100000,1000000,10000,5.0,6.0,4.0
29799,JG071B,185,HEX,-inf,False,H17,0.0,HEX,JG071B.131,UNKNOWN,,28.733046,341,50,-0.46893764748419375,0.3965176045894623,100000,1000000,10000,5.0,6.0,4.0
37440,JG071B,209,FAM,-inf,False,I17,0.0,FAM,JG071B.132,UNKNOWN,,19.02384,384,1,-0.003887845952798573,-4.846250521950424e-05,10000,1000000,10000,4.0,6.0,4.0
37441,JG071B,209,HEX,-inf,False,I17,0.0,HEX,JG071B.132,UNKNOWN,,inf,385,1,0.00020224115152733384,0.09511827677488327,10000,1000000,10000,4.0,6.0,4.0
37442,JG071B,209,FAM,-inf,False,I17,0.0,FAM,JG071B.132,UNKNOWN,,19.02384,384,2,-0.0032321768489573634,-0.00014636329433415085,10000,1000000,10000,4.0,6.0,4.0
37443,JG071B,209,HEX,-inf,False,I17,0.0,HEX,JG071B.132,UNKNOWN,,inf,385,2,4.4332854106607436e-05,0.08672241121530533,10000,1000000,10000,4.0,6.0,4.0
37444,JG071B,209,FAM,-inf,False,I17,0.0,FAM,JG071B.132,UNKNOWN,,19.02384,384,3,-0.0016976765244643241,0.0011053638299927115,10000,1000000,10000,4.0,6.0,4.0
